MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
25631883,,11918,11918   Rochester Ave ,Los Angeles,90025,1,1.00 (0 1 0 0),,,,"$2,675","$2,500","$2,675",,$0,,0,"In Unit,Inside",Call,None,Unfurnished,310-691-6199,0
25631923,,19613,19613   Haynes  ,RESEDA,91335,2,1.00 (1 0 0 0),,,,"$2,695","$2,695","$2,695",,$0,2020,0,"In Unit,In Closet",Yes,1+Year,Unfurnished,213-842-9388,"6,610"
82030122ML,,488,488  E Ocean BLVD #910,Long Beach,90802,2,2.00 (2 0 0 0),,,,"$2,695","$2,695","$2,695",990,$2.72,2004,,Washer / Dryer,No,Deposit Required,,,0
AR26001622MR,Apartment,1141,1141   Pine  #7,SOUTH PASADENA,91030,2,2.00 (1 1 0 0),,$0.00,,"$2,695","$2,695","$2,695","1,000",$2.70,1964,2,"Community,Laundry Area",No,1-Year,Unfurnished,626-255-7806,"11,956"
BB26000616MR,Apartment,4406,4406   Cahuenga BLVD #203,TOLUCA LAKE,91602,2,2.00 (2 0 0 0),,$500.00,,"$2,700","$2,000","$2,700","1,000",$2.70,1986,2,Laundry Area,,1-Year,Unfurnished,818-818-0351,"13,205"
BB26000624MR,Apartment,4406,4406   Cahuenga BLVD #203A,TOLUCA LAKE,91602,2,2.00 (2 0 0 0),,$500.00,,"$2,700","$2,000","$2,700","1,000",$2.70,1986,2,Laundry Area,,1-Year,Unfurnished,,"13,205"
26633029,,1037,1037   11th St #4,Santa Monica,90403,1,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",609,$4.43,1957,1,Community,Call,1+Year,Unfurnished,310-600-7306,"7,495"
CV26002029MR,Condominium,901,901  S 4th ST #B,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",986,$2.74,1991,2,Inside,No,1-Year,Unfurnished,909-802-8599,"30,009"
26633153,,5561,5561 1/2  El Canon Ave ,Woodland Hills,91367,1,1.00 (0 1 0 0),,,,"$2,750","$2,750","$2,750",0,$0,1963,1,"Laundry Area,Inside,In Unit,In Closet",Yes,"1+Year,1-Year,Other,6 Months",Both,310-500-6319,"18,193"
AR26001496MR,,833,833  E 92nd  ,LOS ANGELES,90002,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",800,$3.44,1940,0,Community,No,1-Year,Unfurnished,626-991-2300,"5,821"
WS26000836MR,Apartment,100,100  S Chapel AVE #C,ALHAMBRA,91801,2,2.00 (1 0 1 0),,$0.00,,"$2,790","$2,750","$2,790","1,120",$2.49,1989,2,Community,,1-Year,Unfurnished,626-251-3389,"16,922"
25631291,,8933,8933   Cadillac Ave #4,Los Angeles,90034,2,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",900,$3.11,1957,2,"Community,Laundry Area",Call,"1+Year,1-Year,12 Months",Unfurnished,818-642-4977,"4,683"
25630953,,11123,11123   Monitor Ave ,Los Angeles,90059,3,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",792,$3.54,1922,0,Laundry Area,Call,1-Year,Unfurnished,323-369-6914,"3,238"
DW26001601MR,Apartment,1912,1912   Pasadena  #6,LONG BEACH,90806,23,10.00 (10 0 0 0),,$0.00,,"$2,800","$2,800","$2,800","6,970",$0.40,1959,1,Community,No,1-Year,Unfurnished,562-708-7287,"6,701"
BB26000768MR,Single Family,516,516  N Myers  #101,BURBANK,91506,1,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",597,$4.69,2025,0,"In Kitchen,Inside",No,1-Year,,818-797-5547,"6,873"
BB26000838MR,Apartment,7437,7437   Ranchito AVE ,VAN NUYS,91405,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$3,200","$2,800",779,$3.59,2025,0,Inside,,"1+Year,1-Year",Unfurnished,818-797-5547,"6,687"
IG25281541MR,Apartment,151,151  E 95th  #1,LOS ANGELES,90003,2,1.00 (1 0 0 0),,$0.00,80,"$2,800","$2,800","$2,800","1,050",$2.67,1965,1,"Community,Laundry Area,Room",No,1-Year,Unfurnished,951-250-1160,"5,024"
SR25281408MR,,5648,5648   Berkshire  ,LOS ANGELES,90032,3,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800","1,300",$2.15,1909,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,818-667-2151,"10,000"
TR26001533MR,Condominium,877,877   Francisco  #918,LOS ANGELES,90017,0,1.00 (1 0 0 0),,$0.00,100,"$2,800","$2,800","$2,800",490,$5.71,2017,2,In Closet,,1-Year,Furnished,6265326569,"128,959"
CV26000341MR,Townhouse,1287,1287   Tarryglen  ,SAN DIMAS,91773,2,1.00 (1 0 0 0),,$0.00,,"$2,815","$2,800","$2,815",814,$3.46,1977,2,Garage,,1-Year,Unfurnished,626-600-1507,"1,786"
BB26000880MR,,17315,17315   Los Alimos  ,GRANADA HILLS,91344,2,2.00 (2 0 0 0),,$0.00,,"$2,850","$2,850","$2,850",800,$3.56,2025,1,Inside,,1-Year,Unfurnished,818-797-5547,"9,501"
BB26000883MR,,17315,17315   Los Alimos  #1/2,GRANADA HILLS,91344,2,2.00 (2 0 0 0),,$0.00,,"$2,850","$2,850","$2,850",800,$3.56,2025,1,Inside,,1-Year,Unfurnished,818-797-5547,"9,501"
26632485,Apartment,2650,2650   Tilden Ave ,Los Angeles,90064,1,1.00 (0 1 0 0),,,,"$2,850","$2,850","$2,850",515,$5.53,2022,0,In Unit,Call,1-Year,Unfurnished,310-435-5484,"5,491"
26632837,,612,612   Huntley Dr #3,West Hollywood,90069,1,2.00 (1 0 1 0),,,,"$2,850","$2,850","$2,850",900,$3.17,1959,1,Community,Call,1+Year,Unfurnished,310-910-4075,"5,224"
WS25280929MR,,2039,2039   Casa Grande  ,PASADENA,91104,1,1.00 (1 0 0 0),,$0.00,,"$2,850","$2,850","$2,850",630,$4.52,2024,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,"1-Year,Other",Furnished,323-356-5630,"6,101"
SR26000492MR,Single Family,3800,3800   Chalone DR ,PALMDALE,93550,3,2.00 (2 0 0 0),100,$200.00,100,"$2,850","$2,895","$2,850","1,371",$2.08,1990,2,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,818-522-6065,"7,458"
SR25282492MR,Condominium,18223,18223   Soledad Canyon RD #8,CANYON COUNTRY,91387,2,3.00 (3 0 0 0),2900,$500.00,50,"$2,900","$2,900","$2,900","1,098",$2.64,1982,2,"Garage,Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,661-733-6868,"166,895"
WS26002450MR,Condominium,455,455  W Duarte  #8,ARCADIA,91007,2,3.00 (2 0 1 0),,$0.00,200,"$2,900","$2,900","$2,900","1,152",$2.52,1973,2,Room,No,1-Year,Unfurnished,626-632-5037,"106,521"
AR26001437MR,Single Family,803,803 1/2 E Newmark Avenue ,MONTEREY PARK,91755,3,2.00 (1 1 0 0),,$0.00,,"$2,900","$2,900","$2,900","1,450",$2,1956,1,In Kitchen,No,Other,Unfurnished,626-255-7806,"17,740"
26632557,Loft,315,315  W 5th ST #504,LOS ANGELES,90013,2,2.00 (2 0 0 0),,$500.00,,"$2,900","$2,900","$2,900","1,551",$1.87,1913,0,"Community,In Unit",Yes,1+Year,Unfurnished,213-247-1265,"19,358"
OC26000002MR,Condominium,24096,24096   Meadowbrook LN ,VALENCIA,91354,2,2.00 (2 0 0 0),,$500.00,,"$2,900","$1,695","$2,900","1,120",$2.59,2005,2,"Dryer,Dryer Included",,1-Year,Unfurnished,949-419-6918,"46,689"
P1-25289PF,Single Family,2228,2228   Louise AVE #B,ARCADIA,91006,2,2.00 (1 1 0 0),,$0.00,,"$2,950","$4,425","$2,950",901,$3.27,2024,2,"Dryer,Dryer Included,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,"1-Year,Negotiable",Unfurnished,(626) 628-6484,"11,224"
25631853,,7511,7511   Norton Ave #3,West Hollywood,90046,2,2.00 (2 0 0 0),,,,"$2,950","$2,950","$2,950",,$0,,1,In Unit,Yes,1-Year,Unfurnished,213-422-9176,"4,000"
CV25282476MR,Townhouse,591,591  N Garfield  #5,PASADENA,91101,2,2.00 (2 0 0 0),,$0.00,50,"$2,900","$2,900","$2,980","1,046",$2.85,1987,2,Room,,Month-to-Month,Unfurnished,626-786-5750,"1,273"
25628779,,2303,2303  W 30th ST ,LOS ANGELES,90018,2,2.00 (2 0 0 0),,,,"$2,990","$2,990","$2,990",881,$3.39,1923,0,In Closet,Call,1+Year,Unfurnished,323-333-1460,"5,061"
26632525,Condominium,889,889   Francisco St #905,Los Angeles,90017,0,1.00 (1 0 0 0),,,,"$2,990","$3,200","$2,990",480,$6.23,2017,1,In Unit,Yes,"1+Year,1-Year,Negotiable",Furnished,213-590-9908,"98,939"
AR26000993MR,Single Family,5611,5611   Temple City  #A,TEMPLE CITY,91780,4,2.00 (2 0 0 0),400,$0.00,300,"$2,990","$3,000","$2,990","1,100",$2.72,1921,2,Gas Or Electric Dryer Hookup,,"1+Year,1-Year",Unfurnished,626-203-3355,"9,038"
GD26001993IT,Single Family,10888,10888   Dora  ,SUN VALLEY,91352,2,1.00 (1 0 0 0),,$0.00,,"$2,995","$2,995","$2,995",850,$3.52,1952,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-209-7083,"7,503"
SR26001634MR,Townhouse,4809,4809   Kester  ,SHERMAN OAKS,91403,2,3.00 (3 0 0 0),,$500.00,,"$2,995","$2,995","$2,995","1,105",$2.71,1994,2,Inside,,1-Year,Unfurnished,818-636-5015,"6,360"
SR26002065MR,Apartment,12136,12136   Vanowen  #402,NORTH HOLLYWOOD,91605,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,029","$3,000",950,$3.16,2025,4,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-536-4455,"6,966"
WS25282440MR,Single Family,3909,3909   Glen  ,EL MONTE,91731,3,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,172",$2.56,1948,0,Outside,No,1-Year,Unfurnished,626-487-4396,"5,186"
TR25280333MR,Single Family,726,726   Meridian Ave ,SOUTH PASADENA,91030,1,1.00 (0 1 0 0),,$0.00,150,"$3,000","$3,000","$3,000",710,$4.23,1920,0,"Dryer,Dryer Included,Gas Dryer Hookup,Inside,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,626-327-1866,"6,265"
TR25280344MR,,1002,1002   Hope Street ,SOUTH PASADENA,91030,1,1.00 (0 1 0 0),,$0.00,150,"$3,000","$3,000","$3,000",710,$4.23,1920,0,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,626-327-1866,"6,265"
GD26000863IT,Apartment,312,312  E Dryden ST #3,GLENDALE,91207,2,2.00 (1 0 1 0),,$300.00,50,"$3,000","$3,100","$3,000","1,100",$2.73,1963,1,Community,,1-Year,Unfurnished,818-516-5252,"1,100"
BB26000845MR,Apartment,11142,11142   Woodley AVE #1/2,GRANADA HILLS,91344,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,150","$3,000",779,$3.85,2025,0,"In Closet,Inside",,"1+Year,1-Year",Unfurnished,818-797-5547,"7,442"
PW26001146MR,Single Family,11424,11424   Marquardt  ,WHITTIER,90605,3,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",873,$3.44,1953,0,"Outside,Room",,1-Year,Unfurnished,562-843-7275,"13,317"
SR25281786MR,Apartment,12136,12136   Vanowen  #302,NORTH HOLLYWOOD,91605,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$2,900","$3,000",950,$3.16,2025,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-536-4455,"6,966"
AR26001308MR,Condominium,418,418  S Monterey ST #B,ALHAMBRA,91801,2,3.00 (2 0 1 0),,$0.00,,"$3,000","$3,000","$3,000","1,065",$2.82,1992,2,On Upper Level,No,1-Year,Furnished,626-641-7678,"7,754"
AR26000990MR,,4735,4735  W 149th  ,LAWNDALE,90260,2,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",800,$3.75,1962,2,In Kitchen,No,1-Year,Unfurnished,626-731-8811,"5,757"
26632849,,10328,10328   Firmona Ave ,Inglewood,90304,2,2.00 (1 0 1 0),,,,"$3,000","$3,000","$3,000","1,000",$3,,2,Room,No,1-Year,Unfurnished,310-497-2791,"7,535"
26632471,,100,100  S Alameda St #464,Los Angeles,90012,1,1.00 (1 0 0 0),,$500.00,,"$3,000","$3,000","$3,000",870,$3.45,2005,1,In Unit,Call,1+Year,Unfurnished,310-626-5630,"138,016"
IV26000305MR,Single Family,15,15   Calle Del Cabos  ,POMONA,91766,3,3.00 (1 1 1 0),,$500.00,100,"$3,050","$3,050","$3,050","1,345",$2.27,1988,2,Garage,No,1-Year,Unfurnished,909-543-0180,"4,494"
P1-25287PF,,2618,2618   Griffith Park BLVD ,LOS ANGELES,90039,1,1.00 (1 0 0 0),100,$0.00,,"$3,095","$3,095","$3,095",750,$4.13,1953,1,"Dryer,Dryer Included,Washer,Washer Included",No,Month-to-Month,Unfurnished,,"6,500"
26633333,,10601,10601   Washington Blvd #515,Culver City,90232,0,1.00 (1 0 0 0),,$500.00,,"$3,095","$1,000","$3,095",633,$4.89,2018,0,In Unit,Yes,"6 Months,1+Year,12 Months",Unfurnished,310-962-5000,"38,823"
26632545,,18350,18350   Hatteras St #253,Tarzana,91356,3,2.00 (2 0 0 0),,,,"$3,100","$3,100","$3,100","1,030",$3.01,1972,2,"Community,In Kitchen",Call,1+Year,Unfurnished,310-867-0698,"234,363"
26632745,,436,436  W VIRGIL  #313,LOS ANGELES,90020,2,2.00 (2 0 0 0),,,,"$3,100","$3,100","$3,100","1,060",$2.92,,2,"In Unit,Inside,Laundry Area",Call,1+Year,Unfurnished,213-700-0096,0
GD26001625IT,Condominium,1154,1154  S Barrington  #102,LOS ANGELES,90049,1,1.00 (1 0 0 0),,"$1,500.00",,"$3,100","$3,100","$3,100",743,$4.17,1973,1,Laundry Area,,1-Year,Unfurnished,,"20,222"
SB26000386MR,Condominium,2563,2563   Plaza Del Amo  #301,TORRANCE,90503,1,2.00 (1 0 1 0),,$0.00,,"$3,100","$3,100","$3,100",870,$3.56,1985,3,"Dryer,Dryer Included,Room,Washer,Washer Included",No,1-Year,Furnished,310-634-6752,
PF26000173PF,Townhouse,508,508   Sefton  ,MONTEREY PARK,91755,3,3.00 (2 0 1 0),,$0.00,,"$3,100","$3,100","$3,100","1,556",$1.99,1974,2,"Gas Or Electric Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,626-394-9494,"1,624"
TR26000227MR,Condominium,23620,23620 #C  Monument Canyon  ,DIAMOND BAR,91765,2,2.00 (1 0 1 0),,$0.00,200,"$3,100","$3,100","$3,100","1,191",$2.60,1979,2,Inside,No,1-Year,Unfurnished,626-922-9858,"461,588"
AR26000180MR,,1718,1718   GILLETTE CRESCENT  ,SOUTH PASADENA,91030,2,1.00 (1 0 0 0),,$0.00,,"$3,188","$2,995","$3,188",900,$3.54,1947,1,"Dryer,Dryer Included,Inside,Room,Washer,Washer Included",,1-Year,Furnished,626-589-6852,"12,722"
26632373,,4703,4703  W ST CHARLES PL #4,LOS ANGELES,90019,3,2.00 (2 0 0 0),,,,"$3,195","$3,195","$3,195","1,200",$2.66,1960,2,In Unit,Yes,1+Year,Unfurnished,310-438-5885,"7,016"
26632387,Apartment,3314,3314  S MENTONE AVE #2,LOS ANGELES,90034,2,2.00 (2 0 0 0),,,,"$3,195","$3,195","$3,195","1,000",$3.20,1966,1,In Unit,Yes,1+Year,Unfurnished,310-438-5885,"7,500"
SR25282090MR,,4181,4181 1/2  Tujunga  ,STUDIO CITY,91604,1,1.00 (1 0 0 0),,$500.00,,"$3,199","$3,199","$3,199",500,$6.40,1951,0,"In Closet,Inside",,"1-Year,Negotiable",Unfurnished,818-472-9615,"7,070"
SR25282091MR,,4183,4183 3/4  Tujunga  ,STUDIO CITY,91604,1,1.00 (1 0 0 0),,$500.00,,"$3,199","$3,199","$3,199",500,$6.40,1951,0,"In Closet,Inside",,1-Year,Unfurnished,818-472-9615,"7,070"
SB26000596MR,Townhouse,3710,3710   Del Amo BLVD #5,TORRANCE,90503,3,3.00 (2 0 1 0),,$0.00,,"$3,200","$3,200","$3,200","1,200",$2.67,1970,2,Community,No,1-Year,Unfurnished,310-986-3387,"6,301"
PW26001638MR,,2820,2820   7th  ,LOS ANGELES,90018,2,2.00 (1 0 1 0),,$0.00,100,"$3,200","$3,200","$3,200","1,000",$3.20,1906,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,213-718-7733,"7,507"
PW26001654MR,,375,375  E 137th  ,LOS ANGELES,90061,2,2.00 (2 0 0 0),,$0.00,35,"$3,200","$3,200","$3,200",914,$3.50,1949,0,In Kitchen,No,1-Year,Unfurnished,,"5,255"
IV26001045MR,Condominium,21219,21219   Roscoe BLVD #215,CANOGA PARK,91304,2,2.00 (1 0 1 0),3000,$500.00,200,"$3,200","$3,200","$3,200",898,$3.56,1980,2,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,951-888-0978,"33,018"
AR26000360MR,Apartment,219,219  E Maple ST #6,GLENDALE,91205,3,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,300","$3,200","1,300",$2.46,1989,2,"Gas Or Electric Dryer Hookup,Inside,Washer Hookup",No,1-Year,Unfurnished,818-681-4975,"8,702"
26633515,,1559,1559 1/2 S Harvard Blvd ,Los Angeles,90006,3,2.00 (1 1 0 0),,,,"$3,200","$3,200","$3,200",,$0,1923,2,In Unit,Call,"1+Year,1-Year",Unfurnished,213-814-9215,"6,876"
BB26000627MR,Apartment,4406,4406   Cahuenga BLVD #101A,TOLUCA LAKE,91602,3,2.00 (2 0 0 0),,$500.00,,"$3,200","$2,500","$3,200","1,300",$2.46,1986,2,Inside,,1-Year,Unfurnished,,"13,205"
BB26000612MR,Apartment,4406,4406   Cahuenga BLVD #101,TOLUCA LAKE,91602,3,2.00 (2 0 0 0),,$500.00,,"$3,200","$3,000","$3,200","1,300",$2.46,1986,2,Inside,,1-Year,Unfurnished,818-818-0351,"13,205"
SR26001583MR,Condominium,27663,27663   Ironside Drive ,CANYON COUNTRY,91387,3,3.00 (3 0 0 0),,$250.00,,"$3,200","$3,200","$3,200","1,268",$2.52,1984,2,Garage,,1-Year,Unfurnished,310-800-3064,"108,900"
WS26002637MR,Single Family,609,609   Camulos ST ,LOS ANGELES,90023,3,1.00 (1 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,434",$2.23,1920,1,None,,1-Year,Unfurnished,213-458-1975,"6,002"
SR26000266MR,Condominium,5510,5510   Owensmouth AVE #129,WOODLAND HILLS,91367,2,2.00 (2 0 0 0),,$0.00,,"$3,250","$3,250","$3,250",920,$3.53,1987,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-266-9599,"67,649"
26632795,,853,853  S Bedford St #2,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$3,250","$3,250","$3,250",850,$3.82,1955,0,"In Unit,Inside",Call,1+Year,Unfurnished,310-756-4814,"6,603"
26632257,,5252,5252   Coldwater Canyon Ave #111,Van Nuys,91401,3,2.00 (2 0 0 0),,,,"$3,250","$3,250","$3,250","1,248",$2.60,1974,2,Laundry Area,Yes,"1+Year,24 Months",Unfurnished,323-643-3661,"41,005"
GD26002143IT,Apartment,275,275 str W Center  #3,COVINA,91723,3,3.00 (2 0 1 0),,$0.00,,"$3,250","$3,250","$3,250","1,600",$2.03,2015,2,In Closet,,1-Year,Unfurnished,,"20,700"
OC26000501MR,Single Family,2011,2011  S 8th AVE #3/4,LOS ANGELES,90018,2,2.00 (2 0 0 0),,$0.00,,"$3,250","$3,250","$3,250",740,$4.39,2025,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,949-413-7911,"7,780"
GD25281532IT,Single Family,11937,11937   Burton ST ,NORTH HOLLYWOOD,91605,3,2.00 (2 0 0 0),,$0.00,,"$3,250","$3,250","$3,250","1,176",$2.76,1950,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-688-1645,"6,049"
26631997,,10375,10375   Washington Blvd #210,Culver City,90232,0,1.00 (0 1 0 0),,,,"$3,265","$1,000","$3,265",666,$4.90,2024,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"36,332"
AR26002336MR,,1837,1837  S 7th ST ,ALHAMBRA,91803,3,2.00 (1 1 0 0),,$0.00,,"$3,295","$3,295","$3,295","1,290",$2.55,1923,0,"In Kitchen,Inside",No,1-Year,Unfurnished,626-758-0937,"7,333"
SB25282320MR,Apartment,415,415  S Prospect AVE #215,REDONDO BEACH,90277,2,2.00 (2 0 0 0),,$0.00,,"$3,295","$3,295","$3,295","1,073",$3.07,1972,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"48,067"
SB26000168MR,Condominium,23312,23312   Marigold  ,TORRANCE,90502,3,2.00 (2 0 0 0),,$0.00,,"$3,300","$3,300","$3,300","1,066",$3.10,1973,3,Inside,,1-Year,Unfurnished,3109205495,"209,813"
OC26001306MR,Townhouse,1559,1559   Stratus DR ,POMONA,91768,3,3.00 (3 0 0 0),,$0.00,,"$3,300","$3,300","$3,300","1,497",$2.20,2025,2,"Dryer,Dryer Included,Inside,On Upper Level,Room,Washer,Washer Included",,1-Year,Unfurnished,949-636-7166,"2,000"
SR26000955MR,Condominium,5525,5525   Canoga  ,WOODLAND HILLS,91367,3,2.00 (2 0 0 0),,$0.00,,"$3,300","$3,300","$3,300","1,020",$3.24,1987,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,626-588-7598,"72,238"
BB26000870MR,Single Family,17311,17311   Los Alimos  ,GRANADA HILLS,91344,3,2.00 (2 0 0 0),,$0.00,,"$3,350","$3,350","$3,350","1,200",$2.79,2025,2,"In Closet,Inside",,1-Year,Unfurnished,818-797-5547,"9,501"
BB26000873MR,Single Family,17313,17313   Los Alimos  ,GRANADA HILLS,91344,3,2.00 (2 0 0 0),,$0.00,,"$3,350","$3,350","$3,350","1,200",$2.79,2025,2,"In Closet,Inside",,1-Year,Unfurnished,818-797-5547,"9,501"
26632571,Single Family,1432,1432 1/2  Ricardo St ,Los Angeles,90033,4,3.00 (3 0 0 0),,,,"$3,350","$3,350","$3,350","1,562",$2.14,,2,Inside,Yes,1+Year,Unfurnished,818-281-5301,"7,505"
26633269,Townhouse,4701,4701   Saturn St #1/2,Los Angeles,90019,3,3.00 (3 0 0 0),,$500.00,,"$3,368","$3,850","$3,368","1,173",$2.87,2025,2,"In Closet,In Unit,Laundry Closet Stacked,In Kitchen",Yes,1+Year,Unfurnished,619-301-6965,"7,000"
26632413,Condominium,5000,5000  S Centinela Ave #318,Los Angeles,90066,2,2.00 (2 0 0 0),,,,"$3,395","$3,395","$3,395","1,076",$3.16,1970,2,Community,No,1+Year,Unfurnished,310--46-3-55,"142,828"
NP26002404MR,Apartment,815,815  N Rose  #L,COMPTON,90221,3,2.00 (2 0 0 0),,$0.00,,"$3,395","$2,095","$3,395","10,870",$0.31,1964,0,Laundry Area,No,1-Year,Unfurnished,,"11,795"
CV26000321MR,Condominium,1231,1231   Sand Creek  ,SAN DIMAS,91773,3,3.00 (3 0 0 0),,$500.00,50,"$3,400","$3,400","$3,400","1,258",$2.70,1987,2,Room,,1-Year,Unfurnished,,"2,632"
CV26000915MR,Townhouse,754,754  W 1st ST ,CLAREMONT,91711,3,3.00 (2 0 1 0),,$0.00,,"$3,400","$3,300","$3,400","1,450",$2.34,2004,2,"Dryer,Dryer Included,In Closet,On Upper Level,Washer,Washer Included",,1-Year,Unfurnished,909-728-9837,"19,700"
DW25281107MR,Single Family,14119,14119   Elmcroft AVE ,NORWALK,90650,3,2.00 (1 1 0 0),,$400.00,,"$3,400","$3,400","$3,400","1,072",$3.17,1950,0,"Outside,Room",,"1+Year,1-Year",Unfurnished,562-235-5163,"5,281"
SB26002329MR,,4619,4619  W 173rd  ,LAWNDALE,90260,3,2.00 (2 0 0 0),,$0.00,,"$4,300","$3,400","$3,400","1,358",$2.50,1949,2,"Gas Dryer Hookup,Room,Washer Hookup",No,1-Year,Unfurnished,310-612-2031,"5,803"
PW26000206MR,Condominium,13221,13221   Royalcrest CT #199,LA MIRADA,90638,3,2.00 (2 0 0 0),,$0.00,,"$3,400","$3,400","$3,400","1,234",$2.76,1990,2,"Garage,Gas Or Electric Dryer Hookup",No,1-Year,Unfurnished,909-455-2944,"81,663"
25630135,,1408,1408  W WASHINGTON BLVD #103,LOS ANGELES,90007,3,2.00 (2 0 0 0),,,,"$3,400","$3,400","$3,400","1,427",$2.38,2012,2,In Unit,Yes,1+Year,Unfurnished,310-493-9895,"33,511"
26633263,Apartment,1411,1411   Innes Pl #1,Venice,90291,2,1.00 (1 0 0 0),,,,"$3,400","$3,300","$3,400",780,$4.36,1958,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-442-0211,"4,000"
26633459,,1777,1777  N Gower St #1779,Los Angeles,90028,3,1.00 (1 0 0 0),,$200.00,,"$3,400","$3,000","$3,400","1,250",$2.72,1920,2,None,Call,"1-Year,Negotiable,Month-to-Month",Unfurnished,9543051314,"5,493"
SR26001006MR,Single Family,14835,14835   Bleeker  ,SYLMAR,91342,3,2.00 (2 0 0 0),,"$1,000.00",100,"$3,400","$3,400","$3,400","1,406",$2.42,1956,2,Inside,Yes,"1-Year,Negotiable",Unfurnished,818-438-2463,"10,800"
WS26000459MR,Apartment,523,523  N Alhambra  #D,MONTEREY PARK,91755,4,3.00 (2 0 1 0),,$0.00,100,"$3,400","$3,400","$3,400","1,396",$2.44,1985,1,Room,No,1-Year,Furnished,626-886-7089,"50,205"
SR26001048MR,Apartment,12135,12135   Valley Spring Lane AVE #1,STUDIO CITY,91604,3,2.00 (2 0 0 0),,$0.00,,"$3,450","$3,300","$3,450","1,100",$3.14,1927,0,"Laundry Area,Outside",,1-Year,Unfurnished,818-470-5743,"1,000"
26632561,,1804,1804   Camden AVE #201,LOS ANGELES,90025,2,2.00 (2 0 0 0),,,,"$3,450","$3,450","$3,450",,$0,2001,15,In Unit,Yes,1+Year,Unfurnished,424-259-3069,"6,751"
PW25281188MR,Condominium,2025,2025 205A  4th  #205A,SANTA MONICA,90405,1,1.00 (1 0 0 0),,$0.00,50,"$3,450","$3,450","$3,450",725,$4.76,1969,1,Community,No,1-Year,Unfurnished,714-350-9190,"55,231"
BB25282399MR,Townhouse,1857,1857   Crenshaw BLVD #.5,LOS ANGELES,90019,3,3.00 (3 0 0 0),,$0.00,,"$3,479","$3,895","$3,479","1,785",$1.95,2025,0,"Dryer,Dryer Included,Washer Hookup",,1-Year,Unfurnished,818-208-1542,"5,000"
26633227,,3667,3667   Keystone Ave #132,Los Angeles,90034,1,1.00 (1 0 0 0),,$500.00,,"$3,495","$1,000","$3,495",752,$4.65,2022,0,In Unit,Yes,"1+Year,12 Months,6 Months",Unfurnished,310-962-5000,"7,477"
26633447,,1543,1543   EUCLID  ##A,SANTA MONICA,90404,2,1.00 (1 0 0 0),,,,"$3,495","$3,495","$3,495",850,$4.11,1959,2,"Inside,In Unit,Garage",Yes,1+Year,Unfurnished,310-995-6344,"7,498"
