MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
26874177,Apartment,508,508  N Kings Rd #5,West Hollywood,90048,0,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",,$0.00,1965,0,In Unit,Yes,"1+Year,1-Year",Furnished,310-243-6926,"4,594"
SB26185769MR,Apartment,683,683  W 12th  #4,LOS ANGELES,90015,2,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495","1,000",$2.50,1974,2,Laundry Area,,1-Year,Unfurnished,310-658-4590,"5,002"
SR26185829MR,,10931,10931   Whipple ST,STUDIO CITY,91602,2,1.00 (1 0 0 0),,$0.00,,"$2,495",$999,"$2,495",800,$3.12,1946,0,"Gas Dryer Hookup,In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",No,1-Year,Unfurnished,,"12,999"
OC26186173MR,Apartment,737,737  E 5th,LONG BEACH,90802,2,1.00 (1 0 0 0),,$500.00,50,"$2,495","$2,000","$2,495",900,$2.77,1969,1,Laundry Area,Yes,1-Year,Unfurnished,949-254-5626,"8,712"
26876571,,12958,12958   Valleyheart Dr #3,Studio City,91604,1,1.00 (1 0 0 0),,$500.00,,"$2,495","$2,495","$2,495","1,050",$2.38,1962,1,Laundry Area,Yes,1+Year,Unfurnished,213-797-5559,"23,710"
P1-28600PF,,6341,6341 1/2  Rosswood TER,LOS ANGELES,90042,1,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",565,$4.42,1883,1,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,(626) 731-3641,"7,430"
26875637,,1323,1323  S Carmelina Ave #104,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",625,$3.99,1968,1,Community,Yes,1-Year,Unfurnished,3234351098,"22,143"
SR26175080MR,Condominium,23515,23515   Lyons,VALENCIA,91355,2,2.00 (2 0 0 0),,$500.00,100,"$2,495","$2,495","$2,495",987,$2.53,1969,2,Community,,1-Year,Unfurnished,818-661-8517,"423,726"
26871919,,10303,10303   Palms Blvd #5,Los Angeles,90034,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",900,$2.78,1957,1,Community,Call,None,Unfurnished,310-994-3229,"6,204"
BB26168989MR,Apartment,5900,5900   Echo ST,LOS ANGELES,90042,2,1.00 (1 0 0 0),,$0.00,50,"$2,500","$2,500","$2,500",750,$3.33,1937,1,None,No,"1+Year,1-Year",Unfurnished,818-280-7119,"4,276"
PW26185016MR,,1365,1365 1/2  Masselin,LOS ANGELES,90019,1,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",982,$2.55,1938,1,In Kitchen,,1-Year,Unfurnished,310-294-4608,"5,702"
DW26183938MR,,2155,2155   Euclid AVE #A,LONG BEACH,90815,1,1.00 (1 0 0 0),,$400.00,,"$2,500","$2,500","$2,500",463,$5.40,2026,0,Inside,,1-Year,Unfurnished,562-310-8707,"6,000"
NDP2608029MR,Single Family,7365,7365   pomelo dr,WEST HILLS,91307,3,2.00 (2 0 0 0),,$0.00,,"$2,500",$0,"$2,500",111,$22.52,2021,2,"Community,Dryer,Dryer Included,Electric Dryer Hookup,Garage,Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Hookup - Electric,In Carport,In Closet,In Kitchen,Inside,Laundry Area,Laundry Chute,Laundry Closet Stacked,None,On Upper Level,Other,Outside,Propane Dryer Hookup,Room,Stackable W/D Hookup,Washer,Washer Hookup,Washer Included",,,Unfurnished,804-204-9594,"4,835,160"
26875407,,5325,5325   2nd Ave,Los Angeles,90043,3,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500","1,143",$2.19,1914,0,Garage,No,1+Year,Unfurnished,323-273-5567,"4,922"
PW26185704MR,Single Family,1260,1260  W 83rd,LOS ANGELES,90044,3,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500","1,426",$1.75,1930,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Furnished,951-640-2923,"4,722"
SR26184437MR,Apartment,13418,13418   Moorpark ST #1,SHERMAN OAKS,91423,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",760,$3.29,1957,1,None,No,1-Year,Unfurnished,323-304-5838,"6,126"
26865085,,6621,6621   Nagle Ave,Valley Glen,91401,0,1.00 (1 0 0 0),25,,25,"$2,500","$2,500","$2,500",739,$3.38,2017,1,Laundry Closet Stacked,Call,1-Year,Unfurnished,310-850-4049,"10,817"
RS26187571MR,Apartment,20725,20725   Seine AVE #A,LAKEWOOD,90715,2,3.00 (2 0 1 0),,$0.00,250,"$2,500","$2,500","$2,500","1,100",$2.27,1991,2,"Gas Dryer Hookup,Inside,Washer Hookup",No,1-Year,Unfurnished,,"13,733"
BB26186869MR,Townhouse,1878,1878  W 20th ST,LOS ANGELES,90007,2,2.00 (2 0 0 0),,$0.00,,"$2,521","$2,750","$2,521",970,$2.60,2022,0,Inside,,1-Year,Unfurnished,323-481-7592,"6,697"
GD26186164IT,,326,326  E Canyon Blvd,MONROVIA,91016,1,1.00 (1 0 0 0),,$250.00,100,"$2,550","$2,550","$2,550",600,$4.25,1922,0,"Dryer,Dryer Included,Inside,Washer,Washer Hookup,Washer Included",,1-Year,Furnished,323-309-7698,"4,740"
26875831,,5036,5036   Echo St #308,Los Angeles,90042,1,1.00 (1 0 0 0),,,,"$2,550","$2,500","$2,550",672,$3.79,1984,0,Community,Call,"Negotiable,1+Year,12 Months,Month-to-Month",Both,818-635-0505,"93,672"
26875807,,3119,3119  W 71st St #UNIT #2,Los Angeles,90043,2,1.00 (1 0 0 0),,,,"$2,595","$2,595","$2,595",800,$3.24,1965,0,None,No,1-Year,Unfurnished,310-936-2590,"4,325"
26876597,,8569,8569   Holloway Dr #1,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,595","$2,595","$2,595",,$0.00,1948,0,"Community,Inside",Call,1+Year,Unfurnished,818-430-3146,"10,617"
26875843,,11749,11749   Riverside Dr #6,Valley Village,91607,2,1.00 (1 0 0 0),,$0.00,,"$2,595","$2,595","$2,595",850,$3.05,1957,1,"In Unit,In Kitchen",Yes,1-Year,Unfurnished,310-666-9682,"6,502"
26875325,Apartment,14612,14612   Calvert St #202,Van Nuys,91411,2,2.00 (2 0 0 0),,,,"$2,600","$2,600","$2,600","1,076",$2.42,2020,2,"In Closet,In Unit,Inside,Laundry Closet Stacked",Yes,1+Year,Unfurnished,310-699-5559,"15,754"
SB26184545MR,Condominium,382,382  S Miraleste DR #451,SAN PEDRO,90732,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,107",$2.35,1971,1,Other,,1-Year,Unfurnished,310-370-2603,"324,681"
P1-28610PF,Apartment,2705,2705   Piedmont AVE #2,MONTROSE,91020,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",950,$2.74,1961,1,"Community,Laundry Area,Room",No,1-Year,Unfurnished,(310) 995-2404,"24,621"
P1-28583PF,,3116,3116   Casitas AVE #4,LOS ANGELES,90039,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",700,$3.71,1985,0,"Dryer,Dryer Included,Washer,Washer Included",Yes,1-Year,Unfurnished,(213) 909-6648,"5,397"
TR26187076MR,Condominium,800,800   Grand,DIAMOND BAR,91765,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",828,$3.14,1992,3,Laundry Chute,No,"1+Year,1-Year",Unfurnished,909-518-5233,"195,528"
PW26184062MR,Condominium,92,92   Country Mile,POMONA,91766,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,204",$2.16,1987,2,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",No,1-Year,Unfurnished,714-686-6946,"122,215"
AR26180754MR,Condominium,3535,3535   Legato CT,POMONA,91766,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",930,$2.80,1988,2,Inside,No,1-Year,Unfurnished,626-374-3781,"310,335"
26890635,Apartment,14612,14612   Calvert St #301,Van Nuys,91411,2,2.00 (2 0 0 0),,,,"$2,650","$2,650","$2,650","1,109",$2.39,2020,2,"In Closet,In Unit,Inside,Laundry Closet Stacked",Yes,1+Year,Unfurnished,310-699-5559,"15,754"
26882919,,1145,1145  S Holt Ave #11,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650","9,884",$0.27,1956,1,Room,Call,1+Year,Unfurnished,310-877-2820,"12,814"
26872973,Apartment,1138,1138   11th St #2,Santa Monica,90403,1,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650",820,$3.23,1950,1,Community,Call,1+Year,Unfurnished,310-738-0100,"7,513"
SR26184515MR,Single Family,44283,44283   Raysack,LANCASTER,93535,4,2.00 (2 0 0 0),1000,$0.00,,"$2,650",$0,"$2,650","1,282",$2.07,1969,2,Garage,No,1-Year,Unfurnished,818-238-7387,"6,109"
SR26184920MR,Apartment,7549,7549   Lexington AVE #19,WEST HOLLYWOOD,90046,1,1.00 (1 0 0 0),35,$0.00,10,"$2,690","$2,690","$2,690","1,050",$2.56,1966,1,"Community,Laundry Area",,"1+Year,1-Year",Unfurnished,818-730-0405,"15,508"
CV26186314MR,Single Family,7748,7748   Pickering,WHITTIER,90602,2,1.00 (1 0 0 0),,$0.00,,"$2,695","$2,695","$2,695","1,000",$2.70,1947,2,"Electric Dryer Hookup,Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Hookup - Electric,Washer Hookup",No,1-Year,Unfurnished,714-412-0599,"6,770"
26864907,Apartment,1833,1833   Manning Ave #7,Los Angeles,90025,1,1.00 (0 1 0 0),,$500.00,,"$2,695","$2,695","$2,695",723,$3.73,1964,1,Community,Yes,12 Months,Unfurnished,310-401-4112,"6,754"
26875965,,701,701  E Raleigh St #4,Glendale,91205,2,2.00 (2 0 0 0),,$300.00,,"$2,850","$2,850","$2,695","5,576",$0.48,1985,2,Community,Call,1+Year,Unfurnished,213-503-7789,"7,092"
PW26183926MR,,1223,1223  W 64th,LOS ANGELES,90044,2,1.00 (1 0 0 0),,$50.00,50,"$2,700","$5,400","$2,700","1,852",$1,1926,0,Washer Hookup,,1-Year,Unfurnished,562-209-0380,"6,865"
26876077,,1227,1227  S Holt Ave #5,Los Angeles,90035,2,2.00 (1 1 0 0),,,,"$2,700","$2,500","$2,700","5,845",$0.46,1955,2,Community,Call,1+Year,Unfurnished,323-251-6733,"6,400"
GD26185045IT,Single Family,536,536   Myrtle  #A,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",600,$4.50,2025,0,Inside,,1-Year,Unfurnished,818-512-0090,"2,500"
WS26185986MR,Single Family,13611,13611   Lassalette,LA PUENTE,91746,2,2.00 (1 1 0 0),,$0.00,,"$2,700","$2,700","$2,700","1,008",$2.68,1954,2,"Gas Dryer Hookup,Inside,Room,Washer Hookup",,1-Year,Unfurnished,626-512-8665,"5,850"
26875619,,420,420  S Sepulveda Blvd #3,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,727","$2,975","$2,727",,$0.00,1952,1,In Unit,Call,1+Year,Unfurnished,9179725373,"19,878"
PV26185428MR,Single Family,1250,1250  E Huntington DR #D,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,,"$2,745","$2,745","$2,745",750,$3.66,1916,0,Room,,1-Year,Unfurnished,310-946-2205,"12,317"
SB26185100MR,Apartment,624,624   PARKMAN AVE #3/4,LOS ANGELES,90026,1,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,000",$2.75,1959,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,310-488-8962,"7,100"
GD26183559IT,Townhouse,121,121   Sinclair AVE #107,GLENDALE,91206,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",934,$2.94,1973,2,"In Closet,Inside",No,1-Year,Unfurnished,818-437-2433,"51,715"
26876283,Apartment,827,827   Lincoln Blvd #H,Santa Monica,90403,1,1.00 (1 0 0 0),,,,"$2,750","$2,750","$2,750",626,$4.39,1957,1,Community,Call,1+Year,Unfurnished,310-600-7306,"7,519"
26875723,,5341,5341   Vantage Ave #3,Valley Village,91607,2,2.00 (2 0 0 0),,,,"$2,750","$2,750","$2,750",900,$3.06,,1,Community,Call,1+Year,Unfurnished,323-443-6005,0
GD26184632IT,Condominium,1134,1134   Campbell  #307,GLENDALE,91207,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,003",$2.74,1987,2,"Gas Or Electric Dryer Hookup,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",No,1-Year,Unfurnished,818-795-0618,"15,367"
SR26142037MR,,5646,5646 1/2  Farmdale AVE,NORTH HOLLYWOOD,91601,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,000",$2.75,1937,0,In Kitchen,,1-Year,,818-217-5680,"7,668"
WS26183698MR,Condominium,629,629   Traction AVE #312,LOS ANGELES,90013,1,1.00 (1 0 0 0),,$500.00,100,"$2,775","$2,850","$2,775",710,$3.91,2007,1,In Closet,,"1-Year,Negotiable",Unfurnished,626-674-5188,"91,271"
SR26187764MR,Apartment,5034,5034   Templeton,EL SERENO,90032,2,2.00 (2 0 0 0),,$450.00,,"$2,790","$2,790","$2,790","1,474",$1.89,1987,1,"Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,,818-613-5471,"6,033"
BB26187651MR,Condominium,1146,1146  E Lexington,GLENDALE,91206,2,2.00 (2 0 0 0),,$0.00,,"$2,790","$2,790","$2,790","1,036",$2.69,1969,1,"Gas Dryer Hookup,In Kitchen,Washer Hookup",,1-Year,Unfurnished,818.468.6557,"33,709"
26876699,,1026,1026  N Genesee Ave #9,Los Angeles,90048,2,2.00 (2 0 0 0),,,,"$2,795","$2,795","$2,795",,$0.00,,1,Community,Yes,1-Year,Unfurnished,3234351098,"6,652"
PW26183186MR,,700,700   Ridgeway LN,LA HABRA,90631,2,2.00 (2 0 0 0),,$400.00,,"$2,795","$2,795","$2,795","1,100",$2.54,1963,0,In Kitchen,,1-Year,Unfurnished,714-865-5991,"9,148"
WS26185559MR,,11326,11326   Lower Azusa,EL MONTE,91732,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",849,$3,1961,3,Garage,No,1-Year,Unfurnished,626-487-4396,"14,653"
DW26187395MR,,8983,8983   San Antonio,SOUTH GATE,90280,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",850,$3.29,1939,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,,562-774-5192,"6,074"
OC26186916MR,Condominium,1230,1230   Horn  #406,WEST HOLLYWOOD,90069,1,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",797,$3.51,1974,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,213-537-8340,"71,319"
26886931,Apartment,1430,1430   Franklin St #E,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",550,$5.09,1944,1,Community,Yes,"1-Year,12 Months,1+Year",Unfurnished,2139261856,"7,805"
PV26186168MR,,21023,21023   Donora AVE #B,TORRANCE,90503,2,2.00 (1 1 0 0),,$0.00,,"$2,800","$2,800","$2,800",750,$3.73,1961,1,Community,,1-Year,Unfurnished,310-388-2533,"6,901"
SB26185185MR,Condominium,1335,1335  W 139th  #232,GARDENA,90247,2,2.00 (2 0 0 0),,$100.00,,"$2,800","$2,800","$2,800","1,082",$2.59,1980,2,"In Closet,Inside",,1-Year,Unfurnished,,"100,818"
26875915,Condominium,805,805   Temple Ter #202,Los Angeles,90042,2,1.00 (1 0 0 0),300,,,"$2,800","$2,800","$2,800",924,$3.03,1980,2,In Unit,Call,1+Year,Unfurnished,213-344-7110,"384,890"
SR26184074MR,Single Family,22714,22714   Schoolcraft#2,WEST HILLS,91307,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",560,$5.00,2026,0,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,310-927-3932,"8,333"
SR26182885MR,Apartment,8953,8953   Woodley ave,NORTH HILLS,91343,2,1.00 (1 0 0 0),,$0.00,100,"$2,800","$2,800","$2,800",650,$4.31,2026,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,747-746-8222,"7,206"
SB26184430MR,,424,424   Poplar,COMPTON,90220,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",780,$3.59,1985,1,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,310-365-1758,"5,987"
SR26184849MR,Condominium,355,355  S Madison,PASADENA,91101,2,2.00 (2 0 0 0),,$500.00,,"$2,850","$1,000","$2,850",986,$2.89,1972,4,Community,,1+Year,Unfurnished,323-854-4319,"45,842"
P1-28608PF,Condominium,175,175  S Lake AVE #409,PASADENA,91101,1,1.00 (1 0 0 0),500,$0.00,,"$2,850","$2,850","$2,850",538,$5.30,2003,1,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Furnished,,"32,213"
SR26184521MR,Single Family,766,766  E Pillsbury,LANCASTER,93535,5,2.00 (2 0 0 0),1000,$0.00,,"$2,850",$0,"$2,850","1,604",$1.78,1963,2,Garage,No,1-Year,Unfurnished,818-238-7387,"7,515"
IV26187371MR,Condominium,1433,1433   Forest Glen DR #153,HACIENDA HEIGHTS,91745,3,2.00 (1 1 0 0),,$0.00,,"$2,850","$2,850","$2,850","1,097",$2.60,1972,2,Room,,1-Year,Unfurnished,951-317-4155,"559,841"
26866751,,10558,10558   Santa Monica Blvd,Los Angeles,90025,2,1.00 (1 0 0 0),,,,"$2,895","$2,895","$2,895",970,$2.98,1947,0,Community,Yes,12 Months,Unfurnished,310-401-4112,"3,500"
26876209,,1818,1818  N Kingsley Dr #3,Los Angeles,90027,3,2.00 (2 0 0 0),,,,"$2,895","$2,895","$2,895",950,$3.05,1953,1,Community,Call,1+Year,Unfurnished,310-625-3001,"11,351"
26872847,,807,807  N Alfred St #2,Los Angeles,90069,1,1.00 (1 0 0 0),,,,"$2,899","$2,899","$2,899",800,$3.62,,1,In Unit,Call,1+Year,Unfurnished,323-443-6005,0
AR26184516MR,,2438,2438   Andreo AVE #B,TORRANCE,90501,2,2.00 (1 0 1 0),,$0.00,,"$2,900","$2,850","$2,900","1,020",$2.84,1990,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,415-272-5572,"5,974"
SR26172638MR,Condominium,5545,5545   Canoga AVE #213,WOODLAND HILLS,91367,2,2.00 (2 0 0 0),,$500.00,,"$2,900","$2,900","$2,900",910,$3.19,1987,2,Inside,,1-Year,Unfurnished,310-430-6799,"68,055"
SR26185886MR,Single Family,20517,20517   Gault ST,LOS ANGELES,91306,2,2.00 (2 0 0 0),,$500.00,,"$2,900","$2,900","$2,900","1,000",$2.90,2026,0,Inside,No,1-Year,Unfurnished,310-925-8430,"7,801"
SR26183835MR,Apartment,1634,1634  N Alexandria AVE,LOS ANGELES,90027,2,1.00 (1 0 0 0),,$0.00,,"$2,900","$2,900","$2,900",850,$3.41,1922,1,None,,1-Year,Unfurnished,310-666-0110,"6,795"
SR26183471MR,Single Family,5661,5661  E Avenue T,PALMDALE,93552,2,2.00 (2 0 0 0),35,$200.00,35,"$2,900","$2,900","$2,900","1,332",$2.18,1966,2,"Electric Dryer Hookup,Hookup - Electric,In Kitchen",,"1+Year,1-Year",Unfurnished,661-965-4813,"43,628"
SB26186964MR,Apartment,511,511  S Harbor  #420,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$500.00,,"$2,950","$1,000","$2,950",650,$4.54,2024,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,909-289-2693,"33,105"
SB26185168MR,,16813,16813   Halldale  #B,GARDENA,90247,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,950",835,$3.53,1924,3,Other,No,1-Year,Furnished,951-902-3006,"7,503"
SB26185195MR,,16813,16813   Halldale Ave #c,GARDENA,90247,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,950",835,$3.53,1924,3,Other,No,1-Year,Furnished,951-902-3006,"7,503"
26875601,Condominium,8710,8710   Delgany Ave  #23,Playa Del Rey,90293,1,2.00 (1 0 1 0),,$500.00,,"$2,950","$2,950","$2,950",823,$3.58,1965,2,Community,Call,"Month-to-Month,12 Months",Unfurnished,310-384-2399,0
26876527,,1646,1646   Franklin St #D,Santa Monica,90404,2,1.00 (1 0 0 0),,"$1,000.00",,"$2,950","$2,950","$2,950",,$0.00,1970,1,Laundry Area,Yes,"1+Year,Negotiable",Unfurnished,310-435-6832,"5,236"
PV26183693MR,Condominium,765,765   W 26th St #304,SAN PEDRO,90731,2,2.00 (2 0 0 0),,$0.00,,"$2,950","$2,950","$2,950","1,114",$3,1976,2,"Dryer,Dryer Included,Room,Washer,Washer Included",,1-Year,Unfurnished,310-701-3413,"36,216"
26875805,,1588,1588 1/2 W 36th St,Los Angeles,90018,3,2.00 (2 0 0 0),,,,"$3,200","$3,200","$2,950","1,100",$2.68,1956,0,"Laundry Area,Outside",Call,"1-Year,12 Months",Unfurnished,323-273-5567,"6,800"
CV26185455MR,,1307,1307  S Woods  #A,LOS ANGELES,90022,2,2.00 (2 0 0 0),,$250.00,50,"$2,975","$2,975","$2,975",850,$3.50,2026,0,Outside,,1-Year,Unfurnished,626-786-3348,"6,396"
26876489,,2905,2905  W 14th St,Los Angeles,90006,2,2.00 (1 1 0 0),,,,"$2,990","$3,000","$2,990","1,000",$2.99,1905,2,Laundry Area,Yes,1+Year,Unfurnished,213-400-5252,"5,760"
SR26183931MR,Apartment,1147,1147   24th,SANTA MONICA,90403,1,1.00 (1 0 0 0),,$200.00,50,"$2,995","$2,995","$2,995",419,$7.15,1937,1,Inside,,"1+Year,1-Year",Unfurnished,747-206-6933,"6,212"
26876553,,1341,1341  S Burnside Ave #3,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,995","$2,995","$2,995","1,000",$3.00,,0,In Unit,Call,1-Year,Unfurnished,310-650-9696,"6,870"
SR26184271MR,Single Family,44558,44558   Stanridge AVE,LANCASTER,93535,5,3.00 (3 0 0 0),2995,$0.00,,"$2,995","$1,000","$2,995","2,150",$1.39,1955,2,In Kitchen,No,1-Year,Unfurnished,818-238-7387,"4,683"
SR26187558MR,Single Family,2718,2718   7th AVE,LOS ANGELES,90018,2,2.00 (0 2 0 0),,$0.00,,"$2,995","$2,995","$2,995",658,$4.55,1921,0,"Laundry Closet Stacked,Outside,Room,Stackable W/D Hookup",,Negotiable,,818-439-3602,"1,563"
26876843,,1950,1950   Rodney Dr #102,Los Angeles,90027,2,2.00 (2 0 0 0),,,,"$2,995","$2,995","$2,995","1,237",$2.42,1987,2,"Community,Laundry Area",Yes,1+Year,Unfurnished,310-493-9895,"9,250"
26875729,Single Family,17228,17228   Vanowen St,Lake Balboa,91406,2,1.00 (1 0 0 0),,,,"$2,995","$2,995","$2,995",814,$3.68,1948,2,In Unit,Yes,1+Year,Unfurnished,310-993-7189,"7,203"
BB26187734MR,Single Family,10619,10619   Mcclemont,TUJUNGA,91042,2,1.00 (1 0 0 0),,"$1,000.00",,"$2,999","$3,000","$2,999",950,$3.16,1948,2,Garage,,1-Year,,818-279-4566,"6,153"
RS26183590MR,Apartment,310,310  W Magnolia,COMPTON,90220,3,2.00 (2 0 0 0),,$0.00,,"$2,999","$3,199","$2,999","1,100",$2.73,1929,1,"Community,Laundry Area",,1-Year,,310-754-0124,"7,197"
WS26186306MR,,8036,8036   Whitmore,ROSEMEAD,91770,3,2.00 (1 0 1 0),,$0.00,,"$3,000","$3,000","$3,000","1,200",$2.50,1965,3,In Kitchen,,1-Year,Unfurnished,626-487-4396,"9,355"
SB26184863MR,Condominium,133,133   The Promenade  #423,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,050",$2.86,2007,2,Inside,,"1-Year,Negotiable",Unfurnished,3107810839,"60,230"
26876147,,5325,5325   Newcastle Ave #338,Encino,91316,3,2.00 (2 0 0 0),,,,"$3,000","$6,000","$3,000","1,145",$2.62,1971,0,Community,Call,1+Year,Unfurnished,310-383-6281,"103,178"
SR26185740MR,,3314,3314   Barham BLVD,LOS ANGELES,90068,1,1.00 (1 0 0 0),,$500.00,,"$3,000","$3,000","$3,000",750,$4.00,1940,1,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,"1+Year,1-Year,Negotiable,Other",Furnished,818-481-5630,"6,672"
GD26183786IT,Single Family,2909,2909 A  Canada BLVD #A,GLENDALE,91208,2,2.00 (2 0 0 0),,$500.00,,"$3,000","$6,000","$3,000",900,$3.33,2026,0,"Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-427-1772,"6,502"
26882537,,4409,4409   IRVINE AVE,North Hollywood,91602,1,1.00 (0 1 0 0),,,,"$3,000","$3,000","$3,000",500,$6.00,1939,0,Inside,Call,Negotiable,Furnished,747-466-6235,"6,790"
SR26187574MR,Single Family,5732,5732   Stansbury AVE,SHERMAN OAKS,91401,2,2.00 (2 0 0 0),,"$1,000.00",100,"$3,000","$3,500","$3,000",810,$4,2024,3,"Dryer,Dryer Included,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-300-6426,"8,108"
CV26187609MR,,1395,1395 A  3rd,LA VERNE,91750,3,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,020",$2.94,1948,0,In Kitchen,No,1-Year,Unfurnished,626-733-6296,"6,946"
SR26186535MR,Single Family,7057,7057  W Avenue H,LANCASTER,93536,4,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","2,001",$1.50,1990,2,"Gas Dryer Hookup,Room,Washer Hookup",No,1-Year,Unfurnished,661-755-6251,"46,263"
SB26178289MR,,23311,23311   Catskill Ave,CARSON,90745,2,2.00 (0 2 0 0),,$0.00,,"$3,000","$4,500","$3,000",784,$3.83,1947,1,"Dryer,Dryer Included,Gas Dryer Hookup,Inside,Washer,Washer Hookup,Washer Included",,1-Year,Furnished,310-498-8068,"8,270"
P1-28590PF,,1545,1545   1/2 Riverside DR,GLENDALE,91201,2,1.00 (1 0 0 0),,$500.00,25,"$3,000","$3,000","$3,000","1,000",$3.00,1953,1,Other,,1-Year,Unfurnished,(310) 428-8644,"6,007"
PF26187107PF,,460,460  S Mott ST,LOS ANGELES,90033,2,2.00 (2 0 0 0),,"$1,000.00",,"$3,000","$3,000","$3,000","1,600",$1.88,1909,2,"Electric Dryer Hookup,Hookup - Electric,Room,Washer Hookup",,1-Year,Unfurnished,323-702-4341,"6,310"
26884773,,5557,5557  W 6th St #3-103,LOS ANGELES,90036,1,1.00 (1 0 0 0),,,,"$3,048","$1,500","$3,048",662,$4.60,1990,1,In Unit,Yes,Negotiable,Unfurnished,310-254-8124,"279,306"
26875819,,1100,1100  S Hope St #614,Los Angeles,90015,1,1.00 (1 0 0 0),,,25,"$3,050","$3,050","$3,050",930,$3.28,2007,1,In Unit,Call,1+Year,Unfurnished,310-883-4882,"41,217"
