MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
CV26161409MR,Condominium,300,300  S Prospectors  ,DIAMOND BAR,91765,1,1.00 (1 0 0 0),,$300.00,25,"$2,580","$2,580","$2,580",827,$3.12,1979,2,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,626-945-0000,"255,217"
26863599,,12609,12609   Woodgreen St #A,Los Angeles,90066,0,1.00 (0 1 0 0),,,,"$2,595","$2,595","$2,595",,$0,1941,0,None,Call,"1+Year,Negotiable",Furnished,310-666-6941,"5,988"
SR26161889MR,Condominium,5700,5700   Etiwanda AVE #282,TARZANA,91356,2,2.00 (2 0 0 0),,$500.00,50,"$2,595","$2,595","$2,595",938,$2.77,1973,0,Laundry Area,,1-Year,Unfurnished,818-392-4884,
P1-28172PF,Single Family,7731,7731   Ferncola AVE ,LOS ANGELES,91352,2,1.00 (1 0 0 0),,$200.00,50,"$2,599","$2,599","$2,599",788,$3.30,1948,0,Gas Dryer Hookup,Yes,1-Year,Unfurnished,(818) 239-2554,"6,930"
SR26164716MR,Condominium,16015,16015   Pioneer BLVD #21B,NORWALK,90650,2,2.00 (2 0 0 0),,$150.00,65,"$2,600","$2,600","$2,600","1,012",$2.57,1980,2,"Community,Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-335-8374,"59,714"
26865201,,4244,4244   Duquesne Ave ##8,Culver City,90232,2,2.00 (1 0 1 0),,,,"$2,600","$2,600","$2,600","6,679",$0.39,1964,2,"Community,Garage",No,1+Year,Unfurnished,310-739-1638,"6,297"
26865381,Condominium,655,655  S Hope St #1006,Los Angeles,90017,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",660,$3.94,1964,0,In Closet,No,1+Year,Unfurnished,562-688-1252,"11,677"
GD26164338IT,Condominium,1466,1466   Tamarind AVE #101,LOS ANGELES,90028,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,500","$2,600","1,000",$2.60,2009,2,Community,No,1-Year,Unfurnished,818-815-9029,"5,040"
GD26162275IT,Single Family,2135,2135  N Brighton St #102,BURBANK,91504,1,1.00 (1 0 0 0),,$0.00,60,"$2,600","$2,600","$2,600",695,$3.74,2026,0,Inside,,"1+Year,1-Year",Unfurnished,818-419-7564,"6,816"
GD26164329IT,Condominium,1466,1466   Tamarind AVE #401,LOS ANGELES,90028,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,000",$2.60,2009,2,Community,No,1-Year,Unfurnished,818-815-9029,"5,040"
26864431,,2986,2986   Waverly Dr #4,Los Angeles,90039,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",600,$4.33,1956,1,None,No,1+Year,Unfurnished,213-300-4567,"6,934"
26865563,Apartment,1227,1227   Franklin St #B,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,625","$2,625","$2,625",750,$3.50,1953,2,Community,Yes,"1+Year,Negotiable",Unfurnished,310-386-4398,"7,102"
26863253,Apartment,12132,12132   Hart St #301,North Hollywood,91605,2,2.00 (2 0 0 0),,,,"$2,650","$2,650","$2,650",929,$2.85,2016,2,"Laundry Area,Community",No,"1+Year,12 Months,1-Year,Negotiable,Other",Unfurnished,818-844-7109,"8,819"
SR26161815MR,,5711,5711   Woodman AVE ,VALLEY GLEN,91401,2,1.00 (1 0 0 0),,$500.00,,"$2,650","$1,500","$2,650",850,$3.12,1959,0,Laundry Area,,1-Year,Unfurnished,310-308-8003,"7,500"
SB26164623MR,Apartment,3656,3656   Garnet  #321,TORRANCE,90503,2,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,650","$2,650",992,$2.67,1969,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"81,808"
26863479,Single Family,6503,6503   Lindenhurst Ave ,Los Angeles,90048,1,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650",634,$4.18,2025,0,"In Unit,Inside,Room",No,"1-Year,1+Year,12 Months",Unfurnished,3107094846,"6,202"
26863851,,1307,1307   Innes Pl #A,Venice,90291,1,1.00 (1 0 0 0),,,,"$2,695","$2,695","$2,695",600,$4.49,1910,1,Community,Call,1+Year,Unfurnished,310-804-6655,"2,400"
RS26163971MR,,9617,9617   Walnut  ,BELLFLOWER,90706,2,1.00 (1 0 0 0),2600,$30.00,100,"$2,695","$2,600","$2,695","1,100",$2.45,1959,3,In Kitchen,,1-Year,Unfurnished,562-572-1615,"12,194"
SR26163478MR,Apartment,314,314   6th  #405,LOS ANGELES,90014,1,2.00 (1 0 1 0),,$500.00,,"$2,695","$1,985","$2,695",824,$3.27,1906,0,Inside,,1-Year,Unfurnished,818-458-7631,"12,136"
AR26161820MR,,2218,2218   Continental AVE ,SOUTH EL MONTE,91733,2,2.00 (0 1 1 0),,$0.00,,"$2,700","$2,700","$2,700",574,$4.70,1950,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-824-5184,"9,002"
AR26161320MR,,2212,2212   Continental AVE #B,SOUTH EL MONTE,91733,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",736,$3.67,1950,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-824-5184,"9,002"
OC26163632MR,Townhouse,1835,1835  W 145th ST #9,GARDENA,90249,2,2.00 (1 0 1 0),,$0.00,100,"$2,700","$2,700","$2,700","1,151",$2.35,1982,2,In Closet,No,1-Year,Unfurnished,949-517-2575,"11,336"
AR26160984MR,Single Family,936,936  E Sandra  ,ARCADIA,91006,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",696,$3.95,1949,0,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,626-208-7788,"5,295"
SR26164745MR,Condominium,4809,4809   Kester  ,LOS ANGELES,91403,2,3.00 (3 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,105",$2.49,1994,2,Inside,,1-Year,Unfurnished,818-636-5015,"6,360"
26865589,,10982,10982   Roebling Ave #313,Los Angeles,90024,1,1.00 (1 0 0 0),,,,"$2,750","$2,750","$2,750",663,$4.15,1973,1,Community,No,1-Year,Furnished,310-428-1355,"79,818"
WS26161396MR,Condominium,22874,22874   Hilton Head  ,DIAMOND BAR,91765,2,2.00 (2 0 0 0),,$0.00,,"$2,780","$2,500","$2,780",934,$2.98,1981,2,"Dryer,Dryer Included,Gas Dryer Hookup,Inside,Laundry Chute,Room,Washer,Washer Hookup,Washer Included",,1-Year,Furnished,626-251-3389,"112,254"
26864689,,1223,1223   Maple St ,Inglewood,90301,2,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",850,$3.29,1939,0,None,Call,1+Year,Unfurnished,310-567-4865,"7,127"
26864869,Apartment,629,629   Hardin Dr #1,Inglewood,90302,2,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",900,$3.11,1956,2,"In Kitchen,In Unit,Inside",Yes,"1+Year,1-Year,12 Months",Unfurnished,310-384-6838,"8,886"
226003591VC,,22158,22158   Eccles ST ,WEST HILLS,91304,2,1.00 (0 1 0 0),,,,"$2,799","$4,198","$2,799",650,$4.31,2026,0,,,,,(805) 338-5288,
P1-28205PF,Single Family,14422,14422   Judd ST ,ARLETA,91331,2,1.00 (1 0 0 0),,$500.00,,"$2,800","$2,800","$2,800",800,$3.50,2025,0,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,,"7,501"
GD26161357IT,Single Family,6641,6641   Agnes AVE ,NORTH HOLLYWOOD,91606,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800","1,000",$2.80,1927,0,"Gas Dryer Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-281-8812,"3,000"
26864681,,5370,5370   1/2 Village Grn ,Los Angeles,90016,2,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",982,$2.85,1942,2,Community,No,1+Year,Unfurnished,310-990-9951,"557,395"
26863863,,4479,4479  W 61st St #4479,Los Angeles,90043,2,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800","1,000",$2.80,1940,0,Outside,No,1+Year,Unfurnished,323-481-4164,"8,214"
PW26162888MR,,4880,4880   Pacific AVE ,LONG BEACH,90805,3,2.00 (2 0 0 0),,$0.00,40,"$2,800","$2,950","$2,800","1,100",$2.55,1942,0,Laundry Area,No,1-Year,Unfurnished,,"5,083"
26863429,Single Family,4812,4812   Pickford ST ,LOS ANGELES,90019,2,1.00 (0 1 0 0),,,,"$2,800","$2,800","$2,800",,$0,2007,1,"In Kitchen,In Unit,Inside",Call,1+Year,Unfurnished,310-699-6946,"4,600"
P1-28222PF,Single Family,416,416   Sinclair AVE #A,GLENDALE,91206,1,2.00 (1 0 1 0),,$200.00,,"$2,800","$2,800","$2,800",800,$3.50,2023,0,"Gas Dryer Hookup,Outside,Washer Hookup",,1-Year,Unfurnished,(213) 290-3678,"6,185"
WS26163133MR,,1115,1115  W Alhambra  ,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,2,"$2,800","$2,800","$2,800",830,$3.37,1922,1,Inside,No,1-Year,Furnished,626-615-0493,"8,038"
CV26161797MR,Condominium,645,645  W 9th ST #314,LOS ANGELES,90015,2,2.00 (2 0 0 0),,$500.00,200,"$2,800","$2,800","$2,800","1,020",$2.75,2006,1,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,626-652-1510,"74,742"
26864717,,5830,5830   Bowcroft St #4,Los Angeles,90016,2,1.00 (1 0 0 0),,,,"$2,800","$3,500","$2,800",903,$3.10,1949,1,In Unit,Call,1+Year,Unfurnished,310-666-7424,"224,971"
26865225,Apartment,937,937  S Bedford St ,Los Angeles,90035,2,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",845,$3.37,1951,6,Laundry Area,Call,"1+Year,1-Year",Unfurnished,818-532-8400,"6,384"
26864145,,16144,16144  W Sunset Blvd #2,Pacific Palisades,90272,1,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",850,$3.35,1951,0,Community,Yes,1-Year,Unfurnished,973-985-5535,"6,572"
26865055,,1678,1678   Federal Ave #4,Los Angeles,90025,2,2.00 (2 0 0 0),,,,"$2,850","$2,850","$2,850",,$0,,1,In Carport,Call,12 Months,Unfurnished,310-467-6985,"6,117"
26864575,,515,515  N Alfred St #204,West Hollywood,90048,2,2.00 (2 0 0 0),,,,"$2,850","$2,850","$2,850","1,100",$2.59,1961,1,Community,Yes,1+Year,Unfurnished,602-524-7583,"15,919"
26863091,,1325,1325   Washington Ave #B,Santa Monica,90403,1,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",590,$4.83,1953,0,Community,Call,Negotiable,Unfurnished,310-569-3639,"7,526"
P1-28170PF,Single Family,10926,10926   Woodward AVE ,SUNLAND,91040,2,2.00 (2 0 0 0),,$500.00,,"$2,895","$2,895","$2,895",988,$2.93,2025,0,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,,"6,052"
SR26162736MR,Single Family,759,759  E Avenue J6  ,LANCASTER,93535,3,2.00 (2 0 0 0),,$0.00,,"$2,895","$2,895","$2,895","1,511",$1.92,1991,4,Garage,No,1-Year,Furnished,661-361-0528,"7,947"
26864063,,5016,5016   CLINTON ST #5016 D,LOS ANGELES,90004,2,1.00 (1 0 0 0),,,,"$2,895","$2,895","$2,895","1,200",$2.41,2023,1,Community,Call,1-Year,Unfurnished,424-248-5426,"36,587"
BB26162974MR,Townhouse,333,333   Riverdale DR #15,GLENDALE,91204,2,2.00 (1 0 1 0),,$500.00,,"$2,895","$2,000","$2,895","1,000",$2.90,1975,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,,"14,839"
P1-28181PF,Single Family,16034,16034   San Fernando Mission BLVD ,GRANADA HILLS,91344,2,2.00 (2 0 0 0),,$500.00,,"$2,895","$2,895","$2,895",780,$3.71,2025,0,"Dryer,Dryer Included,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,,Unfurnished,,"7,133"
26864549,,394,394  S MIRALESTE DR #496,SAN PEDRO,90732,2,3.00 (1 0 2 0),,,,"$2,900","$2,900","$2,900","1,107",$2.62,1971,2,In Unit,Call,1+Year,Unfurnished,310-562-7418,"324,681"
PW26160686MR,Apartment,1827,1827   E 4 Street Unit #18  ,LONG BEACH,90802,2,1.00 (1 0 0 0),,$500.00,,"$2,900","$1,500","$2,900",700,$4.14,2025,4,"Dryer,Dryer Included",,1-Year,Unfurnished,562-760-9447,"8,767"
WS26164230MR,Condominium,1740,1740   Puente  ,BALDWIN PARK,91706,3,1.00 (1 0 0 0),,$800.00,100,"$2,900","$2,900","$2,900","1,195",$2.43,1973,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-886-7089,"150,460"
SB26161693MR,Condominium,8163,8163   Redlands  ,PLAYA DEL REY,90293,1,1.00 (1 0 0 0),,"$1,000.00",,"$2,900","$4,350","$2,900",664,$4.37,1973,1,Community,,1-Year,Unfurnished,310-738-4543,"33,299"
25576883,,1678,1678   Federal Ave #3,Los Angeles,90025,2,2.00 (2 0 0 0),,,,"$2,950","$2,950","$2,950",,$0,,1,In Carport,Call,12 Months,Unfurnished,310-467-6985,"6,117"
26864827,,915,915  S Grand View St ,Los Angeles,90006,2,2.00 (1 0 1 0),,,,"$2,950","$2,950","$2,950","1,184",$2.49,1904,1,In Unit,No,1+Year,Unfurnished,213-500-8954,"6,451"
IN26161654MR,Single Family,3533,3533   116TH  ,INGLEWOOD,90303,3,1.00 (1 0 0 0),50,$500.00,50,"$2,977","$3,850","$2,977","1,300",$2.29,1939,1,In Closet,,1-Year,Unfurnished,310-508-7155,"7,626"
BB26163579MR,Single Family,7879,7879   Claybeck AVE ,SUN VALLEY,91352,2,1.00 (1 0 0 0),,$500.00,,"$2,995","$2,500","$2,995",900,$3.33,1943,0,Inside,,"1+Year,1-Year",Unfurnished,818-818-0351,"8,367"
26863073,,3020,3020  W 12th St #3026,Los Angeles,90006,2,1.00 (1 0 0 0),,,,"$2,995","$2,995","$2,995",850,$3.52,1923,0,Community,Call,1+Year,Unfurnished,310-944-8611,"13,197"
SR26161421MR,Single Family,7318,7318   Leescott AVE ,LAKE BALBOA,91406,2,2.00 (2 0 0 0),,$0.00,,"$2,995","$2,995","$2,995",900,$3.33,2025,0,"Dryer,Dryer Included,In Closet,Inside,Laundry Closet Stacked,On Upper Level,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-335-1239,"1,000"
P1-28184PF,Apartment,6824,6824   Ben AVE #1,NORTH HOLLYWOOD,91605,3,2.00 (2 0 0 0),,$500.00,,"$2,995","$2,995","$2,995","1,000",$3.00,2018,0,"Community,Laundry Area,Room",,1-Year,Unfurnished,,"8,002"
26863083,,3020,3020  W 12th St #3024,Los Angeles,90006,2,1.00 (1 0 0 0),,,,"$2,995","$2,995","$2,995",850,$3.52,1923,0,Community,Call,1+Year,Unfurnished,310-944-8611,"13,197"
PT26160239MR,Apartment,955,955   Fedora ST #411,LOS ANGELES,90006,2,2.00 (1 0 1 0),,$0.00,40,"$2,995","$2,995","$2,995",690,$4.34,2021,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-859-9931,"11,823"
26864093,,2528,2528 1/2  Military Ave ,Los Angeles,90064,2,1.00 (1 0 0 0),,,,"$2,995","$2,995","$2,995",650,$4.61,1940,2,Garage,Call,1+Year,Unfurnished,907-529-0259,"6,320"
TR26161801MR,Single Family,749,749  N Viceroy  ,COVINA,91723,3,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",980,$3.06,1950,2,Outside,,1-Year,Unfurnished,909-938-0709,"6,323"
TR26164269MR,Single Family,12214,12214   Cambrian CT ,ARTESIA,90701,2,1.00 (1 0 0 0),,$500.00,,"$3,000","$3,000","$3,000",862,$3.48,1954,3,"Gas Or Electric Dryer Hookup,Room,Washer,Washer Included",,1-Year,Unfurnished,626-318-8589,"4,272"
26865537,Apartment,947,947  S Bedford St ,Los Angeles,90035,2,1.00 (1 0 0 0),,,,"$3,000","$3,000","$3,000",845,$3.55,1951,6,Laundry Area,Call,"1+Year,1-Year",Unfurnished,818-532-8400,"6,384"
PW26162723MR,Combo - Res &amp; Com,5740,5740   California  ,LONG BEACH,90805,3,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",940,$3.19,1930,1,"Community,Other,Outside,Room",,1-Year,Unfurnished,562-233-5954,"3,681"
DW26164097MR,Condominium,645,645   Chestnut  ,LONG BEACH,90802,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",867,$3.46,1986,1,In Closet,,1-Year,,714-869-5554,"30,781"
SR26161535MR,Single Family,4564,4564   Jewel  ,LANCASTER,93536,3,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","2,700",$1.11,2011,4,"On Upper Level,Room",No,1-Year,Furnished,661-361-0528,"6,683"
CV26164573MR,Condominium,659,659  N Lark Ellen  ,COVINA,91722,2,2.00 (2 0 0 0),,$250.00,,"$3,000","$3,000","$3,000","1,385",$2.17,1986,2,"Garage,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,909-510-1910,"80,611"
RS26162291MR,,13512,13512   La Forge  ,WHITTIER,90605,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",800,$3.75,2026,0,In Kitchen,No,1-Year,Unfurnished,,"6,200"
DW26158552MR,,3454,3454  W 48th ST ,WINDSOR HILLS,90043,1,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",400,$7.50,2025,0,"Gas Or Electric Dryer Hookup,Room",No,1-Year,Furnished,562-330-0766,"14,000"
WS26160226MR,Single Family,974,974  N Darfield  ,COVINA,91724,3,2.00 (2 0 0 0),,$0.00,150,"$3,000","$3,000","$3,000","1,416",$2.12,1977,2,Garage,No,1-Year,Unfurnished,626 688 3731,"7,399"
PW26163127MR,Apartment,1136,1136   Bennett  ,LONG BEACH,90804,2,1.00 (1 0 0 0),,$500.00,,"$3,000","$3,000","$3,000","1,050",$2.86,1927,1,"Community,Laundry Area",,"1-Year,Negotiable",Unfurnished,562-480-3070,"5,722"
PW26159002MR,Condominium,13602,13602   La Jolla CIR #B,LA MIRADA,90638,2,2.00 (2 0 0 0),,$500.00,250,"$3,000","$3,000","$3,000","1,081",$2.78,1973,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,714-872-7533,"371,108"
SR26151934MR,Condominium,1230,1230   Horn AVE #414,WEST HOLLYWOOD,90069,1,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",797,$3.76,1974,2,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",No,1-Year,Unfurnished,818-481-1602,"71,297"
P1-28215PF,,412,412  N Stoneman AVE ,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,120",$2.68,1920,1,"Dryer,Dryer Included,Room,Washer,Washer Included",,,Unfurnished,(818) 399-3822,"7,780"
26863605,,1236,1236  S Wilmington Ave ,Compton,90220,3,1.00 (1 0 0 0),,,,"$3,000","$3,000","$3,000",,$0,,2,Other,No,1-Year,Unfurnished,562-241-9181,0
SR26164965MR,Condominium,4201,4201   Las Virgenes RD #203,CALABASAS,91302,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",862,$3.48,1992,4,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-613-2465,"117,143"
PW26161287MR,Apartment,3629,3629   Marmion  ,LOS ANGELES,90065,2,2.00 (2 0 0 0),,$0.00,,"$3,095","$3,095","$3,095",750,$4.13,1923,0,"Gas Dryer Hookup,Washer Hookup",Yes,1-Year,Unfurnished,,"3,003"
SR26163609MR,Single Family,14924,14924   Kittridge St ,VAN NUYS,91405,2,2.00 (2 0 0 0),,$250.00,,"$3,100","$3,100","$3,100",810,$3.83,1950,2,"In Closet,Inside",,1-Year,Unfurnished,213-308-7488,"10,249"
26865311,,18146,18146   American Beauty Dr #1050,Santa Clarita,91387,3,2.00 (2 0 0 0),,,,"$3,100","$3,100","$3,100",934,$3.32,1985,2,In Unit,Yes,1+Year,Unfurnished,310-922-0736,"109,361"
SR26160422MR,Single Family,14334,14334 1/2  Tiara  ,VAN NUYS,91401,2,1.00 (1 0 0 0),,$500.00,,"$3,100","$3,100","$3,100","1,093",$2.84,1952,1,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-516-1546,"6,688"
SR26163592MR,Single Family,14924,14924   Kittridge St ,VAN NUYS,91405,2,2.00 (2 0 0 0),,$250.00,,"$3,100","$3,100","$3,100",810,$3.83,1950,2,"In Closet,Inside",,1-Year,Unfurnished,213-308-7488,"10,249"
26865593,,10574,10574   Ayres Ave ,Los Angeles,90064,1,1.00 (1 0 0 0),,,,"$3,100","$3,100","$3,100",600,$5.17,1939,0,Laundry Area,No,1+Year,Unfurnished,310-990-6267,"6,254"
AR26163770MR,Single Family,1939,1939 1/2  Strozier AVE ,SOUTH EL MONTE,91733,3,2.00 (0 1 1 0),,$0.00,,"$3,100","$3,100","$3,100",720,$4.31,2025,2,Inside,,1-Year,Unfurnished,626-824-5184,"11,306"
SB26163482MR,Townhouse,11300,11300   Foothill BLVD #19,SYLMAR,91342,2,2.00 (2 0 0 0),,$0.00,,"$3,100","$6,200","$3,100","1,031",$3.01,1982,2,Garage,,1-Year,Unfurnished,310-357-0286,"208,176"
SB26162012MR,Townhouse,25205,25205   Cypress ST #7,LOMITA,90717,2,2.00 (1 0 1 0),,$0.00,,"$3,150","$3,150","$3,150","1,122",$2.81,1977,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,424-732-2821,"43,180"
26863631,Apartment,9608,9608  W Olympic Blvd #C,Beverly Hills,90212,2,1.00 (1 0 0 0),,,,"$3,150","$3,000","$3,150",800,$3.94,1949,1,Community,Yes,"1+Year,1-Year",Unfurnished,310-804-0488,"5,503"
26864043,,1243,1243   25th St #C,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$3,150","$3,150","$3,150",550,$5.73,1923,1,"Room,Garage",Call,1+Year,Unfurnished,310-384-9776,"5,319"
26864569,,11115,11115   Mccormick St #401,North Hollywood,91601,2,1.00 (1 0 0 0),,,,"$3,150","$3,150","$3,150",950,$3.32,2021,0,None,Yes,"1+Year,1-Year",Unfurnished,310-592-8485,"53,708"
SB26163427MR,Apartment,415,415  S Prospect AVE #203,REDONDO BEACH,90277,2,2.00 (2 0 0 0),,$0.00,,"$3,195","$3,195","$3,195","1,047",$3.05,1972,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"48,067"
26865305,,3667,3667   Mentone Ave #3,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$3,195","$2,975","$3,195",850,$3.76,2018,1,In Unit,Yes,1+Year,Unfurnished,323-828-2680,"7,510"
26863839,,1845,1845 1845 1/2 S South Beverly Glen BLVD ,LOS ANGELES,90025,2,1.00 (1 0 0 0),,,,"$3,195","$3,195","$3,195","1,050",$3.04,1946,2,In Unit,Call,1+Year,Unfurnished,310-804-6655,"6,250"
26864351,,530,530  S Barrington Ave #110,Los Angeles,90049,2,2.00 (2 0 0 0),,,,"$3,195","$3,195","$3,195","1,066",$3.00,1972,1,Community,Yes,1+Year,Unfurnished,310-430-0818,"22,974"
SB26164863MR,Apartment,415,415  S Prospect  #114,REDONDO BEACH,90277,2,2.00 (2 0 0 0),,$0.00,,"$3,195","$3,195","$3,195","1,073",$2.98,1972,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"48,067"
26863923,,2553,2553 1/2  Glen Green St ,Los Angeles,90068,1,1.00 (1 0 0 0),,,,"$3,195","$3,195","$3,195",400,$7.99,1924,1,Garage,Call,"1+Year,6 Months,Negotiable",Unfurnished,310-867-5598,"4,436"
RS26161449MR,Condominium,335,335  N Adams  #106,GLENDALE,91206,2,2.00 (2 0 0 0),,$500.00,50,"$3,200","$3,200","$3,200","1,189",$2.69,1974,2,In Kitchen,,1-Year,Unfurnished,323-8557279,"40,706"
26864949,,309,309  S Mariposa Ave #301,Los Angeles,90020,2,3.00 (3 0 0 0),,,,"$3,200","$3,200","$3,200","1,390",$2.30,2005,0,In Unit,Call,1+Year,Unfurnished,213-254-7718,"8,409"
WS26164139MR,Single Family,835,835  W Spruce  ,WEST COVINA,91790,3,2.00 (2 0 0 0),,$700.00,10,"$3,200","$3,200","$3,200","1,313",$2.44,1956,2,"Garage,Washer Hookup",No,1-Year,Unfurnished,626-632-3688,"8,765"
26863519,Apartment,236,236   S. Ave 55  #C,Los Angeles,90042,3,2.00 (2 0 0 0),,,,"$3,200","$3,200","$3,200","1,150",$2.78,1987,1,Community,Yes,"12 Months,1+Year",Unfurnished,818-850-1084,"10,000"
SR26155896MR,,1983,1983  N Lake AVE ,ALTADENA,91001,2,1.00 (1 0 0 0),,$500.00,,"$3,200",$0,"$3,200",850,$3.76,1942,0,"Dryer,Dryer Included,Gas Dryer Hookup,Inside,Laundry Closet Stacked,Room,Stackable W/D Hookup,Washer,Washer Hookup,Washer Included",,"1+Year,1-Year",Unfurnished,310-702-0128,"4,408"
26855533,,1100,1100  S Hope St #1410,Los Angeles,90015,1,1.00 (1 0 0 0),250,,250,"$3,200","$3,200","$3,200","1,030",$3.11,2007,1,"In Closet,In Unit",Call,1+Year,Unfurnished,323-356-6268,"41,217"
26863587,,311,311   Montana Ave #302,Santa Monica,90403,1,1.00 (1 0 0 0),,,,"$3,200","$3,200","$3,200",750,$4.27,1973,1,"Community,Garage,Room",No,"1+Year,1-Year",Unfurnished,518-275-9865,"7,488"
26864395,,1328,1328   10th St #1/2,Santa Monica,90401,1,1.00 (1 0 0 0),,,,"$3,250","$6,500","$3,250",,$0,,1,"In Unit,In Closet",Call,1+Year,Unfurnished,310-993-4983,"7,498"
26865383,,8730,8730   Holloway Dr ,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$3,250","$3,250","$3,250",660,$4.92,1950,1,In Unit,Call,1+Year,Unfurnished,818-967-2300,"5,808"
OC26162489MR,Single Family,331,331  E 65th  ,LONG BEACH,90805,3,2.00 (2 0 0 0),,$500.00,50,"$3,250","$3,250","$3,250","1,070",$3.04,1948,0,Inside,,1-Year,Unfurnished,7143282814,"3,976"
AR26164007MR,Single Family,4948,4948   Sereno Drive #B,TEMPLE CITY,91780,3,2.00 (0 2 0 0),,$0.00,,"$3,275","$6,550","$3,275",999,$3.28,2026,0,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",No,1-Year,Unfurnished,626-372-0085,"9,540"
SB26151592MR,Condominium,610,610   The Village  #312,REDONDO BEACH,90277,1,1.00 (1 0 0 0),,$0.00,400,"$2,295","$3,295","$3,295",619,$5.32,1974,4,"Community,Laundry Area",No,1-Year,Unfurnished,310-717-7438,"272,965"
SR26163424MR,Single Family,7019,7019   Jamieson  ,RESEDA,91335,3,2.00 (2 0 0 0),,$0.00,,"$3,295","$3,295","$3,295","1,300",$2.53,1949,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-620-2244,"6,725"
