MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
AR26190547MR,Apartment,600,600  E Acacia AVE #8,GLENDALE,91205,2,2.00 (1 0 1 0),,$0.00,,"$2,400","$2,400","$2,400",863,$2.78,1962,2,Community,No,1-Year,Unfurnished,818-681-4975,"12,595"
AR26192239MR,,516,516   Diamond  #D,MONROVIA,91016,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",858,$2.80,1948,1,None,,1-Year,Unfurnished,626-833-3318,"23,746"
SR26191852MR,Apartment,11657,11657   Oxnard Street #109,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$0.00,,"$2,874","$2,443","$2,443",800,$3.05,1991,2,Laundry Area,,1-Year,Unfurnished,747-206-6933,"62,117"
SB26191275MR,Apartment,1031,1031   Linden Ave #103  #103,GLENDALE,91201,2,1.00 (1 0 0 0),50,$50.00,50,"$2,450","$2,450","$2,450","1,000",$2.45,1980,2,Laundry Area,Yes,1-Year,Unfurnished,213-220-7880,"15,721"
26907359,,202,202  E Grand Ave ,Alhambra,91801,1,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",700,$3.50,1948,0,In Unit,Call,1+Year,Unfurnished,323-383-8266,"7,572"
OC26189757MR,,1474,1474  E 110th  ,LOS ANGELES,90059,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,450","$2,450",526,$4.66,1921,1,None,,1-Year,Unfurnished,714-658-4147,"6,824"
P1-28659PF,Apartment,2008,2008   Meridian AVE ,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",795,$3.08,1938,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,(626) 643-6438,"6,779"
SR26190776MR,Condominium,13015,13015   Vanowen ST #10,NORTH HOLLYWOOD,91605,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",800,$3.06,1984,1,Community,No,1-Year,Unfurnished,818-534-6168,"10,724"
SB26189132MR,Apartment,3864,3864   Inglewood BLVD #7,MAR VISTA,90066,1,1.00 (1 0 0 0),,$500.00,,"$2,475","$2,475","$2,475",650,$3.81,1961,2,"In Kitchen,Inside,Other",,"1-Year,Negotiable",,310-951-4381,"7,554"
JT26192172MR,Condominium,416,416  S Spring ST #507,LOS ANGELES,90013,0,1.00 (1 0 0 0),,$250.00,,"$2,495","$1,000","$2,495",740,$3.37,1913,0,In Closet,Yes,Month-to-Month,Furnished,213-625-0908,
DW26190991MR,Townhouse,254,254  W Grove ST #4,POMONA,91767,2,1.00 (1 0 0 0),,$500.00,50,"$2,495","$2,600","$2,495","1,100",$2.27,1979,3,Garage,,1-Year,Unfurnished,562-481-7868,"90,369"
26924951,,1643,1643  N Formosa Ave #3,Los Angeles,90046,2,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",900,$2.77,,1,"Laundry Area,Room",Call,1+Year,Unfurnished,310-691-6199,0
SR26191568MR,Condominium,10943,10943   Laurel Canyon  #C-20,SAN FERNANDO,91340,2,2.00 (2 0 0 0),,$500.00,50,"$2,495","$2,495","$2,495",841,$2.97,1988,4,Laundry Area,,"1-Year,Negotiable",Unfurnished,818-577-5277,"93,479"
26946999,,3943,3943   Seneca Ave ,Los Angeles,90039,2,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",800,$3.12,1922,1,Outside,No,1+Year,Unfurnished,213-842-9388,"5,218"
26917719,,1427,1427  N Martel Ave #6,Los Angeles,90046,2,2.00 (2 0 0 0),,,,"$2,500","$2,500","$2,500","1,100",$2.27,1959,0,Community,Yes,1+Year,Unfurnished,310-978-5252,"7,015"
26872307,,630,630  N Westbourne Dr #A,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",555,$4.50,1922,1,"In Kitchen,In Unit",Yes,"1+Year,Negotiable",Unfurnished,310-710-8841,"6,308"
RS26192720MR,Apartment,14537,14537   Archwood ST #302,VAN NUYS,91405,2,2.00 (1 1 0 0),,$500.00,100,"$2,500","$2,500","$2,500","1,000",$2.50,2013,2,Laundry Area,,1-Year,Unfurnished,310-666-6885,"7,107"
AR26192052MR,Apartment,832,832   Padilla ST #B,SAN GABRIEL,91776,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",900,$2.78,1987,2,"Community,Room",No,1-Year,Unfurnished,626-822-1491,"7,269"
PF26190114PF,Single Family,6116,6116   Strickland AVE ,HIGHLAND PARK,90042,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",480,$5.21,2023,0,None,,"1-Year,Negotiable,Other",Unfurnished,323 627-8902,550
PW26190938MR,Condominium,22733,22733   Lakeway  ,DIAMOND BAR,91765,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",850,$2.94,1984,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,714-323-8311,"95,499"
26935017,Apartment,10734,10734   Palms Blvd #3,Los Angeles,90034,2,1.00 (1 0 0 0),,,,"$2,500","$2,400","$2,500",900,$2.78,1962,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,2139261856,"4,387"
26929535,,10948,10948   Aletta Ave #A,Culver City,90232,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",550,$4.55,1925,1,In Unit,Call,"1+Year,12 Months",Unfurnished,424-258-4651,"5,612"
26909135,,3121,3121   Oakhurst Ave ,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$2,500","$2,600","$2,500",600,$4.17,2026,0,"Laundry Area,In Unit",Call,1-Year,Unfurnished,310-820-1343,"5,002"
26912295,Apartment,1542,1542  W 60th St #1,Los Angeles,90047,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",760,$3.29,1957,1,"Community,Outside",Call,1+Year,Unfurnished,310-621-4625,"5,266"
26937151,,1635,1635 1637 S Bronson Ave ,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,525","$2,525","$2,525",750,$3.37,1922,2,Outside,Call,1+Year,Unfurnished,310-291-1797,"5,461"
SR26175445MR,,9574,9574   Geyser AVE ,NORTHRIDGE,91324,1,1.00 (1 0 0 0),,$150.00,20,"$2,545","$2,545","$2,545",440,$5.78,2024,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Furnished,,"7,580"
26926109,,11050,11050   Hartsook  #306,North Hollywood,91601,1,1.00 (1 0 0 0),,,,"$2,545","$2,545","$2,545",725,$3.51,,1,"In Unit,Inside",Yes,"1+Year,12 Months",Unfurnished,424-407-0107,0
AR26190877MR,Single Family,733,733  W Oceanview AVE ,MONROVIA,91016,2,1.00 (1 0 0 0),,$0.00,,"$2,550","$2,550","$2,550","1,450",$1.76,1965,0,"In Kitchen,Inside",No,1-Year,Unfurnished,626-841-2387,"9,000"
PW26190194MR,Apartment,522,522   5th St ,LONG BEACH,90802,2,2.00 (1 0 1 0),,$500.00,,"$2,550","$1,500","$2,550",950,$2.68,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,562-760-9447,"326,917,800"
26941085,,585,585  N ROSSMORE AVE #206,LOS ANGELES,90004,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",680,$3.82,1990,2,In Unit,Call,1+Year,Unfurnished,310-770-3101,"17,950"
P1-28678PF,Apartment,2707,2707   Montrose AVE #3,MONTROSE,91020,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",900,$2.89,1959,1,"Community,Outside,Room",No,1-Year,Unfurnished,(310) 995-2404,"12,000"
26948239,,1412,1412   Pearl St #5,Santa Monica,90405,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",725,$3.59,1957,0,Community,No,1+Year,Unfurnished,818-554-8271,"6,475"
26894311,,879,879   Coriander Dr ,Torrance,90502,3,2.00 (2 0 0 0),,,,"$2,600","$2,600","$2,600","1,228",$2.12,1974,2,"Garage,In Unit",No,1-Year,Unfurnished,213-705-4270,"182,528"
PW26188718MR,Condominium,11842,11842   Hollyview  ,LA MIRADA,90638,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",800,$3.25,2026,0,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,562-412-6666,675
WS26191259MR,,15,15  W Newman  ,ARCADIA,91007,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",840,$3.10,1957,1,Laundry Area,,1-Year,Unfurnished,626-999-6876,"8,878"
SR26191546MR,Apartment,1209,1209  N Mansfield  ,LOS ANGELES,90038,2,2.00 (2 0 0 0),,$0.00,,"$2,625","$2,625","$2,625",650,$4.04,1962,2,None,No,1-Year,Unfurnished,818-416-0309,"7,540"
26936025,,5263,5263   Riverton Ave #8,North Hollywood,91601,2,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,625","$2,625",900,$2.92,1963,1,"In Unit,Laundry Closet Stacked",Yes,1-Year,Unfurnished,310-666-9682,"8,069"
26944733,Condominium,1234,1234   Wilshire Blvd #401,Los Angeles,90017,1,1.00 (1 0 0 0),,$500.00,,"$2,650","$2,650","$2,650",830,$3.19,2006,0,"In Unit,Laundry Closet Stacked",Yes,1+Year,Unfurnished,213-219-9844,"71,332"
SR26187684MR,Condominium,10331,10331   Lindley  #229,Porter Ranch,91326,2,2.00 (2 0 0 0),,$500.00,,"$2,695","$2,695","$2,695",915,$2.95,1972,2,"Community,Laundry Area",,1-Year,Unfurnished,818-601-4510,"197,142"
PW26191500MR,Condominium,16806,16806   Judy WAY ,CERRITOS,90703,2,1.00 (1 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",808,$3.34,1971,1,"Community,Other",No,Month-to-Month,Unfurnished,,"6,376"
26921063,Apartment,10918,10918   Camarillo St #502,North Hollywood,91602,1,2.00 (1 0 1 0),,,,"$2,695","$2,695","$2,695",744,$3.62,2025,2,"In Closet,In Unit",Yes,1+Year,Unfurnished,818-815-1515,0
SB26155409MR,Townhouse,2957,2957  W 235th ST ,TORRANCE,90505,2,2.00 (1 0 1 0),100,$500.00,50,"$2,695","$2,695","$2,695",980,$2.75,1964,1,Laundry Area,,1-Year,Unfurnished,3102596698,
AR26191437MR,,3217,3217   Folsom ST ,LOS ANGELES,90063,2,1.00 (0 1 0 0),,$0.00,,"$2,700","$3,700","$2,700",880,$3.07,1927,0,Outside,,1-Year,Unfurnished,626-705-1160,"6,298"
PW26189868MR,Single Family,727,727   Spruce  ,MONTEBELLO,90640,2,1.00 (1 0 0 0),,$0.00,25,"$2,700","$2,700","$2,700",480,$5.63,2026,0,"Dryer,Dryer Included,Washer,Washer Included",No,"1+Year,1-Year",Unfurnished,562-212-5689,"7,760"
PW26189647MR,Condominium,448,448  N Bellflower BLVD #319,LONG BEACH,90814,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",693,$3.90,1970,2,Community,No,"1-Year,Other",Unfurnished,714-393-5055,"559,615"
SB26190071MR,Apartment,11901,11901  W Washington  #B,CULVER CITY,90066,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",817,$3.30,1960,2,Laundry Area,No,1-Year,Unfurnished,310-386-3138,"6,522"
GD26190438IT,Townhouse,1167,1167   Raymond AVE #A,GLENDALE,91201,1,2.00 (1 0 1 0),,$0.00,,"$2,700","$2,700","$2,700",900,$3,1924,0,"In Closet,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-823-6268,"6,929"
PW26192044MR,Condominium,388,388  E Ocean BLVD #1412,LONG BEACH,90802,1,1.00 (1 0 0 0),,$600.00,,"$2,700","$2,700","$2,700",720,$3.75,2004,1,"Dryer,Dryer Included,In Closet,Washer,Washer Included",Yes,1-Year,Unfurnished,562-481-7386,
PW26187258MR,Condominium,417,417  W 4th ST #A,LONG BEACH,90802,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",907,$2.98,1985,2,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,714-989-6176,"7,217"
WS26169162MR,Apartment,13512,13512   Moorpark  #202,LOS ANGELES,91423,2,2.00 (2 0 0 0),,$0.00,,"$2,700","$2,700","$2,700","1,200",$2.25,1988,2,"Community,Laundry Area",No,1-Year,Unfurnished,626-636-5208,"11,958"
TR26189276MR,Single Family,11585,11585   Embree Drive ,EL MONTE,91732,2,2.00 (2 0 0 0),,"$1,000.00",,"$2,700","$2,700","$2,700",865,$3.12,2026,0,Inside,,1-Year,Unfurnished,909-921-2708,"6,666"
GD26188943IT,Townhouse,1167,1167   Raymond AVE #B,GLENDALE,91201,1,2.00 (1 0 1 0),,$0.00,,"$2,700","$2,700","$2,700",900,$3,1924,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-823-6268,"6,929"
26908827,,2726,2726  S Cochran Ave #302,Los Angeles,90016,2,2.00 (2 0 0 0),,,,"$2,700","$2,700","$2,700",650,$4.15,2022,1,In Unit,Yes,"1+Year,12 Months,1-Year,24 Months",Unfurnished,213-926-1776,"4,793"
OC26190992MR,,602,602   Douglas ST ,LOS ANGELES,90026,1,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,500","$2,750",570,$4.82,2022,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"5,253"
SR26192974MR,Condominium,5460,5460   White Oak AVE #G113,ENCINO,91316,2,2.00 (2 0 0 0),,$500.00,,"$2,750","$2,750","$2,750","1,000",$2.75,1971,2,"Laundry Area,Washer,Washer Included",,"1+Year,1-Year,Negotiable,Other",Furnished,818-481-5630,"406,327"
226004156VC,,22158,22158   Eccles ST ,WEST HILLS,91304,2,1.00 (0 1 0 0),,,,"$2,750","$4,198","$2,750",650,$4.23,2026,0,,,,,(805) 338-5288,
AR26186012MR,Single Family,4233,4233   Rio Hondo  ,ROSEMEAD,91770,2,1.00 (1 0 0 0),,$500.00,50,"$2,750","$2,500","$2,750",934,$2.94,1950,2,In Kitchen,,1-Year,Unfurnished,626-374-5368,"5,641"
26909821,,8163,8163   Redlands St #45,Los Angeles,90293,1,1.00 (1 0 0 0),,,,"$2,750","$2,750","$2,750",712,$3.86,1973,1,Community,Call,"1-Year,12 Months,Negotiable",Unfurnished,303-241-2166,"33,299"
SR26192406MR,Single Family,44266,44266   27th  ,LANCASTER,93536,3,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,485",$1.85,1989,2,"Garage,Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,805-558-4223,"7,155"
RS26190396MR,,3362,3362   Wisconsin  ,SOUTH GATE,90280,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",900,$3.06,1927,2,Garage,,Month-to-Month,Unfurnished,3238645121,"8,785"
26905317,Condominium,1111,1111  S Grand Ave #607,Los Angeles,90015,1,1.00 (1 0 0 0),500,,,"$2,750","$2,750","$2,750","1,100",$2.50,2005,1,"In Unit,Inside",Call,1+Year,Unfurnished,323-356-6268,"38,857"
PW26189616MR,Condominium,4727,4727  W 147th ST #109,LAWNDALE,90260,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",867,$3.17,1974,2,Community,,1-Year,Unfurnished,424-258-0394,"84,542"
AR26191256MR,Single Family,4233,4233   Rio Hondo  ,ROSEMEAD,91770,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,500","$2,750",934,$2.94,1950,2,In Kitchen,No,1-Year,Unfurnished,626-374-5368,"5,641"
PW26188576MR,Apartment,1019,1019   6th ST #8,SANTA MONICA,90403,1,1.00 (1 0 0 0),,$0.00,,"$2,795","$2,795","$2,795",750,$3.73,1956,1,Laundry Area,No,"1+Year,1-Year",Unfurnished,,"7,496"
26912783,,1915,1915  S Shenandoah St #10,Los Angeles,90034,2,2.00 (2 0 0 0),,,,"$2,795","$2,795","$2,795",900,$3.11,1958,1,In Unit,Call,1+Year,Unfurnished,323-633-8077,"8,707"
226004170VC,Condominium,13525,13525   Vanowen ST #106,VAN NUYS,91405,2,2.00 (2 0 0 0),,,,"$2,795","$2,795","$2,795","1,010",$2.77,2008,2,In Kitchen,,,Unfurnished,(818) 422-6629,"15,096"
SR26190185MR,Condominium,7551,7551   Jordan  #311,CANOGA PARK,91303,3,2.00 (2 0 0 0),,$0.00,,"$2,795","$2,795","$2,795","1,420",$1.97,2006,2,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-324-9727,"26,670"
26874117,,2496,2496   Granville Ave ,Los Angeles,90064,1,1.00 (1 0 0 0),,$500.00,,"$2,795","$2,795","$2,795",0,$0,1925,0,"Inside,Laundry Area",Call,1+Year,Unfurnished,213-819-1289,"6,828"
26918671,,1753,1753  N KENMORE AVE ,LOS ANGELES,90027,2,2.00 (1 0 1 0),,,,"$2,800","$2,400","$2,800",,$0,2000,2,Community,Call,1+Year,Unfurnished,323-270-1725,"7,162"
GD26190980IT,Condominium,1523,1523  E Windsor  #203C,GLENDALE,91205,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",914,$3.06,1978,2,Community,,1-Year,Unfurnished,818-645-6393,"66,042"
PV26190942MR,,21023,21023   Donora AVE #B,TORRANCE,90503,2,2.00 (1 1 0 0),,$0.00,,"$2,800","$2,800","$2,800",750,$3.73,1961,1,Community,,1-Year,Unfurnished,310-388-2533,"6,901"
SR26192910MR,Single Family,18414,18414   Texas Canyon  ,SAUGUS,91390,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,500","$2,800",700,$4,1979,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Furnished,661-476-9783,"167,765"
26872789,,3703,3703   Council St #3705,Los Angeles,90004,2,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800","1,100",$2.55,1922,2,In Unit,No,1+Year,Unfurnished,213-705-1111,"6,003"
26925093,,14419,14419   Riverside Dr #306A,Sherman Oaks,91423,1,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800","1,000",$2.80,2024,1,In Unit,Yes,"1-Year,1+Year,24 Months,Other",Unfurnished,310-801-1242,"13,000"
AR26191667MR,Condominium,5841,5841   Bowcroft ST #4,LOS ANGELES,90016,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",906,$3.09,1949,1,In Closet,No,1-Year,Unfurnished,626-523-2198,"74,374"
RS26162540MR,,13512,13512   La Forge  ,WHITTIER,90605,2,2.00 (2 0 0 0),,$250.00,,"$2,800","$2,500","$2,800",800,$3.50,2026,0,In Kitchen,,1-Year,Unfurnished,,"6,200"
AR26190321MR,,77,77  N Lima  ,SIERRA MADRE,91024,2,1.00 (1 0 0 0),,$500.00,,"$2,800","$2,800","$2,800",700,$4,1949,0,"In Carport,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,626-975-6721,"6,308"
SB26178100MR,Condominium,1436,1436   257th St #204,HARBOR CITY,90710,2,2.00 (2 0 0 0),,$500.00,,"$2,800","$2,800","$2,800","1,170",$2.39,1987,2,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,310-561-3052,
AR26191712MR,Apartment,510,510  N Curtis AVE #D,ALHAMBRA,91801,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",900,$3.11,1989,2,Laundry Area,No,1-Year,Unfurnished,415-272-5572,"8,300"
SB26190195MR,Apartment,608,608   Esplanade  #2,REDONDO BEACH,90277,1,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",700,$4,1956,2,"Gas Dryer Hookup,Laundry Area,Washer Hookup",No,1-Year,Unfurnished,310-367-6606,"9,639"
26867529,,3055,3055  W 12th Pl ,Los Angeles,90006,3,2.00 (1 0 1 0),,,,"$2,800","$2,800","$2,800","1,388",$2.02,1922,0,"Inside,Room,Laundry Closet Stacked",Call,1+Year,Unfurnished,213-718-5253,"5,791"
26955905,,16010,16010   Cantlay St #1,Van Nuys,91406,2,3.00 (2 0 1 0),,,,"$2,887","$3,100","$2,841","1,000",$2.84,2023,2,In Unit,Yes,"1+Year,1-Year",Unfurnished,310-801-1242,"6,011"
SB26163200MR,Condominium,946,946  W 220th  ,TORRANCE,90502,2,2.00 (2 0 0 0),,$500.00,100,"$2,850","$2,850","$2,850","1,273",$2.24,1981,1,Community,,1-Year,Unfurnished,626-589-8822,"77,750"
P1-28680PF,Single Family,4327,4327   Marmion WAY ,LOS ANGELES,90065,1,1.00 (1 0 0 0),,$0.00,,"$2,850","$2,850","$2,850",616,$4.63,1931,0,"Dryer,Dryer Included,Laundry Closet Stacked,Room,Stackable W/D Hookup,Washer,Washer Included",No,,Unfurnished,(323) 360-2409,"5,863"
26869503,,4950,4950   Topanga Canyon Blvd ,Los Angeles,91364,2,2.00 (2 0 0 0),,,,"$2,850","$2,850","$2,850",,$0,2024,1,In Unit,Call,1+Year,Unfurnished,213-568-5800,"6,252"
SR26188845MR,Apartment,4217,4217   Ethel Avenue ,STUDIO CITY,91604,2,2.00 (1 1 0 0),,$200.00,,"$2,850","$2,200","$2,850","1,250",$2.28,1960,1,"Laundry Area,Room",,1-Year,Unfurnished,818-212-2747,"13,728"
26943003,,15251,15251 1/2  Mystic St ,Whittier,90604,2,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",600,$4.75,1963,0,None,No,1-Year,Unfurnished,213-713-0372,"6,168"
26912775,,3901,3901   Sawtelle Blvd ,Culver City,90066,2,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",840,$3.39,1947,0,Community,Call,1-Year,Unfurnished,310-528-8727,"5,679"
SR26189654MR,Condominium,7551,7551   Jordan  ,CANOGA PARK,91303,3,2.00 (2 0 0 0),,$0.00,,"$2,895","$2,895","$2,895","1,410",$2.05,2006,2,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-324-9727,"26,670"
26905123,,14606,14606   Sylvan St #503,Los Angeles,91411,2,2.00 (2 0 0 0),,,,"$2,899","$2,899","$2,899",920,$3.15,2026,0,In Unit,Call,1+Year,Furnished,818-402-4772,"16,004"
SB26192158MR,Condominium,104,104   N Atlantic Blvd #D,ALHAMBRA,91801,2,2.00 (2 0 0 0),,$0.00,100,"$2,900","$2,900","$2,900",680,$4.26,1979,1,"Community,Other",No,1-Year,Unfurnished,310 707-3600,"7,556"
PW26191378MR,Single Family,1022,1022  E Erna  ,LA HABRA,90631,2,1.00 (1 0 0 0),,$0.00,,"$2,900","$2,500","$2,900",750,$3.87,1939,2,"Gas Dryer Hookup,In Kitchen,Washer Hookup",No,1-Year,Unfurnished,5625470437,"5,428"
26943187,,2166,2166  W 29th Pl ,Los Angeles,90018,2,1.00 (1 0 0 0),,,,"$2,900","$2,900","$2,900",,$0,,1,In Kitchen,No,1-Year,Unfurnished,310-562-5088,"5,593"
SB26192144MR,Condominium,104,104  N Atlantic  #C,ALHAMBRA,91801,2,2.00 (2 0 0 0),,$0.00,290,"$2,900","$2,900","$2,900",850,$3.41,1979,1,"Laundry Area,Other",No,1-Year,Unfurnished,310 707-3600,"7,596"
26909503,Single Family,1723,1723  N Beverly Glen Blvd ,Los Angeles,90077,1,1.00 (1 0 0 0),,,,"$2,900","$2,900","$2,900",605,$4.79,1918,1,"Community,Outside",Call,1+Year,Unfurnished,310-293-4560,"2,590"
TR26192236MR,Condominium,2057,2057   Dacian ST ,WALNUT,91789,2,3.00 (2 0 1 0),,$0.00,200,"$2,900","$2,950","$2,900","1,295",$2.24,1975,2,Garage,No,1-Year,Unfurnished,626-922-9858,"248,532"
26908715,,1112,1112   Ocean Park Blvd #F,Santa Monica,90405,1,1.00 (1 0 0 0),,$300.00,,"$2,900","$2,900","$2,900",725,$4,1948,0,"Laundry Area,Community",Call,1+Year,Unfurnished,213-276-2288,"7,449"
AR26189665MR,Single Family,3368,3368   Earlswood  ,ROSEMEAD,91770,2,1.00 (1 0 0 0),,$700.00,80,"$2,900","$2,900","$2,900",940,$3.09,1950,0,In Kitchen,No,1-Year,Furnished,626-374-5368,"6,800"
DW26192527MR,Single Family,1933,1933  S Corning  ,LOS ANGELES,90034,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,900","3,116",$0.93,1938,3,Room,,1-Year,Unfurnished,323-799-7622,"6,306"
SR26191135MR,,14850,14850   Polk  ,SYLMAR,91342,2,1.00 (1 0 0 0),,$0.00,50,"$2,900","$2,900","$2,900",895,$3.24,1954,1,"Gas Or Electric Dryer Hookup,Laundry Closet Stacked,Room,Stackable W/D Hookup",,1-Year,Unfurnished,818-310-6776,"5,895"
SR26192006MR,Single Family,13716,13716   Hoyt  ,PACOIMA,91331,2,1.00 (1 0 0 0),,$0.00,,"$2,949","$2,900","$2,949","1,300",$2.27,2025,2,"In Kitchen,Laundry Area,Room",,1-Year,Unfurnished,818-310-0561,"6,619"
26951117,Townhouse,1043,1043   Thompson Ave #11,Glendale,91201,2,1.00 (1 0 0 0),,,,"$2,950","$2,950","$2,950",960,$3.07,1986,1,In Unit,Call,1+Year,Unfurnished,818-858-9272,"16,521"
SR26191657MR,Single Family,37557,37557   42nd ST ,PALMDALE,93552,4,3.00 (3 0 0 0),250,$0.00,,"$2,950","$2,950","$2,950","2,150",$1.37,1987,3,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,818-599-5693,"6,098"
26876259,,1300,1300   Sanborn Ave ,Los Angeles,90027,2,1.00 (1 0 0 0),,,,"$2,950","$2,950","$2,950","1,000",$2.95,1921,0,Inside,Yes,1-Year,Unfurnished,323-697-8515,"2,409"
RS26189746MR,Single Family,11920,11920   Hopland ST ,NORWALK,90650,2,2.00 (2 0 0 0),,$200.00,100,"$2,950","$2,950","$2,950",700,$4.21,2026,0,In Closet,,1-Year,Unfurnished,562-884-6852,"2,000"
GD26183062IT,Condominium,4515,4515   Castle LN ,LA CANADA FLINTRIDGE,91011,2,1.00 (1 0 0 0),,$0.00,,"$2,950","$4,125","$2,950",850,$3.47,1952,2,Community,,1-Year,Unfurnished,818-653-2185,"6,326"
26872447,,4637,4637   Willis Ave #108,Sherman Oaks,91403,2,2.00 (2 0 0 0),,,,"$2,950","$5,900","$2,950","1,177",$2.51,1964,2,Community,Call,"1+Year,1-Year",Unfurnished,818-599-2870,"28,014"
P1-28650PF,,554,554  N Michigan AVE ,PASADENA,91106,2,1.00 (1 0 0 0),,$0.00,,"$2,950","$2,850","$2,950",680,$4.34,1914,0,In Kitchen,No,1-Year,Unfurnished,(626) 497-4606,"7,314"
26902211,,14811,14811   Erwin St #506,Van Nuys,91411,2,2.00 (2 0 0 0),,,,"$2,950","$2,950","$2,950","1,100",$2.68,2025,0,In Unit,Call,1+Year,Unfurnished,818-402-4772,"18,650"
WS26191218MR,Single Family,8939,8939   Guess  ,ROSEMEAD,91770,2,1.00 (1 0 0 0),,$0.00,50,"$2,950","$2,950","$2,950","1,140",$2.59,1927,2,"Inside,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,626-297-7474,"7,732"
AR26188664MR,Condominium,1627,1627 #A S Marengo AVE #A,ALHAMBRA,91803,2,3.00 (1 1 1 0),,"$1,000.00",200,"$2,950","$2,950","$2,950","1,100",$2.68,1989,4,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Unfurnished,626-353-7415,"12,000"
