MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
26663475,,3502,3502   La Clede Ave ,Los Angeles,90039,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",500,$4.80,1921,0,None,Yes,1+Year,Unfurnished,323-356-1418,"6,752"
AR26050895MR,Apartment,715,715   Del Valle Ave ,LA PUENTE,91744,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",975,$2.46,1954,0,"Gas Dryer Hookup,In Kitchen,Washer Hookup",No,Month-to-Month,Unfurnished,909-455-6302,"22,681"
26661229,,21727,21727   Planewood Dr ,Woodland Hills,91364,1,1.00 (1 0 0 0),,,,"$2,450","$2,400","$2,400",525,$4.57,1972,0,Other,Call,"1+Year,24 Months,1-Year,12 Months",Unfurnished,323-310-2998,"13,656"
26661897,,1932,1932  S Bedford St #1932,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",475,$5.05,1954,1,Laundry Area,Yes,Other,Unfurnished,424-279-3312,"6,299"
P1-26223PF,Condominium,139,139  S Los Robles AVE #303,PASADENA,91101,1,1.00 (1 0 0 0),,$500.00,,"$2,420","$2,420","$2,420",710,$3.41,1927,1,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,(626) 826-4544,"15,309"
P1-26172PF,Apartment,1165,1165  E 42nd PL #1165,LOS ANGELES,90011,2,1.00 (1 0 0 0),,$0.00,,"$2,425","$2,425","$2,425",880,$2.76,1967,0,None,,1-Year,Unfurnished,(323) 821-3969,"8,800"
SB26051222MR,Apartment,511,511  S Harbor  #521,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$500.00,,"$2,432","$1,000","$2,432",650,$3.74,2024,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,909-289-2693,"33,105"
26662869,Condominium,18433,18433   Hatteras St #207,Tarzana,91356,1,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",742,$3.30,1979,2,In Unit,Call,"1+Year,1-Year",Unfurnished,215-980-1046,"87,205"
PW26050804MR,Apartment,1908,1908   Gardena AVE #5,GLENDALE,91204,2,1.00 (1 0 0 0),,$0.00,50,"$2,450","$2,450","$2,450",850,$2.88,1963,2,"Community,Room",No,1-Year,Unfurnished,714-473-0777,"15,965"
SB26037330MR,Condominium,2742,2742   Cabrillo AVE #302,TORRANCE,90501,1,1.00 (1 0 0 0),,$500.00,100,"$2,450","$2,500","$2,450",670,$3.66,2006,1,"In Closet,Inside",,1-Year,Unfurnished,310-999-8332,"33,059"
OC26050698MR,Townhouse,178,178   First ST ,POMONA,91766,1,2.00 (1 0 1 0),,$0.00,,"$2,500","$2,500","$2,495","1,000",$2.50,1950,0,In Closet,,"1+Year,1-Year",Unfurnished,949-463-7653,"3,000"
26663251,,4238,4238   Whitsett AVE #103,STUDIO CITY,91604,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",700,$3.56,1984,2,"Community,Laundry Area",Call,1+Year,Unfurnished,818-815-1515,"6,600"
P1-26152PF,,499,499  N Oakland AVE ,PASADENA,91101,1,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",650,$3.84,1941,1,"Gas Dryer Hookup,In Kitchen,Room,Washer Hookup",,1-Year,Unfurnished,(818) 294-0726,"11,766"
PW26052187MR,,5824,5824 B  Gage  ,BELL GARDENS,90201,1,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,795","$2,495",525,$4.75,2026,0,In Closet,,1-Year,Unfurnished,562-225-5728,"5,505"
SR26050964MR,Apartment,44155,44155   10th  ,LANCASTER,93534,3,2.00 (2 0 0 0),,$0.00,,"$2,495","$2,495","$2,495","1,200",$2.08,1986,1,"Community,Laundry Area",,1-Year,Unfurnished,818-620-2244,"41,404"
SB26050762MR,Apartment,15505,15505  S Budlong PL #17,GARDENA,90247,2,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,495",900,$2.77,1959,1,Community,No,1-Year,Unfurnished,424-703-8072,"19,336"
PW26049945MR,Apartment,11914,11914   Bellflower Blvd ,DOWNEY,90242,2,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",832,$3.00,1955,1,"Gas Dryer Hookup,Washer Hookup",No,Month-to-Month,Unfurnished,562-217-7646,"7,690"
26659799,,1333,1333   Oak  #E,Santa Monica,90405,0,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",350,$7.13,1942,0,In Unit,Call,"1+Year,1-Year,12 Months",Unfurnished,310-739-7858,"6,962"
SR26049346MR,Condominium,1339,1339  N Columbus  ,GLENDALE,91202,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500","1,284",$1.95,1974,1,Laundry Area,,1-Year,Unfurnished,818-482-7112,"45,862"
SR26051797MR,Condominium,1745,1745   Camino Palmero  ,LOS ANGELES,90046,1,1.00 (1 0 0 0),200,$0.00,,"$2,500","$2,500","$2,500",788,$3.17,1973,1,Community,No,Negotiable,Furnished,818-231-2670,"66,604"
SR26050244MR,Single Family,19949,19949   Lassen ST ,CHATSWORTH,91311,1,2.00 (1 0 1 0),,$500.00,,"$2,500","$2,500","$2,500",600,$4.17,1967,0,"Dryer,Dryer Included,Inside,Room,Washer,Washer Included",,1-Year,Unfurnished,213-308-7488,"11,000"
26663053,Apartment,12634,12634   Kalnor Ave #11,Norwalk,90650,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",,$0,1971,1,Community,Yes,1-Year,Unfurnished,310-207-2288,"30,036"
GD26053500IT,,1020,1020   Raymond  #A,GLENDALE,91201,2,2.00 (1 0 1 0),,$0.00,,"$2,500","$2,500","$2,500",888,$2.82,1924,1,"Other,Outside",,1-Year,Unfurnished,,"7,663"
SR26051878MR,Condominium,19009,19009   Sherman  #16,RESEDA,91335,1,1.00 (1 0 0 0),,$500.00,100,"$2,500","$2,500","$2,500",730,$3.42,1987,2,In Closet,,1-Year,,818-625-5252,"62,185"
CV26048896MR,Condominium,1495,1495   Mccabe WAY ,WEST COVINA,91791,2,2.00 (1 0 1 0),,$0.00,100,"$2,500","$2,500","$2,500","1,025",$2.44,1987,2,"In Closet,Inside,On Upper Level",No,1-Year,Unfurnished,626-394-0969,"75,519"
CV26053393MR,Single Family,2013,2013   Walnut  ,LA VERNE,91750,3,2.00 (2 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",850,$2.94,2022,0,"Inside,Room",,"1+Year,1-Year",Unfurnished,909-964-1880,"5,054"
SR26046211MR,Condominium,4065,4065   Mclaughlin AVE #8,LOS ANGELES,90066,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",950,$2.63,1964,1,Community,No,1-Year,Unfurnished,626-588-7598,"7,103"
PV26051182MR,Apartment,3706,3706   Redondo Beach  #A,TORRANCE,90504,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",749,$3.34,1958,0,Community,Yes,1-Year,Unfurnished,310-938-1849,"4,966"
CV26052301MR,Condominium,877,877   Francisco ST #1905,LOS ANGELES,90017,1,1.00 (1 0 0 0),,$500.00,300,"$2,500","$2,500","$2,500",748,$3.34,2017,1,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,,"128,959"
SB26050615MR,Condominium,285,285  W 6th  #424,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$150.00,,"$2,500","$2,500","$2,500",700,$3.57,2006,4,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,310-753-7548,"60,505"
AR26050926MR,,124,124  W Cherry  ,MONROVIA,91016,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",800,$3.13,1951,1,In Kitchen,,1-Year,Unfurnished,626-375-1931,"9,488"
26661899,,1820,1820   Prosser Ave ,Los Angeles,90025,0,2.00 (1 0 1 0),,,,"$2,500","$2,500","$2,500",500,$5,,0,"In Closet,In Unit,Inside",Yes,1+Year,Unfurnished,424-279-3312,"7,053"
SR26053711MR,Apartment,1420,1420  N Sierra Bonita  ,LOS ANGELES,90046,2,2.00 (2 0 0 0),,$0.00,,"$2,500",$0,"$2,500","1,100",$2.27,1989,2,Community,,1-Year,Unfurnished,818-266-5307,"20,381"
SR26053538MR,Single Family,7247,7247   Capistrano  ,WEST HILLS,91307,1,1.00 (1 0 0 0),,$0.00,100,"$2,150","$2,150","$2,500",500,$5,2025,0,"In Closet,Inside",No,1-Year,Unfurnished,818-294-0373,"7,506"
26661417,Apartment,6407,6407   11th Ave ,Los Angeles,90043,2,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500","2,764",$0.90,1941,1,None,Yes,1+Year,Unfurnished,310-486-4888,"7,575"
WS26051798MR,Condominium,14560,14560   Clark  #102,SHERMAN OAKS,91411,2,2.00 (2 0 0 0),10,$0.00,50,"$2,550","$2,550","$2,550",815,$3.13,1978,0,"Community,Laundry Area",No,1-Year,Unfurnished,626-898-2638,"22,191"
SR26049957MR,Apartment,10900,10900   Blix  #14,NORTH HOLLYWOOD,91602,2,2.00 (2 0 0 0),50,$500.00,50,"$2,550","$2,550","$2,550",700,$3.64,1986,4,Community,,"1-Year,Negotiable,Other",Unfurnished,818-239-6320,"10,960"
SR26052459MR,Single Family,20009,20009   Arminta ST ,WINNETKA,91306,2,2.00 (2 0 0 0),,$500.00,,"$2,595","$2,795","$2,595",808,$3.21,2019,0,"Gas Or Electric Dryer Hookup,Laundry Area",,"1+Year,1-Year",Unfurnished,661-350-4012,"6,560"
AR26051109MR,Condominium,2017,2017   Lovila LN ,ALTADENA,91001,2,2.00 (2 0 0 0),,$0.00,,"$2,595","$2,595","$2,595",950,$2.73,1927,2,"Gas Dryer Hookup,Inside,Washer Hookup",No,1-Year,Unfurnished,626-664-9163,"8,865"
26661887,,613,613  W Queen St #4,Inglewood,90301,2,2.00 (2 0 0 0),,,,"$2,595","$2,595","$2,595",836,$3.10,1970,1,In Unit,Call,1+Year,Unfurnished,818-577-0476,"7,479"
26662083,,1212,1212  N Beachwood Dr ,Los Angeles,90038,2,2.00 (2 0 0 0),,,,"$2,600","$2,600","$2,600",900,$2.89,1990,2,Laundry Area,Call,1+Year,Unfurnished,323-333-1431,"6,754"
26661373,Apartment,1709,1709  W 70th St #1709,Los Angeles,90047,2,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",850,$3.06,1925,1,In Unit,No,1+Year,Unfurnished,310-988-0324,"5,270"
SR26052966MR,Condominium,18547,18547   Collins ST #B24,TARZANA,91356,2,2.00 (2 0 0 0),,$500.00,,"$2,600","$2,600","$2,600",966,$2.69,1964,2,Community,,1-Year,Unfurnished,818-427-1500,"258,421"
26661529,Condominium,21219,21219   Roscoe Blvd #211,Canoga Park,91304,2,2.00 (1 0 1 0),,,,"$2,600","$2,600","$2,600","1,019",$2.55,1980,2,In Unit,Yes,12 Months,Unfurnished,818-281-5397,"33,018"
GD26051195IT,,10604,10604   Plainview AVE ,TUJUNGA,91042,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$3,500","$2,600",768,$3.39,1939,1,Inside,No,1-Year,,818-437-2433,"5,506"
SR26052918MR,,17402,17402   Mayall  ,NORTHRIDGE,91325,2,1.00 (1 0 0 0),,$0.00,30,"$2,600","$2,600","$2,600",800,$3.25,1958,0,None,No,1-Year,Unfurnished,818-448-2107,"11,758"
SB26050001MR,Apartment,11601,11601   Birch AVE #C,HAWTHORNE,90250,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,050",$2.48,1961,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"7,282"
26661877,,460,460   La Jolla Ave #1/2,Los Angeles,90048,0,1.00 (0 1 0 0),,,,"$2,600","$2,600","$2,600",,$0,,0,In Unit,No,"12 Months,1+Year",Unfurnished,310-310-0324,"6,569"
AR26052095MR,Apartment,329,329  N Montebello Blvd #1,MONTEBELLO,90640,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,050",$2.48,1967,1,Laundry Area,No,1-Year,Unfurnished,626-255-7806,"19,474"
SR26049077MR,Single Family,44961,44961   5th ST ,LANCASTER,93535,4,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,248",$2.08,1955,2,"Gas Dryer Hookup,In Kitchen,Washer Hookup",,1-Year,Unfurnished,661-343-9835,"6,805"
SR26053921MR,Single Family,13972,13972   Louvre  ,PACOIMA,91331,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",758,$3.43,1953,2,"Dryer,Dryer Included,Gas Dryer Hookup,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,818-974-3393,"3,500"
PW25275505MR,Single Family,5204,5204   Minturn AVE ,LAKEWOOD,90712,1,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,500","$2,600",370,$7.03,1952,1,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,"1-Year,Negotiable,Other",Furnished,562-756-9354,"5,714"
26662045,,1745,1745   Camino Palmero St #420,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",837,$3.11,1973,2,Community,Call,"1+Year,1-Year,12 Months",Unfurnished,310-948-5553,"66,604"
26661289,,1538,1538   11th ST #4,SANTA MONICA,90401,1,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650",650,$4.08,,1,Community,No,1-Year,Unfurnished,310-968-2085,"7,490"
SR26053465MR,Condominium,7035,7035   Woodley  ,VAN NUYS,91406,2,2.00 (2 0 0 0),,$500.00,100,"$2,650","$2,650","$2,650",906,$2.92,1989,2,"In Closet,Inside",,1-Year,Unfurnished,818-294-0373,"37,720"
TR26053549MR,Condominium,2826,2826   Cogswell RD #C,EL MONTE,91732,2,2.00 (1 0 1 0),,$0.00,,"$2,650","$2,650","$2,650","1,092",$2.43,1981,2,Garage,,1-Year,Unfurnished,626-500-5789,"22,928"
26661653,,1132,1132   Alameda Ave ,Glendale,91201,2,2.00 (2 0 0 0),,,,"$2,650","$2,650","$2,650","1,000",$2.65,1968,2,Community,Yes,1-Year,Unfurnished,310-666-9682,"7,964"
WS26052396MR,,601,601  W 41st ST ,LOS ANGELES,90037,2,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,650","$2,650","1,137",$2.33,1921,2,Gas Or Electric Dryer Hookup,No,1-Year,Furnished,626-833-8143,"6,752"
26662625,,3518,3518   Chesapeake Ave #301,Los Angeles,90016,2,2.00 (2 0 0 0),,,,"$2,673","$2,895","$2,673",850,$3.14,2022,2,In Unit,Call,1+Year,Unfurnished,323-633-8077,"12,810"
26661269,,3921,3921   Wilshire Blvd ,Los Angeles,90010,2,1.00 (1 0 0 0),,,,"$2,676","$2,676","$2,676",938,$2.85,1959,0,In Unit,Yes,1+Year,Unfurnished,213-285-7934,"22,474"
SB26050454MR,Condominium,5625,5625   Sumner  #212,CULVER CITY,90230,1,1.00 (1 0 0 0),,$300.00,,"$2,690","$2,690","$2,690",900,$2.99,1967,1,Laundry Area,,1-Year,Unfurnished,310-350-6205,"28,247"
BB26052447MR,Apartment,580,580  W Stocker ST #6,GLENDALE,91202,2,1.00 (1 0 0 0),,$500.00,,"$2,695","$2,000","$2,695","1,100",$2.45,1962,2,"Community,Laundry Area",,1-Year,Unfurnished,818-818-0351,"9,436"
26663419,,1333,1333  N June St #2,Los Angeles,90028,2,2.00 (2 0 0 0),,,,"$2,695","$2,695","$2,695",900,$2.99,2025,0,In Unit,Yes,"1+Year,1-Year,12 Months,Other",Unfurnished,310-801-1242,"6,656"
SR26049408MR,Condominium,6820,6820   Remmet  ,CANOGA PARK,91303,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",868,$3.11,1983,4,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-203-7434,"70,271"
PW26049950MR,Apartment,966,966   Holly  ,INGLEWOOD,90301,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",825,$3.27,1946,0,None,No,1-Year,Unfurnished,5628246227,"7,802"
OC26053979MR,Single Family,851,851   Woodcrest  #1,LA HABRA,90631,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",500,$5.40,1963,1,None,,"1-Year,Negotiable",Unfurnished,951-365-5397,"13,068"
PF26053511PF,Townhouse,39237,39237   10th  #C,PALMDALE,93551,2,3.00 (2 0 1 0),,$0.00,,"$2,700","$2,700","$2,700","1,252",$2.16,1993,2,"Garage,Washer Hookup",,1-Year,Unfurnished,8186982888,"98,591"
AR26042895MR,,4416,4416   Tyler AVE ,EL MONTE,91731,2,1.00 (1 0 0 0),,$500.00,200,"$2,700","$2,700","$2,700",873,$3.09,1957,1,Garage,,1-Year,Unfurnished,626-393-5315,"9,444"
SR26033614MR,Condominium,4524,4524   Tujunga  #4,NORTH HOLLYWOOD,91602,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$3,000","$2,700",770,$3.51,1978,1,"Community,Laundry Area",,1-Year,Unfurnished,818-414-4897,"15,516"
SR26052754MR,Single Family,36829,36829   Desert Willow  ,PALMDALE,93550,3,2.00 (2 0 0 0),,"$1,000.00",,"$2,700","$2,700","$2,700","1,296",$2.08,1981,2,"Gas Dryer Hookup,Room,Washer Hookup",,1-Year,Unfurnished,818-571-7495,"7,081"
26662717,,12205,12205   GORHAM AVE ,LOS ANGELES,90049,1,1.00 (1 0 0 0),,,,"$2,750","$2,750","$2,750",800,$3.44,1964,1,Community,Yes,1+Year,Unfurnished,310-497-3761,"9,688"
OC26053672MR,,1010,1010   tremont st ,LOS ANGELES,90033,3,1.00 (1 0 0 0),,$500.00,50,"$2,750","$2,750","$2,750","1,200",$2.29,1930,0,"Gas Dryer Hookup,Inside,Washer Hookup",,"1+Year,1-Year",Furnished,626-524-7669,"6,000"
SB26052654MR,Condominium,4633,4633   Marine AVE #228,LAWNDALE,90260,2,2.00 (2 0 0 0),,$0.00,100,"$2,750","$2,750","$2,750",963,$2.86,1973,2,"Community,Laundry Area",No,"1+Year,Negotiable",Furnished,310-404-3199,"79,734"
P1-26161PF,Single Family,1222,1222  W Avenue J15  ,LANCASTER,93534,3,2.00 (1 1 0 0),,$250.00,,"$2,750","$3,000","$2,750","2,070",$1.33,1954,2,Inside,Yes,Other,Unfurnished,(626) 755-1775,"11,612"
26662353,Condominium,904,904  S New Hampshire Ave #504,Los Angeles,90006,1,1.00 (1 0 0 0),,,,"$2,750","$2,750","$2,750",640,$4.30,2024,1,In Unit,Call,1+Year,Unfurnished,213-760-7788,0
SB26050962MR,Single Family,4450,4450  W 169th  ,LAWNDALE,90260,1,1.00 (1 0 0 0),,$600.00,,"$2,750","$2,750","$2,750",725,$3.79,1941,3,"Dryer,Dryer Included,Outside,Washer,Washer Included",,"1-Year,Month-to-Month,Negotiable",Unfurnished,424-244-1895,"5,805"
AR26043367MR,Condominium,2411,2411  S Baldwin AVE #B,ARCADIA,91007,2,3.00 (2 0 1 0),,$0.00,,"$2,750","$2,750","$2,750","1,031",$2.67,1987,2,"Inside,Washer Hookup",No,1-Year,Unfurnished,626-393-5315,"17,325"
CV26040609MR,Apartment,127,127  E Foothill BLVD #C,GLENDORA,91741,1,1.00 (1 0 0 0),,$0.00,,"$2,785","$2,785","$2,785","1,015",$2.74,2026,0,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,Inside,Other,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,626-255-3148,"14,800"
CV26040026MR,Apartment,127,127  E Foothill BLVD #A,GLENDORA,91741,1,1.00 (1 0 0 0),,$0.00,,"$2,785","$2,785","$2,785","1,015",$2.74,2026,0,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,Inside,Other,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,626-255-3148,"14,800"
CV26040596MR,Apartment,127,127  E Foothill BLVD #B,GLENDORA,91741,1,1.00 (1 0 0 0),,$0.00,,"$2,785","$2,785","$2,785","1,015",$2.74,2026,0,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,Inside,Other,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,626-255-3148,"14,800"
26658631,Apartment,142,142  N Hamilton Dr #Unit D,Beverly Hills,90211,1,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",900,$3.11,1941,2,In Unit,Yes,1+Year,Unfurnished,310-746-6510,"9,554"
26661709,,1230,1230  N Sweetzer Ave #112,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",681,$4.10,1972,1,Community,Call,1+Year,Unfurnished,310-650-7115,"30,259"
PW26053316MR,,524,524  W 2nd  ,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$0.00,,"$2,795","$2,795","$2,795",900,$3.11,1964,3,"Dryer,Dryer Included,Room,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,310-863-4480,"5,000"
SR26051727MR,Single Family,8655,8655   Ranchito AVE ,PANORAMA CITY,91402,2,2.00 (2 0 0 0),,$0.00,,"$2,795","$2,795","$2,795",850,$3.29,2023,2,"Inside,Laundry Closet Stacked,Room,Stackable W/D Hookup",,1-Year,Unfurnished,818-335-1239,"2,000"
26662465,,11959,11959   Dorothy St #2b,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,795","$5,395","$2,795",650,$4.30,1969,0,In Unit,Call,1+Year,Unfurnished,213-999-9142,"7,372"
P1-26138PF,,1807,1807   Meadowbrook RD ,ALTADENA,91001,2,1.00 (1 0 0 0),,$500.00,,"$2,795","$2,795","$2,795",736,$3.80,2023,0,Inside,,,Unfurnished,(818) 399-3822,"9,003"
SR26053235MR,Apartment,1570,1570  N Verdugo RD #B,GLENDALE,91208,2,1.00 (1 0 0 0),50,$0.00,50,"$2,800","$3,000","$2,800",800,$3.50,1954,1,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,818-262-6065,"7,382"
PW26053592MR,Apartment,2758,2758   Orange AVE #12,TORRANCE,90501,2,2.00 (1 0 1 0),,$0.00,,"$2,800","$2,800","$2,800",950,$2.95,1964,2,Other,,1-Year,Unfurnished,,"21,789"
AR26028121MR,Single Family,10833,10833   Arrowood ST ,TEMPLE CITY,91780,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",832,$3.37,1948,2,"Dryer,Dryer Included,Gas Dryer Hookup,Inside,Washer,Washer Included",No,1-Year,Unfurnished,626-253-0865,"5,680"
WS26053015MR,Single Family,11328,11328   Lambert AVE ,EL MONTE,91732,2,2.00 (1 1 0 0),,$0.00,,"$2,800","$2,800","$2,800",932,$3.00,1952,2,Garage,,1-Year,Unfurnished,626-689-3888,"8,177"
PW26052176MR,,5824,5824 B  Gage  ,BELL GARDENS,90201,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,795","$2,800",609,$4.60,2026,0,In Closet,,1-Year,Unfurnished,562-225-5728,"5,505"
SR26050048MR,Townhouse,22855,22855   Vanowen ST #2,WEST HILLS,91307,2,2.00 (1 0 1 0),,$0.00,,"$2,800","$2,800","$2,800","1,185",$2.36,1971,2,"Community,Outside",,1-Year,Unfurnished,818-701-4000,"8,122"
SR26052177MR,Single Family,3840,3840   Sago  ,LANCASTER,93536,3,3.00 (3 0 0 0),299,$500.00,,"$2,800","$2,800","$2,800","2,158",$1.30,1986,2,Room,,1-Year,Unfurnished,661-816-6287,"11,139"
26663187,,5751,5751   Olympic Blvd ,Los Angeles,90036,2,2.00 (1 1 0 0),,,,"$2,850","$2,850","$2,850","1,000",$2.85,,1,Community,Call,"1+Year,12 Months",Unfurnished,323-443-6005,0
PW26051500MR,Condominium,955,955  E 3rd  #204,LONG BEACH,90802,2,1.00 (1 0 0 0),,$0.00,,"$2,850","$2,775","$2,850",841,$3.39,1984,2,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Unfurnished,562-577-5021,"37,052"
26661327,Apartment,14612,14612   Calvert St #401,Van Nuys,91411,2,2.00 (2 0 0 0),,,,"$2,850","$2,850","$2,850","1,109",$2.57,2020,2,"In Closet,In Unit,Inside,Laundry Closet Stacked",Yes,1+Year,Unfurnished,310-699-5559,"15,754"
26661003,,4234,4234   Ellenita Ave ,Tarzana,91356,1,1.00 (1 0 0 0),,,,"$2,850","$1,850","$2,850",550,$5.18,1968,0,Laundry Closet Stacked,No,12 Months,Both,310-819-6797,"15,263"
SR26050426MR,,802,802   Fischer  #B,GLENDALE,91205,2,1.00 (1 0 0 0),,$0.00,2,"$2,850","$2,850","$2,850","1,280",$2.23,1963,1,Laundry Area,No,1-Year,Unfurnished,818-613-5471,"7,058"
26660235,Single Family,2666,2666   Cimarron St ,Los Angeles,90018,1,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",690,$4.13,1921,2,"In Closet,Outside",Yes,1+Year,Unfurnished,310-795-4100,"6,773"
PW26050184MR,Condominium,6816,6816   Alondra BLVD #43,PARAMOUNT,90723,2,1.00 (1 0 0 0),,$0.00,,"$2,850","$2,800","$2,850",972,$2.93,1979,2,"In Closet,Inside",No,Negotiable,Unfurnished,714-852-9477,"168,164"
26662753,Condominium,629,629   Traction Ave #314,Los Angeles,90013,1,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",980,$2.91,2007,1,"In Unit,Laundry Closet Stacked",Call,1+Year,Unfurnished,310-844-6692,"91,271"
26662231,,10826,10826 1/4  Hesby St ,North Hollywood,91601,2,2.00 (2 0 0 0),,,,"$2,865","$3,275","$2,865",773,$3.71,2026,1,In Unit,Yes,1+Year,Unfurnished,310-650-4220,"5,400"
26662071,,960,960   Larrabee St #214,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,885","$5,770","$2,885",688,$4.19,1963,1,Community,Call,"1+Year,1-Year,12 Months",Unfurnished,310-413-8780,"39,416"
26663485,,4144,4144  W 129th St ,Hawthorne,90250,2,2.00 (2 0 0 0),,,,"$2,900","$2,500","$2,900","1,000",$2.90,1962,2,Outside,Call,1+Year,Unfurnished,310-702-9572,"9,903"
26662845,Apartment,4353,4353   Coldwater Canyon Ave #305,STUDIO CITY,91604,2,2.00 (2 0 0 0),,,,"$2,900","$2,900","$2,900","1,050",$2.76,1986,2,In Unit,Yes,1-Year,Unfurnished,323-371-0305,0
GD26049549IT,Condominium,6545,6545   Reseda BLVD #17,RESEDA,91335,2,2.00 (2 0 0 0),,$0.00,,"$2,900","$5,800","$2,900",967,$3.00,1987,4,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"22,329"
SR26049844MR,,21010,21010   Erwin ST #PH745,WOODLAND HILLS,91367,0,1.00 (1 0 0 0),500,$500.00,125,"$2,918","$1,500","$2,918",630,$4.63,2025,1,In Closet,,"1+Year,1-Year",Unfurnished,818-438-2236,"159,797"
SR26050239MR,Single Family,19955,19955   Lassen ST ,CHATSWORTH,91311,2,2.00 (1 0 1 0),,$500.00,,"$2,950","$2,950","$2,950",800,$3.69,1967,0,"Dryer,Dryer Included,Inside,Room,Washer,Washer Included",,1-Year,Unfurnished,213-308-7488,"11,000"
SR26050616MR,Townhouse,15125,15125   Nordhoff  ,NORTH HILLS,91343,2,3.00 (3 0 0 0),,$0.00,150,"$2,950","$4,425","$2,950","1,055",$2.80,1985,2,"Gas Dryer Hookup,Room,Washer Hookup",No,1-Year,Unfurnished,818-429-5660,"32,096"
