MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
RS26054057MR,Condominium,18555,18555   Collins  #C33,TARZANA,91356,2,2.00 (2 0 0 0),,$0.00,50,"$2,350","$2,350","$2,350",966,$2.43,1964,1,None,No,1-Year,Unfurnished,310-947-5098,"258,421"
26666011,,138,138  N Kingsley Dr ,Los Angeles,90004,2,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",900,$2.61,1910,1,Other,Call,1+Year,Unfurnished,213-321-5069,"6,007"
PW26058657MR,,1521,1521   Junipero AVE ,LONG BEACH,90804,2,2.00 (2 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",900,$2.61,1947,1,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,714-288-9369,"6,395"
CV26048117MR,Single Family,136,136  W Orange  ,COVINA,91723,1,1.00 (0 1 0 0),,$0.00,,"$2,350","$2,350","$2,350",900,$2.61,1920,1,Garage,No,1-Year,Unfurnished,626-354-4971,"4,384"
GD26056922IT,,1006,1006   Boynton ST #2,GLENDALE,91205,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",850,$2.76,1977,4,Laundry Area,,1-Year,Unfurnished,818-321-0008,"6,379"
GD26057461IT,Single Family,16503,16503   Kingsbury ST ,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",400,$5.88,1957,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-281-8812,"8,341"
CV26028744MR,Condominium,175,175  S Lake AVE #315,PASADENA,91101,0,1.00 (1 0 0 0),,$300.00,50,"$2,380","$2,350","$2,380",545,$4.37,2003,1,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,,
26664321,Apartment,2637,2637  S Manhattan Pl #3,Los Angeles,90018,3,1.00 (1 0 0 0),,,,"$2,395","$2,400","$2,395","1,200",$2.00,2007,1,In Unit,Yes,1-Year,Unfurnished,424-231-5635,"6,525"
26664203,,667,667  N Wilton Pl #405,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",527,$4.54,2021,1,In Unit,Yes,1+Year,Unfurnished,310-493-9895,"10,354"
PW26057259MR,,12101,12101   Freeman  ,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$800.00,,"$2,399","$2,399","$2,399",700,$3.43,1926,0,"In Carport,Laundry Area",Yes,1-Year,Unfurnished,562-277-1283,"6,392"
PF26056926PF,Apartment,3010,3010   Montrose  ,GLENDALE,91214,1,1.00 (1 0 0 0),,$250.00,35,"$2,399","$2,395","$2,399",712,$3.37,1979,2,Community,,1-Year,Unfurnished,949-220-4538,"51,954"
GD26057415IT,Condominium,8355,8355   Willis AVE #5,PANORAMA CITY,91402,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",908,$2.64,1962,1,None,,1-Year,Unfurnished,818-381-7722,"49,528"
SB26055513MR,Condominium,28006,28006  S Western  #267,SAN PEDRO,90732,1,1.00 (1 0 0 0),,$0.00,50,"$2,400","$2,400","$2,400",752,$3.19,1990,2,In Kitchen,No,"1-Year,Negotiable",Unfurnished,310-901-1355,"116,079"
26666537,Apartment,4929,4929   Lynnfield St #10,Los Angeles,90032,2,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",850,$2.82,1965,0,Community,No,1+Year,Unfurnished,213-272-3255,"13,039"
26664451,,1388,1388   Edgecliffe  ,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",,$0,,0,None,Yes,"1+Year,12 Months",Unfurnished,310-993-4595,"13,050"
P1-26302PF,Apartment,18900,18900   Parthenia ST #201,NORTHRIDGE,91324,1,1.00 (1 0 0 0),,$300.00,,"$2,400","$2,400","$2,400",714,$3.36,2025,0,,Yes,,Unfurnished,(818) 939-7852,"38,053"
SR26059363MR,Condominium,19724,19724   Avenue Of The Oaks  ,NEWHALL,91321,2,2.00 (2 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",960,$2.50,1971,2,"Community,Laundry Area",,"1+Year,1-Year",Unfurnished,818-269-0289,"271,041"
26664871,,889,889   Francisco St #3505,Los Angeles,90017,0,1.00 (1 0 0 0),,"$1,000.00",200,"$2,400","$2,400","$2,400",480,$5,2017,0,Laundry Closet Stacked,Yes,1+Year,Unfurnished,213-675-4472,"98,939"
26665797,,1716,1716  W 45th St #2,Los Angeles,90062,2,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",900,$2.67,1915,0,None,Call,"1-Year,12 Months",Unfurnished,213-590-9908,"6,307"
CV26058003MR,Apartment,901,901  N Dalton AVE #D,AZUSA,91702,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400","1,060",$2.26,1986,1,"Dryer,Dryer Included,In Closet,Washer,Washer Included",No,1-Year,Unfurnished,,"1,060"
CV26056115MR,Condominium,877,877   Francisco ST #2403,LOS ANGELES,90017,1,1.00 (1 0 0 0),,$500.00,300,"$2,400","$2,400","$2,400",695,$3.45,2017,1,In Closet,,"1-Year,Negotiable",Unfurnished,,"128,959"
SR26056277MR,Single Family,12509,12509  E Avenue V-10  ,PEARBLOSSOM,93553,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",736,$3.26,1954,0,None,,1-Year,Unfurnished,661-305-4157,"17,868"
26664431,,432,432  N Harvard Blvd ,Los Angeles,90004,2,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",850,$2.82,1923,2,Community,No,1+Year,Unfurnished,213-700-3919,"5,999"
GD26057043IT,Condominium,1116,1116  S Berendo ST #2,LOS ANGELES,90006,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",600,$4.08,1959,1,None,,1-Year,Unfurnished,818-731-4649,"6,210"
RS26055598MR,Apartment,16523,16523   Denver AVE ,GARDENA,90248,2,2.00 (1 0 1 0),,$0.00,,"$2,450","$2,450","$2,450","1,200",$2.04,1965,1,Laundry Area,No,1-Year,Unfurnished,818-288-0697,"5,601"
TR26055262MR,Condominium,525,525  E Seaside WAY #806,LONG BEACH,90802,1,1.00 (1 0 0 0),,$550.00,,"$2,300","$2,500","$2,450",830,$2.95,1990,2,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,Inside,Laundry Closet Stacked,Room,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,909-568-8058,
26665439,Apartment,708,708  W Vernon Ave ,Los Angeles,90037,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",900,$2.72,1924,1,Other,Yes,1+Year,Unfurnished,310-346-4343,"7,408"
P1-26315PF,Apartment,18900,18900   Parthenia ST #301,NORTHRIDGE,91324,1,1.00 (1 0 0 0),,$300.00,,"$2,475","$2,475","$2,475",714,$3.47,2025,0,,Yes,1-Year,Unfurnished,(818) 939-7852,"38,053"
26664691,,2513,2513   Euclid St #A,Santa Monica,90405,1,1.00 (1 0 0 0),,,,"$2,475","$2,475","$2,475",670,$3.69,1938,0,"Laundry Area,Community",No,1+Year,Unfurnished,310-994-3229,"6,936"
P1-26297PF,Apartment,2707,2707   Montrose AVE #8,MONTROSE,91020,2,1.00 (1 0 0 0),,$0.00,,"$2,490","$2,700","$2,490",900,$2.77,1959,1,"Community,Outside,Room",No,1-Year,Unfurnished,(310) 995-2404,"12,000"
SB26058905MR,,12706,12706   Kornblum AVE #C,HAWTHORNE,90250,2,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",850,$2.94,1964,1,None,No,1-Year,Unfurnished,424-732-2821,"6,671"
26666481,,11908,11908   Exposition Blvd ,Los Angeles,90064,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",515,$4.84,,0,"In Unit,Inside",Call,1+Year,Unfurnished,424-407-0107,"23,000"
SR26059587MR,Apartment,20754,20754   Hartland  #1,WINNETKA,91306,2,2.00 (2 0 0 0),,$0.00,,"$2,495","$2,495","$2,495","1,050",$2.38,1960,2,Community,,1-Year,Unfurnished,818-620-2244,"4,924"
26665375,,3615,3615 1/2  Bellevue Ave ,Los Angeles,90026,1,1.00 (1 0 0 0),,$500.00,,"$2,495","$2,495","$2,495",,$0,1925,1,In Unit,Yes,1-Year,Unfurnished,323-739-2029,"7,508"
WS26055788MR,Apartment,11441,11441   Oxnard St #6,NORTH HOLLYWOOD,91606,2,1.00 (1 0 0 0),150,$0.00,,"$2,495","$2,495","$2,495","1,000",$2.50,1950,2,"Community,Laundry Area",,1-Year,Unfurnished,8184416818,"29,965"
SR26058648MR,Single Family,1112,1112  N Naomi ST ,BURBANK,91505,2,1.00 (1 0 0 0),,$0.00,,"$2,495","$3,990","$2,495",726,$3.44,1939,1,"Garage,Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,,"6,826"
26664171,,2401,2401  S SYCAMORE AVE #7,LOS ANGELES,90016,2,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495","1,000",$2.50,1963,1,In Unit,Yes,1+Year,Unfurnished,310-438-5885,"7,566"
26664743,Condominium,201,201   Ocean Ave #1202B,Santa Monica,90402,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",450,$5.56,1971,2,"Room,In Unit,Inside",Call,1+Year,Both,3108894386,"57,733"
OC26058616MR,Single Family,3546,3546   Corinth AVE ,LOS ANGELES,90066,0,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",400,$6.25,1952,0,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,909-973-5967,"5,800"
26664461,,5324,5324   Vantage Ave #2,Valley Village,91607,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",,$0,1953,0,Community,Call,1+Year,Unfurnished,310-770-8815,"7,427"
26665643,Apartment,1433,1433   Brockton Ave #4,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,500","$2,400","$2,500",630,$3.97,1960,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-442-0211,"6,996"
GD26058322IT,Condominium,6938,6938   Laurel Canyon  #101,NORTH HOLLYWOOD,91605,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",920,$2.72,2006,2,Inside,No,1-Year,Unfurnished,818-437-2433,
DW26058066MR,,5739,5739   S St Andrews Pl #1/2,LOS ANGELES,90062,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",850,$2.94,2026,1,Inside,,1-Year,Unfurnished,562-455-0251,"6,042"
CV26055860MR,Condominium,763,763   Arcadia AVE #2,ARCADIA,91007,2,2.00 (2 0 0 0),,$0.00,100,"$2,500","$2,500","$2,500","1,011",$2.47,1960,1,Inside,No,1-Year,Unfurnished,626-394-0969,"19,125"
PV26055241MR,Apartment,1511,1511   Frigate AVE ,WILMINGTON,90744,1,1.00 (0 1 0 0),,$0.00,,"$2,500","$2,500","$2,500",450,$5.56,1950,0,Inside,,1-Year,Unfurnished,310-261-5974,"6,393"
26664689,,5805,5805   Whitsett Ave #206,Valley Village,91607,1,1.00 (1 0 0 0),,,,"$2,500","$5,000","$2,500",818,$3.06,1978,0,Community,Call,1+Year,Unfurnished,310-420-6531,"17,423"
P1-26320PF,Apartment,18900,18900   Parthenia ST #402,NORTHRIDGE,91324,1,1.00 (1 0 0 0),,$300.00,,"$2,500","$2,500","$2,500",678,$3.69,2025,0,,Yes,1-Year,Unfurnished,(818) 939-7852,"38,053"
GD26057886IT,Condominium,1116,1116  S Berendo ST #5,LOS ANGELES,90006,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",600,$4.17,1959,1,None,,1-Year,Unfurnished,818-731-4649,"6,210"
DW26057757MR,,2293,2293   Grand AVE ,LONG BEACH,90815,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",768,$3.26,1945,0,None,,Negotiable,Unfurnished,562-445-7375,"6,146"
26664303,,5324,5324   Vantage Ave #4,Valley Village,91607,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",,$0,1953,0,Community,Call,1+Year,Unfurnished,310-770-8815,"7,427"
SR26057502MR,Condominium,702,702   Park  #305,SOUTH PASADENA,91030,1,2.00 (1 0 0 1),,$0.00,,"$2,500","$2,500","$2,500",799,$3.13,1971,4,Laundry Area,No,1-Year,Unfurnished,818-636-5039,"24,370"
GD26057059IT,Condominium,1116,1116  S Berendo ST #4,LOS ANGELES,90006,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",600,$4.17,1959,1,None,,1-Year,Unfurnished,818-731-4649,"6,210"
P1-26268PF,Apartment,18900,18900   Parthenia ST #102,NORTHRIDGE,91324,1,1.00 (1 0 0 0),,$300.00,,"$2,500","$2,500","$2,500",876,$2.85,2025,1,Inside,Yes,1-Year,Unfurnished,(818) 939-7852,"38,053"
P1-26319PF,Apartment,18900,18900   Parthenia ST #401,NORTHRIDGE,91324,1,1.00 (1 0 0 0),,$300.00,,"$2,525","$2,525","$2,525",714,$3.54,2025,0,,Yes,1-Year,Unfurnished,(818) 939-7852,"38,053"
SB26053324MR,Condominium,3550,3550   Torrance  #215,TORRANCE,90503,0,1.00 (1 0 0 0),,$0.00,,"$2,550","$2,550","$2,550",490,$5.20,2006,0,"In Closet,Inside,Laundry Closet Stacked,Other,Stackable W/D Hookup",No,1-Year,Unfurnished,,"41,141"
26665543,Apartment,1125,1125  S Lake St #2,Los Angeles,90006,2,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",878,$2.90,1905,2,Community,No,Month-to-Month,Both,213-800-2608,"8,582"
SB26057181MR,,2238,2238   Eastlake AVE #3/4,LOS ANGELES,90031,2,1.00 (1 0 0 0),,$0.00,,"$2,550","$2,550","$2,550",900,$2.83,1890,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,424-732-2821,"9,894"
BB26057410MR,Apartment,1375,1375  N Mentor AVE ,PASADENA,91104,2,2.00 (2 0 0 0),,$500.00,,"$2,595","$2,000","$2,595",900,$2.88,1936,0,"Community,Laundry Area",,"1+Year,1-Year",Unfurnished,818-818-0351,"7,116"
SR26053519MR,Single Family,8624,8624   Lubao AVE ,WINNETKA,91306,1,1.00 (1 0 0 0),,$500.00,,"$2,599","$2,600","$2,599",550,$4.73,2024,0,"In Closet,Inside",,1-Year,Unfurnished,424-653-0560,"8,192"
SW26055437MR,Apartment,14606,14606   Sylvan ST #508,VAN NUYS,91411,2,2.00 (2 0 0 0),,$250.00,,"$2,599","$2,599","$2,599",920,$2.83,2025,40,In Closet,,"1+Year,1-Year",Unfurnished,626-255-3925,"16,004"
CV26056221MR,,141,141   Roselawn PL ,LOS ANGELES,90042,1,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",570,$4.56,1925,0,Inside,No,Month-to-Month,Furnished,626-731-2447,"4,305"
PW25275505MR,Single Family,5204,5204   Minturn AVE ,LAKEWOOD,90712,1,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,500","$2,600",370,$7.03,1952,1,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,"1-Year,Negotiable,Other",Furnished,562-756-9354,"5,714"
PW26059504MR,Apartment,1822,1822  E 2nd  #6,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$2,600","$1,500","$2,600",650,$4,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,562-760-9447,"8,273"
26665679,,10282,10282   Tujunga Canyon Blvd #103,Tujunga,91042,2,2.00 (2 0 0 0),,,,"$2,600","$2,600","$2,600","1,045",$2.49,1996,2,In Unit,No,1+Year,Unfurnished,310-780-5591,"11,032"
PW26055291MR,,3711,3711  W 110th ST #2,INGLEWOOD,90303,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",900,$2.89,1963,0,Garage,No,1-Year,Unfurnished,714-686-8419,"9,034"
P1-26294PF,Apartment,48,48  S Oak AVE #1,PASADENA,,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",950,$2.74,1975,1,"Community,Laundry Area",,1-Year,Unfurnished,(626) 243-3352,"10,019"
MB26057971MR,,1226,1226  N Alma  ,CITY TERRACE,90063,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,800","$2,600",892,$2.91,2025,0,Inside,No,1-Year,Unfurnished,323-997-1552,"4,833"
26664133,,5042,5042   Ferndale St ,Los Angeles,90016,6,6.00 (6 0 0 0),,,,"$2,600","$2,600","$2,600","4,014",$0.65,1938,0,In Unit,Call,1+Year,Unfurnished,310-503-1017,"4,809"
26664615,,460,460  S Spring St #512,Los Angeles,90013,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",900,$2.89,1912,0,"In Closet,In Unit,Laundry Closet Stacked",Call,"1+Year,12 Months",Unfurnished,415-250-8134,"30,796"
P1-26293PF,Apartment,48,48  S Oak AVE #3,PASADENA,,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,500","$2,600",950,$2.74,1975,1,"Community,Laundry Area",,1-Year,Unfurnished,(626) 243-3352,"10,019"
TR26033576MR,,2313,2313   Schoolside  ,MONTEREY PARK,91754,2,2.00 (1 0 1 0),,$0.00,,"$2,600","$3,500","$2,600","1,121",$2.32,1948,0,Outside,No,1-Year,Unfurnished,714-713-0469,"7,248"
SR26055952MR,Single Family,4914,4914   Hesperia  ,ENCINO,91316,2,3.00 (2 0 0 1),,$500.00,,"$2,600",$0,"$2,600",800,$3.25,1948,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",Yes,1-Year,Unfurnished,818-943-8304,"6,751"
GD26057332IT,Condominium,232,232  N Verdugo RD #2,GLENDALE,91206,2,2.00 (1 0 1 0),,$0.00,,"$2,600","$2,600","$2,600","1,000",$2.60,1961,1,None,,1-Year,Unfurnished,818-415-1516,"9,280"
CV26056656MR,Apartment,910,910  E Newmark AVE ,MONTEREY PARK,91755,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",950,$2.74,1949,2,"Gas Dryer Hookup,In Kitchen",No,1-Year,Unfurnished,909-802-8599,"24,826"
GD26055917IT,Condominium,1116,1116  S Berendo ST #1,LOS ANGELES,90006,2,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,650","$2,650",600,$4.42,1959,2,None,,1-Year,Unfurnished,818-731-4649,"6,210"
TR26055123MR,Condominium,2826,2826   Cogswell RD #A,EL MONTE,97322,2,2.00 (1 0 1 0),,$0.00,,"$2,650","$2,650","$2,650","1,156",$2.29,1981,2,Garage,No,1-Year,Unfurnished,626-500-5789,"22,932"
26666515,,1308,1308   Havenhurst Dr #19,West Hollywood,90046,2,2.00 (1 0 1 0),,,,"$2,650","$2,650","$2,650","1,050",$2.52,,1,Community,Call,"1+Year,12 Months",Unfurnished,323-443-6005,0
DW26058390MR,Apartment,1561,1561  W 38th PL ,LOS ANGELES,90062,2,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,650","$2,650","1,368",$1.94,1940,0,None,,1-Year,Unfurnished,562-713-4408,"1,881"
SR26058843MR,Condominium,5325,5325   Newcastle AVE #240,ENCINO,91316,2,2.00 (2 0 0 0),,$500.00,,"$2,650","$2,650","$2,650",940,$2.82,1971,2,"Community,Laundry Area",,1-Year,Unfurnished,818-201-4224,"103,178"
OC26056215MR,Apartment,1010,1010  E 32nd  #B,SIGNAL HILL,90755,2,1.00 (1 0 0 0),,$0.00,,"$2,875","$2,550","$2,675",750,$3.57,1963,4,Community,No,Month-to-Month,Unfurnished,562-673-3873,"4,490"
OC26051391MR,Apartment,1010,1010  E 32nd  #A,SIGNAL HILL,90755,2,1.00 (1 0 0 0),,$0.00,,"$2,875","$2,550","$2,675",750,$3.57,1963,4,Community,No,Month-to-Month,Unfurnished,562-673-3873,"4,490"
WS26040184MR,Apartment,2114,2114   Cedar ST #E,ALHAMBRA,91801,2,2.00 (1 0 1 0),,$0.00,,"$2,680","$2,680","$2,680","1,000",$2.68,1988,2,"Community,Laundry Area",No,1-Year,Unfurnished,626-636-5208,"7,504"
GD26058894IT,Single Family,648,648   Patterson Ave ,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",700,$3.85,1924,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,,"5,968"
SR26005250MR,Apartment,5334,5334   Cleon  #1,NORTH HOLLYWOOD,91601,2,1.00 (1 0 0 0),,$0.00,,"$2,695","$2,795","$2,695","1,100",$2.45,1948,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-620-2244,"6,038"
RS26053051MR,Apartment,6065,6065   Pickford PL #1,LOS ANGELES,90035,2,1.00 (1 0 0 0),,"$1,000.00",,"$2,700","$2,800","$2,695",785,$3.43,1956,0,Community,,Negotiable,Furnished,310-654-3586,"6,002"
26666161,,1937,1937  S Shenandoah St #5,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$2,699","$2,699","$2,699",800,$3.37,1956,1,Community,No,1+Year,Unfurnished,213-330-6614,"8,706"
26664439,,901,901  S Flower St #505,Los Angeles,90015,1,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",975,$2.77,2009,1,In Unit,Call,"1-Year,1+Year",Unfurnished,310-430-1312,"65,428"
SB26059188MR,Apartment,8308,8308   Clinton AVE #3,WEST HOLLYWOOD,90048,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",690,$3.91,1957,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,424-732-2821,"5,507"
P1-26299PF,Condominium,5436,5436   Mcculloch AVE #F,TEMPLE CITY,91780,2,2.00 (2 0 0 0),,$500.00,30,"$2,700","$5,000","$2,700",946,$2.85,1974,2,"Electric Dryer Hookup,Hookup - Electric,In Closet,Washer Hookup",,,Unfurnished,(626) 840-3134,"64,251"
TR26056289MR,Single Family,8717,8717   Tilmont  ,PICO RIVERA,90660,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",666,$4.05,1941,2,Gas Dryer Hookup,No,1-Year,Unfurnished,,"10,165"
26665451,,446,446  S St Andrews Pl #3,Los Angeles,90020,2,2.00 (2 0 0 0),,,,"$2,700","$2,700","$2,700","1,033",$2.61,1959,0,In Unit,Call,1+Year,Unfurnished,213-675-4109,"9,018"
26665581,,315,315  W 5th ST #1002,LOS ANGELES,90013,1,1.00 (1 0 0 0),,$500.00,,"$2,700","$2,700","$2,700","1,174",$2.30,1913,0,"Community,In Unit",Yes,1+Year,Unfurnished,213-247-1265,"19,358"
P1-26265PF,Condominium,355,355  N Maple ST #131,BURBANK,91505,1,1.00 (1 0 0 0),,$100.00,,"$2,750","$2,750","$2,750",770,$3.57,1985,1,"Dryer,Dryer Included,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Furnished,(818) 642-4078,"39,466"
26664991,,11746,11746   Goshen Ave #6,Los Angeles,90049,2,2.00 (1 0 1 0),,,,"$2,750","$2,750","$2,750",,$0,,1,Other,No,1+Year,Unfurnished,310-691-6199,0
26665059,,15540,15540   Moorpark St #1,Encino,91436,2,2.00 (2 0 0 0),,,,"$2,750","$2,750","$2,750","1,050",$2.62,1961,1,Community,Yes,12 Months,Unfurnished,818-307-7580,"22,325"
BB26057069MR,Single Family,15549,15549   Ludlow  #A,MISSION HILLS,91345,2,1.00 (1 0 0 0),,$500.00,,"$2,795","$2,200","$2,795",840,$3.33,1953,0,Inside,,"1+Year,1-Year",Unfurnished,,"7,081"
26666245,,10700,10700   Tabor St #517,Los Angeles,90034,0,1.00 (1 0 0 0),,$500.00,,"$2,795","$1,000","$2,795",480,$5.82,2024,0,In Unit,Yes,"6 Months,12 Months,1+Year",Unfurnished,310-962-5000,"27,000"
26665463,,3961,3961   Moore St #7,Los Angeles,90066,2,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",,$0,1968,2,"Community,Room",No,1+Year,Unfurnished,310-666-5458,"5,951"
SR26054818MR,Condominium,17947,17947   Lost Canyon  ,CANYON COUNTRY,91387,2,2.00 (2 0 0 0),,$250.00,100,"$2,795","$2,795","$2,795","1,022",$2.73,2004,1,"Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,949-300-3315,"58,429"
26665785,,5650,5650   Cambridge Way #4,Culver City,90230,2,2.00 (2 0 0 0),,,,"$2,795","$2,795","$2,795","1,051",$2.66,1967,0,Other,Yes,1+Year,Unfurnished,909-900-8842,"1,051"
26661795,Apartment,1160,1160  N Spaulding Ave ,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",600,$4.66,,1,"In Kitchen,In Unit,Inside,Laundry Closet Stacked",Call,"1+Year,1-Year,12 Months,24 Months",Unfurnished,561-352-4818,"1,100"
26664837,Apartment,1219,1219  W 47th St ,Los Angeles,90037,2,1.00 (1 0 0 0),,,,"$2,800","$2,000","$2,800",750,$3.73,2023,0,None,Call,1+Year,Unfurnished,310-739-4215,"7,389"
PV26058365MR,Apartment,1236,1236  W 8th  #5,SAN PEDRO,90731,3,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,800","1,050",$2.67,1975,4,Laundry Area,,1-Year,Unfurnished,714-862-3654,"6,717"
SR26054850MR,Condominium,421,421  S La Fayette Park  #404,LOS ANGELES,90057,2,1.00 (1 0 0 0),,"$1,500.00",,"$2,800","$2,800","$2,800",715,$3.92,1971,2,Community,,"1+Year,1-Year,Negotiable",Unfurnished,747-243-3347,"43,264"
AR26055728MR,,315,315  E Las Flores AVE #B,ARCADIA,91006,2,1.00 (1 0 0 0),,$0.00,,"$2,800",$200,"$2,800",600,$4.67,1950,0,"Other,Outside",No,1-Year,Unfurnished,626-641-7678,"9,656"
CV26057691MR,Single Family,2046,2046   Walnut AVE ,LA VERNE,91750,2,2.00 (2 0 0 0),,$500.00,,"$2,800","$2,800","$2,800",850,$3.29,1950,0,Inside,,1-Year,Unfurnished,626-487-8827,"10,000"
26664527,Single Family,4524,4524   Laurel Canyon Blvd ,Valley Village,91607,2,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",,$0,1941,1,Laundry Closet Stacked,Yes,"1+Year,Negotiable",Unfurnished,323-397-0800,"5,009"
BB26058946MR,Single Family,14729,14729   Leadwell  ,VAN NUYS,91405,2,3.00 (2 0 1 0),,$0.00,,"$2,800","$2,800","$2,800",875,$3.20,1955,1,Inside,No,1-Year,Unfurnished,323-371-5547,"6,752"
TR26056373MR,,8552,8552   Flower St ,PARAMOUNT,90723,3,1.00 (1 0 0 0),,$200.00,50,"$2,800","$2,800","$2,800",800,$3.50,2022,0,None,,1-Year,Unfurnished,626-375-5121,"6,386"
PW26056003MR,Condominium,16040,16040   Leffingwell  ,WHITTIER,90603,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",960,$2.92,1969,2,"Dryer,Dryer Included,Inside,Washer,Washer Hookup,Washer Included",No,1-Year,Furnished,562-217-7646,"119,260"
CV26059344MR,Single Family,13603,13603   Rexwood  ,BALDWIN PARK,91706,2,1.00 (1 0 0 0),,$300.00,,"$2,800","$2,800","$2,800","1,100",$2.55,1965,2,Room,,Month-to-Month,Unfurnished,626-688-3302,"12,341"
