MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
SR26170518MR,Apartment,11459,11459   Collins  #113,NORTH HOLLYWOOD,91601,2,2.00 (2 0 0 0),50,$75.00,50,"$2,495","$2,495","$2,495","1,100",$2.27,1990,1,Laundry Area,,"1+Year,1-Year",Unfurnished,323-481-9550,"31,402"
RS26177381MR,,669,669  W O'farrell,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,500","$2,495","1,462",$1.71,1953,2,In Kitchen,,1-Year,Unfurnished,310-892-3180,"5,001"
CV26177712MR,Apartment,428,428  E Foothill,MONROVIA,91016,2,2.00 (1 0 1 0),,$0.00,,"$2,495","$2,495","$2,495",800,$3.12,1963,2,"Gas Dryer Hookup,Washer Hookup",No,"1+Year,1-Year,Negotiable",Unfurnished,626-228-8485,"8,941"
P1-28486PF,Apartment,140,140  W 5th ST #2,SAN DIMAS,91773,2,1.00 (1 0 0 0),,$500.00,,"$2,495","$2,495","$2,495",850,$2.94,1962,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,(626) 484-7006,"6,744"
BB26177596MR,,1530,1530  N Mariposa,HOLLYWOOD,90027,1,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",650,$3.84,1920,1,Inside,No,1-Year,Unfurnished,818-606-6629,"6,792"
AR26172924MR,Apartment,6742,6742   Lemp Avenue,NORTH HOLLYWOOD,91606,2,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",850,$2.94,1960,0,None,No,1-Year,Unfurnished,,"6,000"
26872551,,346,346  W Hardy St #1,Inglewood,90301,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",,$0.00,,2,In Unit,No,12 Months,Unfurnished,310-497-2791,"5,236"
26874969,,1305,1305  N Sycamore  #1/4,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",565,$4.42,2026,1,In Unit,Call,12 Months,Unfurnished,323-683-8284,"8,090"
PW26173129MR,,3209,3209  W 110th ST ##B,INGLEWOOD,90303,2,1.00 (1 0 0 0),,$50.00,,"$2,495","$2,495","$2,495",756,$3.30,1948,2,None,,1-Year,Unfurnished,7149368900,"7,528"
26874935,,1165,1165   Stanford St  #F,Santa Monica,90403,1,1.00 (1 0 0 0),,,,"$2,499","$2,499","$2,499",,$0.00,,0,Laundry Area,Call,1-Year,Unfurnished,424-877-2500,"8,513"
RS26182872MR,Apartment,14537,14537   Archwood ST #302,VAN NUYS,91405,2,2.00 (1 1 0 0),,$500.00,100,"$2,500","$2,500","$2,500","1,000",$2.50,2013,2,Laundry Area,,1-Year,Unfurnished,310-666-6885,"7,107"
BB26173832MR,Apartment,1035,1035   Western  #4,GLENDALE,91201,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",950,$2.63,1965,1,Community,,"1+Year,1-Year",Unfurnished,818-802-2679,"7,303"
26873755,,7521,7521   Hampton Ave #303,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",670,$3.73,1962,1,Community,No,12 Months,Unfurnished,310-486-1022,"19,402"
PW26178522MR,,779,779  E Phillips BLVD,POMONA,91766,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",800,$3.13,2024,2,"Electric Dryer Hookup,Hookup - Electric,Inside,Other,Washer Hookup",No,1-Year,Unfurnished,714-317-6158,"15,000"
SR26182439MR,Single Family,1016,1016  W Avenue J14,LANCASTER,93534,3,2.00 (2 0 0 0),,$250.00,,"$2,500","$2,500","$2,500","1,095",$2.28,1955,2,Garage,,1-Year,Unfurnished,661-349-6857,"6,722"
SR26179540MR,Apartment,1522,1522   Bronson Ave,Unknown,90019,1,1.00 (1 0 0 0),,$0.00,,"$2,500",$0,"$2,500",675,$3.70,1945,0,None,,1-Year,Unfurnished,818-425-4699,"10,358"
GD26174469IT,Single Family,1757,1757   June LN,GLENDALE,91208,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",750,$3.33,1946,1,"Dryer,Dryer Included,In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,818-822-7538,"8,241"
SB26178293MR,Apartment,10215,10215  S 10th AVE #6,INGLEWOOD,90303,2,1.00 (1 0 0 0),,$0.00,,"$2,500",$0,"$2,500",620,$4.03,1956,1,None,No,1-Year,Unfurnished,424-732-2821,"7,829"
SB26180206MR,Apartment,1023,1023  W 19th ST #3,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$150.00,,"$2,500","$2,500","$2,500",800,$3.13,1963,1,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,310-753-7548,"5,005"
SR26179477MR,Condominium,18620,18620   Hatteras,TARZANA,91356,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",911,$2.74,1970,1,Community,,1-Year,Unfurnished,818-456-9292,"218,486"
SR26173516MR,Single Family,9019,9019 9021  Farralone AVE,WEST HILLS,91304,1,1.00 (1 0 0 0),200,$100.00,100,"$2,500","$2,700","$2,500",575,$4.35,1970,0,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,"1-Year,Negotiable",Furnished,818-251-0663,"13,329"
PW26180699MR,Apartment,13823,13823   Christine,WHITTIER,90605,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",900,$2.78,1961,1,Community,No,1-Year,Unfurnished,562-884-8034,"8,841"
219151604PS,Condominium,2339,2339   Lillyvale AVE #154,Los Angeles,90032,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",733,$3.41,1983,2,,,,Unfurnished,(626) 862-4732,"20,685"
SR26176395MR,Apartment,14625,14625   Moorpark ST,SHERMAN OAKS,91403,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",850,$2.94,1948,2,Laundry Area,,1-Year,Unfurnished,818-439-3602,"8,495"
PW26172053MR,,1924,1924  W 52nd ST #1924,LOS ANGELES,90062,2,1.00 (1 0 0 0),,$500.00,100,"$2,500","$2,000","$2,500",700,$3.57,1923,0,Inside,,1-Year,Unfurnished,,"6,978"
SR26172368MR,Single Family,4851,4851  W Avenue M8,LANCASTER,93536,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",858,$2.91,1949,1,"Garage,Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,661-492-3801,"58,134"
CV26173288MR,Condominium,4061,4061   Abourne  #C,LOS ANGELES,90008,2,1.00 (1 0 0 0),,$150.00,25,"$2,500","$2,500","$2,500",736,$3.40,1948,1,In Kitchen,,1-Year,Unfurnished,626-523-5765,"42,919"
26866539,,5223,5223  W 20th St #1/4,Los Angeles,90016,0,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",580,$4.31,2026,0,In Unit,Yes,"1+Year,12 Months",Unfurnished,310-780-1146,"7,490"
OC26176334MR,,2828,2828  E 10th,LONG BEACH,90804,1,2.00 (2 0 0 0),125,$250.00,,"$2,500","$2,500","$2,500",907,$2.76,1908,1,"Dryer,Dryer Included,Outside,Washer,Washer Included",,Negotiable,Unfurnished,714-264-6619,"2,259"
SR26177593MR,,14165,14165   Erwin ST #A,VALLEY GLEN,91401,1,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",650,$3.85,2024,0,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,"1+Year,1-Year,Negotiable",Unfurnished,818-481-5630,"6,321"
SR26172137MR,Single Family,14833,14833   Victory,VAN NUYS,91411,2,2.00 (2 0 0 0),,$0.00,,"$2,550","$2,500","$2,550","1,100",$2.32,2023,4,None,,1-Year,Unfurnished,818-437-1097,"6,474"
SR26178531MR,Apartment,1132,1132  S Holt  #3,LOS ANGELES,90035,2,1.00 (1 0 0 0),,$500.00,,"$2,550","$2,550","$2,550","1,000",$2.55,1955,1,Laundry Area,,1-Year,Unfurnished,408-391-9208,"6,235"
TR26178714MR,Apartment,1240,1240  S N San Gabriel AVE #1260-07,AZUSA,91702,2,2.00 (1 0 1 0),,$500.00,,"$2,550","$2,550","$2,550",900,$2.83,1962,0,"Inside,Room",,1-Year,Unfurnished,6266653714,"5,468"
OC26178908MR,Condominium,600,600  W 9th  #1103,LOS ANGELES,90015,1,1.00 (1 0 0 0),,$0.00,,"$2,552","$2,552","$2,552",754,$3.38,1983,155,"Dryer,Dryer Included,Inside,Room,Washer,Washer Included",No,1-Year,Unfurnished,949-508-1111,"83,403"
SR26177383MR,Single Family,44338,44338   23rd ST,LANCASTER,93536,3,2.00 (2 0 0 0),,$0.00,,"$2,560","$2,560","$2,560","1,014",$3,1957,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,661-492-3801,"7,082"
26872465,Apartment,3325,3325  S Wilshire blvd  #1313,Los Angeles,90010,1,1.00 (1 0 0 0),,,,"$2,567",$900,"$2,567",632,$4.06,,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"226,165"
26873779,,2315,2315 1/2  Lucerne Ave #1,Los Angeles,90016,2,1.00 (1 0 0 0),,,,"$2,575","$2,575","$2,575",943,$2.73,,1,None,No,12 Months,Unfurnished,3109235523,"8,935"
AR26172696MR,Apartment,325,325  N Howard  #1,GLENDALE,91206,2,1.00 (1 0 0 0),,$500.00,,"$2,595","$2,595","$2,595",825,$3.15,1963,1,Community,,1-Year,Unfurnished,951-795-2232,"15,000"
GD26178342IT,Apartment,1364,1364  E Garfield AVE #1,GLENDALE,91205,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,000",$2.60,1985,2,Community,No,1-Year,Unfurnished,818-437-2433,"9,366"
IV26172051MR,Townhouse,1425,1425  S White  #B,POMONA,91766,2,3.00 (2 0 1 0),100,$300.00,100,"$2,600","$2,600","$2,600","1,101",$2,1993,2,"Garage,Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,909-991-4636,"58,082"
26867485,,108,108  W 2ND ST #415,LOS ANGELES,90012,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",900,$2.89,1910,0,Community,Yes,1+Year,Unfurnished,213-254-5638,0
SR26172660MR,Single Family,15362,15362 1/2  Valerio ST #1/2,VAN NUYS,91406,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",800,$3.25,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-210-8505,"8,002"
CV26181095MR,Single Family,2016,2016  E 63rd,LONG BEACH,90805,2,1.00 (1 0 0 0),,$200.00,50,"$2,600","$2,600","$2,600",750,$3.47,1942,0,Outside,,1-Year,Unfurnished,626-215-9440,"5,469"
26872329,Condominium,1440,1440   Veteran AVE #225,LOS ANGELES,90024,0,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",407,$6.39,1972,1,Community,Call,1+Year,Unfurnished,310-500-6107,"96,893"
PW26180418MR,Condominium,1237,1237  E 6th  #205,LONG BEACH,90802,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",895,$2.91,1986,1,"In Closet,Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,562-999-1882,"21,465"
RS26176766MR,Single Family,11422,11422 1/2  Charlesworth,SANTA FE SPRINGS,90670,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,270",$2.05,1951,0,Outside,No,1-Year,Unfurnished,562-896-5842,"5,492"
TR26176905MR,Condominium,1231,1231   Hillandale AVE #10,LA HABRA,90631,2,2.00 (1 0 1 0),,$0.00,,"$2,600","$3,000","$2,600",904,$2.88,1973,1,"Community,Laundry Area",,1-Year,Unfurnished,,"34,100"
26874453,,3568,3568  S Budlong Ave #5,Los Angeles,90007,2,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",,$0.00,,1,"In Unit,Inside",Call,"1+Year,1-Year,12 Months",Unfurnished,213-503-8070,"5,203"
WS26171356MR,Condominium,1100,1100  S Hope  #1505,LOS ANGELES,90015,1,1.00 (1 0 0 0),,$500.00,100,"$2,600","$2,600","$2,600",880,$2.95,2007,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-886-7089,"41,217"
PW26177418MR,Single Family,8429,8429   Somerset Blvd,PARAMOUNT,90723,2,2.00 (2 0 0 0),,$0.00,,"$2,645","$2,645","$2,645",864,$3.06,1939,0,"Gas Dryer Hookup,Other,Washer Hookup",No,Month-to-Month,Unfurnished,,864
BB26181269MR,Apartment,13018,13018   Valleyheart DR #11,STUDIO CITY,91604,2,1.00 (1 0 0 0),,$500.00,,"$2,645","$2,000","$2,645","1,000",$2.65,1961,2,Laundry Area,,1-Year,Unfurnished,818-818-0351,"9,249"
26872831,,2636,2636   Kansas Ave #13,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650",603,$4.39,1959,1,"Community,Laundry Area",Yes,1+Year,Unfurnished,310-493-9895,"17,019"
26874185,,1118,1118  S Holt Ave #1,Los Angeles,90035,1,1.00 (1 0 0 0),,$300.00,,"$2,650","$2,650","$2,650",,$0.00,1959,1,Laundry Area,Yes,1+Year,Unfurnished,310-877-2820,"6,170"
SR26180868MR,Single Family,724,724  E Avenue J4,LANCASTER,93535,3,2.00 (2 0 0 0),,$250.00,,"$2,650","$2,650","$2,650","1,372",$1.93,1972,2,Garage,,1-Year,Unfurnished,661-349-6857,"7,142"
CV26180777MR,Condominium,2300,2300  S Hacienda  #E5,HACIENDA HEIGHTS,91745,2,2.00 (1 0 1 0),,$0.00,120,"$2,650","$2,800","$2,650","1,129",$2.35,1972,2,Community,No,1-Year,Unfurnished,714-791-2476,"209,380"
26872111,Single Family,7935,7935   Zelzah Ave,Reseda,91335,2,1.00 (0 1 0 0),,$800.00,,"$2,650","$2,700","$2,650",710,$3.73,1954,0,"Inside,Laundry Area",Call,"1+Year,1-Year,12 Months,24 Months",Unfurnished,818-904-9505,"6,002"
PW26175086MR,Single Family,2105,2105   Via Venado,LA CANADA FLINTRIDGE,91011,0,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,650","$2,650",500,$5,1953,0,Other,No,1-Year,Furnished,562-755-7908,"20,042"
OC26180636MR,Townhouse,11604,11604   Walcroft ST #D,LAKEWOOD,90715,2,2.00 (2 0 0 0),,$0.00,50,"$2,650","$3,000","$2,650","1,100",$2,1989,2,"Gas Dryer Hookup,In Closet,Washer Hookup",No,1-Year,Unfurnished,7144580358,"11,040"
WS26175486MR,Condominium,621,621  N Alhambra  #J,MONTEREY PARK,91755,2,2.00 (2 0 0 0),,$50.00,200,"$2,650","$2,650","$2,650",862,$3.07,1973,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-662-5800,"33,654"
WS26176352MR,Apartment,408,408  N Electric  #F,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$500.00,,"$2,650","$2,650","$2,650",925,$2.86,1964,0,Community,,1-Year,Unfurnished,626-252-0276,"7,875"
V1-38163VC,Condominium,5805,5805   Oak Bend LN #208,OAK PARK,91377,1,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,600","$2,650",780,$3.40,1990,1,"Dryer,Dryer Included,In Closet,Outside,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,(805) 256-0605,780
SR26166480MR,Townhouse,43469,43469  W 30th ST #1,LANCASTER,93536,3,3.00 (3 0 0 0),250,$250.00,250,"$2,675","$2,775","$2,675","1,336",$2.00,1992,2,"Room,Washer Hookup",,1-Year,Unfurnished,818-456-6204,"263,828"
GD26178014IT,Apartment,1010,1010  E Maple  #6,GLENDALE,91205,2,2.00 (2 0 0 0),,$0.00,,"$2,680","$2,680","$2,680",900,$2.98,1986,2,"Community,Laundry Area",No,1-Year,Unfurnished,,"14,156"
PW26176765MR,Condominium,16806,16806   Judy Way,CERRITOS,90703,2,1.00 (1 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",808,$3.34,1971,2,Community,No,Month-to-Month,Unfurnished,,"6,376"
IG26174893MR,Apartment,1836,1836  N Allen,PASADENA,91104,2,2.00 (2 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",993,$2.71,1986,4,"Community,Laundry Area",,1-Year,Unfurnished,909-803-7676,"10,320"
26873125,,14654,14654   Gault St #2,Van Nuys,91405,2,2.00 (2 0 0 0),,,,"$2,695","$2,695","$2,695","1,109",$2.43,2007,2,In Unit,Yes,1+Year,Unfurnished,310-493-9895,"6,752"
26873505,,10700,10700   Tabor St #309,Los Angeles,90034,0,1.00 (1 0 0 0),,$500.00,,"$2,695","$1,000","$2,695",480,$5.61,2024,0,In Unit,Yes,"6 Months,12 Months,1+Year",Unfurnished,310-962-5000,"27,000"
SR26178544MR,Single Family,9256,9256   E Avenue R-14,LITTLEROCK,93543,3,2.00 (2 0 0 0),,$500.00,,"$2,695","$2,695","$2,695","1,200",$2.25,2026,2,"Gas Dryer Hookup,Other,Washer Hookup",,"1+Year,1-Year",Unfurnished,661-350-4012,"23,570"
26874575,,7620,7620  S Western Ave #5,Los Angeles,90047,3,1.00 (1 0 0 0),,,,"$2,695","$2,695","$2,695","3,000",$0.90,1938,1,None,Yes,12 Months,Unfurnished,213-944-9000,"8,253"
DW26179425MR,Apartment,9156,9156   Burke ST #2,PICO RIVERA,90660,2,2.00 (1 0 1 0),,$0.00,50,"$2,695","$2,695","$2,695",950,$2.84,1987,2,Community,No,1-Year,Unfurnished,562-881-8121,"20,880"
26872839,,816,816 1/2 N Mccadden Pl,Los Angeles,90038,1,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",585,$4.62,1923,0,In Unit,Call,"1+Year,12 Months",Unfurnished,213-434-2433,"7,252"
GD26169775IT,Single Family,2027,2027   Bonita AVE,BURBANK,91504,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",478,$5.65,1943,0,None,,1-Year,Unfurnished,818-355-4224,"6,075"
CV26175754MR,Apartment,211,211   Magnolia AVE #106,GLENDALE,91502,2,2.00 (2 0 0 0),,$500.00,,"$2,700","$2,700","$2,700","1,000",$2.70,1988,2,In Kitchen,,1-Year,Unfurnished,626-622-4855,"22,338"
DW26181006MR,,2742,2742   Cudahy ST,HUNTINGTON PARK,90255,2,2.00 (2 0 0 0),,$0.00,150,"$2,700","$2,700","$2,700",984,$2.74,1929,1,"Gas Dryer Hookup,Inside,Washer Hookup",,Month-to-Month,Unfurnished,323-216-0951,"4,894"
SR26174991MR,Single Family,8156,8156   Potter AVE,NORTH HOLLYWOOD,91605,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,700",800,$3.38,2026,0,None,No,1-Year,Unfurnished,818-522-4481,"1,000"
OC26180977MR,,759,759  N Loma Vista,LONG BEACH,90813,2,1.00 (1 0 0 0),,$250.00,,"$2,700","$2,700","$2,700","1,000",$2.70,1903,1,"Dryer,Dryer Included,Room,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,714-264-6619,"6,551"
AR26172268MR,Townhouse,329,329   Genoa ST #D,MONROVIA,91016,2,2.00 (2 0 0 0),,$0.00,,"$2,700","$2,600","$2,700","1,091",$2.47,1991,2,"Garage,Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-625-5575,"46,579"
OC26178905MR,Condominium,877,877   Francisco ST #1818,LOS ANGELES,90017,0,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",514,$5.25,2017,1,"Dryer,Dryer Included,Inside,Room,Washer,Washer Included",No,"1-Year,Negotiable",Unfurnished,949-508-1111,"128,959"
SR26181234MR,Condominium,525,525  S Shelton ST #205,BURBANK,91506,2,2.00 (2 0 0 0),,$250.00,200,"$2,700","$2,700","$2,700","1,021",$2.64,1977,2,"Inside,Room",,1-Year,Unfurnished,818-256-9434,"20,012"
SB26177956MR,Condominium,2015,2015   Bataan  #105,REDONDO BEACH,90278,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",797,$3.39,1969,1,Community,,1-Year,Unfurnished,310-346-2523,"15,012"
WS26180157MR,Apartment,500,500  N Los Robles AVE #6,PASADENA,91101,2,2.00 (1 1 0 0),,$0.00,,"$2,700","$2,700","$2,700","1,150",$2.35,1949,0,Community,No,1-Year,Unfurnished,626-321-0311,"11,935"
26872935,,5310,5310   Loma Linda Ave #10,Los Angeles,90027,2,2.00 (2 0 0 0),,,,"$2,700","$1,000","$2,700","1,100",$2.45,1940,1,In Unit,Yes,"1+Year,12 Months,24 Months,Negotiable",Unfurnished,310-650-1000,"10,681"
WS26181319MR,,420,420  W Graves AVE #A,MONTEREY PARK,91754,2,1.00 (1 0 0 0),,$50.00,50,"$2,700","$2,700","$2,700",748,$3.61,1949,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Furnished,626-320-2382,"9,621"
SB26172797MR,Condominium,374,374  S Miraleste  #406,SAN PEDRO,90732,2,2.00 (1 0 1 0),,$0.00,,"$2,700","$2,700","$2,700","1,107",$2.44,1971,1,Community,,Negotiable,Unfurnished,310-988-8211,"324,746"
26873723,Loft,727,727   W 7th ST #926,LOS ANGELES,90017,1,1.00 (1 0 0 0),,$300.00,,"$2,708","$1,000","$2,708",991,$2.73,1927,100,In Closet,Yes,"1+Year,1-Year,Negotiable,Other",Unfurnished,310-990-3016,0
26873717,Loft,727,727   W 7th ST #1115,LOS ANGELES,90017,1,1.00 (1 0 0 0),,$300.00,,"$2,712","$1,000","$2,712",807,$3.36,1927,100,In Closet,Yes,"1+Year,1-Year,Negotiable,Other",Unfurnished,310-990-3016,0
SR26170910MR,Single Family,6642,6642   Vineland AVE,LOS ANGELES,91606,2,1.00 (1 0 0 0),,$350.00,,"$2,745","$2,745","$2,745","1,100",$2.50,1936,4,"Dryer,Dryer Included,Washer,Washer Included",Yes,1+Year,Unfurnished,818-620-1637,"20,500"
CV26182662MR,Apartment,1365,1365   Lafayette RD #A,CLAREMONT,91711,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$3,500","$2,750",900,$3.06,1960,2,"Dryer,Dryer Included,Garage,Inside,Other,Washer,Washer Included",No,"1-Year,Negotiable",Unfurnished,,
DW26181197MR,,10244,10244   S Van Ness AVE,LOS ANGELES,90047,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",904,$3.04,1947,0,"Inside,Room",No,1-Year,Unfurnished,562-842-6557,"5,944"
SR26174657MR,Single Family,10165,10165   Petit,GRANADA HILLS,91343,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",800,$3.44,1995,2,Inside,,1-Year,Unfurnished,818-439-2537,"11,191"
WS26174857MR,Single Family,264,264  W Grandview,AZUSA,91702,2,2.00 (1 1 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,225",$2.24,1958,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Furnished,626-272-5862,"7,038"
SB26181785MR,Townhouse,2585,2585  S Sepulveda BLVD #5,LOS ANGELES,90064,1,2.00 (1 0 1 0),,$0.00,,"$2,750","$2,750","$2,750",750,$3.67,2015,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,424-732-2821,"4,883"
CV26177759MR,Single Family,3509,3509   Marmion WAY,LOS ANGELES,90065,3,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,300",$2.12,1961,2,Other,,"1+Year,1-Year,Negotiable",Unfurnished,626-228-8485,"8,266"
AR26179271MR,,6612,6612  N Figueroa ST #1/2,LOS ANGELES,90042,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,600","$2,750",885,$3.11,1987,0,"Dryer,Dryer Included,Gas Dryer Hookup,Inside,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,323-440-8195,"4,201"
DW26181945MR,,1572,1572   Ridgely DR #1/2,LOS ANGELES,90019,1,1.00 (1 0 0 0),,$400.00,,"$2,750","$2,750","$2,750",476,$5.78,1928,1,Outside,,"1-Year,Month-to-Month",Unfurnished,714-851-1099,"5,400"
AR26174414MR,Townhouse,2668,2668   Hacienda DR,DUARTE,91010,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,158",$2.37,1980,2,In Closet,No,1-Year,Unfurnished,626-841-2387,"4,201"
26873711,Loft,727,727   W 7th ST #924,LOS ANGELES,90017,1,1.00 (1 0 0 0),,$300.00,,"$2,784","$1,000","$2,784",808,$3.45,1927,100,In Closet,Yes,"1+Year,1-Year,Negotiable,Other",Unfurnished,310-990-3016,0
26872555,,13046,13046   Moorpark St #204,Los Angeles,91604,1,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",850,$3.29,1986,1,"Community,Garage",Call,1+Year,Unfurnished,818-815-1515,"7,938"
PW26177952MR,Townhouse,12314,12314   Breezewood DR #C,WHITTIER,90604,2,2.00 (1 0 1 0),,$0.00,,"$2,795","$2,795","$2,795","1,100",$2.54,1963,1,"Community,Inside,Laundry Area,Room",,1-Year,Unfurnished,562-761-3331,"8,256"
SR26177130MR,Single Family,5227,5227   Beckford Ave,TARZANA,91356,1,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,795","$2,795",516,$5.42,2026,0,"Dryer,Dryer Included,Inside,Room,Washer,Washer Included",No,1-Year,Unfurnished,818-321-5052,"17,424"
26872277,,1301,1301  S Saltair Ave #2,Los Angeles,90025,2,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",918,$3.04,1961,0,Community,Yes,"1-Year,1+Year",Unfurnished,818-232-1902,"4,230"
26875011,,1808,1808   Lincoln Blvd #203,Venice,90291,0,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",,$0.00,2025,0,In Unit,Call,1+Year,Unfurnished,9179725373,"2,821"
26874409,Apartment,1409,1409  N Hudson Ave,Los Angeles,90028,2,1.00 (1 0 0 0),,,,"$2,799","$2,799","$2,799",650,$4,1905,0,In Unit,Yes,"1-Year,12 Months,Other",Unfurnished,310-923-1550,"14,252"
AR26173459MR,Single Family,10623,10623 A  Olive ST,TEMPLE CITY,91780,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",956,$2.93,1939,2,Inside,No,1-Year,Unfurnished,626-802-8122,"6,905"
CV26178707MR,Condominium,1463,1463  W Cypress,SAN DIMAS,91773,2,1.00 (1 0 0 0),,$400.00,,"$2,800","$2,800","$2,800",884,$3.17,1973,1,Other,,1-Year,Unfurnished,626-367-2096,"428,094"
OC26178843MR,Apartment,11808,11808   Hamlin ST #3,NORTH HOLLYWOOD,91606,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",893,$3.14,1989,4,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,949-732-0075,"8,178"
26874671,,1336,1336  W 37th Dr #3,Los Angeles,90007,3,2.00 (2 0 0 0),,,,"$2,800","$3,100","$2,800","1,100",$2.55,1963,2,Community,Call,"1+Year,1-Year,12 Months",Unfurnished,213-434-2433,"4,501"
26871955,Apartment,2954,2954   Exposition Blvd  #1,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",502,$5.58,,1,In Unit,Call,1+Year,Unfurnished,310-993-7189,502
IG26173819MR,Single Family,38457,38457   Glenbush,PALMDALE,93550,3,2.00 (2 0 0 0),,$500.00,,"$2,800","$2,800","$2,800","1,299",$2.16,1957,2,"Gas Dryer Hookup,Washer Hookup",Yes,"1+Year,1-Year,Negotiable",,661-236-6847,"8,303"
