MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
PV26205734MR,Apartment,1349,1349  N Formosa AVE #A,LOS ANGELES,90046,0,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",375,$6.67,1922,0,"Dryer,Dryer Included,Laundry Area,Washer,Washer Included",,1-Year,,808-651-9675,"3,299"
26990511,,12287,12287   Osborne St #13,Pacoima,91331,2,2.00 (1 1 0 0),,,,"$2,500","$2,500","$2,500",952,$2.63,,1,Community,Call,"1+Year,6 Months,Negotiable",Unfurnished,323-640-4976,"26,387"
RS26206438MR,,12507,12507   Brent  #ADU,CERRITOS,90703,1,1.00 (0 1 0 0),,$250.00,50,"$2,500","$2,500","$2,500",500,$5.00,2026,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Furnished,562-761-3738,"6,500"
GD26205366IT,Apartment,204,204  E Maple,GLENDALE,91205,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,695","$2,500","1,000",$2.50,1924,2,"Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-657-7575,"8,601"
SR26206165MR,Single Family,12749,12749   KITTRIDGE ST,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",550,$4.55,2026,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-210-8505,"6,577"
SR26193464MR,Apartment,11226,11226  S Broadway,LOS ANGELES,90061,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,000","$2,500","1,000",$2.50,1951,0,None,,1-Year,Unfurnished,818-437-1097,"7,687"
SR26196978MR,Single Family,2932,2932   Ledgewood DR #B,LOS ANGELES,90068,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",600,$4.17,1958,0,"In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-426-1117,"7,466"
RS26202346MR,Apartment,1026,1026  E Imperial  #3,EL SEGUNDO,90245,2,1.00 (1 0 0 0),,$0.00,,"$2,595","$2,595","$2,595","5,002",$0.52,1953,1,"Community,Laundry Area",No,1-Year,Unfurnished,310-962-1385,"6,166"
26992215,,10700,10700   Tabor St #217,Los Angeles,90034,0,1.00 (1 0 0 0),,$500.00,,"$2,595","$1,000","$2,595",480,$5.41,2024,0,In Unit,Yes,"6 Months,12 Months,1+Year",Unfurnished,310-962-5000,"27,000"
SR26208024MR,Condominium,13701,13701   Hubbard Unit#7,SYLMAR,91342,2,2.00 (1 0 1 0),,$0.00,,"$2,600","$2,600","$2,600","1,100",$2.36,1980,2,"Dryer,Dryer Included,Garage,Washer,Washer Included",,1-Year,Unfurnished,818-631-7484,"152,585"
SR26206478MR,,22953,22953   Blythe ST,WEST HILLS,91304,2,2.00 (2 0 0 0),,$500.00,,"$2,600","$2,600","$2,600",805,$3.23,2023,1,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",,1-Year,Unfurnished,818-581-6608,"7,953"
26990353,Apartment,140,140  S Camden Dr #104,Beverly Hills,90212,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",,$0.00,1931,1,Community,Call,1+Year,Unfurnished,310-596-0630,"6,372"
SR26203874MR,Apartment,801,801  E Chestnut ST #8,GLENDALE,91205,2,2.00 (2 0 0 0),,$300.00,,"$2,600","$2,600","$2,600","1,000",$2.60,1986,2,None,,1-Year,Unfurnished,818-635-7745,"7,000"
SR26205676MR,Single Family,11301,11301   Collett,GRANADA HILLS,91344,3,2.00 (2 0 0 0),,$0.00,,"$2,600","$3,000","$2,600","1,616",$1.61,1955,1,None,No,1-Year,Unfurnished,818-652-7890,"8,213"
26991189,Condominium,1234,1234   Wilshire Blvd #330,Los Angeles,90017,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",830,$3.13,2006,2,In Unit,Call,"1+Year,Negotiable",Furnished,310-713-2812,"71,352"
SR26202834MR,Single Family,5315,5315   Zelzah,ENCINO,91316,2,2.00 (2 0 0 0),,$0.00,,"$2,650","$2,650","$2,650","1,224",$2.17,1970,1,Laundry Area,,1-Year,Unfurnished,818-439-2537,"21,819"
26991099,,534,534   Santa Clara Ave #5,Venice,90291,1,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650",600,$4.42,1957,1,Garage,Call,1-Year,Unfurnished,424-231-5635,"5,006"
GD26204940IT,Townhouse,415,415   Riverdale DR #D,GLENDALE,91204,2,2.00 (1 0 1 0),,$0.00,,"$2,695","$2,695","$2,695",925,$2.91,1923,0,Community,No,1-Year,Unfurnished,818-437-2433,"17,319"
SR26203967MR,Apartment,1126,1126   Elm AVE #4,GLENDALE,91201,2,2.00 (2 0 0 0),,$300.00,,"$2,695","$2,695","$2,695",950,$2.84,1969,0,Laundry Area,No,1-Year,Unfurnished,818-635-7745,"6,668"
26990105,,870,870   Crenshaw Blvd #305,Los Angeles,90005,2,2.00 (2 0 0 0),,,,"$2,695","$2,695","$2,695","1,150",$2.34,,2,Community,Call,1+Year,Unfurnished,323-443-6005,0
26990309,,5000,5000  S Centinela Ave #344,Los Angeles,90066,1,1.00 (1 0 0 0),,,,"$2,695","$2,695","$2,695",778,$3.46,1970,2,Community,Call,1+Year,Unfurnished,310-870-3472,"142,828"
CV26206564MR,Apartment,117,117  N Vista Bonita AVE #C,GLENDORA,91741,1,1.00 (1 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",750,$3.59,2024,1,"Dryer,Dryer Included,Electric Dryer Hookup,Garage,Hookup - Electric,Other,Washer,Washer Hookup,Washer Included",No,1+Year,Unfurnished,626-255-3148,"3,700"
BB26205853MR,Townhouse,449,449  N Heliotrope DR,LOS ANGELES,90004,2,1.00 (1 0 0 0),,$0.00,,"$2,699","$2,699","$2,699",658,$4.10,2025,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,310-800-0091,"6,475"
SR26203383MR,Condominium,181,181  S Marengo AVE #13,PASADENA,91101,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",650,$4.15,1951,0,Laundry Area,,1-Year,Unfurnished,818-635-8355,"17,332"
26990157,,1058,1058  S Wooster St #3,Los Angeles,90035,2,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",850,$3.18,,2,Community,No,1+Year,Unfurnished,310-691-6199,0
P1-28909PF,Single Family,10526,10526   Langmuir AVE,SUNLAND,91040,1,1.00 (1 0 0 0),,$0.00,10,"$2,700","$4,050","$2,700",800,$3.38,1945,1,Inside,,1-Year,Unfurnished,(818) 635-1571,"4,479"
P1-28924PF,Condominium,159,159  W Green ST #407A,PASADENA,91105,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",910,$2.97,2006,1,"Dryer,Dryer Included,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,(626) 319-9521,"14,749"
SR26207315MR,Condominium,5515,5515   Canoga  #304,WOODLAND HILLS,91367,2,2.00 (2 0 0 0),,$0.00,100,"$2,700","$2,700","$2,700",820,$3.29,1987,2,In Closet,,1-Year,Unfurnished,818-974-5776,"65,468"
26991927,,816,816 1/2 N Mccadden Pl,Los Angeles,90038,1,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",585,$4.62,1923,0,In Unit,Call,"1+Year,12 Months",Unfurnished,213-434-2433,"7,252"
TR26205880MR,,10636,10636   Fairhall ST,TEMPLE CITY,91780,2,2.00 (1 1 0 0),,$0.00,100,"$2,700","$2,700","$2,700",800,$3.38,2025,0,Inside,No,1-Year,Furnished,626-817-1188,"6,197"
SR26208068MR,,2801,2801   Jeffries,CYPRESS PARK,90065,1,1.00 (0 1 0 0),,$500.00,,"$2,745","$2,995","$2,745",810,$3.39,1918,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,661-433-6630,"7,089"
26990789,,16144,16144  W Sunset Blvd #5,Pacific Palisades,90272,1,1.00 (1 0 0 0),,,,"$2,750","$2,750","$2,750",800,$3.44,1951,0,Community,Yes,1-Year,Unfurnished,973-985-5535,"6,572"
SR26205185MR,Single Family,5041,5041   Alhama,WOODLAND HILLS,91364,1,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",800,$3.44,2010,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Furnished,818-516-0155,"10,434"
CV26206528MR,Apartment,1365,1365   Lafayette RD #C,CLAREMONT,91711,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$3,500","$2,750",900,$3.06,1960,2,"Dryer,Dryer Included,Garage,Washer,Washer Included",No,1-Year,Unfurnished,,"13,426"
26990687,,2500,2500   Wilshire Blvd #623,Los Angeles,90057,2,2.00 (2 0 0 0),,,,"$2,788","$1,000","$2,788",876,$3.18,1969,2,"In Closet,In Unit",Yes,"1-Year,1+Year",Unfurnished,213-421-4675,"36,104"
26992159,,801,801  N Alexandria Ave,Los Angeles,90029,2,1.00 (1 0 0 0),,,,"$2,790","$3,000","$2,790","1,000",$2.79,1924,1,In Unit,Call,"1+Year,12 Months",Unfurnished,213-434-2433,"5,182"
BB26205025MR,Townhouse,333,333   Riverdale DR #14,GLENDALE,91204,2,2.00 (1 0 1 0),,$500.00,,"$2,795","$2,200","$2,795","1,000",$2.80,1975,2,Inside,,"1+Year,1-Year",Unfurnished,818-818-0351,"14,839"
26991049,,510,510   Pacific Ave #5,Venice,90291,1,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",603,$4.64,1963,1,Community,Call,1+Year,Unfurnished,310-493-9895,"6,455"
26990987,,3006,3006   Acresite St,Los Angeles,90039,1,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",447,$6.26,1929,0,In Unit,Call,1-Year,Unfurnished,310-365-6118,"6,273"
WS26204508MR,Apartment,225,225  N Marguerita  #E,ALHAMBRA,91801,2,2.00 (1 0 1 0),,$0.00,,"$2,800","$2,800","$2,800",800,$3.50,1987,2,Laundry Area,,1-Year,Unfurnished,626-318-6938,"7,393"
26990827,,1025,1025   Dewey Ave #205,Los Angeles,90006,2,2.00 (2 0 0 0),,,,"$3,000","$3,000","$2,800","1,000",$2.80,2006,2,"In Closet,In Unit",Call,"1+Year,12 Months",Unfurnished,213-434-2433,"11,830"
AR26206652MR,Apartment,315,315   Pleasant ST #F,PASADENA,91101,1,1.00 (1 0 0 0),,$0.00,100,"$2,800","$2,800","$2,800",600,$4.67,1954,1,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",Yes,1-Year,Unfurnished,626-590-7534,"10,996"
WS26204519MR,Apartment,225,225  N Marguerita  #A,ALHAMBRA,91801,2,2.00 (1 0 1 0),,$0.00,,"$2,800","$2,800","$2,800",800,$3.50,1987,2,Community,,1-Year,Unfurnished,626-318-6938,"7,393"
26992009,,2629,2629   San Marino St,Los Angeles,90006,2,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800","1,200",$2.33,1916,2,"In Unit,Inside",Call,"1+Year,12 Months",Unfurnished,213-434-2433,"6,752"
26991161,,444,444  N Sycamore Ave #1,Los Angeles,90036,1,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",890,$3.15,1928,1,Community,Yes,1+Year,Unfurnished,213-222-7574,"7,826"
SB26206533MR,Condominium,1380,1380  W Capitol DR #312,SAN PEDRO,90732,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",836,$3.35,1987,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,310-386-3138,
AR26204389MR,Apartment,60,60  S Roosevelt AVE #9,PASADENA,91107,2,1.00 (1 0 0 0),,$600.00,25,"$2,800","$2,700","$2,800",750,$4,1957,2,"Laundry Area,Room",,"1+Year,1-Year",Unfurnished,626-665-3457,"10,113"
CV26206376MR,Single Family,45909,45909   Desert Springs,LANCASTER,93534,4,2.00 (2 0 0 0),,$150.00,35,"$2,825","$2,820","$2,825","1,389",$2.03,1988,2,"Garage,Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-290-6743,"5,822"
WS26204463MR,Condominium,360,360  W Avenue 26  #109,LOS ANGELES,90031,2,2.00 (2 0 0 0),,$0.00,75,"$2,850","$5,700","$2,850","1,000",$2.85,2006,2,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Furnished,,"53,961"
WS26201757MR,Apartment,1836,1836   Sichel ST #208,LOS ANGELES,90031,3,3.00 (3 0 0 0),,$0.00,,"$2,850","$3,200","$2,850",953,$2.99,2018,1,Community,,1-Year,Unfurnished,626-777-1987,"6,000"
26989235,,8710,8710   Delgany Ave #23,Los Angeles,90293,1,2.00 (1 0 1 0),,"$1,000.00",,"$2,850","$2,850","$2,850",848,$3.36,1965,2,Community,Call,"12 Months,Month-to-Month,Negotiable",Unfurnished,310-384-2399,"18,383"
SR26207826MR,Single Family,22446,22446   Criswell ST,WEST HILLS,91307,2,3.00 (2 0 1 0),,$0.00,,"$2,850","$2,850","$2,850","1,200",$2,1957,0,Inside,,1-Year,Unfurnished,818-652-5824,"332,232,120"
26991389,,6911,6911   Agnes Ave #B,North Hollywood,91605,10,5.00 (5 0 0 0),,,,"$2,875","$2,875","$2,875","5,772",$0.50,1987,1,Community,Call,1-Year,Unfurnished,818-822-6026,"8,143"
SR26206954MR,Condominium,4675,4675   Willis  #105,SHERMAN OAKS,91403,1,1.00 (1 0 0 0),,$500.00,,"$2,900","$2,900","$2,900","1,154",$2.51,1980,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,310-497-5358,"18,210"
IV26205521MR,Single Family,3771,3771   Boise AVE,LOS ANGELES,90066,1,1.00 (1 0 0 0),,$500.00,,"$2,900",$500,"$2,900",560,$5.18,1949,0,Garage,Yes,"1+Year,1-Year",Unfurnished,951-638-4477,"5,626"
SR26207818MR,Single Family,1238,1238  W Avenue H7,LANCASTER,93534,3,2.00 (2 0 0 0),,$0.00,,"$2,900","$2,900","$2,900","1,590",$1.82,2001,2,"Gas Or Electric Dryer Hookup,Inside,Room,Washer Hookup",No,1-Year,Unfurnished,805-558-4223,"6,280"
26991499,Condominium,1100,1100  S Hope St #810,Los Angeles,90015,1,1.00 (1 0 0 0),,,,"$2,900","$2,900","$2,900","1,030",$2.82,2007,1,"In Closet,In Unit,Inside,Laundry Area,Laundry Closet Stacked",Call,"1+Year,1-Year,12 Months,24 Months",Unfurnished,213-448-0957,"41,205"
PW26205399MR,Apartment,1902,1902   E 2nd,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$2,900","$1,500","$2,900",700,$4.14,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,562-760-9447,"8,275"
26990703,,3640,3640   Wilshire Blvd #629,Los Angeles,90010,2,2.00 (2 0 0 0),,,,"$2,930","$1,000","$2,930",959,$3.06,2017,2,"Inside,In Closet,In Unit",Yes,"1+Year,1-Year,12 Months",Unfurnished,213-421-4675,"41,918"
SR26202227MR,Condominium,5257,5257   Radford AVE #301,VALLEY VILLAGE,91607,2,2.00 (2 0 0 0),,$400.00,,"$2,950","$2,950","$2,950",958,$3.08,1973,4,Laundry Area,,1-Year,Unfurnished,818-694-9468,"33,592"
WS26201751MR,Apartment,1836,1836   Sichel ST #309,LOS ANGELES,90031,3,3.00 (3 0 0 0),,$0.00,,"$2,950","$3,350","$2,950",962,$3.07,2018,1,Laundry Area,,1-Year,Unfurnished,626-777-1987,"6,000"
P1-28920PF,Condominium,5534,5534   Encino AVE #101,ENCINO,91316,2,2.00 (2 0 0 0),,$0.00,,"$2,950","$2,950","$2,950","1,245",$2.37,1985,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,(818) 795-2802,"42,118"
SR26195463MR,Condominium,7301,7301   Lennox AVE #D10,VAN NUYS,91405,2,2.00 (1 0 1 0),,$0.00,,"$2,950","$2,950","$2,950",994,$2.97,1972,2,"Community,Laundry Area",,"1-Year,Negotiable",Unfurnished,818-640-6450,"166,072"
WS26206810MR,,529,529  N St Louis ST #1/2,LOS ANGELES,90033,3,1.00 (1 0 0 0),,$0.00,,"$2,950","$2,950","$2,950",806,$3.66,1930,0,Outside,,"1-Year,Negotiable",Furnished,323-915-3271,"5,564"
GD26204722IT,,1321,1321   Orange Grove,GLENDALE,91205,2,1.00 (1 0 0 0),,$500.00,,"$2,950","$3,000","$2,950",800,$3.69,1948,2,Laundry Area,,1-Year,Unfurnished,818-515-0885,"6,390"
DW26206485MR,Single Family,837,837   Redondo,LONG BEACH,90804,2,2.00 (2 0 0 0),,$500.00,,"$2,950","$2,945","$2,950",648,$4.55,1920,0,Community,,"1+Year,1-Year",Unfurnished,562-884-1344,"6,519"
26991721,,4637,4637   Willis Ave #108,Sherman Oaks,91403,2,2.00 (2 0 0 0),,,,"$2,950","$2,950","$2,950","1,177",$2.51,1964,2,Community,Call,"1-Year,12 Months,1+Year",Unfurnished,818-599-2870,"28,014"
26990285,Apartment,2847,2847   Leeward Ave #408,Los Angeles,90005,2,2.00 (2 0 0 0),,,,"$2,989","$2,000","$2,989","1,000",$3,2023,2,In Unit,Yes,"1+Year,Other",Unfurnished,213-751-4080,"18,567"
SR26201074MR,Condominium,12540,12540   Burbank  #203,VALLEY VILLAGE,91607,2,2.00 (2 0 0 0),,$0.00,,"$2,995","$3,195","$2,995","1,571",$2,1979,2,Room,,1-Year,,818-667-2151,"13,214"
26875571,,7550,7550   Fountain  #9,West Hollywood,90046,2,2.00 (2 0 0 0),,,,"$2,995","$2,995","$2,995",995,$3.01,,1,Community,Call,"1+Year,1-Year",Unfurnished,310-658-4525,"6,853"
26991439,,15207,15207   Dickens St #5,Sherman Oaks,91403,2,1.00 (1 0 0 0),,$500.00,,"$2,995","$2,995","$2,995",850,$3.52,1955,1,"Community,Laundry Area",Call,1+Year,Unfurnished,310-666-2246,"9,489"
PV26204156MR,Condominium,620,620   The Village  #211,REDONDO BEACH,90277,1,1.00 (1 0 0 0),,$0.00,,"$2,995","$3,000","$2,995",619,$5,1974,2,Laundry Area,No,1-Year,Unfurnished,3103440261,"273,029"
26989995,,8839,8839   Tilden Ave,Los Angeles,91402,3,1.00 (1 0 0 0),,,,"$2,995","$2,995","$2,995",850,$3.52,1948,0,Inside,Call,1+Year,Unfurnished,424-704-3373,"6,407"
26991817,,6081,6081   Pickford PL #1A,LOS ANGELES,90035,2,2.00 (2 0 0 0),,,,"$2,995","$2,995","$2,995",900,$3.33,1929,0,In Unit,Call,1-Year,Unfurnished,3234491033,"7,233"
SR26205207MR,Single Family,15334,15334   Hart,VAN NUYS,91406,2,2.00 (0 2 0 0),,$0.00,,"$2,995","$2,995","$2,995",710,$4.22,2025,0,In Kitchen,,1-Year,Unfurnished,818-472-1536,"5,500"
26991515,Apartment,521,521  N Gramercy Pl #301,Los Angeles,90004,1,1.00 (1 0 0 0),,$0.00,,"$2,995","$2,995","$2,995",762,$3.93,2022,1,In Unit,Yes,"1-Year,1+Year,Other",Unfurnished,213-797-5559,"15,906"
CV26207573MR,Single Family,1845,1845   Norval ST,POMONA,91766,3,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,260",$2,1962,0,Inside,,1-Year,Unfurnished,833-832-6770,"7,002"
WS26206823MR,Single Family,1695,1695   James Pl,POMONA,91767,2,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,200",$2.50,1952,2,None,No,1-Year,Unfurnished,626-297-7474,"7,773"
CV26207523MR,Condominium,1228,1228  N La Cienega  #106,WEST HOLLYWOOD,90069,1,1.00 (1 0 0 0),,$250.00,,"$3,000","$3,000","$3,000",691,$4.34,1960,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,909-438-8208,"14,020"
P1-28953PF,Condominium,5663,5663   Fountain AVE #3,LOS ANGELES,90028,3,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",900,$3,1956,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,(626) 731-8387,"7,510"
26990929,Apartment,11768,11768   Gateway Blvd,Los Angeles,90064,2,1.00 (1 0 0 0),,,,"$3,000","$3,000","$3,000",945,$3.17,1949,1,"Community,Laundry Area",No,1+Year,Unfurnished,310-890-8401,"7,702"
26853051,Single Family,4164,4164 1/2  Stansbury Ave,Sherman Oaks,91423,1,1.00 (1 0 0 0),,,,"$3,000","$3,000","$3,000",630,$4.76,1939,0,Room,Call,12 Months,Unfurnished,323-394-4298,"22,276"
SR26204630MR,Single Family,43356,43356   Honeybee LN,LANCASTER,93536,4,2.00 (2 0 0 0),,$0.00,,"$3,050","$3,000","$3,000","1,998",$1.50,1994,3,"Garage,Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,661-492-3801,"9,931"
SR26208103MR,,575,575   West Ave 28,CYPRESS PARK,90065,2,2.00 (0 1 1 0),,$500.00,,"$3,020","$3,295","$3,020",835,$3.62,1918,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,661-433-6630,"7,089"
SR26208173MR,,581,581   West Ave 28,CYPRESS PARK,90065,2,2.00 (0 2 0 0),,$500.00,,"$3,071","$3,350","$3,071",840,$4,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,661-433-6630,"7,089"
26991535,Apartment,1363,1363 1/2  23rd St St,Los Angeles,90011,3,2.00 (2 0 0 0),,,,"$3,095","$3,095","$3,095",,$0.00,2026,1,In Unit,Call,1+Year,Unfurnished,310-346-4343,"5,724"
26991217,Combo - Res & Com,1122,1122   Gayley Ave #308,WESTWOOD,90024,0,1.00 (1 0 0 0),,,,"$3,095","$3,045","$3,095",670,$4.62,2015,2,In Unit,Call,1-Year,Unfurnished,310-980-6338,"16,553"
IG26206700MR,Single Family,252,252  W Payson,AZUSA,91702,3,2.00 (2 0 0 0),,$300.00,,"$3,100","$3,100","$3,100","1,236",$2.51,1978,2,None,No,1-Year,Unfurnished,951-288-5755,"5,384"
BB26206247MR,Apartment,1820,1820   Hillhurst AVE,LOS FELIZ,90027,2,1.00 (1 0 0 0),,$0.00,,"$3,100","$3,100","$3,100",840,$3.69,1970,1,Other,,1-Year,Unfurnished,843-814-2608,"1,000"
SB26204995MR,,529,529  E Walnut AVE #A,EL SEGUNDO,90245,1,1.00 (1 0 0 0),,$0.00,,"$3,100","$3,100","$3,100",900,$3.44,1940,2,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,310-877-2374,"7,819"
226004507VC,Condominium,183,183   Conifer CIR,OAK PARK,91377,2,2.00 (2 0 0 0),,,,"$3,100","$3,100","$3,100","1,048",$2.96,1979,2,Garage,,,Unfurnished,(818) 581-7212,"3,049"
TR26205235MR,Townhouse,29,29  S Allen AVE #102,PASADENA,91106,2,3.00 (2 0 0 1),,"$1,000.00",,"$3,100","$3,100","$3,100","1,174",$2.64,1989,2,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",No,1-Year,Unfurnished,909-576-2588,"11,026"
DW26204191MR,Single Family,10204,10204   Sherrill,WHITTIER,90601,3,1.00 (1 0 0 0),,$0.00,,"$3,100","$3,100","$3,100","1,829",$2,1950,0,None,No,1-Year,,562-552-6329,"11,365"
26991889,Apartment,1323,1323  N Olive Dr #23D,WEST HOLLYWOOD,90069,1,1.00 (1 0 0 0),,,,"$3,150","$3,150","$3,150","1,100",$2.86,1941,1,Community,Yes,1+Year,Unfurnished,310-210-0305,"30,911"
P1-28925PF,Single Family,7616,7616   Greg AVE,SUN VALLEY,91352,3,1.00 (1 0 0 0),,$500.00,,"$3,150","$3,150","$3,150","1,044",$3.02,1953,2,In Kitchen,,,Furnished,(818) 983-7571,"8,812"
26990341,Apartment,1147,1147   Horn Ave #5,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$3,195","$3,195","$3,195",850,$3.76,1954,1,Community,Yes,"1+Year,1-Year,12 Months,24 Months",Unfurnished,646-703-3674,"7,015"
26990317,,3688,3688   Overland Ave #643,Los Angeles,90034,0,1.00 (1 0 0 0),,$500.00,,"$3,195","$1,000","$3,195",439,$7,2023,0,In Unit,Yes,"1+Year,6 Months,12 Months",Unfurnished,310-962-5000,"4,288"
26991405,,10560,10560   SANTA MONICA  #202,LOS ANGELES,90025,2,2.00 (2 0 0 0),,,,"$3,195","$3,195","$3,195","1,025",$3.12,2000,2,Laundry Area,Call,1+Year,Unfurnished,310-666-4722,"16,399"
26990519,,943,943   2nd St #4,Santa Monica,90403,1,1.00 (1 0 0 0),,,,"$3,195","$3,195","$3,195",,$0.00,,1,"In Unit,Laundry Closet Stacked",Call,1+Year,Unfurnished,562-879-5501,"14,544"
26990399,,15225,15225   Valleyheart Dr,Los Angeles,91403,1,1.00 (1 0 0 0),,,,"$3,195","$6,400","$3,195",520,$6.14,1946,2,"In Unit,Inside",Yes,1+Year,Unfurnished,818-632-9990,"7,124"
P1-28933PF,,424,424  N Craig AVE,PASADENA,,3,1.00 (1 0 0 0),,$0.00,60,"$3,200","$3,200","$3,200","1,000",$3.20,1957,2,Garage,,1-Year,Unfurnished,(626) 808-8055,"6,501"
WS26194055MR,Townhouse,762,762  W Naomi AVE #B,ARCADIA,91007,2,3.00 (2 0 1 0),,"$1,000.00",,"$3,200","$5,500","$3,200","1,163",$2.75,1979,2,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,,626-823-5585,"58,442"
26991963,Single Family,400,400  N Avenue 66,Los Angeles,90042,2,1.00 (1 0 0 0),,,,"$3,200","$3,200","$3,200","3,492",$0.92,1906,2,"On Upper Level,Room",Call,1+Year,Unfurnished,310-467-1870,"13,500"
DW26204533MR,Single Family,1953,1953   Talmadge,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$100.00,,"$3,200",$0,"$3,200",800,$4.00,1927,1,Garage,,1-Year,Unfurnished,562-547-1778,"4,861"
26990563,,8614,8614   Burton Way #104,Los Angeles,90048,2,2.00 (2 0 0 0),,,,"$3,450","$3,450","$3,200","1,100",$2.91,1989,1,Laundry Area,Yes,1+Year,Unfurnished,310-990-4878,"7,153"
26991355,Condominium,105,105  S Mariposa Ave #403,Los Angeles,90004,2,2.00 (2 0 0 0),,,,"$3,200","$3,200","$3,200","1,096",$2.92,2016,2,"Inside,In Closet,In Unit",Call,1+Year,Unfurnished,213-509-4271,"20,436"
SR26207066MR,Townhouse,9531,9531   Sepulveda blvd #3,NORTH HILLS,91343,2,3.00 (2 0 1 0),,$500.00,25,"$3,200","$3,200","$3,200","1,109",$2.89,1978,2,"Inside,Washer,Washer Hookup,Washer Included",,1-Year,,818-921-0900,"111,685"
AR26194002MR,Single Family,12060,12060   Klingerman,EL MONTE,91732,3,1.00 (1 0 0 0),,$0.00,,"$3,200","$3,200","$3,200",962,$3.33,1951,2,"Dryer,Dryer Included,Inside",No,1-Year,Unfurnished,626-233-0239,"4,903"
26990909,,2567,2567   Plaza Del Amo  #207,Torrance,90503,2,3.00 (3 0 0 0),,,,"$3,200","$3,200","$3,200","1,165",$2.75,1985,2,In Unit,Call,1+Year,Unfurnished,310-890-8401,"129,119"
WS26205063MR,,418,418  W Graves  #A,MONTEREY PARK,91754,3,2.00 (2 0 0 0),,$500.00,,"$3,200","$6,400","$3,200","1,400",$2.29,1924,1,Inside,,1-Year,,626-222-9986,"11,559"
