MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
BB26103257MR,Single Family,2361,2361   Moss AVE #1/4,GLASSELL PARK,90065,1,1.00 (1 0 0 0),,$500.00,,"$2,395","$2,000","$2,395",750,$3.19,2022,1,Laundry Area,,1-Year,Unfurnished,,"9,432"
26830955,,1754,1754   Malcolm Ave #1,Los Angeles,90024,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",0,$0,1951,1,"Community,Laundry Area",Call,"1+Year,12 Months,Negotiable",Unfurnished,310-387-7087,"5,801"
26831871,,143,143  N N Hamilton Dr #H,Beverly Hills,90211,1,1.00 (1 0 0 0),,,,"$2,495","$2,395","$2,395",,$0,,1,Community,Yes,1-Year,Unfurnished,3234351098,"3,000"
GD26103623IT,,12416,12416   Bradford  ,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",420,$5.71,2023,0,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,8183953383,500
26832077,Apartment,3753,3753  W 60th St ,Los Angeles,90043,2,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",,$0,2025,1,Laundry Closet Stacked,No,1+Year,Unfurnished,310-694-7581,"5,251"
226002141VC,Single Family,17333,17333   Emelita ST ,ENCINO,91316,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",540,$4.44,1949,0,,Yes,,Unfurnished,,"5,610"
GD26099654IT,Single Family,6844,6844   Cedros AVE ,VAN NUYS,91405,1,2.00 (1 0 1 0),,$0.00,,"$2,400","$2,400","$2,400",702,$3.42,2026,0,"Electric Dryer Hookup,Hookup - Electric,In Closet,Washer Hookup",,1-Year,Unfurnished,818-688-1645,"8,100"
GD26103046IT,Condominium,8355,8355   Willis AVE #5,PANORAMA CITY,91402,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",908,$2.64,1962,1,None,,1-Year,Unfurnished,818-381-7722,"49,528"
WS26100158MR,Apartment,143,143  S Avenue 54  #5,LOS ANGELES,90042,2,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",800,$3,1964,1,Community,,1-Year,Unfurnished,3236577591,"14,020"
SR26101039MR,Apartment,6825,6825   Baird AVE #109,RESEDA,91335,2,2.00 (2 0 0 0),,$500.00,,"$2,400","$2,400","$2,400","1,200",$2,2011,2,Inside,,1-Year,Unfurnished,818-324-1936,"20,000"
GD26101490IT,Apartment,919,919  E Acacia AVE #E,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",700,$3.50,1962,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-860-3177,"17,482"
26832347,,8635,8635   Cashio St #1,Los Angeles,90035,1,2.00 (1 0 1 0),,$300.00,,"$2,450","$2,450","$2,450","8,799",$0.28,1958,1,In Unit,Call,1+Year,Unfurnished,310-877-2820,"8,748"
26832451,Apartment,2635,2635  W Imperial Hwy #3,Inglewood,90303,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",600,$4.08,1956,0,Community,No,"1+Year,12 Months",Unfurnished,310-905-7228,"6,544"
26832905,,6815,6815   Baird Ave #2,Reseda,91335,15,11.00 (11 0 0 0),,,,"$2,450","$2,450","$2,450","11,403",$0.21,2008,0,In Unit,Call,1+Year,Unfurnished,562-879-5501,"8,016"
P1-27028PF,Apartment,1119,1119  W Exposition BLVD ,LOS ANGELES,90007,2,1.00 (0 1 0 0),,$500.00,,"$2,475","$2,475","$2,475",700,$3.54,1986,2,In Carport,No,1-Year,,(760) 445-3717,"2,901"
26831401,,420,420  S Sepulveda Blvd #10,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,480","$2,975","$2,480",,$0,1952,1,Community,Call,1+Year,Unfurnished,917-972-5373,"19,878"
26832775,,4233,4233   Avocado St ,Los Angeles,90027,1,1.00 (1 0 0 0),,,,"$2,490","$2,490","$2,490",600,$4.15,1949,0,In Unit,Yes,"1+Year,Negotiable",Unfurnished,310-650-1000,"7,004"
26833377,,1021,1021  N Mariposa Ave #4,Los Angeles,90029,2,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495","13,207",$0.19,1925,1,Community,Yes,1+Year,Unfurnished,3232009842,"9,909"
26832293,Apartment,652,652  N Dillon St ##A,Los Angeles,90026,1,1.00 (1 0 0 0),,$500.00,,"$2,495","$2,495","$2,495",750,$3.33,1924,0,Community,Call,"1+Year,1-Year",Unfurnished,3234491033,"5,750"
SB26060344MR,Apartment,1028,1028  W 8th ST #4,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495","1,000",$2.50,1966,0,"Inside,Room,Washer Hookup",No,1-Year,Unfurnished,310-293-5091,"6,081"
WS26099542MR,Single Family,23042,23042   Rio Lobos RD ,DIAMOND BAR,91765,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",620,$4.03,1986,0,"Dryer,Dryer Included,Outside,Washer,Washer Included",,1-Year,Unfurnished,626-224-7778,"6,651"
PW26097563MR,Single Family,1111,1111  W 93rd  ,LOS ANGELES,90044,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500","2,751",$0.91,1926,4,Garage,,"1+Year,1-Year",Unfurnished,323-833-1974,"9,415"
PW26101977MR,Apartment,10317,10317   Pinehurst AVE ,SOUTH GATE,90280,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",900,$2.78,1960,2,Laundry Area,No,Month-to-Month,Unfurnished,562-884-8034,"5,416"
26829735,,1034,1034  W 84th St ,Los Angeles,90044,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",0,$0,1924,0,None,No,1+Year,Unfurnished,310-663-8200,"5,259"
DW26101197MR,Apartment,3729,3729  W 115th  ,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500","1,080",$2.31,1940,1,None,,Month-to-Month,Furnished,562-673-5455,"6,755"
26829729,,10218,10218   Darby Ave #3,Inglewood,90303,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",0,$0,1955,0,None,No,1+Year,Unfurnished,310-663-8200,"6,634"
26829731,,10218,10218   Darby Ave #4,Inglewood,90303,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500","3,570",$0.70,1955,0,None,No,1+Year,Unfurnished,310-663-8200,"6,634"
AR26010131MR,,1611,1611 1/2 S 4th AVE ,ARCADIA,91006,1,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,200","$2,500",450,$5.56,1952,2,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,626-348-9755,"7,096"
SR26099724MR,Apartment,5409,5409   Radford Avenue #10,VALLEY VILLAGE,91607,2,1.00 (1 0 0 0),,$200.00,50,"$2,750","$2,750","$2,500","1,000",$2.50,1964,2,In Carport,,1-Year,,747-206-6933,"10,166"
GD26102240IT,,528,528   Ivy ST ,GLENDALE,91204,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",800,$3.13,1941,0,"Dryer,Dryer Included,Room,Washer,Washer Included",No,1-Year,Unfurnished,,"10,349"
26829743,,1833,1833  S St Andrews Pl #3,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",0,$0,1959,0,None,No,1+Year,Unfurnished,310-663-8200,"13,391"
26829745,,1833,1833  S St Andrews Pl #2,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",0,$0,1959,0,None,No,1+Year,Unfurnished,310-663-8200,"13,391"
SR26102795MR,Condominium,17000,17000   Burbank BLVD #211,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,50,"$2,500","$2,500","$2,500",825,$3.03,1966,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-577-5257,"35,600"
WS26102659MR,Single Family,33,33   Bonita  #4,ARCADIA,91006,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",800,$3.13,1969,0,Laundry Area,No,1-Year,Unfurnished,626-251-7817,"8,098"
26831945,,19122,19122   Bessemer St ,Tarzana,91335,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",437,$5.72,1951,1,Inside,Call,1+Year,Unfurnished,310-666-8380,"7,232"
TR26101714MR,Apartment,630,630   San Vicente  #E,SANTA MONICA,90402,1,1.00 (1 0 0 0),,$0.00,,"$2,550","$2,500","$2,550",775,$3.29,1955,0,Community,No,1-Year,Unfurnished,,"22,767"
26832243,,25,25   Navy St #4,Venice,90291,1,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",,$0,1965,1,Laundry Area,Call,1-Year,Unfurnished,310-428-5494,"11,686"
PV26098327MR,,1122,1122   prospect  ,HERMOSA BEACH,93003,1,1.00 (1 0 0 0),,$0.00,,"$2,550","$3,000","$2,550",700,$3.64,1955,2,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,310-365-6846,"2,239"
CV26099788MR,Single Family,1345,1345   Maynard  ,DUARTE,91010,2,1.00 (1 0 0 0),,$0.00,,"$2,550","$5,100","$2,550",913,$2.79,1948,2,"Garage,Gas Dryer Hookup,In Kitchen,Washer Hookup",,1-Year,Unfurnished,626-710-0734,"7,158"
TR26102363MR,Condominium,22808,22808   Hilton Head DR #28,DIAMOND BAR,91765,2,2.00 (2 0 0 0),,$0.00,,"$2,550","$2,550","$2,550",934,$2.73,1981,0,Inside,No,1-Year,Unfurnished,909-263-4880,"112,877"
26831777,,25,25   Navy St #7,Venice,90291,1,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",,$0,1965,1,Laundry Area,Call,1-Year,Unfurnished,310-428-5494,"11,686"
P1-27048PF,Condominium,330,330  S Mentor AVE #230,PASADENA,91106,1,1.00 (1 0 0 0),3000,$500.00,,"$2,550","$3,000","$2,550",747,$3.41,1971,1,Community,,1-Year,Unfurnished,(626) 394-6696,"74,876"
CV26103266MR,Single Family,855,855  W 2nd  ,POMONA,91766,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,020",$2.55,1928,0,Washer Hookup,,1-Year,Unfurnished,626-678-0656,"5,543"
SR26103079MR,Condominium,17000,17000   Burbank BLVD #108,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,50,"$2,600","$2,600","$2,600",825,$3.15,1966,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-577-5257,"35,600"
26802209,Apartment,448,448 1/2 S Wilton Pl ,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$2,600","$5,200","$2,600",800,$3.25,1936,1,"Outside,Laundry Area",No,1+Year,Unfurnished,323-377-0548,"7,627"
26832371,,426,426  W Plymouth St #2,Inglewood,90302,2,2.00 (1 0 1 0),,,,"$2,600","$2,600","$2,600","1,200",$2.17,1981,1,Garage,Yes,1+Year,Unfurnished,805-405-7731,"3,987"
SR26103185MR,Condominium,21000,21000   Bryant ST #6,CANOGA PARK,91304,2,2.00 (2 0 0 0),,$500.00,,"$2,600","$2,600","$2,600",992,$2.62,1980,4,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,310-666-3511,"41,982"
SR26100296MR,Condominium,7320,7320   Lennox ST #E10,VAN NUYS,91405,2,2.00 (2 0 0 0),,$250.00,,"$2,600","$3,000","$2,600","1,079",$2.41,1971,0,Other,,1-Year,Unfurnished,818-266-6679,"249,928"
26831359,,420,420  S Sepulveda Blvd #24,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,645","$3,175","$2,645",,$0,1952,1,In Unit,Call,1+Year,Unfurnished,917-972-5373,"19,878"
SB26099679MR,Apartment,16915,16915   Yukon  #6,TORRANCE,90504,2,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,650","$2,650",903,$2.93,1958,1,Community,,1-Year,Unfurnished,310-463-7936,"10,004"
WS26098398MR,Apartment,9317,9317   Ramona BLVD #B,ROSEMEAD,91770,2,2.00 (2 0 0 0),,$0.00,,"$2,650","$2,650","$2,650",975,$2.72,1986,2,"Gas Dryer Hookup,In Closet,Inside,Washer Hookup",,1-Year,Unfurnished,714-336-9906,"38,322"
OC26103127MR,,541,541  N Barbara  #B,AZUSA,91702,2,2.00 (2 0 0 0),,$0.00,100,"$2,650","$2,650","$2,650","1,392",$1.90,1947,0,"Electric Dryer Hookup,Hookup - Electric,In Closet,Inside,Washer Hookup",No,Month-to-Month,Unfurnished,714-875-8737,"6,801"
26830071,,1338,1338  S Dunsmuir Ave ,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650","1,000",$2.65,1938,1,"Laundry Area,In Unit,Inside",Call,1+Year,Unfurnished,714-423-2711,"6,641"
26832967,,9055,9055   Alcott St #101,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650","1,200",$2.21,1978,1,Community,Call,1+Year,Unfurnished,310-692-0808,"7,884"
26832765,,1922,1922   Vista Del Mar St ,Los Angeles,90068,2,2.00 (2 0 0 0),,,,"$2,690","$2,690","$2,690",750,$3.59,1957,0,In Unit,Yes,"1+Year,Negotiable,Renewal Options",Unfurnished,310-650-1000,"6,987"
SR26102226MR,Condominium,5325,5325   Newcastle  #322,ENCINO,91316,2,1.00 (1 0 0 0),,$500.00,,"$2,690","$2,700","$2,690",809,$3.33,1971,2,Room,,"1-Year,Other",Unfurnished,818-406-8214,"103,178"
26832923,,2827,2827  S La Brea Ave #3,Los Angeles,90016,2,1.00 (1 0 0 0),,,,"$2,695","$2,695","$2,695","1,000",$2.70,,1,In Unit,Yes,1+Year,Unfurnished,310-438-5885,"12,100"
BB26101973MR,,6156,6156   Burwood AVE ,LOS ANGELES,90042,0,1.00 (1 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",500,$5.39,1910,0,In Kitchen,,"1+Year,1-Year,Negotiable,Other",,310-709-8426,"5,600"
PW26099910MR,,5726,5726   Rocket ST ,LAKEWOOD,90713,2,1.00 (1 0 0 0),,$0.00,100,"$2,699","$1,600","$2,699","1,006",$2.68,1944,1,"Community,Laundry Area,Outside",No,1-Year,,562-279-4979,"7,280"
26830729,,304,304  E 95th St #4,Los Angeles,90003,2,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",850,$3.18,1966,1,None,Yes,"1+Year,1-Year,12 Months",Unfurnished,310-579-2200,"6,368"
26831609,,10829,10829  W Woodbine St ,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$2,700","$2,800","$2,700",675,$4,2022,0,Laundry Area,Yes,1-Year,Unfurnished,805-358-3709,"7,704"
SR26102774MR,Condominium,17000,17000   Burbank BLVD #311,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,50,"$2,700","$2,700","$2,700",825,$3.27,1966,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-577-5257,"35,600"
SB26100722MR,Townhouse,412,412  W Dryden ST #7,GLENDALE,91202,2,3.00 (2 0 1 0),,$0.00,,"$2,700","$2,700","$2,700",912,$2.96,1988,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,424-732-2821,"7,179"
SR26099598MR,Single Family,38898,38898   Ocotillo  ,PALMDALE,93551,3,2.00 (2 0 0 0),5400,$0.00,,"$2,700","$2,700","$2,700",974,$2.77,1954,2,Outside,No,1-Year,Unfurnished,661-755-7999,"5,795"
OC26103934MR,Single Family,3809,3809   Pine  ,EL MONTE,91731,3,2.00 (2 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",750,$3.60,1907,0,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,714-720-5447,"8,344"
SR26102242MR,Condominium,1317,1317   W Alameda AVE #A,BURBANK,91506,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700","1,000",$2.70,1944,1,Laundry Area,,1-Year,Unfurnished,818-210-8505,"7,266"
SB26095704MR,,1343,1343  W 164th ST ,GARDENA,90247,2,2.00 (1 1 0 0),,$0.00,,"$2,700","$2,700","$2,700",800,$3.38,1923,1,"Gas Dryer Hookup,Inside,Washer Hookup",No,1-Year,Unfurnished,310-357-0286,"6,730"
DW26099627MR,Apartment,345,345  S Alexandria  #212,LOS ANGELES,90020,2,2.00 (2 0 0 0),,$0.00,100,"$2,700","$2,700","$2,700",880,$3.07,1989,2,Community,No,1-Year,Unfurnished,310-995-6556,"41,545"
26830715,,304,304  E 95th St #6,Los Angeles,90003,2,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",850,$3.18,1966,1,None,Yes,"1+Year,1-Year,12 Months",Unfurnished,310-579-2200,"6,368"
26830727,,304,304  E 95th St #5,Los Angeles,90003,2,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",850,$3.18,1966,1,None,Yes,"1+Year,12 Months,1-Year",Unfurnished,310-579-2200,"6,368"
26831749,,1269,1269 1/2 S Muirfield Rd ,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",0,$0,1922,0,In Unit,Call,1-Year,Unfurnished,323-336-3592,"4,960"
26832755,,1125,1125   Pico Blvd #109,Santa Monica,90405,1,1.00 (1 0 0 0),,,,"$2,731","$2,850","$2,731",616,$4.43,1977,1,In Unit,Yes,12 Months,Unfurnished,,"14,836"
26832779,,316,316  S Coronado St ,Los Angeles,90057,2,2.00 (1 0 1 0),,,,"$2,975","$2,750","$2,750","1,170",$2.35,1922,2,In Unit,Call,12 Months,Unfurnished,4247773681,"5,279"
SR26100049MR,Single Family,13768,13768   Judd ST ,PACOIMA,91331,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",920,$2.99,2025,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-271-7642,"6,755"
SR26100056MR,Single Family,13768,13768 1/2  Judd ST ,PACOIMA,91331,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",920,$2.99,2025,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-271-7642,"6,755"
26831995,Loft,11013,11013   Hartsook St #105,North Hollywood,91601,1,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",,$0,2026,1,"In Closet,In Unit,Inside,Laundry Closet Stacked",Yes,1+Year,Unfurnished,310-699-5559,"7,513"
26832309,Apartment,1541,1541   Rockwood St #9,Los Angeles,90026,2,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",900,$3.11,1981,2,In Unit,Yes,1+Year,Unfurnished,310-438-5885,"11,042"
26827465,Apartment,2410,2410   Abbot Kinney Blvd ,Venice,90291,1,1.00 (0 1 0 0),,,,"$2,800","$4,200","$2,800",,$0,,1,"Community,Room",Yes,None,Unfurnished,310-560-5088,"4,946"
SR26103164MR,Apartment,1570,1570  N Verdugo RD #B,GLENDALE,91208,2,1.00 (1 0 0 0),50,$0.00,50,"$2,800","$3,000","$2,800",800,$3.50,1954,1,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,818-262-6065,"7,382"
GD26102420IT,Condominium,14560,14560   Clark ST #204,SHERMAN OAKS,91411,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",820,$3.41,1978,2,Laundry Area,,1-Year,Unfurnished,818-414-6405,"22,191"
26829323,Condominium,12132,12132   Hart St #301,North Hollywood,91605,2,2.00 (2 0 0 0),,,,"$2,800","$2,800","$2,800",929,$3.01,2016,2,"Laundry Area,Community",No,"1+Year,12 Months,1-Year,Negotiable,Other",Unfurnished,818-844-7109,"8,819"
26831303,,855,855   Victor Ave #210,Inglewood,90302,2,2.00 (2 0 0 0),,,,"$2,800","$2,800","$2,800",943,$2.97,1964,0,Community,Call,1+Year,Unfurnished,310-968-4805,"50,080"
PW26101950MR,,6510,6510   Lucille  ,BELL,90201,2,1.00 (1 0 0 0),,$300.00,,"$2,800","$2,800","$2,800",900,$3.11,1924,4,Garage,,1-Year,Unfurnished,310.429.4984,"7,502"
26832423,Condominium,250,250   Linden Ave #201,Long Beach,90802,2,2.00 (1 1 0 0),,,,"$2,800","$2,800","$2,800",760,$3.68,1964,1,Community,Call,"1+Year,1-Year",Unfurnished,310-699-6946,"7,512"
SR26099855MR,Condominium,12411,12411   Osborne  #2,PACOIMA,91331,2,3.00 (3 0 0 0),,$0.00,,"$2,800","$2,800","$2,800","1,107",$2.53,1987,2,Other,,1-Year,Unfurnished,818-564-2023,"152,075"
26832613,,9424,9424  S Manhattan Pl ,Los Angeles,90047,2,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",806,$3.47,1944,0,In Kitchen,No,1+Year,Unfurnished,310-773-7880,"6,000"
26833349,Apartment,14612,14612   Calvert St #404,Van Nuys,91411,2,2.00 (2 0 0 0),,,,"$2,800","$2,800","$2,800","1,076",$2.60,2020,2,"In Closet,In Unit,Inside,Laundry Closet Stacked",Yes,1+Year,Unfurnished,310-699-5559,"15,754"
SR26099722MR,Single Family,3522,3522  W Avenue J2  ,LANCASTER,93536,3,2.00 (2 0 0 0),,$0.00,,"$2,820","$2,820","$2,820","1,385",$2.04,1987,4,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,661-492-3801,"6,448"
PW26102865MR,Apartment,15,15   Christina ST #H & I,ARCADIA,91006,2,2.00 (2 0 0 0),,$0.00,,"$2,825","$2,825","$2,825",700,$4.04,2026,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"8,873"
SR26093572MR,Condominium,13540,13540   Hubbard  ,SYLMAR,91342,2,2.00 (2 0 0 0),,$0.00,,"$2,829","$2,829","$2,829","1,195",$2.37,1981,2,"On Upper Level,Other",,"1+Year,1-Year",Unfurnished,818-858-5170,"85,791"
RS26101841MR,Apartment,2722,2722  E WALL ST #C-D,SIGNAL HILL,90755,2,1.00 (1 0 0 0),,$0.00,,"$2,850","$1,000","$2,850",900,$3.17,1974,0,"Laundry Area,Other",,Month-to-Month,Unfurnished,562-706-5240,"6,502"
PW26100369MR,Condominium,4134,4134  E Jacinto  ,LONG BEACH,90815,2,1.00 (1 0 0 0),,$750.00,200,"$2,850","$2,850","$2,850",828,$3.44,1943,1,Community,Yes,1-Year,,562-481-7386,"8,160"
SB26098900MR,Apartment,2617,2617   Rockefeller LN #C,REDONDO BEACH,90278,2,1.00 (1 0 0 0),,$500.00,200,"$2,850","$2,850","$2,850",900,$3.17,1963,1,Laundry Area,,1-Year,Unfurnished,310-938-7949,"7,483"
26830685,,2452,2452  W 18th  ,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",800,$3.56,1937,1,"In Unit,Laundry Closet Stacked",Call,Other,Unfurnished,310-259-0506,"11,600"
26829409,Apartment,119,119  S Westmoreland Ave #121 1/2,Los Angeles,90004,2,2.00 (2 0 0 0),,,,"$2,850","$2,850","$2,850","1,000",$2.85,1938,0,"Community,Laundry Area",Yes,12 Months,Unfurnished,213-305-2997,"6,498"
WS26100591MR,Apartment,11937,11937   Elliott Avenue ,SOUTH EL MONTE,91732,2,1.00 (1 0 0 0),,$150.00,,"$2,850","$2,850","$2,850",782,$3.64,1957,2,Inside,,1-Year,Unfurnished,626-227-5994,"20,313"
SR26101133MR,Single Family,19521,19521   Welby WAY ,RESEDA,91335,2,1.00 (1 0 0 0),,$500.00,,"$2,875","$28,875","$2,875","1,000",$2.88,2023,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,,424-653-0560,"6,281"
26832791,,1708,1708  N Gramercy Pl #101,Los Angeles,90028,2,2.00 (2 0 0 0),,,,"$2,890","$2,890","$2,890",850,$3.40,,0,In Unit,Yes,"1+Year,Negotiable",Unfurnished,310-650-1000,"6,890"
26832897,,6815,6815   Baird Ave #5,Reseda,91335,3,2.00 (2 0 0 0),,,,"$2,890","$2,890","$2,890","1,400",$2.06,2008,2,In Unit,Call,1+Year,Unfurnished,562-879-5501,"8,014"
26833129,,4418,4418   Colfax Ave #4,Studio City,91602,2,2.00 (2 0 0 0),,,,"$2,895","$2,895","$2,895","1,100",$2.63,1948,2,Community,Yes,1-Year,Unfurnished,818-825-6673,"8,751"
P1-27044PF,Apartment,3239,3239   Altura AVE #17,GLENDALE,91214,2,2.00 (2 0 0 0),,$0.00,,"$2,895","$2,895","$2,895","1,023",$2.83,1985,2,Community,,,Unfurnished,(818) 275-4809,"19,070"
26831095,,3872,3872   Bentley Ave #C,Culver City,90232,2,1.00 (1 0 0 0),,,,"$2,895","$2,895","$2,895",850,$3.41,1939,1,Community,Call,"1+Year,12 Months",Unfurnished,424-258-4651,"6,555"
26832617,,8903,8903   Harratt St #D,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,895","$3,095","$2,895",0,$0,1955,0,"Community,Laundry Area",Call,1+Year,Unfurnished,310-779-1995,"8,153"
26824079,Apartment,1541,1541   Rockwood St #8,Los Angeles,90026,3,1.00 (1 0 0 0),,,,"$2,895","$2,895","$2,895","1,100",$2.63,1981,2,In Unit,Yes,1+Year,Unfurnished,310-438-5885,"11,042"
26831861,Loft,11013,11013   Hartsook St #101,North Hollywood,91601,1,1.00 (1 0 0 0),,,,"$2,895","$2,895","$2,895",,$0,2026,1,"In Closet,In Unit,Inside,Laundry Closet Stacked",Yes,1+Year,Unfurnished,310-699-5559,"7,513"
AR26097508MR,Condominium,1216,1216  N Sunflower  #A,COVINA,91724,3,3.00 (2 0 1 0),,$0.00,200,"$2,900","$2,900","$2,900","1,342",$2.16,1992,2,Garage,No,1-Year,Unfurnished,626-524-8210,"34,847"
26832277,,1440,1440   Veteran Ave #507,Los Angeles,90024,1,1.00 (1 0 0 0),,,,"$2,900","$4,275","$2,900",661,$4.39,1972,1,Community,Call,"1+Year,1-Year",Unfurnished,310-448-3572,"96,892"
SR26103788MR,,1418,1418   Ellsmere AVE ,LOS ANGELES,90019,1,1.00 (1 0 0 0),,$500.00,,"$2,900","$2,900","$2,900",700,$4.14,1936,1,"Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-231-2670,"5,954"
IV26101540MR,Loft,460,460  S Spring ST #1303,LOS ANGELES,90013,1,1.00 (1 0 0 0),250,$0.00,,"$2,900","$2,900","$2,900",812,$3.57,1912,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,951-333-7250,"30,787"
26831533,Condominium,7250,7250   Franklin Ave #511,Los Angeles,90046,0,1.00 (1 0 0 0),,,,"$2,950","$2,950","$2,950",536,$5.50,1964,1,In Unit,No,"1+Year,12 Months",Unfurnished,3237931977,"53,531"
SR26101559MR,,5034,5034   Templeton  #A,EL SERENO,90032,2,2.00 (2 0 0 0),,$500.00,,"$2,950","$2,950","$2,950","1,474",$2.00,1987,1,"Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-613-5471,"11,499"
PW26101625MR,Townhouse,539,539  E Erna  ,LA HABRA,90631,2,2.00 (1 0 1 0),,$0.00,100,"$2,950","$2,950","$2,950","1,094",$2.70,1983,2,"Dryer,Dryer Included,In Kitchen,Inside,Washer,Washer Included",No,1-Year,Unfurnished,213-215-2712,"52,610"
OC26102953MR,Single Family,2812,2812  W Pondera ST ,LANCASTER,93536,4,3.00 (3 0 0 0),,$500.00,,"$2,950","$2,950","$2,950","2,581",$1.14,1994,3,Inside,,1-Year,Unfurnished,949-419-6918,"7,359"
