MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
GD26193633IT,Townhouse,464,464  W Lexington DR #3,GLENDALE,91203,2,2.00 (1 0 0 1),,$0.00,,"$2,580","$2,580","$2,580",850,$3.04,1986,2,Community,,1-Year,Unfurnished,818-321-0008,"6,685"
26985661,,2010,2010  W 35th St,Los Angeles,90018,2,1.00 (1 0 0 0),,,,"$2,595","$2,595","$2,595",800,$3.24,1945,1,In Unit,Yes,1-Year,Unfurnished,714-333-6768,"6,996"
SB26196874MR,Apartment,14030,14030   McClure AVE #108,PARAMOUNT,90723,2,2.00 (2 0 0 0),,$0.00,,"$2,595","$2,595","$2,595",900,$2.88,1988,2,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"35,090"
26985347,,11613,11613   Burbank Blvd,Los Angeles,91601,1,1.00 (1 0 0 0),,,,"$2,595","$2,595","$2,595",650,$3.99,1949,1,In Unit,Call,1+Year,Unfurnished,323-866-0165,"6,544"
SB26196888MR,Apartment,14030,14030   McClure AVE #201,PARAMOUNT,90723,2,2.00 (2 0 0 0),,$0.00,,"$2,595","$2,595","$2,595",900,$2.88,1988,2,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"35,090"
SR26194053MR,Condominium,22100,22100   Burbank BLVD #333-D,WOODLAND HILLS,91367,2,2.00 (2 0 0 0),,$0.00,,"$2,595","$2,595","$2,595",883,$2.94,1979,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,818-392-4884,"222,578"
DW26195185MR,Townhouse,1187,1187  E 59th PL,LOS ANGELES,90001,2,2.00 (2 0 0 0),,$0.00,,"$2,595","$2,595","$2,595",800,$3.24,2025,3,Room,,1-Year,Unfurnished,310-730-9489,"11,200"
GD26194098IT,Single Family,6508,6508   Beck AVE,NORTH HOLLYWOOD,91606,2,2.00 (2 0 0 0),,$0.00,,"$2,595","$2,595","$2,595",755,$3.44,2026,0,"Electric Dryer Hookup,Hookup - Electric,In Closet",,1-Year,Unfurnished,,"7,158"
26984777,Condominium,757,757   Ocean Ave #105,Santa Monica,90402,0,1.00 (1 0 0 0),,,,"$2,600","$2,950","$2,600",424,$6.13,1958,0,Community,Call,1-Year,Unfurnished,310-980-6338,"22,369"
SB26196207MR,Apartment,417,417  N Broadway  #6,REDONDO BEACH,90277,1,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",650,$4.00,1965,1,Community,,1-Year,Unfurnished,310-947-9292,"6,012"
226004239VC,Condominium,5530,5530   Owensmouth AVE #206,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",600,$4.33,1987,2,Community,No,,Furnished,,"70,398"
SB26196277MR,Apartment,417,417  N Broadway  #5,REDONDO BEACH,90277,1,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",650,$4.00,1965,1,Community,,1-Year,Unfurnished,310-947-9292,"6,012"
CV26195097MR,Single Family,1176,1176  N Park AVE,POMONA,91768,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",894,$2.91,1922,0,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",No,1-Year,Unfurnished,,"6,823"
26984731,,10932,10932   Morrison St #101,Los Angeles,91601,2,2.00 (2 0 0 0),,$300.00,,"$2,600","$1,500","$2,600",,$0.00,1986,2,Community,Call,"12 Months,1-Year",Unfurnished,9177052497,"31,930"
TR26196895MR,Single Family,1532,1532   Valinda,LA PUENTE,91744,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$3,000","$2,600","1,046",$2.49,1950,1,Inside,No,1-Year,Unfurnished,909-263-4880,"13,246"
26985437,Apartment,14612,14612   Calvert St #201,Van Nuys,91411,2,2.00 (2 0 0 0),,,,"$2,600","$2,600","$2,600","1,109",$2.34,2020,2,"In Closet,In Unit,Inside,Laundry Closet Stacked",Yes,1+Year,Unfurnished,310-699-5559,"15,754"
P1-28698PF,Single Family,50137,50137   40th ST,LANCASTER,93536,5,2.00 (2 0 0 0),,$250.00,25,"$2,600","$2,600","$2,600","1,847",$1.41,1970,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,(323) 636-2060,"109,329"
26967977,,5951,5951   Carlton Way,Los Angeles,90028,2,1.00 (1 0 0 0),,,,"$2,645","$2,645","$2,645",900,$2.94,,0,None,Call,1+Year,Unfurnished,310-387-2571,0
26985175,,22705,22705   Del Valle St #2,Woodland Hills,91364,2,2.00 (2 0 0 0),,,,"$2,650","$2,650","$2,650",898,$2.95,1992,2,"Community,Room",Call,"Negotiable,6 Months,1+Year,Other",Unfurnished,213-718-3333,"6,196"
SR26193947MR,Apartment,1987,1987  N Lake AVE,ALTADENA,91001,1,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,650","$2,650",800,$3.31,1942,0,"Dryer,Dryer Included,Laundry Closet Stacked,Room,Stackable W/D Hookup,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,310-702-0128,"4,408"
26984985,Single Family,128,128  N BURLINGTON AVE,LOS ANGELES,90026,1,1.00 (1 0 0 0),,,,"$2,650","$2,750","$2,650",500,$5.30,2016,1,In Kitchen,Yes,1+Year,Unfurnished,323-250-2715,"6,000"
26984581,,6151,6151   Orange St #116,Los Angeles,90048,1,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650",700,$3.79,1974,1,Community,Call,"1+Year,Negotiable",Both,310-721-1383,"25,006"
OC26194816MR,Condominium,646,646   Nebraska AVE #5,LONG BEACH,90802,2,2.00 (2 0 0 0),,$0.00,200,"$2,650","$2,650","$2,650",800,$3.31,1986,2,Community,No,1-Year,Unfurnished,213-804-2287,"6,744"
26984547,Apartment,12132,12132   Hart St #301,North Hollywood,91605,2,2.00 (2 0 0 0),,,,"$2,650","$2,650","$2,650",929,$2.85,2016,2,"Laundry Area,Community",No,"1+Year,12 Months,1-Year,Negotiable,Other",Unfurnished,818-844-7109,"8,819"
IV26194613MR,Apartment,7232,7232   Exeter  #9,PARAMOUNT,90723,2,2.00 (1 0 1 0),,$500.00,20,"$2,650","$3,000","$2,650",950,$2.79,1989,2,Garage,,1-Year,Unfurnished,909-908-2334,"18,074"
WS26196352MR,Condominium,3,3   Carriage,POMONA,91766,3,2.00 (2 0 0 0),,$0.00,100,"$2,650","$2,650","$2,650","1,158",$2.29,1984,1,Outside,No,1-Year,Unfurnished,626-886-7089,"52,812"
SR26196708MR,Townhouse,7900,7900   Woodman AVE #105,PANORAMA CITY,91402,2,3.00 (3 0 0 0),,$500.00,,"$2,690","$2,500","$2,690",987,$2.73,1994,2,"Electric Dryer Hookup,Garage,Gas Or Electric Dryer Hookup,Hookup - Electric",,1-Year,Unfurnished,818-203-8232,"19,320"
SR26185975MR,Single Family,21461,21461   Mayan DR,CHATSWORTH,91311,1,1.00 (1 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",576,$4.68,1928,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,,818-642-9327,"2,898"
SR26195852MR,Condominium,25019,25019   Peachland  #234,NEWHALL,91321,2,2.00 (2 0 0 0),,$250.00,50,"$2,695","$2,695","$2,695",850,$3.17,1979,2,Community,,1-Year,Unfurnished,818-422-5015,"512,313"
SR26187357MR,Single Family,15328,15328  E Avenue Q1,LAKE LOS ANGELES,93591,4,2.00 (2 0 0 0),,$500.00,,"$2,695","$2,695","$2,695","1,300",$2.07,1988,2,"Gas Or Electric Dryer Hookup,Other,Washer Hookup",,"1+Year,1-Year",Unfurnished,661-350-4012,"39,419"
SB26194531MR,Apartment,4160,4160  W 182nd ST #209,TORRANCE,90504,2,2.00 (2 0 0 0),,$0.00,,"$2,695","$2,695","$2,695","1,047",$2.57,1968,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"47,757"
SR26196796MR,Apartment,501,501  N Avenue 50  #505,LOS ANGELES,90042,2,1.00 (1 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",950,$2.84,1922,0,"Community,Laundry Area",,1-Year,Unfurnished,818-620-2244,"11,966"
26984583,Apartment,7223,7223   Willoughby Ave #212,Los Angeles,90046,2,1.00 (1 0 0 0),,$500.00,,"$2,695","$2,695","$2,695",900,$2.99,1929,0,In Unit,Yes,1+Year,Unfurnished,310-962-5000,"8,321"
SR26193836MR,Condominium,3002,3002  W Victory BLVD #200,BURBANK,91505,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",700,$3.86,1943,0,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,818-534-6168,"6,975"
26957325,,4841,4841  W 18th St #4,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700","1,400",$1.93,1955,0,None,Call,12 Months,Unfurnished,706-202-9303,"6,998"
CV26194024MR,Apartment,3823,3823   Wisconsin ST #8,LOS ANGELES,90037,2,1.00 (1 0 0 0),,$500.00,50,"$2,700","$2,700","$2,700",800,$3.38,1961,0,None,,1-Year,Unfurnished,310-990-0720,"8,022"
26985665,Condominium,5232,5232   Corteen Pl #25,Valley Village,91607,2,2.00 (1 1 0 0),,,,"$2,700","$2,700","$2,700","1,060",$2.55,1962,1,Community,Call,"Negotiable,Month-to-Month",Both,323-363-3493,"38,366"
TR26193951MR,Single Family,3716,3716   Earle,ROSEMEAD,91770,2,1.00 (1 0 0 0),,$0.00,50,"$2,700","$2,700","$2,700",816,$3.31,1925,0,"Gas Dryer Hookup,Room",No,1-Year,Unfurnished,626-217-6759,"8,521"
226004203VC,Condominium,23663,23663   Park Capri  #144,CALABASAS,91302,1,1.00 (1 0 0 0),,,,"$2,700","$5,000","$2,700",774,$3.49,1972,1,,,,Unfurnished,,"526,808"
26985627,,7935,7935   Bonfield Ave,North Hollywood,91605,1,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",,$0.00,,0,In Closet,No,1+Year,Unfurnished,818-967-6311,800
AR26196700MR,Apartment,57,57  N Baldwin AVE #B,SIERRA MADRE,91024,2,1.00 (1 0 0 0),,$0.00,,"$2,725","$2,725","$2,725",900,$3.03,1941,0,"Gas Dryer Hookup,Room,Washer Hookup",No,1-Year,Unfurnished,626-272-0787,"5,425"
26985615,,2847,2847   Marsh St #1/4,Los Angeles,90039,2,1.00 (1 0 0 0),,,,"$2,745","$2,995","$2,745",500,$5.49,2025,0,In Unit,Yes,"1-Year,12 Months,Other",Unfurnished,310-801-1242,"4,928"
26973943,Apartment,5250,5250   Whitsett Ave,Valley Village,91607,2,2.00 (2 0 0 0),,,,"$2,750","$2,750","$2,750",900,$3.06,,1,Community,Yes,12 Months,Unfurnished,646-305-7887,"11,424"
SB26195171MR,Condominium,1230,1230   Horn,WEST HOLLYWOOD,90069,1,1.00 (1 0 0 0),,$0.00,2,"$2,750","$2,750","$2,750",797,$3.45,1974,1,"Inside,Laundry Area",No,1-Year,Unfurnished,562-743-8204,"71,319"
BB26195210MR,Townhouse,333,333   Riverdale DR #15,GLENDALE,91204,2,2.00 (1 0 1 0),,$500.00,,"$2,795","$1,000","$2,795","1,000",$3,1975,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,,"14,839"
26985003,Apartment,11013,11013   Hartsook St #303,North Hollywood,91601,2,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",,$0.00,2026,1,"In Closet,In Unit,Inside,Laundry Closet Stacked",Yes,1+Year,Unfurnished,310-699-5559,"7,513"
LG26195316MR,Apartment,329,329   Orizaba AVE #3,LONG BEACH,90814,2,1.00 (1 0 0 0),,$0.00,,"$2,795","$2,795","$2,795","1,000",$2.80,1964,1,Community,,1-Year,Unfurnished,949-246-4915,"6,501"
AR26195810MR,Condominium,647,647   Orange Grove,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,150,"$2,799","$2,799","$2,799",864,$3.24,1970,4,Community,No,1-Year,Unfurnished,626-921-6449,"21,673"
26982351,,4341,4341   Don Tomaso Dr #2,Los Angeles,90008,2,2.00 (2 0 0 0),,,,"$2,799","$2,799","$2,799",950,$2.95,1959,1,Community,No,1+Year,Unfurnished,805-405-7731,"10,659"
DW26195333MR,Single Family,5843,5843   Lanto St,BELL GARDENS,90201,2,1.00 (1 0 0 0),,"$1,000.00",25,"$2,800","$2,800","$2,800",550,$5,2023,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,323-385-5613,"6,989"
26966237,Townhouse,14833,14833   Erwin St #6,Los Angeles,91411,2,3.00 (2 0 1 0),,,,"$2,800","$2,800","$2,800",950,$2.95,2022,2,Laundry Closet Stacked,Yes,12 Months,Unfurnished,310-497-0501,"7,507"
26968679,,20659,20659   Callon Dr #GH,Topanga,90290,1,1.00 (1 0 0 0),,,,"$2,800","$5,600","$2,800",700,$4.00,1949,2,In Unit,Call,1+Year,Unfurnished,818-318-0218,"35,070"
SR26193472MR,,10344,10344   Oro Vista AVE,SUNLAND,91040,2,1.00 (1 0 0 0),,$300.00,,"$2,800","$2,800","$2,800",850,$3.29,1952,1,"Dryer,Dryer Included,Washer,Washer Included",Yes,1-Year,Unfurnished,818-405-6948,"4,408"
AR26196502MR,Single Family,10808,10808   Sarah Street,NORTH HOLLYWOOD,91602,1,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",600,$4.67,2023,1,Inside,,1-Year,Unfurnished,,"5,050"
PW26194337MR,Condominium,901,901  N Citrus Drive #12A,LA HABRA,90631,2,2.00 (2 0 0 0),,$0.00,,"$2,850","$2,850","$2,850","1,053",$2.71,1973,2,"Electric Dryer Hookup,Hookup - Electric,Inside,Room,Washer Hookup",,1-Year,Unfurnished,714-882-9990,
P1-28749PF,Townhouse,234,234  S 5th AVE #E,MONROVIA,91016,2,2.00 (1 0 1 0),,$250.00,25,"$2,850","$2,950","$2,850","1,100",$2.59,1987,2,Community,,,Unfurnished,(626) 840-3134,"19,840"
26876193,,3863,3863   Thorncroft Ln #E,Inglewood,90305,2,1.00 (1 0 0 0),,,,"$2,900","$2,900","$2,900",845,$3.43,1986,2,Laundry Closet Stacked,Call,"12 Months,24 Months,Negotiable",Unfurnished,310-350-4528,"108,793"
TR26191543MR,Townhouse,1921,1921   Hawaii ST,WEST COVINA,91792,3,2.00 (1 0 1 0),,$0.00,,"$2,900","$2,900","$2,900","1,322",$2.19,1978,2,Garage,,1-Year,Unfurnished,909-618-2662,"1,305"
DW26194436MR,Single Family,1539,1539   Tremont,LOS ANGELES,90033,3,2.00 (2 0 0 0),,$0.00,100,"$2,900","$2,900","$2,900",980,$2.96,1927,0,In Closet,No,1-Year,Unfurnished,626-723-8604,"7,499"
AR26195681MR,Apartment,21301,21301   Erwin  #326,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$500.00,,"$2,900","$2,900","$2,900",740,$3.92,2010,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-378-8007,"134,624"
AR26194995MR,Single Family,1108,1108  S Eighth Ave,ARCADIA,91006,2,2.00 (1 0 1 0),500,"$2,000.00",300,"$2,900","$3,100","$2,900",903,$3.21,1934,4,"Gas Dryer Hookup,Washer Hookup",,"Month-to-Month,Other",Unfurnished,626-203-3355,"9,272"
CV26193415MR,Single Family,2239,2239  W Lincoln ST,LONG BEACH,90810,3,1.00 (1 0 0 0),,$0.00,,"$2,900","$2,900","$2,900",888,$3.27,1948,0,"Electric Dryer Hookup,Gas Dryer Hookup,Hookup - Electric",,1-Year,Unfurnished,833-832-6770,"6,036"
CV26191993MR,Single Family,1456,1456 B  Greer AVE,GLENDORA,91740,3,2.00 (2 0 0 0),,$0.00,,"$2,900","$5,800","$2,900","1,170",$2.48,1961,0,"Inside,Washer Hookup",,"1+Year,1-Year",Unfurnished,909-377-6789,"7,686"
WS26195162MR,Single Family,2259,2259  S San Antonio,POMONA,91766,3,1.00 (1 0 0 0),,$0.00,,"$2,900","$2,900","$2,900","1,121",$2.59,1947,2,"Dryer,Dryer Included,Gas Dryer Hookup,Room,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,626-905-9085,"8,267"
SB26195121MR,Apartment,1932,1932   Gates AVE #A,REDONDO BEACH,90278,2,1.00 (1 0 0 0),,$0.00,,"$2,950","$2,950","$2,950",850,$3.47,1965,1,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,310-913-1268,"7,497"
GD26193683IT,Single Family,7358,7358   Cleon,SUN VALLEY,91352,2,1.00 (1 0 0 0),,$0.00,,"$2,950","$2,950","$2,950","1,119",$3,1941,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-497-4250,"6,554"
BB26195534MR,Apartment,935,935  S Alandele AVE,LOS ANGELES,90036,1,1.00 (1 0 0 0),,$0.00,,"$2,950","$2,950","$2,950",750,$4,1938,1,Inside,No,1-Year,Unfurnished,818-268-2230,"8,608"
GD26194242IT,Apartment,1658,1658   Del Valle AVE #B,GLENDALE,91208,2,2.00 (0 2 0 0),,"$1,000.00",,"$2,950","$3,000","$2,950",750,$3.93,2025,0,In Closet,,1-Year,Unfurnished,,"5,755"
WS26195331MR,Condominium,21321,21321   Norwalk BLVD #147,HAWAIIAN GARDENS,90716,2,2.00 (2 0 0 0),,$500.00,200,"$2,950","$3,000","$2,950","1,094",$2.70,1979,2,"In Closet,Inside",,"1+Year,1-Year",Unfurnished,626-232-5069,"225,083"
TR26195105MR,Condominium,15920,15920   Alta Vista  #F,LA MIRADA,90638,2,2.00 (2 0 0 0),,$0.00,50,"$2,950","$2,950","$2,950","1,081",$3,1973,1,"Dryer,Dryer Included,Washer,Washer Included",No,"1+Year,1-Year",Unfurnished,626-378-4347,"125,549"
SR26193910MR,Condominium,617,617  E Angeleno  #301,BURBANK,91501,2,2.00 (1 1 0 0),,$0.00,,"$2,975","$2,975","$2,975","1,134",$2.62,1969,2,Community,No,1-Year,Unfurnished,310-739-7787,"15,504"
26979233,,2510,2510  S Bronson Ave,Los Angeles,90018,2,2.00 (1 0 1 0),,,,"$2,975","$2,975","$2,975",912,$3.26,1922,1,In Unit,Call,1-Year,Unfurnished,323-216-2168,"7,369"
AR26195079MR,Single Family,5335,5335   El Monte AVE,TEMPLE CITY,91780,2,1.00 (1 0 0 0),,$0.00,,"$2,990","$2,990","$2,990",900,$3.32,1957,1,"Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",,1-Year,Unfurnished,626-589-6852,"10,153"
26963915,Condominium,1310,1310  N Detroit St #206,Los Angeles,90046,2,2.00 (2 0 0 0),,,,"$2,995","$5,990","$2,995","1,130",$2.65,1989,0,In Unit,Yes,"1+Year,Negotiable",Unfurnished,323-350-8686,"20,178"
OC26194786MR,Townhouse,290,290   Spruce CT,AZUSA,91702,2,3.00 (3 0 0 0),,$500.00,,"$2,995","$2,995","$2,995","1,375",$2,1985,2,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,714-815-7091,"1,400"
WS26193746MR,,8242,8242   Yarrow ST #1/2,ROSEMEAD,91770,3,2.00 (2 0 0 0),100,$500.00,100,"$3,000","$3,000","$3,000","1,200",$2.50,2024,0,Inside,,1-Year,Unfurnished,626-535-3539,"5,866"
CV26193435MR,Townhouse,1425,1425   Forest Glen  #158,HACIENDA HEIGHTS,91745,3,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,053",$2.85,1972,2,"Dryer,Dryer Included,Gas Dryer Hookup,In Closet,Inside,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,909-225-5168,"559,841"
DW26192364MR,Apartment,2672,2672  S Redondo BLVD #3,LOS ANGELES,90016,3,1.00 (1 0 0 0),,$500.00,,"$3,000","$5,000","$3,000","1,000",$3,1965,0,None,,1-Year,Unfurnished,424-335-9986,"4,808"
PW26194828MR,Single Family,3455,3455   Baltic AVE,LONG BEACH,90810,2,2.00 (2 0 0 0),,$0.00,300,"$3,000","$3,000","$3,000","1,279",$2.35,1941,0,Room,No,1-Year,Unfurnished,714-448-7743,"5,807"
26978761,,10406,10406   Avalon Blvd,Los Angeles,90003,3,1.00 (1 0 0 0),,,,"$3,000","$3,000","$3,000","1,095",$2.74,2004,1,Laundry Closet Stacked,Yes,1+Year,Unfurnished,323-547-8094,"3,000"
GD26194420IT,Townhouse,2119,2119   Eveningside DR,WEST COVINA,91792,2,2.00 (1 0 1 0),,$700.00,200,"$3,000","$3,000","$3,000",966,$3.11,1971,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-389-1872,"104,041"
DW26193358MR,Single Family,9314,9314   Bryson  #B,SOUTH GATE,90280,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",748,$4.01,2026,0,Gas Or Electric Dryer Hookup,No,1-Year,Unfurnished,323-974-6173,"1,000"
SR26193364MR,Single Family,3013,3013   Via De Flores,LANCASTER,93535,3,3.00 (3 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,947",$2,2007,2,Room,No,1-Year,Unfurnished,805-558-4223,"13,260"
AR26193851MR,,321,321  E Hellman,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$500.00,100,"$3,000","$3,000","$3,000","1,080",$2.78,1939,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,702-937-2210,"7,713"
26917743,,407,407   Shirley PL #3/4,BEVERLY HILLS,90212,0,1.00 (1 0 0 0),,$500.00,,"$3,000","$3,000","$3,000",400,$7.50,,1,Community,Call,"1+Year,Month-to-Month,Negotiable,Season,Weekly",Furnished,310-435-3926,"13,836"
SR26195284MR,,11322,11322   Covello,SUN VALLEY,91352,2,2.00 (1 1 0 0),,$0.00,,"$3,000","$3,200","$3,000","1,050",$2.86,1942,0,None,No,1-Year,Unfurnished,818-522-2863,"7,027"
GD26194656IT,Single Family,11613,11613   Eldridge AVE,SYLMAR,91342,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,000",$3.00,2025,1,"Electric Dryer Hookup,Hookup - Electric,Inside",No,1-Year,Unfurnished,818-445-4835,"11,004"
SR26194385MR,Single Family,1124,1124   Coronel ST,SAN FERNANDO,91340,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,400","$3,000",817,$3.67,1985,2,"Gas Or Electric Dryer Hookup,Inside,Laundry Closet Stacked,Room,Stackable W/D Hookup,Washer Hookup",,1-Year,Unfurnished,818-854-0984,"2,503"
V1-38578VC,Single Family,9710,9710   Kester AVE,LOS ANGELES,91343,2,1.00 (1 0 0 0),3000,$500.00,200,"$3,000","$3,000","$3,000",847,$3.54,1951,0,,,"1+Year,1-Year",Unfurnished,(805) 832-7883,"15,978"
WS26195087MR,Apartment,2469,2469   Potrero  #3/4- #A,EL MONTE,91733,3,2.00 (1 0 1 0),500,$0.00,150,"$3,050,619","$3,100","$3,050","1,150",$2.65,1963,3,Outside,No,1-Year,Unfurnished,626-353-8088,"11,678"
OC26196034MR,,1024,1024  W Reeve,COMPTON,90220,3,1.00 (1 0 0 0),,$0.00,,"$3,100","$3,100","$3,100","1,300",$2,1955,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,323-842-4991,"9,218"
TR26194680MR,Condominium,625,625  S Berendo ST #509,LOS ANGELES,90005,2,2.00 (2 0 0 0),,$0.00,,"$3,100","$3,500","$3,100","1,210",$2.56,2005,2,"Inside,Laundry Area",,1-Year,Unfurnished,909-576-0476,"29,936"
P1-28496PF,Single Family,137,137  N Oak AVE #137,PASADENA,,2,1.00 (1 0 0 0),,$300.00,,"$3,100","$3,100","$3,100",750,$4.13,1941,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,(818) 239-2554,"9,005"
26984871,Townhouse,9140,9140   Burnet Ave #15,North Hills,91343,2,3.00 (2 0 1 0),,,,"$3,100","$3,100","$3,100","1,275",$2.43,1985,3,Garage,Call,"1+Year,1-Year,12 Months,Negotiable",Unfurnished,818-844-7109,"39,685"
CV26195641MR,Single Family,4319,4319   La Rica,BALDWIN PARK,91706,2,1.00 (1 0 0 0),,$0.00,,"$3,100","$3,100","$3,100",840,$4,1961,0,"Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,909-568-8424,"5,410"
GD26193425IT,Single Family,12942,12942   Oberlin St,SYLMAR,91342,2,2.00 (2 0 0 0),,$0.00,,"$3,100","$3,100","$3,100",950,$3.26,2023,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"7,502"
26985073,,100,100  S Doheny Dr #424,Los Angeles,90048,1,2.00 (2 0 0 0),,,,"$3,100","$3,100","$3,100",737,$4.21,1971,1,Community,Call,1+Year,Unfurnished,310-435-3558,"90,114"
SR26193442MR,Townhouse,26865,26865   Avenida Terraza,SAUGUS,91350,3,3.00 (3 0 0 0),,$0.00,50,"$3,100","$6,200","$3,100","1,285",$2.41,1973,1,In Kitchen,No,"1-Year,Negotiable",Unfurnished,661-965-0832,"179,920"
26973147,,17625,17625   Burbank Blvd,Encino,91316,2,2.00 (2 0 0 0),,$500.00,,"$3,100","$3,100","$3,100",840,$3.69,2026,2,"Laundry Closet Stacked,Inside",Yes,"Negotiable,1-Year",Unfurnished,310-503-6493,"6,003"
SB26194246MR,Condominium,5937,5937   Armaga Spring  #N,RANCHO PALOS VERDES,90275,2,2.00 (2 0 0 0),,$0.00,,"$3,150","$3,150","$3,150","1,071",$2.94,1969,4,Inside,,1-Year,Unfurnished,310-251-4104,"215,417"
BB26191826MR,Apartment,1715,1715  N Glenoaks BLVD,BURBANK,91504,3,1.00 (1 0 0 0),,$0.00,,"$3,195","$3,195","$3,195",900,$3.55,1962,1,Inside,,1-Year,Unfurnished,818-355-6017,"9,286"
26846207,,1724,1724   N Highland Ave Ave #726,Los Angeles,90028,2,2.00 (2 0 0 0),,,,"$3,195","$3,195","$3,195","1,064",$3.00,,0,In Unit,Yes,1+Year,Unfurnished,833-525-3273,0
PW26195352MR,Condominium,10600,10600   Eastborne,LOS ANGELES,90024,1,1.00 (1 0 0 0),,$0.00,100,"$3,200","$3,200","$3,200",728,$4.40,1961,3,Community,No,Negotiable,Furnished,562-397-4685,"14,304"
P1-28702PF,Townhouse,6315,6315   Seville AVE #H,HUNTINGTON PARK,90255,3,2.00 (1 0 1 0),,$0.00,,"$3,200","$3,200","$3,200","1,165",$2.75,1981,2,"Garage,Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,(626) 324-9448,"2,100"
TR26193903MR,Townhouse,3861,3861   Todd PL,LA VERNE,91750,3,3.00 (2 0 1 0),,$0.00,,"$3,200","$3,200","$3,200","1,336",$2.40,1975,2,"Garage,Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,951-202-8950,"1,537"
SB26195537MR,Condominium,2605,2605   Sepulveda  #302,TORRANCE,90505,2,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,191",$2.69,2003,0,Inside,,1-Year,Unfurnished,310-251-4104,"82,411"
AR26194329MR,Apartment,619,619  S Pasadena AVE #3,PASADENA,91105,2,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,200",$2.67,1959,2,Community,,1-Year,Unfurnished,626-664-9163,"47,935"
BB26194609MR,Townhouse,621,621  E Cedar  #B,BURBANK,91501,2,2.00 (1 0 1 0),,$0.00,,"$3,200","$3,700","$3,200","1,000",$3.20,1939,1,Inside,,1-Year,Unfurnished,818-693-2575,"8,274"
