MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
26837747,Apartment,137,137  S Crescent Dr #4,Beverly Hills,90212,1,1.00 (1 0 0 0),,,,"$2,385","$2,385","$2,385",650,$3.67,1941,0,"Outside,In Carport,Community",Call,"1+Year,Negotiable",Unfurnished,310-709-5799,"6,072"
226002483VC,Single Family,20336,20336   Lorne ST #W,WINNETKA,91306,1,1.00 (1 0 0 0),,"$1,000.00",,"$2,395","$2,400","$2,395",750,$3.19,1954,0,,,,,(805) 522-5050,"8,827"
TR26111481MR,,18434,18434   Desidia  ,ROWLAND HEIGHTS,91748,9,8.00 (8 0 0 0),,$500.00,50,"$2,400","$2,400","$2,400","4,194",$0.57,1977,2,Laundry Area,,1-Year,Unfurnished,714-873-6024,"8,291"
SR26112222MR,Single Family,9343,9343   Crystal View DR ,TUJUNGA,91042,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",500,$4.80,1963,0,"Dryer,Dryer Included,In Closet,Washer,Washer Included",No,1-Year,Unfurnished,818-590-3198,"10,000"
26831339,,233,233  N PARK VIEW ST #2,LOS ANGELES,90026,2,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,419",800,$3.02,1966,1,Laundry Area,Yes,1-Year,Unfurnished,213-447-3973,"7,441"
GD26111796IT,Condominium,5320,5320   Zelzah Ave #314,ENCINO,91316,2,2.00 (2 0 0 0),,$0.00,,"$2,450","$2,450","$2,450","1,080",$2.27,1966,2,Community,No,1-Year,Unfurnished,,"43,604"
26836959,,852,852  N Bunker Hill Ave #105,Los Angeles,90012,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450","1,000",$2.45,,1,Community,Call,1+Year,Unfurnished,323-443-6005,0
PW26112729MR,Single Family,6745,6745   Newlin  ,WHITTIER,90601,2,1.00 (1 0 0 0),,"$2,500.00",50,"$2,450","$2,450","$2,450",560,$4.38,1922,1,None,No,1-Year,Unfurnished,562-884-3334,"7,008"
26838459,,820,820  S St Andrews Pl #301,Los Angeles,90005,2,2.00 (2 0 0 0),,,,"$2,450","$2,450","$2,450",900,$2.72,1990,2,Community,No,1+Year,Unfurnished,213-550-9009,"7,500"
WS26113165MR,Single Family,15827,15827   Fairgrove  ,LA PUENTE,91744,2,1.00 (1 0 0 0),,$0.00,200,"$2,150","$2,150","$2,450",700,$3.50,1947,0,"Washer,Washer Included",No,1-Year,Unfurnished,626-423-8108,"17,443"
WS26113002MR,Apartment,608,608  N Taylor AVE #214,MONTEBELLO,90640,2,2.00 (2 0 0 0),,$0.00,,"$2,450","$2,450","$2,450","1,200",$2.04,1970,1,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,Inside,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,626-251-3389,"34,024"
SR26114604MR,,5023,5023   Bakman AVE #2,NORTH HOLLYWOOD,91601,1,1.00 (1 0 0 0),,$700.00,,"$2,495","$2,495","$2,495",575,$4.34,1929,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-674-7349,"21,874"
DW26114334MR,,5166,5166   Mccallum  ,SOUTH GATE,90280,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",900,$2.78,1939,0,None,No,1-Year,Unfurnished,323-829-0411,"5,774"
RS26114215MR,Single Family,3035,3035 A  Lees  ,LONG BEACH,90808,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",388,$6.44,1954,0,"Dryer,Dryer Included,In Closet,Washer,Washer Included",No,1-Year,Unfurnished,562-253-6868,"5,292"
WS26091580MR,Apartment,122,122   Mayflower AVE #A,MONROVIA,91016,2,2.00 (1 0 1 0),,$0.00,,"$2,500","$2,500","$2,500",910,$2.75,1963,1,Community,No,1-Year,Unfurnished,626-636-5208,"12,368"
GD26113813IT,,6024,6024   Coldwater Canyon AVE ,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",750,$3.33,1954,1,None,,1-Year,Unfurnished,424-524-0404,"6,000"
TR26112400MR,Condominium,20983,20983  E Covina  ,COVINA,91724,2,2.00 (2 0 0 0),,$0.00,100,"$2,500","$2,500","$2,500",962,$2.60,1984,2,On Upper Level,No,1-Year,Unfurnished,818-538-8880,"44,814"
SB26112950MR,Condominium,10747,10747   Wilshire  #505,LOS ANGELES,90024,1,2.00 (2 0 0 0),2500,$250.00,50,"$2,500","$2,500","$2,500",860,$2.91,1972,1,Laundry Area,,,Furnished,310-420-6537,"17,864"
TR26108768MR,,285,285   Remy Ln ,MONTEBELLO,90640,1,1.00 (1 0 0 0),,$0.00,100,"$2,500","$2,500","$2,500",600,$4.17,2026,1,"Dryer,Dryer Included,Washer,Washer Included",No,"1+Year,1-Year",Unfurnished,626-321-7018,"3,900"
26837727,,257,257  S Manhattan Pl ##12,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",800,$3.13,1973,1,Community,Call,1+Year,Unfurnished,310-625-3532,"9,012"
IG26112185MR,Apartment,217,217  W Avenue 37  ,LOS ANGELES,90065,2,1.00 (1 0 0 0),,$0.00,,"$2,500",$500,"$2,500",800,$3.13,2020,0,Inside,,1-Year,Unfurnished,323-304-9729,"7,471"
SR26114092MR,Single Family,7308,7308   Farmdale AVE ,NORTH HOLLYWOOD,91605,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",600,$4.17,1947,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-400-1868,"6,750"
26838909,,2601,2601   Obama Blvd #2603,Los Angeles,90018,2,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",800,$3.19,1953,1,Room,Yes,1+Year,Unfurnished,310-923-2898,"4,480"
CV26112547MR,Apartment,777,777   Baylor AVE #777,CLAREMONT,91711,2,1.00 (1 0 0 0),,$0.00,,"$2,550","$2,550","$2,550",672,$3.79,1954,0,Community,No,1-Year,Unfurnished,,672
26838107,,5700,5700   Etiwanda Ave #257,Tarzana,91356,2,2.00 (2 0 0 0),,,,"$2,600","$2,600","$2,600",938,$2.77,1973,2,"Community,Laundry Area",No,"1+Year,12 Months,1-Year,24 Months,Negotiable",Unfurnished,818-815-7112,"281,688"
SR26112205MR,Single Family,17148,17148   Mayall ST ,NORTHRIDGE,91325,1,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",500,$5.20,1960,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-224-8421,"11,014"
26838827,,536,536 1/2  State St ,Glendale,91203,2,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",750,$3.47,1922,0,In Unit,Call,1+Year,Unfurnished,818-858-9272,"6,961"
26838007,,1240,1240   Arapahoe St #D,Los Angeles,90006,3,2.00 (0 0 2 0),,,,"$2,600","$2,600","$2,600","1,000",$2.60,1910,0,Laundry Area,No,1+Year,Unfurnished,213-500-8954,"7,253"
26838135,Apartment,711,711  S Olive St #311,Los Angeles,90014,1,2.00 (1 0 1 0),,,,"$2,600","$1,300","$2,600","1,180",$2.20,1917,0,In Unit,Yes,1-Year,Unfurnished,310-592-7506,"33,428"
26838401,,1525,1525  E 2nd St #5,Long Beach,90802,2,1.00 (1 0 0 0),,,,"$2,600","$5,200","$2,600",619,$4.20,1961,0,Community,Yes,"1+Year,1-Year,12 Months,24 Months",Furnished,612-720-2063,"8,255"
CV26111300MR,Townhouse,656,656   Lemar Park DR #D,GLENDORA,91740,2,2.00 (1 0 1 0),,"$1,000.00",,"$2,600","$2,600","$2,600",950,$2.74,1971,9,"Community,Laundry Area",,1-Year,Unfurnished,714-719-5459,"9,129"
CV26115175MR,Condominium,877,877   Francisco ST #1808,LOS ANGELES,90017,1,1.00 (1 0 0 0),,$500.00,300,"$2,600","$2,600","$2,600",852,$3.05,2017,1,In Closet,,"1-Year,Negotiable",Unfurnished,,"128,959"
PW26112384MR,Single Family,17217,17217   San Jose  ,GRANADA HILLS,91344,2,1.00 (1 0 0 0),,$0.00,50,"$2,650","$2,650","$2,650",797,$3.32,1952,0,In Kitchen,,"1+Year,1-Year",Furnished,951-972-2929,"6,255"
SB26113270MR,Apartment,123,123  W Lomita AVE #2,GLENDALE,91204,2,2.00 (2 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",850,$3.17,1964,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"11,771"
26838829,Apartment,925,925  N Curson Ave #7,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,695","$2,695","$2,695",700,$3.85,1957,0,In Unit,Call,"Negotiable,1+Year",Unfurnished,310-621-4341,"6,491"
PW26113056MR,Condominium,488,488  E Ocean BLVD #717,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$2,700","$2,700","$2,700",600,$4.50,2004,1,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,In Closet,Inside",,"1-Year,Negotiable",Unfurnished,562-480-3070,"120,506"
26838817,,10035,10035  S Western Ave #9,Los Angeles,90047,2,2.00 (2 0 0 0),,,,"$2,700","$2,700","$2,700",930,$2.90,2025,10,In Unit,Call,1+Year,Unfurnished,310-237-8749,"5,727"
26839031,,5726,5726   Woodman Ave #4,Van Nuys,91401,2,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",781,$3.46,1964,1,Community,Yes,1+Year,Unfurnished,323-377-9007,"5,494"
26839461,,108,108  N Broadway  #4,Redondo Beach,90277,1,1.00 (0 1 0 0),,,,"$2,700","$2,700","$2,700",,$0,,0,Community,Yes,1+Year,Unfurnished,310-691-6199,0
26838809,,629,629   Traction Ave #103,Los Angeles,90013,1,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",700,$3.86,2007,1,"In Unit,Inside",Yes,1+Year,Unfurnished,562-222-9661,"91,271"
WS26112089MR,,5309,5309   Garypark  ,ARCADIA,91006,4,2.00 (2 0 0 0),,$500.00,50,"$2,700","$2,700","$2,700","2,291",$1.18,1950,0,Inside,,1-Year,Unfurnished,626-203-1556,"6,767"
PW26113640MR,Condominium,1509,1509   Stanley  ,LONG BEACH,90804,3,2.00 (2 0 0 0),,$0.00,250,"$2,750","$2,750","$2,750","1,000",$2.75,1990,2,Inside,,1-Year,Unfurnished,949-400-4677,"16,875"
26839695,,3105,3105   Bellevue Ave #505,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$2,750","$2,750","$2,750",620,$4.44,2025,0,In Unit,Call,1+Year,Unfurnished,424-704-3373,"7,500"
26837955,,1038,1038  S Mariposa Ave #507,Los Angeles,90006,1,1.00 (1 0 0 0),,$500.00,,"$2,750","$2,750","$2,750",928,$2.96,2015,2,In Unit,Yes,1+Year,Unfurnished,213-399-8949,"17,728"
26733495,,610,610   VENICE WAY #203,INGLEWOOD,90302,3,2.00 (2 0 0 0),,,,"$2,750","$2,750","$2,750","1,019",$2.70,1990,2,Community,Call,1+Year,Unfurnished,818-577-0476,"28,711"
26838165,,315,315  W 5th ST #409,LOS ANGELES,90013,1,1.00 (0 0 1 0),,,,"$2,750","$2,750","$2,750","1,128",$2.44,1913,0,"Community,In Unit",Yes,1+Year,Unfurnished,213-247-1265,"19,358"
AR26106974MR,,214,214   Sierra Madre BLVD ,ARCADIA,91006,0,1.00 (1 0 0 0),,$0.00,,"$2,750","$3,000","$2,750",600,$4.58,2023,1,Outside,No,1-Year,Furnished,818-681-4975,"25,961"
SB26114276MR,Apartment,2617,2617   Rockefeller LN #C,REDONDO BEACH,90278,2,1.00 (1 0 0 0),,$500.00,200,"$2,795","$2,795","$2,795",900,$3.11,1963,1,Laundry Area,,1-Year,Unfurnished,310-849-2702,"7,483"
CV26111420MR,Apartment,1745,1745  N Mariposa  ,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$0.00,,"$2,795","$3,100","$2,795",800,$3.49,1956,1,In Closet,,"1-Year,Negotiable",Unfurnished,626-731-2447,"6,894"
26838815,Apartment,2637,2637  S Manhattan Pl #8,Los Angeles,90018,3,2.00 (2 0 0 0),,,,"$2,795","$2,800","$2,795","1,200",$2.33,2007,1,In Unit,Call,1-Year,Unfurnished,424-231-5635,"6,525"
PW26114877MR,,431,431  E 56th ST #3,LOS ANGELES,90011,2,1.00 (1 0 0 0),,$500.00,30,"$2,800","$2,800","$2,800",800,$3.50,1964,1,None,,Month-to-Month,Unfurnished,3109710485,"1,100"
CV26114712MR,Single Family,321,321  W 83rd  ,LOS ANGELES,90003,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",900,$3.11,1921,0,Inside,,1-Year,Unfurnished,626-678-0656,"5,401"
OC26110641MR,Single Family,2400,2400   Indian Creek  ,DIAMOND BAR,91765,1,1.00 (1 0 0 0),,$0.00,100,"$2,800","$2,800","$2,800",750,$3.73,1976,0,Inside,,"1+Year,1-Year,Negotiable",,714-209-6000,"51,330"
DW26114392MR,Single Family,18029,18029   Horst  ,ARTESIA,90701,1,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",800,$3.50,1947,0,Inside,No,"1-Year,Month-to-Month",Unfurnished,323-974-6173,"4,000"
226002467VC,Condominium,4506,4506   Saugus AVE #11,SHERMAN OAKS,91403,1,2.00 (2 0 0 0),,,,"$2,800","$2,800","$2,800","1,016",$2.76,1977,1,In Closet,Yes,,Unfurnished,(805) 208-8284,"15,923"
SR26111790MR,Single Family,11022,11022   Louise AVE ,GRANADA HILLS,91344,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",500,$5.60,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-210-8505,"8,159"
26838831,,1433,1433   Euclid St #5,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,895","$2,845","$2,845",,$0,,1,In Unit,Call,1+Year,Both,714-788-3845,"7,522"
WS26112466MR,Condominium,2018,2018   Las Vegas  #8,POMONA,91767,3,2.00 (2 0 0 0),,$0.00,200,"$2,850","$2,850","$2,850","1,398",$2.04,1963,1,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",No,1-Year,Unfurnished,626-818-5006,"32,066"
26838979,,3857,3857   Mont Clair St ,Los Angeles,90018,2,1.00 (1 0 0 0),,,,"$2,887","$2,887","$2,887",975,$2.96,,0,None,Yes,1+Year,Unfurnished,310-801-8449,"4,957"
GD26115166IT,Single Family,7359,7359   Louise AVE ,VAN NUYS,91406,2,1.00 (1 0 0 0),,$0.00,,"$2,895",$0,"$2,895",819,$3.53,1949,1,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,818-212-7600,"6,482"
SB26115101MR,Apartment,665,665  W 34th  #7,SAN PEDRO,90731,3,2.00 (1 1 0 0),,$0.00,,"$2,899","$2,899","$2,899",900,$3.22,1963,1,Community,No,1-Year,Unfurnished,310-490-2422,"9,998"
26837585,,13941,13941   Sherman Way #205,Van Nuys,91405,2,2.00 (2 0 0 0),,,,"$2,900","$2,900","$2,900","1,110",$2.61,2006,2,"Community,In Unit",Yes,"1+Year,1-Year,12 Months",Unfurnished,818-561-9917,"24,916"
BB26111031MR,Townhouse,25126,25126   Steinbeck  #H,STEVENSON RANCH,91381,2,2.00 (2 0 0 0),,$500.00,100,"$2,900","$2,900","$2,900","1,035",$2.80,1990,2,"Dryer,Dryer Included,Garage,Washer,Washer Included",,"1-Year,Month-to-Month",Unfurnished,818-974-0613,"87,201"
26837663,,8730,8730   Holloway Dr ,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,900","$2,900","$2,900",660,$4.39,1950,1,In Unit,Call,1+Year,Unfurnished,818-967-2300,"5,808"
SR26104700MR,Condominium,4201,4201   Las Virgenes  #121,CALABASAS,91302,2,2.00 (0 2 0 0),,$0.00,,"$2,900","$2,800","$2,900",862,$3.36,1992,2,"Dryer,Dryer Included,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,818-516-0510,"117,149"
26838447,,345,345  S Gramercy Pl #403,Los Angeles,90020,2,2.00 (2 0 0 0),,,,"$2,925","$2,925","$2,925","1,050",$2.79,2013,2,In Unit,Yes,1+Year,Unfurnished,213-550-9009,"23,634"
BB26113478MR,Apartment,706,706  E Harvard  #5,GLENDALE,91205,2,1.00 (1 0 0 0),,$100.00,,"$2,950","$2,950","$2,950","1,250",$2.36,1964,3,Laundry Area,,"1+Year,1-Year",Unfurnished,818-802-2679,"6,924"
BB26111805MR,Apartment,2616,2616   Canada BLVD #108,GLENDALE,91208,2,2.00 (2 0 0 0),,$500.00,,"$2,950","$2,000","$2,950","1,200",$2.46,1986,2,"Community,Laundry Area",,1-Year,Unfurnished,818-818-0351,"12,581"
26838453,,3223,3223  W 6Th St #207,Los Angeles,90020,1,2.00 (2 0 0 0),,,,"$2,950","$2,950","$2,950","1,240",$2.38,2009,1,In Unit,No,1+Year,Unfurnished,213-550-9009,"59,725"
GD26112102IT,Condominium,4515,4515   Castle LN ,LA CANADA FLINTRIDGE,91011,2,1.00 (1 0 0 0),,$0.00,,"$2,950","$4,125","$2,950",850,$3.47,1952,2,Community,,1-Year,Unfurnished,818-653-2185,"6,326"
26838999,Apartment,4424,4424  S Victoria Ave ,Los Angeles,90043,2,1.00 (1 0 0 0),,,,"$2,975","$2,975","$2,975",900,$3.31,1936,1,In Unit,Call,1-Year,Unfurnished,213-361-1155,"6,465"
WS26113102MR,Single Family,13006,13006   Parkview  ,BALDWIN PARK,91706,3,3.00 (2 0 1 0),,$800.00,100,"$2,980","$2,980","$2,980","1,458",$2.04,1987,2,"Garage,Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-886-7089,"2,843"
BB26112701MR,Townhouse,333,333   Riverdale DR #11,GLENDALE,91204,2,2.00 (1 0 1 0),,$500.00,,"$2,995","$2,000","$2,995","1,000",$3.00,1975,1,Inside,,"1+Year,1-Year",Unfurnished,818-818-0351,"14,839"
BB26112778MR,Condominium,5460,5460   White Oak AVE #E123,ENCINO,91316,2,2.00 (2 0 0 0),,$0.00,,"$2,995","$2,700","$2,995",990,$3.03,1971,2,Laundry Area,,"1-Year,Month-to-Month,Negotiable,Other",Unfurnished,310-766-7342,"406,306"
P1-27264PF,Apartment,4500,4500   Laurel Canyon BLVD #208,VALLEY VILLAGE,91607,2,2.00 (2 0 0 0),,$0.00,,"$2,995","$2,995","$2,995","1,105",$2.71,1989,2,Community,,1-Year,Unfurnished,(818) 512-6868,"32,442"
26839307,,12425,12425   Texas Ave #3,Los Angeles,90025,2,1.00 (1 0 0 0),,$500.00,,"$2,995","$2,995","$2,995",600,$4.99,1960,0,In Unit,Yes,"12 Months,1+Year,6 Months",Unfurnished,310-962-5000,"20,846"
TR26105365MR,Single Family,121,121   North Baymar  ,WEST COVINA,91791,3,2.00 (2 0 0 0),,$0.00,,"$2,995","$3,200","$2,995","1,035",$2.89,1953,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,909-240-1434,"7,213"
BB26109356MR,Apartment,14918,14918   1/2 Wyandotte  ,VAN NUYS,91405,2,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",700,$4.29,1957,2,"Community,Other,Room",,"1+Year,1-Year",Unfurnished,818-640-0757,"11,755"
26839525,Single Family,11140,11140   Gaviota Ave ,Granada Hills,91344,2,3.00 (2 0 1 0),,,,"$3,000","$3,000","$3,000","1,191",$2.52,2024,2,Laundry Area,Call,1+Year,Unfurnished,818-442-4233,"7,635"
BB26109344MR,Apartment,14916,14916   Wyandotte  ,VAN NUYS,91405,2,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",700,$4.29,1957,2,"Community,Other,Outside,Room",,"1+Year,1-Year",Unfurnished,818-640-0757,"11,755"
CV26114621MR,Condominium,877,877   Francisco ST #1202,LOS ANGELES,90017,1,1.00 (1 0 0 0),,$500.00,300,"$3,000","$3,400","$3,000",823,$3.65,2017,1,Other,,"1-Year,Negotiable",Unfurnished,,"128,921"
IN26114421MR,,3518,3518  W 111th  ,INGLEWOOD,90303,2,1.00 (1 0 0 0),,$500.00,50,"$3,000","$3,000","$3,000",824,$3.64,1941,1,"Gas Dryer Hookup,Washer Hookup",,1+Year,Unfurnished,310-508-7155,"6,521"
PW26111873MR,Apartment,875,875  W 41st DR ,LOS ANGELES,90037,3,2.00 (1 0 1 0),,$0.00,,"$3,000","$3,800","$3,000","1,044",$2.87,1920,1,None,,1-Year,Unfurnished,818-464-5707,"6,450"
OC26108323MR,Condominium,313,313   Acebo LOOP #6,SAN CLEMENTE,92672,2,1.00 (1 0 0 0),,$700.00,,"$3,000","$3,500","$3,000",950,$3.16,1960,0,Laundry Area,,1-Year,Unfurnished,949-463-6227,"5,227"
SR26111901MR,Townhouse,8800,8800   Burnet AVE #3,NORTH HILLS,91343,3,3.00 (2 0 1 0),3000,$0.00,25,"$3,000","$3,000","$3,000","1,297",$2.31,1990,2,Garage,No,1-Year,Unfurnished,818-384-9439,"72,671"
RS26112467MR,Single Family,21526,21526   Juan  ,HAWAIIAN GARDENS,90716,2,2.00 (2 0 0 0),,$0.00,50,"$3,000","$3,000","$3,000","1,200",$2.50,1977,2,"Garage,Gas Or Electric Dryer Hookup",,1-Year,Unfurnished,714-815-4634,"8,761"
26838171,Loft,315,315  W 5th ST #704,LOS ANGELES,90013,2,2.00 (2 0 0 0),,$500.00,,"$3,000","$3,000","$3,000","1,551",$1.93,1913,0,"Community,In Unit",Yes,1+Year,Unfurnished,213-247-1265,"19,358"
26835345,Townhouse,535,535   Venice Way #NA,Venice,90291,1,1.00 (1 0 0 0),,,,"$3,000","$3,000","$3,000",600,$5,1949,0,In Unit,Call,1+Year,Unfurnished,424-333-6697,"2,243"
26838449,,345,345  S Gramercy Pl #212,Los Angeles,90020,2,2.00 (2 0 0 0),,,,"$3,050","$3,050","$3,050","1,150",$2.65,2013,2,In Unit,Yes,1+Year,Unfurnished,213-550-9009,"23,634"
26837767,,6655,6655   Esplanade  ,Playa Del Rey,90293,2,2.00 (2 0 0 0),,$400.00,,"$3,100","$3,100","$3,100",,$0,,1,Community,Yes,1+Year,Unfurnished,310-901-9356,"7,700"
226002436VC,Townhouse,27448,27448   Country Glen RD ,AGOURA HILLS,91301,2,2.00 (2 0 0 0),,$500.00,,"$3,100","$3,100","$3,100","1,127",$2.75,1973,1,Community,,,Unfurnished,(805) 231-6880,"86,410"
26838311,,960,960   Larrabee St #324,West Hollywood,90069,1,1.00 (1 0 0 0),,$50.00,,"$3,100","$3,100","$3,100",798,$3.88,1963,0,In Unit,Call,1+Year,Unfurnished,3103432072,"39,416"
PV26113033MR,Condominium,6542,6542   Ocean Crest #B 103,RANCHO PALOS VERDES,90274,2,2.00 (1 1 0 0),,$0.00,,"$3,100","$5,000","$3,100","1,068",$2.90,1973,2,Laundry Area,,1-Year,Unfurnished,310-946-2205,
WS26113634MR,Condominium,471,471   West Duarte Rd #110,ARCADIA,91007,2,2.00 (2 0 0 0),,$500.00,100,"$3,100","$3,100","$3,100","1,375",$2.25,1961,2,Community,,1-Year,,626-265-1256,0
SR26113800MR,Condominium,23715,23715   Del Monte  #216,VALENCIA,91355,2,2.00 (2 0 0 0),,$500.00,,"$3,100","$3,000","$3,100","1,030",$3.01,1987,2,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,661-803-1849,"532,691"
26838209,Condominium,4830,4830   Elmwood Ave #303,Los Angeles,90004,2,2.00 (2 0 0 0),,,,"$3,150","$3,150","$3,150","1,457",$2.16,1993,2,In Unit,Call,1+Year,Unfurnished,213-948-4595,"14,513"
SR26113905MR,Condominium,23957,23957   Arroyo Park  #146,VALENCIA,91355,2,2.00 (2 0 0 0),,$500.00,,"$3,150","$3,150","$3,150","1,252",$2.52,1985,2,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,661-803-1849,"571,215"
CV26111838MR,Townhouse,204,204   San Luis Rey  ,SAN DIMAS,91773,2,3.00 (3 0 0 0),,$0.00,,"$3,165","$3,150","$3,165","1,287",$2.46,1979,2,Garage,,1-Year,Unfurnished,626-600-1507,"1,325"
26837903,Single Family,6715,6715   Cedros Ave ,Van Nuys,91405,2,2.00 (2 0 0 0),,,,"$3,195","$3,195","$3,195","1,080",$2.96,,2,In Kitchen,Call,"1+Year,1-Year,12 Months",Unfurnished,818-335-5423,"7,249"
OC26112473MR,Apartment,1616,1616  S Barrington  #105,LOS ANGELES,90025,2,2.00 (2 0 0 0),,$500.00,,"$3,195","$3,195","$3,195","1,100",$2.90,1988,2,Community,,1-Year,Unfurnished,714-840-1700,"19,037"
P1-27296PF,Apartment,4500,4500   Laurel Canyon BLVD #206,VALLEY VILLAGE,91607,2,2.00 (2 0 0 0),,$0.00,,"$3,195","$3,195","$3,195","1,105",$2.89,1989,2,Community,,1-Year,Unfurnished,(818) 512-6868,"32,442"
SB26115356MR,Condominium,2605,2605   Sepulveda  #122,TORRANCE,90505,2,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,191",$2.69,2003,2,Inside,No,1-Year,Unfurnished,310-997-5152,"82,411"
26836157,,5828,5828   Foxview Dr #2,Malibu,90265,1,1.00 (0 1 0 0),,,,"$3,200","$3,200","$3,200",500,$6.40,1998,1,In Unit,Call,"1+Year,1-Year,12 Months,6 Months,24 Months,Negotiable",Both,818-730-7622,"43,947"
SR26113712MR,Single Family,42421,42421   Boulder  ,LANCASTER,93536,3,2.00 (2 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,809",$1.77,1992,3,Laundry Area,,1-Year,Furnished,661-480-9484,"9,715"
26838317,,889,889   Francisco St #3310,Los Angeles,90017,1,1.00 (1 0 0 0),,"$1,000.00",200,"$3,200","$3,200","$3,200",750,$4.27,2017,0,Laundry Closet Stacked,Yes,1+Year,Unfurnished,213-675-4472,"98,939"
CV26110263MR,Single Family,46,46   Rising Hill  ,POMONA,91766,3,2.00 (2 0 0 0),,$100.00,,"$3,200","$6,400","$3,200","1,635",$1.96,1980,2,Garage,,1-Year,Unfurnished,626-826-1067,"9,643"
IG26115196MR,,10218,10218  S San Pedro  ,LOS ANGELES,90003,3,3.00 (3 0 0 0),,$0.00,,"$3,200","$3,200","$3,200","1,284",$2.49,2015,0,"Gas Dryer Hookup,Inside",,1-Year,Unfurnished,951-313-4750,"1,500"
SR26113580MR,Townhouse,9427,9427   Lemona AVE #20,NORTH HILLS,91343,3,3.00 (3 0 0 0),,$0.00,,"$3,250","$3,250","$3,250","1,837",$1.77,2006,3,Garage,,"1+Year,1-Year,Negotiable",Unfurnished,818-262-5644,"96,885"
26839205,,4937,4937  W 20th St #1/4,Los Angeles,90016,2,3.00 (2 0 1 0),,,,"$3,250","$3,250","$3,250","1,000",$3.25,2020,2,In Unit,Call,1+Year,Unfurnished,3232009842,979
26837787,,10601,10601   Washington Blvd #615,Culver City,90232,0,1.00 (1 0 0 0),,$500.00,,"$3,250","$1,000","$3,250",633,$5.13,2018,0,In Unit,Yes,"6 Months,1+Year,12 Months",Unfurnished,310-962-5000,"38,823"
26830827,,12801,12801   Moorpark St #206,Studio City,91604,2,2.00 (2 0 0 0),200,,50,"$3,250","$3,250","$3,250","1,046",$3.11,1971,2,Community,No,1+Year,Unfurnished,310-908-0624,"40,668"
