MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
CV26173724MR,,331,331  S 3rd  ,ARCADIA,91006,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",714,$3.50,1951,1,Room,,1-Year,Unfurnished,626-643-7606,"8,102"
26871931,Apartment,2922,2922  S Budlong Ave #9,Los Angeles,90007,2,2.00 (2 0 0 0),,,,"$2,500","$2,500","$2,500",923,$2.71,1964,0,Community,Call,1+Year,Unfurnished,310-779-1210,"8,752"
SR26176395MR,Apartment,14625,14625   Moorpark ST ,SHERMAN OAKS,91403,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",850,$2.94,1948,2,Laundry Area,,1-Year,Unfurnished,818-439-3602,"8,495"
SR26173516MR,Single Family,9019,9019 9021  Farralone AVE ,WEST HILLS,91304,1,1.00 (1 0 0 0),200,$100.00,100,"$2,500","$2,700","$2,500",575,$4.35,1970,0,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,"1-Year,Negotiable",Furnished,818-251-0663,"13,329"
26870991,,3657,3657   Motor  #509,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",500,$5.10,,0,In Unit,Yes,1-Year,Unfurnished,310-936-2471,"70,000"
26870407,,1470,1470  S Sherbourne Dr #4,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",800,$3.19,1955,2,"Community,Laundry Area,Room",Yes,1+Year,Unfurnished,310-422-9970,"6,503"
SR26172137MR,Single Family,14833,14833   Victory  ,VAN NUYS,91411,2,2.00 (2 0 0 0),,$0.00,,"$2,550","$2,500","$2,550","1,100",$2.32,2023,4,None,,1-Year,Unfurnished,818-437-1097,"6,474"
SR26177383MR,Single Family,44338,44338   23rd ST ,LANCASTER,93536,3,2.00 (2 0 0 0),,$0.00,,"$2,560","$2,560","$2,560","1,014",$2.52,1957,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,661-492-3801,"7,082"
26870717,Condominium,1440,1440   VETERAN AVE #217,LOS ANGELES,90024,0,1.00 (1 0 0 0),,,,"$2,580","$3,000","$2,580",403,$6.40,1972,1,"Community,Room,Laundry Area",Yes,1+Year,Unfurnished,310-500-6107,"96,893"
26869809,Apartment,476,476   Landfair Ave #105,Los Angeles,90024,1,1.00 (1 0 0 0),,,,"$2,595","$2,595","$2,595",850,$3.05,1929,10,Community,Call,1-Year,Unfurnished,213-713-0372,"8,599"
26871131,,833,833  S Orange Grove Ave #3,Los Angeles,90036,2,2.00 (2 0 0 0),,,,"$2,595","$2,595","$2,595",750,$3.46,,2,Garage,Call,12 Months,Unfurnished,310-730-3213,"6,002"
RS26176766MR,Single Family,11422,11422 1/2  Charlesworth  ,SANTA FE SPRINGS,90670,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,270",$2.05,1951,0,Outside,No,1-Year,Unfurnished,562-896-5842,"5,492"
26870933,,1922,1922  N Vista Del Mar Ave #3,Los Angeles,90068,1,1.00 (1 0 0 0),,,,"$2,600","$1,000","$2,600",850,$3.06,,2,In Unit,Yes,"1+Year,Negotiable,12 Months,24 Months",Unfurnished,310-650-1000,"6,975"
TR26176905MR,Condominium,1231,1231   Hillandale AVE #10,LA HABRA,90631,2,2.00 (1 0 1 0),,$0.00,,"$2,600","$3,000","$2,600",904,$2.88,1973,1,"Community,Laundry Area",,1-Year,Unfurnished,,"34,100"
PW26177418MR,Single Family,8429,8429   Somerset Blvd ,PARAMOUNT,90723,2,2.00 (2 0 0 0),,$0.00,,"$2,645","$2,645","$2,645",864,$3.06,1939,0,"Gas Dryer Hookup,Other,Washer Hookup",No,Month-to-Month,Unfurnished,,864
26872111,Single Family,7935,7935   Zelzah Ave ,Reseda,91335,2,1.00 (0 1 0 0),,$800.00,,"$2,650","$2,700","$2,650",710,$3.73,1954,0,"Inside,Laundry Area",Call,"1+Year,1-Year,12 Months,24 Months",Unfurnished,818-904-9505,"6,002"
PW26175086MR,Single Family,2105,2105   Via Venado  ,LA CANADA FLINTRIDGE,91011,0,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,650","$2,650",500,$5.30,1953,0,Other,No,1-Year,Furnished,562-755-7908,"20,042"
26871375,Apartment,1188,1188  W 37th Dr ,Los Angeles,90007,3,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650","1,200",$2.21,1915,0,In Unit,Call,1-Year,Both,3104660585,"6,002"
TR26173967MR,Apartment,1651,1651   golden gate  #6,LOS ANGELES,90026,1,1.00 (1 0 0 0),2650,$0.00,265,"$2,650","$2,650","$2,650",650,$4.08,1965,1,Inside,,1-Year,Unfurnished,909-576-2588,"7,969"
WS26176352MR,Apartment,408,408  N Electric  #F,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$500.00,,"$2,650","$2,650","$2,650",925,$2.86,1964,0,Community,,1-Year,Unfurnished,626-252-0276,"7,875"
V1-38163VC,Condominium,5805,5805   Oak Bend LN #208,OAK PARK,91377,1,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,600","$2,650",780,$3.40,1990,1,"Dryer,Dryer Included,In Closet,Outside,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,(805) 256-0605,780
WS26175486MR,Condominium,621,621  N Alhambra  #J,MONTEREY PARK,91755,2,2.00 (2 0 0 0),,$50.00,200,"$2,650","$2,650","$2,650",862,$3.07,1973,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-662-5800,"33,654"
PW26176765MR,Condominium,16806,16806   Judy Way ,CERRITOS,90703,2,1.00 (1 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",808,$3.34,1971,2,Community,No,Month-to-Month,Unfurnished,,"6,376"
IG26174893MR,Apartment,1836,1836  N Allen  ,PASADENA,91104,2,2.00 (2 0 0 0),,$0.00,,"$2,695","$2,695","$2,695",993,$2.71,1986,4,"Community,Laundry Area",,1-Year,Unfurnished,909-803-7676,"10,320"
26870111,Apartment,30,30   Dudley Ave #2,Venice,90291,1,1.00 (1 0 0 0),,,,"$2,698","$2,698","$2,698",400,$6.75,1908,0,Community,Call,"1+Year,1-Year,12 Months,Month-to-Month,Other",Unfurnished,636-375-1479,"3,752"
26871365,,901,901  S FLOWER ST #306,LOS ANGELES,90015,1,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",920,$2.93,2009,0,In Unit,Yes,1+Year,Unfurnished,213-219-9844,"9,644"
SB26175019MR,Single Family,10646,10646  S Wilton PL ,LOS ANGELES,90047,2,1.00 (1 0 0 0),,$200.00,,"$2,700","$2,700","$2,700",600,$4.50,1947,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,310-210-4620,"5,727"
26870325,,629,629   Traction Ave #227,Los Angeles,90013,1,1.00 (1 0 0 0),,,100,"$2,700","$2,700","$2,700",600,$4.50,2007,1,In Unit,Call,1+Year,Unfurnished,213-200-8944,"91,271"
SB26172797MR,Condominium,374,374  S Miraleste  #406,SAN PEDRO,90732,2,2.00 (1 0 1 0),,$0.00,,"$2,700","$2,700","$2,700","1,107",$2.44,1971,1,Community,,Negotiable,Unfurnished,310-988-8211,"324,746"
26871873,Apartment,3734,3734   Vinton Ave #8,Los Angeles,90034,2,2.00 (1 0 1 0),,,40,"$2,700","$2,700","$2,700","8,114",$0.33,1958,7,"Community,Outside",Call,1+Year,Unfurnished,310-704-4367,900
GD26169775IT,Single Family,2027,2027   Bonita AVE ,BURBANK,91504,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",478,$5.65,1943,0,None,,1-Year,Unfurnished,818-355-4224,"6,075"
26870863,Condominium,740,740  N Kings Rd #224,Los Angeles,90069,1,1.00 (1 0 0 0),,,,"$2,700","$5,400","$2,700",664,$4.07,1973,1,Community,Call,1+Year,Unfurnished,213-632-8484,"63,578"
CV26175754MR,Apartment,211,211   Magnolia AVE #106,GLENDALE,91502,2,2.00 (2 0 0 0),,$500.00,,"$2,700","$2,700","$2,700","1,000",$2.70,1988,2,In Kitchen,,1-Year,Unfurnished,626-622-4855,"22,338"
SR26174657MR,Single Family,10165,10165   Petit  ,GRANADA HILLS,91343,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",800,$3.44,1995,2,Inside,,1-Year,Unfurnished,818-439-2537,"11,191"
WS26174857MR,Single Family,264,264  W Grandview  ,AZUSA,91702,2,2.00 (1 1 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,225",$2.24,1958,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Furnished,626-272-5862,"7,038"
CV26177759MR,Single Family,3509,3509   Marmion WAY ,LOS ANGELES,90065,3,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,300",$2.12,1961,2,Other,,"1+Year,1-Year,Negotiable",Unfurnished,626-228-8485,"8,266"
AR26174414MR,Townhouse,2668,2668   Hacienda DR ,DUARTE,91010,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,158",$2.37,1980,2,In Closet,No,1-Year,Unfurnished,626-841-2387,"4,201"
26871029,Single Family,19924,19924 1/2  Welby Way  #1/2,Winnetka,91306,2,1.00 (1 0 0 0),,,,"$2,750","$2,750","$2,750",,$0,,2,In Unit,Call,1+Year,Unfurnished,213-840-9750,"7,002"
26869799,Apartment,10503,10503   Missouri Ave ,Los Angeles,90025,2,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",875,$3.19,1950,0,Community,Call,1-Year,Unfurnished,213-713-0372,"7,018"
26869101,,20071,20071 1/2  Emerald Meadow Dr ,Walnut,91789,2,2.00 (2 0 0 0),,,,"$2,795","$2,795","$2,795",816,$3.43,1973,1,Laundry Closet Stacked,Yes,"1+Year,1-Year,12 Months",Unfurnished,310-488-4642,"10,889"
26870731,Apartment,1911,1911   Overland Ave #2,Los Angeles,90025,2,2.00 (2 0 0 0),,,,"$2,795","$2,795","$2,795","1,100",$2.54,1987,2,Community,Call,1-Year,Unfurnished,213-713-0372,"6,100"
26872277,,1301,1301  S Saltair Ave #2,Los Angeles,90025,2,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",918,$3.04,1961,0,Community,Yes,"1-Year,1+Year",Unfurnished,818-232-1902,"4,230"
IG26173819MR,Single Family,38457,38457   Glenbush  ,PALMDALE,93550,3,2.00 (2 0 0 0),,$500.00,,"$2,800","$2,800","$2,800","1,299",$2.16,1957,2,"Gas Dryer Hookup,Washer Hookup",Yes,"1+Year,1-Year,Negotiable",,661-236-6847,"8,303"
26871955,Apartment,2954,2954   Exposition Blvd  #1,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",502,$5.58,,1,In Unit,Call,1+Year,Unfurnished,310-993-7189,502
AR26173459MR,Single Family,10623,10623 A  Olive ST ,TEMPLE CITY,91780,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",956,$2.93,1939,2,Inside,No,1-Year,Unfurnished,626-802-8122,"6,905"
OC26174794MR,Single Family,1736,1736   Eudora  ,WILMINGTON,90744,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",747,$3.75,2023,0,"Gas Dryer Hookup,In Closet,Inside,Room,Washer Hookup",No,1-Year,Unfurnished,562-308-6266,"4,989"
AR26174191MR,Condominium,1732,1732   Crystal Canyon DR ,AZUSA,91702,2,2.00 (2 0 0 0),,$0.00,100,"$2,800","$2,800","$2,800","1,085",$2.58,1986,2,Inside,No,1-Year,Unfurnished,626-278-9213,"329,364"
SR26172987MR,,22953,22953   Blythe ST ,WEST HILLS,91304,2,2.00 (2 0 0 0),500,$500.00,20,"$2,800","$2,800","$2,800",810,$3.46,2024,1,In Kitchen,,"1+Year,1-Year",Unfurnished,818-648-0308,"7,953"
PF26169169PF,Single Family,1325,1325  W 36th PL ,LOS ANGELES,90007,3,1.00 (1 0 0 0),,$0.00,80,"$2,800","$3,500","$2,800","1,026",$2.73,1958,4,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,626-400-3849,"6,901"
GD26172046IT,Condominium,333,333   Burchett ST #111,GLENDALE,91203,1,2.00 (1 0 1 0),,$0.00,,"$2,800","$2,800","$2,800",885,$3.16,1975,2,"Dryer,Dryer Included,Gas Or Electric Dryer Hookup,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-497-5470,"24,600"
SR26174383MR,Single Family,135,135 1/2 W 88th ST #135 1/2,LOS ANGELES,90003,2,2.00 (2 0 0 0),,$400.00,200,"$2,800","$2,800","$2,800",800,$3.50,1926,0,In Kitchen,,1-Year,Unfurnished,818-564-5054,"5,351"
DW26174011MR,,139,139  S Manhattan  #145,LOS ANGELES,90004,3,3.00 (2 0 1 0),,$0.00,,"$2,800","$2,800","$2,800","1,500",$1.87,1921,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,"1+Year,1-Year",Unfurnished,714-987-2225,"6,637"
RS26174123MR,Condominium,16621,16621   Shenandoah Ave ,CERRITOS,90703,2,2.00 (1 0 1 0),,$0.00,,"$2,850","$2,850","$2,850",904,$3.15,1973,2,Community,No,1-Year,Unfurnished,562-809-8789,"7,315"
SR26177831MR,Single Family,11112,11112 1/2  Emelita ST ,NORTH HOLLYWOOD,91601,2,2.00 (2 0 0 0),,$0.00,,"$2,850","$2,850","$2,850","1,100",$2.59,1939,0,"In Closet,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-231-1735,"6,473"
26870523,,8563,8563   Holloway Dr #3,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",,$0,1948,0,"Community,Inside,Laundry Area",Call,1+Year,Unfurnished,818-430-3146,"10,653"
26872287,,835,835  S Norton Ave ##15,Los Angeles,90005,2,2.00 (2 0 0 0),,,,"$2,850","$2,850","$2,850","1,040",$2.74,1962,2,In Kitchen,No,1+Year,Unfurnished,213-550-9009,"14,584"
AR26176525MR,Condominium,1434,1434   Highland AVE #8,DUARTE,91010,2,2.00 (1 0 1 0),,$0.00,,"$2,875","$2,875","$2,875","1,012",$2.84,1979,2,"Garage,Gas Dryer Hookup,Room,Washer Hookup",,1-Year,Unfurnished,626-253-4557,"29,612"
P1-28419PF,Apartment,460,460  E Cypress AVE #C,BURBANK,91501,2,2.00 (2 0 0 0),,$0.00,,"$2,875","$2,000","$2,875","1,100",$2.61,1969,2,Community,,1-Year,Unfurnished,(805) 252-6235,"10,106"
OC26173583MR,Condominium,10982,10982   Roebling  ,LOS ANGELES,90024,1,1.00 (1 0 0 0),,$0.00,,"$2,925","$2,875","$2,875",717,$4.01,1973,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,949-887-8103,"79,818"
26871913,,1326,1326  S Ridgeley Dr #6,Los Angeles,90019,2,2.00 (1 0 1 0),,,,"$2,875","$2,875","$2,875","1,100",$2.61,1964,2,Community,Yes,"1+Year,1-Year,Negotiable",Unfurnished,310-386-4398,"7,927"
GD26174351IT,Townhouse,1741,1741   Neil Armstrong  #208,MONTEBELLO,90640,3,2.00 (2 0 0 0),,$250.00,75,"$2,895","$2,895","$2,895","1,165",$2.48,1971,1,Inside,,"1+Year,1-Year,Negotiable",Unfurnished,2487987266,"405,046"
GD26173961IT,Combo - Res &amp; Com,4343,4343   Laurel Canyon BLVD ,STUDIO CITY,91604,2,1.00 (1 0 0 0),,$300.00,,"$2,895","$2,895","$2,895","1,050",$2.76,1938,1,Inside,,1-Year,,,"5,002"
BB26176493MR,Townhouse,333,333   Riverdale DR #14,GLENDALE,91204,2,2.00 (1 0 1 0),,$500.00,,"$2,895","$2,200","$2,895","1,000",$2.90,1975,1,Inside,,"1+Year,1-Year",Unfurnished,818-818-0351,"14,839"
CV26176656MR,Single Family,502,502  E Bonita  ,SAN DIMAS,91773,2,2.00 (2 0 0 0),,$400.00,,"$2,900","$2,900","$2,900",863,$3.36,1978,2,Garage,,1-Year,Unfurnished,626-367-2096,"8,997"
CV26173630MR,Condominium,3228,3228   Frazier ST #B,BALDWIN PARK,91706,2,2.00 (2 0 0 0),100,$0.00,100,"$2,900","$2,900","$2,900","1,200",$2.42,1981,2,"In Closet,Inside",No,1-Year,Unfurnished,909-510-3057,"1,300"
SB26172575MR,Single Family,1448,1448  W 106th  ,LOS ANGELES,90047,3,1.00 (1 0 0 0),,$100.00,,"$2,900","$2,900","$2,900","2,144",$1.35,1928,0,None,,1-Year,Unfurnished,424-732-8009,"8,512"
SR26175829MR,Condominium,13185,13185   Bromont  ,LOS ANGELES,91342,3,2.00 (2 0 0 0),,$0.00,,"$2,900","$2,900","$2,900","1,167",$2.49,1974,1,Garage,Yes,1-Year,Unfurnished,323-346-7476,"87,831"
GD26176857IT,Single Family,6609,6609   Camellia  ,NORTH HOLLYWOOD,91606,2,2.00 (2 0 0 0),,$0.00,,"$2,900","$2,900","$2,900",990,$2.93,1947,0,"Inside,Room",,1-Year,Unfurnished,424-524-0404,"6,886"
GD26174952IT,Single Family,6821,6821   Agnes Ave ,NORTH HOLLYWOOD,91605,2,2.00 (2 0 0 0),,$0.00,,"$2,900","$2,900","$2,900",900,$3.22,2015,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-281-8812,"5,000"
SR26177821MR,Single Family,11120,11120   Emelita ST ,NORTH HOLLYWOOD,91601,2,2.00 (2 0 0 0),,$0.00,,"$2,900","$2,900","$2,900","1,100",$2.64,1939,1,"In Closet,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-231-1735,"6,473"
219151303DA,Condominium,555,555   Maine AVE #310,Long Beach,90802,2,2.00 (2 0 0 0),,$500.00,,"$2,900","$2,900","$2,900",908,$3.19,1991,6,,,,Unfurnished,,"54,318"
SR26175455MR,Townhouse,22865,22865   Del Valle  ,WOODLAND HILLS,91364,2,3.00 (3 0 0 0),,$500.00,,"$2,900","$2,900","$2,900","1,217",$2.38,1982,2,"Inside,On Upper Level,Other",,1-Year,Unfurnished,818-404-7573,"24,633"
26870337,,4712,4712   Del Amo Blvd #3,Torrance,90503,2,1.00 (1 0 0 0),,,,"$2,945","$2,945","$2,945",745,$3.95,,0,Community,Yes,1+Year,Unfurnished,310-691-6199,0
26870725,,1212,1212   Arapahoe St #305,Los Angeles,90006,3,2.00 (2 0 0 0),,,,"$2,950","$2,950","$2,950","1,350",$2.19,1991,2,In Unit,No,1+Year,Unfurnished,323-200-9842,"10,877"
P1-28422PF,,350,350  W Lemon AVE ,MONROVIA,91016,2,1.00 (1 0 0 0),,$500.00,50,"$2,950","$2,900","$2,950",940,$3.14,1947,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,(626) 840-3134,"15,883"
CV26175936MR,Condominium,31,31   Blackbird LN ,PHILLIPS RANCH,91766,3,3.00 (1 1 1 0),,$0.00,250,"$2,950","$4,500","$2,950","1,339",$2.20,1985,2,"On Upper Level,Washer Hookup",No,1-Year,Unfurnished,909-859-5177,"42,232"
226003837VC,Condominium,4240,4240   Lost Hills RD #3008,CALABASAS,91301,1,1.00 (1 0 0 0),,,,"$2,950","$2,950","$2,950",760,$3.88,1988,1,,,,Unfurnished,(818) 917-2587,"588,037"
26865831,,620,620  S Gramercy Pl #122,Los Angeles,90005,2,1.00 (1 0 0 0),,,,"$2,950","$2,950","$2,950",979,$3.01,1990,2,Community,No,1+Year,Unfurnished,415-533-8377,"51,555"
DW26174099MR,,12621,12621   Izetta AVE ,DOWNEY,90242,1,1.00 (1 0 0 0),,$0.00,,"$2,950","$2,950","$2,950",600,$4.92,2026,0,Gas Or Electric Dryer Hookup,No,Negotiable,Unfurnished,562-445-7375,"5,685"
GD26175618IT,Apartment,2515,2515 1/2  Foothill BLVD ,LA CRESCENTA,91214,2,1.00 (1 0 0 0),,$0.00,,"$2,950","$2,950","$2,950",800,$3.69,1955,2,"Community,Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"11,160"
WS26173733MR,,2203,2203   Robruce  ,HACIENDA HEIGHTS,91745,3,2.00 (2 0 0 0),,$0.00,200,"$2,980","$2,980","$2,980","1,200",$2.48,2007,0,Washer Hookup,No,1-Year,Furnished,626-786-1198,"15,291"
26872165,,1650,1650   Sawtelle Blvd #201,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,990","$2,990","$2,990",0,$0,2021,1,In Unit,Yes,1+Year,Unfurnished,310-988-8923,"12,611"
26870733,,909,909  N Croft Ave #305,Los Angeles,90069,1,1.00 (1 0 0 0),,,,"$2,995","$2,995","$2,995",753,$3.98,1986,1,Community,Yes,1+Year,Unfurnished,310-493-9895,"12,997"
SR26176828MR,Single Family,3129,3129   Golfwood CT ,LANCASTER,93536,3,3.00 (3 0 0 0),,$0.00,,"$3,200","$2,995","$2,995","2,130",$1.41,1988,2,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,661-492-3801,"6,898"
26865883,,16169,16169  W Sunset Blvd #203,Los Angeles,90272,1,1.00 (1 0 0 0),,,,"$2,995","$5,990","$2,995",923,$3.24,1974,0,Community,Call,1+Year,Unfurnished,310-429-9833,"11,559"
PW26177733MR,Condominium,525,525  E Seaside  #1806,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$2,995","$2,995","$2,995",830,$3.61,1990,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,,"40,552"
TR26175471MR,Townhouse,86,86  S Sierra Madre BLVD #6,PASADENA,91107,2,2.00 (2 0 0 0),,$0.00,,"$2,995","$2,995","$2,995","1,014",$2.95,1972,2,Community,No,1-Year,Unfurnished,,"9,965"
CV26174138MR,Single Family,13318,13318   Del Sur ST ,SAN FERNANDO,91340,2,2.00 (2 0 0 0),,$0.00,50,"$2,995","$2,995","$2,995","1,200",$2.50,2020,0,In Kitchen,No,1-Year,Unfurnished,323-401-2837,"1,200"
AR26175033MR,,4902,4902   Temple City Blvd ,TEMPLE CITY,91780,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$6,000","$3,000",800,$3.75,2025,4,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,626-823-6679,"9,973"
SR26177090MR,Single Family,40166,40166   La Cota Dr ,PALMDALE,93550,3,2.00 (2 0 0 0),,$500.00,,"$3,000","$3,000","$3,000","1,257",$2.39,1990,4,Garage,Yes,1-Year,Unfurnished,661-492-0665,"321,472"
PW26175071MR,Condominium,133,133   The Promenade  #534,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,300,"$3,000","$3,000","$3,000",920,$3.26,2007,2,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Unfurnished,562-481-7386,
CV26176181MR,Condominium,713,713   Mansfield DR ,CLAREMONT,91711,3,3.00 (2 0 1 0),,$500.00,100,"$3,000","$2,900","$3,000","1,029",$2.92,1986,2,Garage,,"1-Year,Month-to-Month,Negotiable,Other",Unfurnished,626-622-8511,"1,255"
SR26175619MR,Apartment,5840,5840   Coldwater Canyon Ave #2,VALLEY VILLAGE,91607,1,1.00 (0 1 0 0),,$0.00,,"$3,000","$3,000","$3,000",700,$4.29,1955,2,"Gas Dryer Hookup,Inside,Other,Room,Washer Hookup",,1-Year,Unfurnished,818-262-4941,"6,594"
PW26177105MR,,3843,3843   Weston Pl #A,LONG BEACH,90807,1,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",800,$3.75,2024,0,"In Closet,Inside",,1-Year,Unfurnished,,"2,000"
26871653,,3933,3933   Marathon St #105B,Los Angeles,90029,2,2.00 (2 0 0 0),,,,"$3,050","$3,050","$3,050","1,000",$3.05,1990,2,Community,Call,1-Year,Furnished,310-650-9696,"15,522"
IG26176993MR,Single Family,155,155  W Tudor  ,COVINA,91722,2,1.00 (1 0 0 0),,$300.00,,"$3,100","$3,100","$3,100","1,317",$2.35,1950,2,None,,1-Year,Unfurnished,951-288-5755,"7,749"
26871443,,4060,4060   Glencoe Ave #311,Marina Del Rey,90292,1,1.00 (1 0 0 0),,,,"$3,100","$3,100","$3,100",774,$4.01,2004,2,In Unit,No,1-Year,Unfurnished,310-870-3472,"59,478"
BB26173669MR,Single Family,37224,37224   105th ST ,LITTLEROCK,93543,3,2.00 (2 0 0 0),,$0.00,50,"$3,100","$3,100","$3,100","2,318",$1.34,2006,12,Garage,Yes,1-Year,Furnished,818-822-3289,"33,364"
26870289,,13810,13810   Funston Ave ,Norwalk,90650,2,3.00 (2 0 1 0),,,,"$3,100","$3,100","$3,100","1,021",$3.04,1992,2,"Garage,Laundry Area,Inside",Call,"1+Year,12 Months",Unfurnished,508-801-8968,"13,807"
BB26174690MR,Single Family,2251,2251  N Catalina ST ,BURBANK,91207,2,1.00 (1 0 0 0),,$0.00,,"$3,100","$3,100","$3,100",775,$4,1947,0,"Laundry Closet Stacked,Outside,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-854-4218,"6,845"
CV26174447MR,Condominium,3701,3701   Summer LN ,BALDWIN PARK,91706,3,3.00 (2 0 1 0),,$0.00,,"$3,100","$3,100","$3,100","1,293",$2.40,1989,2,Garage,No,1-Year,Unfurnished,626-375-0745,"2,863"
SR26174434MR,Condominium,26808,26808   Claudette ST #330,CANYON COUNTRY,91351,3,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,100","1,001",$3.10,1988,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,818-339-7211,"532,803"
26871785,Loft,727,727   W 7th ST #305,LOS ANGELES,90017,1,2.00 (1 0 1 0),,$300.00,,"$3,108","$1,000","$3,108","1,037",$3.00,1927,100,In Closet,Yes,"1+Year,1-Year,Negotiable,Other",Unfurnished,310-990-3016,0
SR26174045MR,Condominium,5520,5520   Owensmouth  ,WOODLAND HILLS,91367,2,2.00 (2 0 0 0),,$500.00,100,"$3,150","$3,150","$3,150","1,030",$3.06,1987,2,In Closet,,1-Year,Unfurnished,818-486-2624,"43,479"
SR26173787MR,Condominium,7800,7800   Topanga Canyon BLVD #216,CANOGA PARK,91304,3,2.00 (2 0 0 0),,$500.00,50,"$3,150","$6,300","$3,150","1,168",$2.70,1981,2,"In Closet,Washer Hookup",,1-Year,Unfurnished,818-512-8913,"119,921"
26870935,,10751,10751   Wilshire Blvd #603,Los Angeles,90024,1,2.00 (1 0 1 0),,,,"$3,150","$3,150","$3,150",853,$3.69,1972,1,Community,No,1+Year,Unfurnished,310-384-9776,"17,829"
26870501,,5229,5229   Willowcrest Ave #307,North Hollywood,91601,2,2.00 (2 0 0 0),,,,"$3,150","$3,150","$3,150","1,000",$3.15,2018,2,In Unit,Call,1+Year,Unfurnished,424-302-7992,"18,029"
P1-28444PF,Apartment,60,60  S Vinedo AVE #201,PASADENA,,2,2.00 (2 0 0 0),,$0.00,,"$3,150","$3,150","$3,150","1,071",$2.94,2018,2,In Closet,,1-Year,Unfurnished,(818) 275-4809,"30,123"
26869527,,134,134  S Elm Dr #104,Beverly Hills,90212,1,1.00 (1 0 0 0),,,,"$3,150","$3,150","$3,150",900,$3.50,1962,1,Community,Yes,1+Year,Unfurnished,310-922-7434,"12,136"
26872099,,5139,5139   Balboa Blvd #203,Los Angeles,91316,2,2.00 (2 0 0 0),,,,"$3,195","$3,195","$3,195","1,232",$2.59,1974,2,In Unit,Yes,1+Year,Unfurnished,323-376-2222,"56,071"
