MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
WS25264519MR,Condominium,3043,3043  N White  ,LA VERNE,91750,2,1.00 (1 0 0 0),,$500.00,100,"$2,450","$2,450","$2,450",833,$2.94,1978,1,Community,,1-Year,Unfurnished,626-429-6668,"6,734"
25622121,Loft,315,315  W 5th ST #905,LOS ANGELES,90013,1,2.00 (2 0 0 0),,,,"$2,475","$2,475","$2,475","1,080",$2.29,1913,0,"Community,In Unit",Yes,1+Year,Unfurnished,213-247-1265,"19,358"
25621399,,5380,5380   Romaine St #4,Los Angeles,90029,2,2.00 (2 0 0 0),,,,"$2,485","$2,485","$2,485","1,000",$2.49,,1,Community,Call,1+Year,Furnished,323-443-6005,0
25621619,,1242,1242   Smithwood Dr #4,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",900,$2.77,1950,1,Community,Yes,1+Year,Unfurnished,773-968-0978,"6,602"
P1-24989PF,,1222,1222  N Avenue 49  #1,LOS ANGELES,90042,1,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",695,$3.59,1940,0,"Dryer,Dryer Included,Gas Dryer Hookup,Inside,Room,Washer,Washer Included",No,1-Year,Unfurnished,(626) 324-9448,"2,050"
25622313,,1235,1235  N Harper Ave #20,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,499","$2,499","$2,499",700,$3.57,1953,1,Community,Yes,1+Year,Unfurnished,310-270-1532,"18,748"
25622369,Condominium,8130,8130   Redlands St #15,Playa Del Rey,90293,1,1.00 (1 0 0 0),,$500.00,,"$2,500","$1,500","$2,500",714,$3.50,1968,0,Laundry Area,Yes,1-Year,Unfurnished,310-916-8821,"18,907"
25621715,,100,100  S Alameda St #339,Los Angeles,90012,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",735,$3.40,2005,1,In Unit,No,1+Year,Unfurnished,213-458-0787,"138,056"
P1-24990PF,Apartment,318,318   Laveta TER #4,LOS ANGELES,90026,2,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",,$0,1983,1,"Community,Room",,1-Year,Unfurnished,(213) 733-5824,
DW25265389MR,Single Family,9329,9329   Elizabeth Ave ,SOUTH GATE,90280,2,1.00 (1 0 0 0),,$0.00,,"$2,500",$500,"$2,500",596,$4.19,1924,0,"Dryer,Dryer Included,In Kitchen,Inside,Washer,Washer Included",No,Month-to-Month,Unfurnished,562-441-8626,100
AR25264442MR,Apartment,696,696   Earlham  #4,PASADENA,91101,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",850,$2.94,1965,1,Laundry Area,,1-Year,Unfurnished,626-203-2877,"8,404"
CV25265067MR,Single Family,1534,1534  E Algrove ST ,COVINA,91724,2,1.00 (1 0 0 0),,$0.00,50,"$2,500","$2,500","$2,500",525,$4.76,2024,1,"Dryer,Dryer Included,Gas Or Electric Dryer Hookup,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Hookup,Washer Included",,1-Year,Furnished,626 343-7706,"8,619"
WS25262447MR,Condominium,911,911   New Depot  #7,LOS ANGELES,90012,3,2.00 (0 1 1 0),,$500.00,25,"$2,500","$2,500","$2,500",866,$2.89,1975,1,None,,1-Year,Unfurnished,3144573751,"53,323"
TR25263859MR,Condominium,17072,"17072   Colima Road,  #295",HACIENDA HEIGHTS,91745,2,2.00 (2 0 0 0),,$0.00,50,"$2,500","$2,500","$2,500",912,$2.74,1979,0,Laundry Area,No,1-Year,Unfurnished,626-786-3336,0
SR25262942MR,Condominium,19724,19724   Avenue Of The Oaks  ,CANYON COUNTRY,91321,2,2.00 (2 0 0 0),,$0.00,100,"$2,500","$2,500","$2,500",960,$2.60,1971,1,Laundry Area,,1-Year,Unfurnished,805-501-5377,"271,041"
SR25260122MR,,1953,1953  N Parish  #C,BURBANK,91504,2,2.00 (1 0 1 0),,$0.00,,"$2,500","$2,500","$2,500","1,001",$2.50,1943,1,Community,No,1-Year,Unfurnished,805-300-3737,"7,268"
25622375,,750,750  S Oxford Ave #726,Los Angeles,90005,0,1.00 (1 0 0 0),,,,"$2,525","$1,500","$2,525",457,$5.53,2022,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25622859,,3033,3033   Wilshire Blvd #903,Los Angeles,90010,0,1.00 (1 0 0 0),,$500.00,,"$2,527",$775,"$2,527",644,$3.92,2016,1,In Unit,Yes,1+Year,Unfurnished,213-399-8949,"33,563"
BB25266035MR,Apartment,4559,4559  W 18th  #1/4,LOS ANGELES,90019,2,2.00 (2 0 0 0),,$0.00,,"$2,538","$2,750","$2,538",738,$3.44,2022,0,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,818-208-1542,"4,000"
25621709,,639,639  N Alexandria Ave #7,Los Angeles,90004,2,2.00 (2 0 0 0),,,,"$2,550","$2,550","$2,550","1,000",$2.55,1991,2,Laundry Area,Call,1+Year,Unfurnished,213-222-7574,"7,605"
25621443,,607,607  N Rossmore Ave ,Los Angeles,90004,2,2.00 (2 0 0 0),,,,"$2,595","$2,590","$2,595",800,$3.24,1988,2,Community,Call,1+Year,Unfurnished,323-828-2680,"8,503"
TR25264369MR,Condominium,1445,1445   Eagle Park  ,HACIENDA HEIGHTS,91745,2,2.00 (2 0 0 0),,$500.00,,"$2,595","$2,595","$2,595","1,005",$2.58,1974,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"196,466"
SR25264132MR,Single Family,38626,38626   Frontier AVE ,PALMDALE,93550,3,2.00 (1 1 0 0),,$500.00,100,"$2,600","$2,600","$2,600","1,064",$2.44,1954,2,"Electric Dryer Hookup,Hookup - Electric,Outside,Washer Hookup",,1-Year,Unfurnished,818-641-5231,"6,118"
SB25248035MR,Condominium,388,388  E Ocean BLVD #302,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",600,$4.33,2004,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,310-245-2564,"120,506"
SR25263574MR,Apartment,404,404   Concord  #4,GLENDALE,91203,2,2.00 (1 0 1 0),,$0.00,,"$2,600","$2,600","$2,600",850,$3.06,1986,4,Community,,1-Year,Unfurnished,747-221-2675,"6,396"
RS25261358MR,Apartment,14134,14134   Delano  ,VAN NUYS,91401,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","9,158",$0.28,1978,0,Laundry Area,No,1-Year,Unfurnished,562-253-6868,"15,004"
CV25263483MR,Single Family,220,220  E 4th  ,SAN DIMAS,91773,2,2.00 (2 0 0 0),,$500.00,,"$2,600","$2,600","$2,600",600,$4.33,1962,1,"Gas Dryer Hookup,Inside,Room,Washer Hookup",,"1+Year,1-Year",Unfurnished,909-377-6789,"10,382"
AR25264578MR,Apartment,219,219  E Maple ST #9,GLENDALE,91205,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,800","$2,600",920,$2.83,1989,1,"Gas Or Electric Dryer Hookup,Inside,Washer Hookup",No,1-Year,Unfurnished,818-681-4975,"8,702"
CV25265988MR,Condominium,3036,3036   Knollwood  ,LA VERNE,91750,2,1.00 (1 0 0 0),,$500.00,100,"$2,600","$2,600","$2,600",833,$3.12,1978,2,Community,No,1-Year,Unfurnished,626-347-6281,"6,152"
GD25258545IT,,7224,7224 1/4  Florence AVE ,DOWNEY,90240,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",900,$2.89,1953,1,Gas Dryer Hookup,,1-Year,Unfurnished,818-653-2185,"3,000"
P1-25044PF,Apartment,2707,2707   Montrose AVE #8,MONTROSE,91020,1,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,700","$2,650",900,$2.94,1959,1,"Community,Outside,Room",No,1-Year,Unfurnished,(310) 995-2404,"12,000"
25621639,,332,332  S Rexford Dr #6,Beverly Hills,90212,1,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650",750,$3.53,1957,1,Community,No,1+Year,Unfurnished,312-420-0021,"6,072"
25621857,,1538,1538   11th ST #4,SANTA MONICA,90401,1,1.00 (1 0 0 0),,,,"$2,650","$3,748","$2,650",650,$4.08,,1,Community,No,1-Year,Unfurnished,310-968-2085,"7,490"
SR25264718MR,Townhouse,17135,17135   Roscoe Blvd #4,NORTHRIDGE,91325,2,2.00 (1 0 1 0),,$0.00,,"$2,650","$2,650","$2,650","1,074",$2.47,1971,2,"In Kitchen,Inside",,1-Year,Unfurnished,818-281-8407,
25622245,,1249,1249  S Grand Ave #612,Los Angeles,90015,2,2.00 (2 0 0 0),,,,"$2,662","$2,995","$2,662","1,004",$2.65,2017,2,In Unit,Yes,"1+Year,12 Months",Unfurnished,213-751-4080,"21,625"
PW25254766MR,,11426,11426   215th ST #A,LAKEWOOD,90715,2,2.00 (1 0 1 0),,$0.00,200,"$2,800","$2,800","$2,690",925,$2.91,1980,3,Laundry Area,No,1-Year,Unfurnished,714-523-8989,"12,006"
SR25265868MR,Apartment,5500,5500   Owensmouth  #204,WOODLAND HILLS,91367,2,2.00 (2 0 0 0),,$550.00,,"$2,695","$2,695","$2,695",920,$2.93,1987,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-620-2244,"73,595"
25621325,,1027,1027  N Edinburgh Ave #4,West Hollywood,90046,2,1.00 (1 0 0 0),,,,"$2,695","$2,695","$2,695",975,$2.76,,2,Community,Call,1+Year,Furnished,323-443-6005,0
25621181,,1475,1475  S Wooster St #3,Los Angeles,90035,2,2.00 (1 0 1 0),,,,"$2,695","$2,695","$2,695","6,136",$0.44,1959,0,"Laundry Area,Other",Call,"1+Year,12 Months,Other",Unfurnished,818-744-2846,"6,502"
25622901,,12425,12425   Texas Ave #4,Los Angeles,90025,0,1.00 (1 0 0 0),,$500.00,,"$2,695","$1,000","$2,695",687,$3.92,1960,0,In Unit,Yes,"12 Months,1+Year,6 Months",Unfurnished,310-962-5000,"20,846"
GD25266264IT,Townhouse,3105,3105   Montrose AVE #3,LA CRESCENTA,91214,2,3.00 (2 0 1 0),,$0.00,,"$2,700","$3,200","$2,700","1,200",$2.25,1987,2,Inside,No,1-Year,Unfurnished,818-437-2433,"12,897"
25622425,Apartment,5831,5831   Carlton Way #6,Los Angeles,90028,2,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",980,$2.76,1962,2,Community,Call,1+Year,Unfurnished,213-265-6694,"8,753"
25621925,Apartment,711,711  S Olive St #511,Los Angeles,90014,1,2.00 (1 0 1 0),,,,"$2,700","$1,350","$2,700","1,180",$2.29,1917,0,In Unit,Yes,1-Year,Unfurnished,310-592-7506,"33,428"
SR25266397MR,Single Family,44414,44414   Andale  ,LANCASTER,93535,3,2.00 (2 0 0 0),,$500.00,,"$2,700","$2,700","$2,700","1,044",$2.59,1957,0,Room,,1-Year,Unfurnished,818-522-4481,"6,591"
SR25266406MR,Apartment,316,316  S New Hampshire  #307,LOS ANGELES,90020,2,2.00 (2 0 0 0),,$0.00,,"$2,700","$2,700","$2,700","18,222",$0.15,2005,1,Room,,1-Year,Unfurnished,818-439-2537,"9,917"
SR25262658MR,Condominium,5325,5325   Newcastle  ,ENCINO,91316,2,2.00 (2 0 0 0),,$300.00,,"$2,700","$3,000","$2,700",940,$2.87,1971,2,Community,,"1-Year,Other",Unfurnished,818-857-1057,"103,178"
SB25264586MR,,136,136  W 53rd ST #A,LONG BEACH,90805,2,2.00 (1 0 1 0),,$250.00,,"$2,700","$2,700","$2,700",928,$2.91,1977,1,In Kitchen,,1-Year,Unfurnished,310-951-8245,"5,225"
25621147,,707,707  E Ocean Blvd #1015,Long Beach,90802,1,1.00 (1 0 0 0),,,,"$2,726",$750,"$2,726",866,$3.15,2016,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"48,509"
25622871,,3033,3033   Wilshire Blvd #1203,Los Angeles,90010,0,1.00 (1 0 0 0),,$500.00,,"$2,726",$775,"$2,726",644,$4.23,2016,1,In Unit,Yes,1+Year,Unfurnished,213-399-8949,"33,563"
25622857,,822,822  N Detroit St #826.5,Los Angeles,90046,0,1.00 (1 0 0 0),,,,"$2,750","$2,750","$2,750",800,$3.44,1948,1,In Closet,Yes,1-Year,Unfurnished,310-650-9696,"6,668"
25622169,Condominium,555,555  W Dryden St #2,Glendale,91202,2,2.00 (2 0 0 0),,,,"$2,750","$2,750","$2,750",950,$2.89,1987,1,Community,Call,1+Year,Unfurnished,818-858-9272,"10,627"
25622329,,1425,1425  N Harper Ave #3,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,750","$2,750","$2,750",760,$3.62,1956,1,Community,Yes,1+Year,Unfurnished,310-270-1532,"9,214"
P1-25049PF,Single Family,621,621  S Sierra Vista AVE ,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",950,$2.89,1955,4,"Inside,Room",No,1-Year,Unfurnished,(626) 818-1880,"7,702"
SR25265791MR,Condominium,1100,1100  S Hope ST #1213,LOS ANGELES,90015,1,1.00 (1 0 0 0),,$0.00,400,"$2,750","$2,800","$2,750",700,$3.93,2007,1,"Gas Dryer Hookup,In Closet,Washer Hookup",,1-Year,Unfurnished,818-482-0085,
WS25263993MR,Condominium,23737,23737   Highland Valley  ,DIAMOND BAR,91765,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,241",$2.22,1981,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,562-745-4697,"106,672"
25622883,,3033,3033   Wilshire Blvd #1401,Los Angeles,90010,1,1.00 (1 0 0 0),,$500.00,,"$2,766",$825,"$2,766",794,$3.48,2016,1,In Unit,Yes,1+Year,Unfurnished,213-399-8949,"33,563"
GD25265756IT,Apartment,3016,3016   Honolulu AVE #8,GLENDALE,91214,2,2.00 (2 0 0 0),50,$0.00,,"$2,795","$2,800","$2,795",864,$3.23,1988,1,Laundry Area,,1-Year,Unfurnished,818-860-3177,"10,723"
25622165,Apartment,142,142  N Hamilton Dr #Unit A,Beverly Hills,90211,1,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795","2,389",$1.17,1941,2,In Unit,Yes,1+Year,Unfurnished,310-746-6510,"9,554"
25622111,,731,731  E 33rd St #733,Los Angeles,90011,2,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",682,$4.11,2025,2,None,No,1+Year,Unfurnished,818-268-6854,"5,427"
25622639,Condominium,121,121  S Hope St #611,Los Angeles,90012,1,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",942,$2.97,1980,1,Community,Call,"1-Year,1+Year",Unfurnished,213-326-4152,"67,210"
25621797,,625,625  S Berendo St #309,Los Angeles,90005,2,2.00 (2 0 0 0),,,,"$2,800","$2,800","$2,800","1,210",$2.31,2005,2,In Unit,No,1+Year,Unfurnished,213-500-9940,"30,005"
CV25264496MR,Single Family,3328,3328   Burton AVE ,ROSEMEAD,91770,2,1.00 (1 0 0 0),,$500.00,,"$2,800","$2,800","$2,800","1,280",$2.19,1937,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-484-0688,"5,926"
SR25265241MR,Single Family,42524,42524   42nd  ,LANCASTER,93536,3,2.00 (2 0 0 0),,$100.00,,"$2,800","$5,600","$2,800","1,140",$2.46,1966,2,Garage,,"1+Year,1-Year",Unfurnished,818-641-0986,"20,645"
SB25265176MR,Condominium,255,255   W 7th ST #15,SAN PEDRO,90731,0,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800","1,302",$2.15,2009,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,310-704-5555,"26,572"
RS25264200MR,Condominium,12450,12450   Cuesta  ,CERRITOS,90703,2,1.00 (1 0 0 0),,$0.00,,"$2,850","$2,850","$2,850",904,$3.15,1972,1,Laundry Area,No,1-Year,Unfurnished,714-814-8027,"6,683"
SR25265172MR,Condominium,25114,25114   Steinbeck  #E,STEVENSON RANCH,91381,2,2.00 (2 0 0 0),,$350.00,50,"$2,850","$2,850","$2,850",963,$2.96,1990,2,"Dryer,Dryer Included,Washer,Washer Included",Yes,"1+Year,1-Year,Negotiable",Unfurnished,818-620-1637,"85,168"
WS25263759MR,Condominium,8615,8615   Beverly  #28,PICO RIVERA,90660,3,2.00 (2 0 0 0),,$500.00,,"$2,850","$3,000","$2,850",949,$3.00,1994,2,In Closet,,1-Year,Unfurnished,626-247-0943,"40,271"
TR25265901MR,Condominium,1750,1750  E Ocean BLVD #1004,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$2,850","$3,250","$2,850",632,$4.51,1975,1,Inside,No,1-Year,Unfurnished,626-222-3050,"44,385"
25621511,Townhouse,10623,10623   Stanwin Ave ,Mission Hills,91345,1,2.00 (1 0 1 0),,,,"$2,850","$2,850","$2,850",777,$3.67,2025,0,In Unit,No,1+Year,Unfurnished,818-749-9414,"7,500"
25621915,Condominium,14501,14501   Tupper St #39,Panorama City,91402,3,2.00 (2 0 0 0),,,,"$2,850","$2,850","$2,850",900,$3.17,1973,0,"Garage,Laundry Area",Yes,1+Year,Unfurnished,818-339-2024,"150,175"
25621449,,200,200  W Palmer Ave #B,Glendale,91204,2,1.00 (1 0 0 0),,,,"$2,875","$2,875","$2,875",,$0,1940,1,"In Unit,Laundry Closet Stacked",No,Month-to-Month,Unfurnished,310-592-0796,"8,878"
GD25265579IT,Condominium,4012,4012  W 133rd ST #8,HAWTHORNE,90250,3,2.00 (2 0 0 0),,$0.00,,"$2,885","$2,885","$2,885","1,100",$2.62,1963,0,"Dryer,Dryer Included,Garage,Washer,Washer Included",,1-Year,Unfurnished,818-731-4649,"8,700"
25622351,Apartment,2801,2801   Sunset PL #1420,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,888","$1,000","$2,888",798,$3.62,2021,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
GD25265764IT,Apartment,3016,3016   Honolulu AVE #7,GLENDALE,91214,2,2.00 (2 0 0 0),50,$0.00,,"$2,895","$2,895","$2,895",864,$3.35,1988,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-860-3177,"10,723"
SR25265293MR,Apartment,323,323   E Olive Ave #B,MONROVIA,91016,2,2.00 (2 0 0 0),,$0.00,,"$2,900","$2,900","$2,900",900,$3.22,1957,1,"Gas Or Electric Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,818-370-7662,"8,000"
PW25262345MR,,2720,2720  W 70th  ,LOS ANGELES,90043,4,2.00 (2 0 0 0),,$500.00,,"$2,900","$2,900","$2,900","1,998",$1.45,1939,0,"In Kitchen,Room",,1-Year,Unfurnished,562 746-6838,"6,009"
SB25264623MR,Single Family,2400,2400   Marine Avenue ,GARDENA,90249,2,1.00 (1 0 0 0),,$500.00,,"$2,900","$2,900","$2,900",800,$3.63,1940,0,In Kitchen,,1-Year,Unfurnished,310-569-4223,"6,679"
25622507,,700,700  S Manhattan Pl #513,Los Angeles,90005,2,2.00 (2 0 0 0),,,,"$2,910","$1,000","$2,910",898,$3.24,2020,1,In Unit,Call,"1+Year,Negotiable",Unfurnished,213-247-4210,"48,264"
25621297,Condominium,6253,6253   Hollywood Blvd #503,Los Angeles,90028,1,1.00 (0 1 0 0),,,,"$2,950","$5,900","$2,950",720,$4.10,1929,0,Community,No,"1+Year,24 Months",Furnished,310-272-3853,"12,604"
OC25264975MR,Condominium,1437,1437   Lomita  ,HARBOR CITY,90710,2,1.00 (1 0 0 0),,$0.00,,"$2,950","$2,950","$2,950",930,$3.17,2006,0,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,949-235-2313,"31,157"
AR25265814MR,Condominium,1115,1115   Cordova  #215,PASADENA,91106,2,1.00 (0 1 0 0),,$0.00,,"$2,950","$4,425","$2,950","1,372",$2.15,1963,2,Community,,1-Year,Unfurnished,626-993-0957,"70,097"
SR25265918MR,,504,504  N Hollywood  ,BURBANK,91505,2,1.00 (1 0 0 0),,$0.00,,"$2,950","$4,950","$2,950","1,048",$2.81,1948,1,"Dryer,Dryer Included,Room,Washer,Washer Included",,1-Year,Unfurnished,818-419-0026,"6,911"
OC25263886MR,Condominium,3800,3800   Burton PL ,LA VERNE,91750,2,1.00 (1 0 0 0),,$0.00,,"$2,975","$2,975","$2,975",850,$3.50,1972,2,"Dryer,Dryer Included,Garage,Washer,Washer Included",No,"1-Year,Negotiable",Furnished,714-642-5235,"1,806"
25622327,Apartment,2801,2801   Sunset PL #2213,Los Angeles,90005,0,1.00 (1 0 0 0),,,,"$2,979",$750,"$2,979",684,$4.36,2021,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
GD25265772IT,Apartment,3016,3016   Honolulu AVE #11,GLENDALE,91214,2,2.00 (2 0 0 0),50,$0.00,,"$2,995","$2,995","$2,995",864,$3.47,1988,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-860-3177,"10,723"
CV25265781MR,,357,357   Cornwell  ,LOS ANGELES,90033,2,3.00 (2 0 1 0),,$500.00,,"$2,999","$3,250","$2,999","1,400",$2.14,1908,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,Other,Unfurnished,626-482-2483,"6,394"
CV25264682MR,Single Family,3536,3536   Arroyo Seco  ,LOS ANGELES,90065,2,2.00 (2 0 0 0),,$0.00,,"$2,999","$3,250","$2,999",840,$3.57,2025,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",Yes,"Month-to-Month,Negotiable,Other",Unfurnished,626-482-2483,"5,464"
25622877,,3033,3033   Wilshire Blvd #1316,Los Angeles,90010,1,1.00 (1 0 0 0),,$500.00,,"$2,999",$825,"$2,999",770,$3.89,2016,1,In Unit,Yes,1+Year,Unfurnished,213-399-8949,"33,563"
25622763,Condominium,1155,1155  S Grand Ave #910,Los Angeles,90015,1,1.00 (1 0 0 0),,,,"$3,000","$3,000","$3,000",840,$3.57,2008,1,"In Unit,Laundry Area",Call,1+Year,Unfurnished,510-258-8508,"52,763"
DW25264588MR,Apartment,975,975  N Park  #B,LONG BEACH,90813,3,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",750,$4,1903,0,Laundry Area,No,1-Year,Unfurnished,323-202-5885,"9,549"
DW25264597MR,Apartment,975,975  N Park  #A,LONG BEACH,90813,3,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",950,$3.16,1903,0,Laundry Area,No,1-Year,Unfurnished,323-202-5885,"9,549"
DW25264618MR,,1040,1040   Beacon  #1040,LOS ANGELES,90015,3,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",950,$3.16,1912,0,Gas Or Electric Dryer Hookup,No,1-Year,Unfurnished,323-202-5885,"8,003"
GD25264548IT,Apartment,10324,10324   Eton Ave ,CHATSWORTH,91311,2,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",950,$3.16,1940,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,818-300-1252,"980,796,960"
IV25265537MR,Single Family,2013,2013   Walnut  ,LA VERNE,91750,2,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",850,$3.53,2022,0,"Electric Dryer Hookup,Hookup - Electric,Inside,Washer Hookup",No,"1+Year,1-Year",Unfurnished,951-454-2710,"5,054"
GD25265487IT,,325,325   Lafayette  ,GLENDALE,91205,2,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000",900,$3.33,1924,0,Outside,No,1-Year,Unfurnished,818-437-2433,"4,498"
25621453,,8448,8448   Fenwick St ,Sunland,91040,2,2.00 (1 0 1 0),,,,"$3,000","$3,100","$3,000",962,$3.12,2018,6,Room,Call,1+Year,Unfurnished,818-421-9972,"4,949"
25621397,,8710,8710   El Manor Ave ##1,Los Angeles,90045,2,1.00 (1 0 0 0),,,,"$3,000","$3,000","$3,000",900,$3.33,1944,0,"In Kitchen,In Unit,Inside",No,1+Year,Unfurnished,323-839-8265,"6,729"
SR25265747MR,Single Family,12008,12008   Ratner  ,NORTH HOLLYWOOD,91605,2,1.00 (1 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,000",$3,1966,0,"In Closet,Laundry Closet Stacked,Room,Stackable W/D Hookup",No,1-Year,Unfurnished,8182770008,"1,500"
SR25265248MR,Townhouse,4111,4111  W Sunset  #540,LOS ANGELES,90029,1,1.00 (1 0 0 0),,$50.00,,"$3,000","$3,000","$3,000",990,$3.03,2007,2,In Closet,,1-Year,Unfurnished,626-493-7727,"43,947"
SR25265107MR,Single Family,5255,5255   Sylmar  ,SHERMAN OAKS,91401,1,1.00 (1 0 0 0),,$0.00,100,"$3,000","$3,000","$3,000",900,$3.33,2018,0,Outside,No,1-Year,Unfurnished,818-912-0034,"5,924"
WS25265862MR,Single Family,3044,3044   Hodges  ,ARCADIA,91006,3,2.00 (2 0 0 0),,$500.00,,"$3,000","$3,000","$3,000","1,000",$3,1946,2,Outside,No,1-Year,Unfurnished,626-476-5047,"5,915"
SB25264643MR,Condominium,22931,22931   Nadine Cir #A,TORRANCE,90505,2,2.00 (1 0 0 1),,$0.00,,"$3,000","$3,000","$3,000",950,$3.16,1963,1,In Closet,No,1-Year,Unfurnished,310-308-1446,"326,398"
SB25264812MR,Apartment,1943,1943   Loma Dr ,HERMOSA BEACH,90366,2,1.00 (0 1 0 0),,$250.00,,"$3,000","$3,000","$3,000",750,$4,1952,0,None,,1-Year,Unfurnished,310-200-2780,"2,948"
SB25263006MR,Condominium,17320,17320  S Dalton  ,GARDENA,90247,2,3.00 (2 0 1 0),,$0.00,100,"$3,000","$3,000","$3,000","1,209",$2.48,1991,2,"Dryer,Dryer Included,Garage,Washer,Washer Included",No,"1+Year,1-Year",Unfurnished,323-823-0509,"15,528"
SB25263580MR,Townhouse,23418,23418   Arlington  #9,TORRANCE,90501,2,2.00 (1 0 1 0),,$500.00,50,"$3,000","$4,500","$3,000",994,$3.02,1973,0,Community,Yes,1-Year,Unfurnished,310-701-9662,"16,620"
PW25264937MR,Single Family,1100,1100   Cleghorn  ,DIAMOND BAR,91765,2,2.00 (2 0 0 0),,$0.00,100,"$3,000","$4,000","$3,000","1,191",$2.52,1979,2,"On Upper Level,Washer Hookup",,1-Year,Unfurnished,714-609-2489,"461,588"
PW25265935MR,Single Family,4126,4126  E 2nd  ,LOS ANGELES,90063,3,2.00 (2 0 0 0),,$0.00,,"$3,000","$3,000","$3,000","1,927",$1.56,1924,2,"Dryer,Dryer Included,Inside,Other,Washer,Washer Included",No,"1-Year,Month-to-Month,Negotiable",Furnished,562-755-7908,"5,971"
25621679,,1513,1513   Penmar Ave #2,Venice,90291,1,1.00 (1 0 0 0),,$500.00,,"$3,031","$1,500","$3,031",659,$4.60,1950,2,"In Unit,In Kitchen",Yes,"1+Year,Negotiable,12 Months,24 Months,1-Year",Unfurnished,310-254-8124,"33,596"
WS25253553MR,Apartment,1216,1216  N Kenmore AVE #3,LOS ANGELES,90029,2,2.00 (1 0 1 0),,$0.00,,"$3,095","$3,050","$3,050","7,896",$0.39,1927,1,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,3236577591,"9,112"
