MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
SB26072411MR,Condominium,14903,14903  S Normandie  #210,GARDENA,90247,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",874,$2.63,1961,2,Laundry Area,No,1-Year,Unfurnished,310-345-1513,"50,026"
OC26071614MR,Condominium,11410,11410   Brookshire #321 AVE ,DOWNEY,90241,1,1.00 (1 0 0 0),,$0.00,50,"$2,300","$2,150","$2,300",571,$4.03,1991,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Furnished,714-391-1248,
26673103,,2025,2025   Addison Way #2023,Los Angeles,90041,0,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",,$0,1928,0,In Unit,Call,1+Year,Unfurnished,213-841-1078,"12,038"
SR26073495MR,Single Family,6518,6518   Zelzah AVE ,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",513,$4.48,1950,1,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,818-421-2328,"6,000"
P1-26544PF,Apartment,1650,1650  W 209th ST #6,TORRANCE,90501,2,1.00 (1 0 0 0),,$0.00,,"$2,325","$2,325","$2,325",720,$3.23,1964,0,"Community,Laundry Area",,1-Year,Unfurnished,(323) 821-3969,"12,000"
26673251,,1438,1438  S Barrington Ave #Apt 6,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,345","$2,345","$2,345",,$0,,2,Community,Call,1+Year,Unfurnished,310-345-3545,"6,051"
SB26072635MR,,7716,7716   Walker  #C,CUDAHY,90201,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",740,$3.18,1959,1,None,No,Month-to-Month,Unfurnished,310-489-6855,"5,005"
SR26073290MR,Single Family,18238,18238   Hartland ST ,RESEDA,91335,1,1.00 (1 0 0 0),,$500.00,,"$2,350","$2,350","$2,350",500,$4.70,2023,0,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,424-653-0560,"6,633"
WS26072445MR,Condominium,13843,13843   Los Angeles  ,BALDWIN PARK,91706,1,1.00 (0 0 1 0),,$0.00,,"$2,480","$3,000","$2,380",811,$2.93,1982,2,"Inside,Washer Hookup",No,1-Year,Unfurnished,626-823-0067,"58,038"
SR26071659MR,Condominium,8750,8750   Sepulveda BLVD #306,NORTH HILLS,91343,2,2.00 (2 0 0 0),,$0.00,,"$2,394","$2,394","$2,394","1,156",$2.07,2026,2,"Dryer,Dryer Included,In Closet,Inside,Room,Washer,Washer Included",,1-Year,Unfurnished,818-472-0618,"18,920"
26673273,,1438,1438  S Barrington Ave #Apt 3,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",,$0,,2,Community,Call,1+Year,Unfurnished,310-345-3545,"6,051"
26673553,Apartment,12958,12958   Valleyheart Dr #5,Studio City,91604,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395","1,050",$2.28,1962,1,Community,Yes,1+Year,Unfurnished,213-797-5559,"23,710"
26675297,,6137,6137   Toltec Way #7,Los Angeles,90042,2,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395","1,000",$2.40,1990,0,None,Call,"1+Year,12 Months,Negotiable",Unfurnished,310-387-7087,"9,271"
PW26072450MR,,15923,15923   La Forge  #C,WHITTIER,90603,2,2.00 (2 0 0 0),,$0.00,200,"$2,400","$2,400","$2,400",925,$2.59,1977,1,Laundry Area,No,1-Year,Unfurnished,714-523-8989,"8,952"
P1-26539PF,Apartment,126,126  S Olive AVE #D,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",889,$2.70,1931,1,"Community,Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,(626) 234-9369,"13,203"
26674057,,12205,12205   GORHAM AVE #12,LOS ANGELES,90049,0,1.00 (1 0 0 0),2400,,,"$2,400","$2,400","$2,400",550,$4.36,1964,0,Community,Yes,1+Year,Unfurnished,310-497-3761,"9,688"
SR26074781MR,Single Family,19219,19219   Hartland ST ,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",360,$6.67,1955,0,Inside,,1-Year,Furnished,213-277-7731,"7,491"
RS26071760MR,,2618,2618   Lime Ave ,SIGNAL HILL,90755,2,1.00 (1 0 0 0),,$300.00,50,"$2,475","$2,475","$2,475",608,$4.07,1926,1,"Garage,Washer,Washer Included",,"1-Year,Month-to-Month",Unfurnished,562 453 8189,"3,498"
WS26072995MR,,439,439  W Colorado  #2,MONROVIA,91016,1,1.00 (1 0 0 0),,$0.00,,"$2,480","$2,480","$2,480",476,$5.21,2026,0,In Kitchen,,1-Year,Unfurnished,626-232-4980,600
26672807,Apartment,5932,5932 1/2  Willoughby Ave ,Hollywood,90038,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",,$0,1931,1,"In Unit,Room",No,1-Year,Unfurnished,310-497-2791,"6,495"
26677937,,6350,6350   Willoughby Ave #12,Los Angeles,90038,1,1.00 (1 0 0 0),,,,"$2,499","$2,499","$2,499",518,$4.82,1963,1,In Unit,Yes,1+Year,Unfurnished,310-384-3933,"7,482"
PW26068689MR,,2838,2838  E 4th  ,LONG BEACH,90814,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,400","$2,500","1,040",$2.40,1923,0,"Laundry Area,Outside",No,1-Year,Unfurnished,7149073846,"2,310"
26673575,,951,951  S Wilton Pl #201,Los Angeles,90019,2,2.00 (2 0 0 0),,,,"$2,500","$2,500","$2,500",890,$2.81,2024,0,"In Unit,Laundry Area",Yes,1+Year,Unfurnished,213-255-1298,0
CV26074515MR,Townhouse,4730,4730  N Vincent  #B,COVINA,91722,2,3.00 (3 0 0 0),,$0.00,,"$2,500","$2,500","$2,500","1,141",$2.19,1980,1,"Garage,Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-407-8020,"50,306"
26672845,,9018,9018   Keith Ave ,West Hollywood,90069,1,1.00 (0 1 0 0),,,,"$2,500","$2,500","$2,500",700,$3.57,1958,0,Community,Call,1+Year,Unfurnished,3107049943,"6,236"
WS26070965MR,Townhouse,2105,2105   S Garfield  ,MONTEREY PARK,91754,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",900,$2.78,1949,1,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,626-560-0773,
26674073,,40,40   Rose Ave #3,Venice,90291,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",550,$4.55,1909,0,Community,No,"1+Year,12 Months",Unfurnished,424-258-4651,"3,173"
26674673,Condominium,360,360  W Avenue 26  #446,Los Angeles,90031,2,2.00 (2 0 0 0),,"$1,000.00",100,"$2,500","$2,500","$2,500",990,$2.53,2006,2,"In Unit,In Closet",Call,1-Year,Unfurnished,818-439-5781,"69,414"
OC26074623MR,,4410,4410   bowman blvd #C,LOS ANGELES,90032,1,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,000","$2,500",600,$4.17,2020,0,None,,"1-Year,Other",Unfurnished,714-376-9253,0
26673365,Apartment,11347,11347   Emelita St #6,North Hollywood,91601,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",940,$2.66,1963,1,Community,Yes,12 Months,Unfurnished,310-882-5565,"7,699"
CV26069971MR,Apartment,2559,2559   Yorkshire  ,POMONA,91767,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500","1,100",$2.27,1964,2,Washer Hookup,,1-Year,Unfurnished,626-664-2615,"9,280"
SR26059764MR,Condominium,4524,4524   Tujunga  #4,NORTH HOLLYWOOD,91602,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",770,$3.25,1978,1,"Community,Laundry Area",,1-Year,Unfurnished,818-414-4897,"15,516"
SR26073017MR,Single Family,23419,23419   Maestro PL ,CANOGA PARK,91304,1,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",450,$5.56,1974,0,In Closet,,1-Year,Unfurnished,818-390-1840,"11,536"
BB26073356MR,Apartment,125,125  W Chestnut ST #101,GLENDALE,91204,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",560,$4.46,1931,0,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Furnished,818-209-0922,"8,851"
26680697,,4125,4125 1/4  Huron Ave #1/4,Culver City,90232,1,1.00 (1 0 0 0),,,,"$2,500","$5,000","$2,500",,$0,1928,0,Laundry Area,Call,1+Year,Both,310-904-9570,"6,551"
SR26073334MR,,6655,6655   Ben AVE ,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",666,$3.75,1979,2,Inside,,1-Year,Unfurnished,626-588-7598,"8,002"
26678837,,1225,1225   West Blvd #1225 3/4,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",700,$3.57,1927,1,In Unit,No,1-Year,Unfurnished,818-599-5209,"4,851"
AR26070592MR,,125,125  E Pomona  ,MONROVIA,91016,2,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",816,$3.06,1959,3,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,Washer,Washer Included",,1-Year,Unfurnished,626-253-4557,"5,756"
PW26072663MR,Condominium,488,488  E Ocean BLVD #509,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",640,$3.91,2004,1,"Dryer,Dryer Included,In Closet,Washer,Washer Included",No,1-Year,Unfurnished,562-481-7386,
AR26074106MR,Apartment,310,310   Linwood  ,MONROVIA,91016,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",850,$2.94,1949,0,"Gas Dryer Hookup,In Closet,In Kitchen,Washer Hookup",,"1+Year,1-Year",Unfurnished,626-665-3457,"8,719"
26674063,Apartment,8619,8619 1/2 W Olympic Blvd ,Los Angeles,90035,2,1.00 (1 0 0 0),,,,"$2,538","$2,750","$2,538",800,$3.17,1948,0,Community,Call,"1+Year,12 Months",Unfurnished,424-258-4651,"10,000"
AR26070206MR,Apartment,832,832   Padilla ST #D,SAN GABRIEL,91776,2,2.00 (2 0 0 0),,$0.00,,"$2,550","$2,550","$2,550",900,$2.83,1987,2,Outside,No,1-Year,Unfurnished,626-822-1491,"7,267"
GD26071035IT,Apartment,5821,5821   Sylmar AVE #4,VAN NUYS,91401,2,2.00 (2 0 0 0),,$400.00,,"$2,550","$2,650","$2,550","1,100",$2.32,1987,2,"Community,Room",,1-Year,Unfurnished,818-209-7770,"1,100"
26672897,Townhouse,11063,11063   Cumpston St #108,North Hollywood,91601,2,2.00 (1 0 1 0),,,,"$2,550","$2,550","$2,550",948,$2.69,1993,0,Community,Call,1-Year,Unfurnished,818-855-4289,"6,234"
26671915,,460,460  S Spring St #1002,Los Angeles,90013,1,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",810,$3.15,1912,0,"In Closet,In Unit,Inside,Laundry Closet Stacked",Call,"1+Year,12 Months",Unfurnished,415-250-8134,"30,796"
26675463,,3648,3648   Motor Ave #102,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$2,560","$2,550","$2,560",700,$3.66,1988,1,Garage,No,1+Year,Unfurnished,310-721-1676,"7,352"
SR26071650MR,Condominium,8750,8750   Sepulveda BLVD #210,NORTH HILLS,91343,2,2.00 (2 0 0 0),,$0.00,,"$2,573","$2,573","$2,573","1,267",$2.03,2026,2,"Dryer,Dryer Included,In Closet,Inside,Room,Washer,Washer Included",,1-Year,Unfurnished,818-472-0618,"18,920"
26673445,,7120,7120   Carlson Cir #290,Canoga Park,91303,1,1.00 (1 0 0 0),,,,"$2,575","$2,575","$2,575",783,$3.29,1977,2,In Kitchen,No,1-Year,Unfurnished,818-312-1891,"107,248"
SB26072336MR,Apartment,2209,2209   Carnegie LN #2,REDONDO BEACH,90278,2,1.00 (1 0 0 0),,"$1,000.00",,"$2,595","$2,595","$2,595",670,$3.87,1964,1,Laundry Area,No,1-Year,Unfurnished,310-259-6850,"7,498"
26673091,Apartment,1323,1323  N OLIVE DR #23G,LOS ANGELES,90069,1,2.00 (1 0 1 0),,,,"$2,595","$2,595","$2,595",700,$3.71,1941,1,Community,Yes,1+Year,Unfurnished,310-210-0305,"30,911"
26671727,,272,272  N Topanga Canyon Blvd #4,Topanga,90290,2,2.00 (2 0 0 0),,,,"$2,595","$2,595","$2,595",,$0,,1,None,No,Negotiable,Unfurnished,,"8,000"
26677977,,1046,1046  N Spaulding Avenue Ave ,West Hollywood,90046,2,2.00 (1 0 1 0),,,,"$2,595","$2,595","$2,595",,$0,,0,"Community,Laundry Area",Call,1+Year,Unfurnished,310-930-1160,"8,800"
226001535VC,Condominium,5744,5744   Oak Bend LN #203,OAK PARK,91377,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",780,$3.33,1990,0,In Closet,,,Unfurnished,,780
26673337,,9214,9214   Beverly Blvd #1/2,Beverly Hills,90210,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",750,$3.47,1949,1,Community,No,1+Year,Unfurnished,424-279-3070,"13,144"
AR26069263MR,Condominium,777,777  S Citrus  ,AZUSA,91702,2,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",994,$2.62,1984,3,Room,No,1-Year,Unfurnished,626-673-5308,"23,100"
SR26071658MR,Condominium,8750,8750   Sepulveda BLVD #305,NORTH HILLS,91343,2,2.00 (2 0 0 0),,$0.00,,"$2,621","$2,621","$2,621","1,268",$2.07,2026,2,"Dryer,Dryer Included,In Closet,Inside,Room,Washer,Washer Included",,1-Year,Unfurnished,818-472-0618,"18,920"
WS26071926MR,Apartment,608,608  N Taylor  #313,MONTEBELLO,90640,2,2.00 (2 0 0 0),,$0.00,,"$2,650",$0,"$2,650","1,200",$2.21,1970,1,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,Inside,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,626-251-3389,"34,024"
26673433,,2336,2336   Westwood Blvd #202,Los Angeles,90064,0,1.00 (1 0 0 0),,,,"$2,650","$2,650","$2,650",525,$5.05,2023,1,"In Unit,Laundry Closet Stacked,Inside",Call,1+Year,Unfurnished,570-294-5701,"12,675"
GD26071436IT,Single Family,4018,4018   Somers  ,LOS ANGELES,90065,2,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,650","$2,650",700,$3.79,1918,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"5,518"
OC26074269MR,,1612,1612  W 226th ST #B,TORRANCE,90501,2,1.00 (1 0 0 0),,"$1,000.00",250,"$2,650","$3,250","$2,650",850,$3.12,1948,2,Laundry Area,,1-Year,Unfurnished,562-219-6689,"7,202"
IV26074153MR,Condominium,4520,4520   Natick  #206,SHERMAN OAKS,91403,1,1.00 (1 0 0 0),,$200.00,50,"$2,650","$2,500","$2,650",936,$2.83,1973,0,None,Yes,1-Year,Furnished,951-310-0218,"26,619"
26673093,,1002,1002  N Edgemont St #7,Los Angeles,90029,2,2.00 (2 0 0 0),,,,"$2,695","$2,695","$2,695",950,$2.84,1988,2,Community,Call,1+Year,Unfurnished,323-633-8077,"12,503"
26670959,,1221,1221   Amherst Ave #2,Los Angeles,90025,2,2.00 (2 0 0 0),,,,"$2,695","$2,695","$2,695","1,000",$2.70,1963,0,Community,Yes,12 Months,Unfurnished,310-818-3246,"7,702"
26674545,,1000,1000   Havenhurst Dr #7,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,695","$2,695","$2,695",800,$3.37,1960,1,Laundry Area,Yes,1+Year,Unfurnished,213-618-6300,"6,551"
26673297,,960,960   Larrabee St #206,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,695","$2,695","$2,695",798,$3.38,1963,0,Community,Call,1+Year,Unfurnished,310-739-3677,"39,416"
26673733,,10826,10826 1/4  Hesby St ,North Hollywood,91601,2,2.00 (2 0 0 0),,,,"$2,699","$3,100","$2,699",773,$3.49,2026,1,In Unit,Yes,1+Year,Unfurnished,310-650-4220,"5,400"
WS26073060MR,Condominium,1234,1234   Wilshire  #509,LOS ANGELES,90017,1,1.00 (1 0 0 0),,$200.00,,"$2,700","$2,700","$2,700",890,$3.03,2006,2,In Closet,Yes,1-Year,Furnished,626-227-5375,"71,352"
GD26073455IT,,1316,1316  N Hollywood WAY ,BURBANK,91505,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",652,$4.14,1950,1,Inside,,1-Year,Unfurnished,818-434-2209,"2,744"
GD26074085IT,Condominium,300,300  E Providencia  #111,BURBANK,91502,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",630,$4.29,2002,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,818-209-0602,"27,116"
SR26072408MR,Apartment,120,120  W 73rd  ,LOS ANGELES,90003,17,7.00 (7 0 0 0),,$0.00,,"$2,700","$2,700","$2,700","4,152",$0.65,1960,2,None,,"1-Year,Negotiable",Unfurnished,424-420-6650,"5,966"
SR26071837MR,Single Family,18924,18924   Sylvan ST ,TARZANA,91335,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$5,400","$2,700",498,$5.42,2022,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,Negotiable,Unfurnished,818-269-2796,"3,000"
WS26071370MR,Single Family,4509,4509   Ivar AVE ,ROSEMEAD,91770,2,1.00 (1 0 0 0),,$0.00,35,"$2,700","$2,700","$2,700",980,$2.76,1926,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,626-222-9986,"21,902"
GD26070492IT,Single Family,3505,3505   Rosemary AVE #A,GLENDALE,91208,1,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",625,$4.32,2026,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-502-1750,"6,647"
TR26071541MR,Condominium,24316,24316   Sylvan Glen RD #G,DIAMOND BAR,91765,2,2.00 (2 0 0 0),,$0.00,,"$2,750","$2,750","$2,750","1,025",$2.68,1988,2,Garage,,1-Year,Unfurnished,909-954-8886,
BB26073469MR,Apartment,125,125  W Chestnut  #202,GLENDALE,91204,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$2,750","$2,750",680,$4.04,1931,0,"Dryer,Dryer Included,In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,818-209-0922,"8,851"
NDP2603248MR,Combo - Res &amp; Com,10532,10532  E live oak  ,ARCADIA,91007,2,1.00 (1 0 0 0),,$300.00,100,"$2,750","$2,750","$2,750",795,$3.46,1958,1,"Dryer,Dryer Included,Washer,Washer Included",Yes,,Unfurnished,626-437-9533,"35,088"
PW26071246MR,Apartment,4518,4518  S Normandie AVE #3/4,LOS ANGELES,90037,2,1.00 (1 0 0 0),,$0.00,,"$2,750","$1,850","$2,750","1,000",$2.75,1936,0,None,No,1-Year,Unfurnished,562-225-5852,"6,370"
RS26072698MR,Apartment,6065,6065   Pickford PL #2,LOS ANGELES,90035,2,1.00 (1 0 0 0),,"$1,000.00",,"$2,695","$2,650","$2,765",785,$3.52,1956,0,Community,,1-Year,Furnished,310-654-3586,"6,002"
26680945,Apartment,549,549  S Harvard Blvd  #222,Los Angeles,90020,2,2.00 (2 0 0 0),,,,"$2,767","$1,000","$2,767",807,$3.43,2026,1,In Unit,Call,1+Year,Unfurnished,323-828-8870,"98,000"
SR26071490MR,Apartment,6042,6042   Barton  ,LOS ANGELES,90038,2,2.00 (2 0 0 0),50,$0.00,50,"$2,780","$2,780","$2,780",934,$2.98,1989,2,Outside,No,1-Year,Unfurnished,213-445-2277,"6,499"
SR26073822MR,Condominium,5334,5334   Lindley AVE #319,ENCINO,91316,2,2.00 (2 0 0 0),,$0.00,,"$2,795","$2,795","$2,795","1,205",$2.32,1970,2,"Community,Laundry Area",No,1-Year,Unfurnished,818-201-4224,"93,335"
26673051,,1533,1533   Meadowbrook Ave ,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795",800,$3.49,1954,1,Laundry Area,Call,1+Year,Unfurnished,323-633-8077,"10,959"
GD26072195IT,Apartment,2800,2800   Thornton AVE #A,BURBANK,91504,2,2.00 (1 0 1 0),,$150.00,,"$2,800","$2,800","$2,800","1,000",$2.80,1939,2,Room,,1-Year,Unfurnished,818-730-0927,"8,655"
SR26071056MR,,7231,7231 1/2  Apperson  ,TUJUNGA,91042,2,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",940,$2.98,1964,3,Washer Hookup,,1-Year,Unfurnished,213-785-4846,"6,689"
SR26071295MR,Condominium,7800,7800   Topanga Canyon  #204,CANOGA PARK,91304,2,2.00 (2 0 0 0),,$300.00,30,"$2,800","$2,800","$2,800","1,038",$2.70,1981,2,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-515-2006,"120,446"
OC26074315MR,Condominium,10982,"10982   Roebling ave, Unit 529  ",LOS ANGELES,90024,1,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",686,$4.08,1973,1,"Gas Dryer Hookup,On Upper Level",,1-Year,Unfurnished,,"79,794"
OC26025137MR,,2212,2212  S Isabella AVE #A,MONTEREY PARK,91754,3,1.00 (1 0 0 0),,$0.00,,"$2,800","$2,800","$2,800","1,041",$2.69,1947,0,"Electric Dryer Hookup,Hookup - Electric,Inside,Washer Hookup",,1-Year,Unfurnished,213-268-0278,"5,712"
26673375,Condominium,1401,1401  S St. Andrews Pl #103,Los Angeles,90019,3,2.00 (2 0 0 0),,,100,"$2,800","$2,800","$2,800","1,110",$2.52,2007,2,"In Unit,Inside",Call,"1-Year,1+Year",Unfurnished,818-439-5781,"26,344"
26674219,Condominium,1317,1317   Stanford St #5,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",884,$3.17,1968,1,Inside,No,1+Year,Unfurnished,310-430-0818,"15,738"
SR26073124MR,Condominium,1940,1940  N Highland  #10,LOS ANGELES,90068,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800",980,$2.86,1982,2,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",Yes,1-Year,Unfurnished,818-438-3445,"65,573"
OC26073892MR,Single Family,2117,2117   Verde  ,PASADENA,91107,1,1.00 (1 0 0 0),,$500.00,,"$2,800","$4,500","$2,800",715,$3.92,1926,0,"Dryer,Dryer Included,Room,Washer,Washer Included",,1-Year,Unfurnished,714-244-5857,"2,408"
OC26072617MR,Condominium,3939,3939  E Allin  #109,LONG BEACH,90803,1,1.00 (1 0 0 0),,$500.00,100,"$2,800","$3,995","$2,800",649,$4.31,1971,2,Community,,Other,Unfurnished,714-369-3063,"35,010"
PV26072723MR,Apartment,733,733   Manhattan Beach BLVD #B,MANHATTAN BEACH,90266,1,1.00 (1 0 0 0),,$0.00,,"$2,850","$2,850","$2,850",465,$6.13,1969,1,"Garage,Laundry Area",,1-Year,Unfurnished,310-200-1507,"3,004"
26672419,Apartment,132,132   Rosemont Ave #101,Los Angeles,90026,2,2.00 (2 0 0 0),,$500.00,100,"$2,850","$2,850","$2,850",896,$3.18,2024,0,Inside,Call,1+Year,Unfurnished,424-704-3373,"7,493"
GD26074674IT,Condominium,412,412   Burchett ST #20,GLENDALE,91203,2,2.00 (2 0 0 0),100,$500.00,,"$2,850","$3,500","$2,850",864,$3.30,1980,2,Community,,1-Year,Unfurnished,818-687-0282,"23,898"
26673065,,2700,2700   Cahuenga Blvd #3104,Los Angeles,90068,1,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",685,$4.16,1975,1,"In Unit,Community",Call,"1-Year,Negotiable",Unfurnished,323-574-3780,"598,715"
AR26071982MR,,750,750  W Camino Real  #A,ARCADIA,91007,2,1.00 (1 0 0 0),,$0.00,,"$2,850","$2,850","$2,850",794,$3.59,1953,1,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,626-393-5695,"14,993"
26681201,,624,624  S Berendo St #101,Los Angeles,90005,2,2.00 (2 0 0 0),,,,"$2,850","$2,850","$2,850","1,400",$2.04,1927,0,Community,Yes,1+Year,Unfurnished,310-818-3246,"8,137"
SR26072959MR,Single Family,6212,6212   Acadia AVE #B,AGOURA HILLS,91301,1,1.00 (1 0 0 0),,$0.00,,"$2,850","$2,850","$2,850",470,$6.06,2026,0,"Dryer,Dryer Included,Gas Or Electric Dryer Hookup,Laundry Area,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-585-0800,"6,860"
PW26068825MR,,3530,3530   Orange  ,LONG BEACH,90807,2,1.00 (1 0 0 0),,$500.00,,"$2,895","$2,895","$2,895",961,$3.01,1953,1,Room,,1-Year,Unfurnished,562-547-3517,"4,410"
26673315,,1100,1100   Wilshire Blvd #2201,Los Angeles,90017,0,1.00 (1 0 0 0),,,,"$2,900","$2,900","$2,900",670,$4.33,1986,2,In Unit,Call,1+Year,Furnished,213-458-0787,"27,106"
26672915,,1269,1269 1/2 S Muirfield Rd ,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,900","$2,900","$2,900",0,$0,1922,0,In Unit,Call,1-Year,Unfurnished,323-336-3592,"4,960"
DW26071930MR,Single Family,2233,2233  W Havenbrook ST ,WEST COVINA,91790,3,1.00 (1 0 0 0),,$0.00,,"$2,900","$2,900","$2,900","1,108",$2.62,1951,6,In Kitchen,No,"1+Year,1-Year",Unfurnished,626-388-8636,"7,828"
CV26074581MR,,707,707   N Park Ave ,COVINA,91723,2,2.00 (0 2 0 0),,$0.00,,"$2,900","$2,900","$2,900",900,$3.22,2026,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Furnished,909-749-2053,"7,381"
SR26074719MR,,17095,17095   Kingsbury ST ,GRANADA HILLS,91344,2,2.00 (1 0 1 0),,$0.00,,"$2,949","$2,949","$2,949",780,$3.78,2026,0,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,818-426-1117,"10,503"
26673455,Condominium,7320,7320   Hawthorn Ave #315,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,950","$2,950","$2,950",550,$5.36,1985,1,In Unit,Call,1+Year,Unfurnished,310-305-7653,"36,450"
PW26071161MR,Condominium,15933,15933   Alta Vista  #606B,LA MIRADA,90638,2,2.00 (2 0 0 0),250,$0.00,50,"$2,950","$2,950","$2,950","1,155",$2.55,1981,1,Inside,No,1-Year,Unfurnished,714-458-4746,"217,786"
PF26042572PF,Single Family,1447,1447  W 37th Place  ,LOS ANGELES,90018,1,1.00 (1 0 0 0),,$0.00,100,"$2,950","$2,950","$2,950",660,$4.47,1929,0,Inside,No,1+Year,Unfurnished,626-400-3849,"6,842"
26673929,,6336,6336   Orange St #5,Los Angeles,90048,2,1.00 (1 0 0 0),,,,"$2,995","$2,995","$2,995","1,200",$2.50,1930,0,"Inside,In Unit",Call,1+Year,Unfurnished,310-756-4814,"6,252"
