MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
TR26124406MR,Condominium,100,100  S Alameda  #318,LOS ANGELES,90012,1,1.00 (1 0 0 0),,$0.00,250,"$2,300","$3,000","$2,300",735,$3.13,2005,1,"Dryer,Dryer Included,Inside,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,909-772-8837,"138,056"
CV26125889MR,Condominium,1145,1145  N Barston  ,COVINA,91724,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$3,300","$2,300",836,$2.75,1972,2,Community,No,1-Year,Unfurnished,626-437-3604,"204,294"
26844379,,5356,5356  S Harcourt Ave ,Los Angeles,90043,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",850,$2.71,1949,0,Other,Call,1+Year,Both,310-850-0345,"4,560"
26842781,,460,460  S Spring St #601,Los Angeles,90013,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",720,$3.19,1912,0,"In Unit,Inside",Call,1+Year,Unfurnished,424-249-9805,"30,796"
P1-27493PF,Apartment,726,726   Pearl ST #C,SAN GABRIEL,91776,2,2.00 (2 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",925,$2.49,1986,2,"Community,Laundry Area",No,1-Year,Unfurnished,(626) 234-9369,"11,112"
AR26122829MR,Condominium,877,877   Francisco ST #625,LOS ANGELES,90017,0,1.00 (1 0 0 0),,$500.00,,"$2,350","$2,350","$2,350",545,$4.31,2017,1,"Dryer,Dryer Included,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,626-203-2877,"128,959"
26843521,,839,839   Fedora St #301B,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",804,$2.92,2022,0,In Unit,Call,Negotiable,Unfurnished,424-302-7992,"21,397"
GD26118598IT,Single Family,17581,17581   Scherzinger  ,CANYON COUNTRY,91387,2,1.00 (1 0 0 0),,$0.00,,"$2,380","$2,380","$2,380",800,$2.98,1972,0,"Gas Dryer Hookup,Washer Hookup",Yes,1-Year,Unfurnished,,"11,090"
TR26123268MR,,3824,3824   Princeton ST ,LOS ANGELES,90023,2,1.00 (1 0 0 0),100,$0.00,100,"$2,380","$3,000","$2,380",980,$2.43,1956,4,"Gas Dryer Hookup,Inside",No,1-Year,Unfurnished,626-318-1107,"1,000"
SB26123520MR,Apartment,760,760  W 27th ST #3,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,500","$2,395",970,$2.47,1966,1,Inside,,1-Year,Unfurnished,310-408-9018,"8,315"
CV26124598MR,Combo - Res &amp; Com,818,818  E Valley BLVD ,SAN GABRIEL,91776,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",990,$2.42,1926,1,None,No,1-Year,Unfurnished,626-622-2835,"5,489"
PW26124018MR,Apartment,1908,1908   Gardena AVE #11,GLENDALE,91204,2,2.00 (1 0 1 0),,$0.00,,"$2,400","$2,400","$2,400","1,000",$2.40,1963,2,"Community,Room",No,1-Year,Unfurnished,714-473-0777,"15,965"
SR26124913MR,Single Family,22131,22131   Bassett Street ,CANOGA PARK,91303,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$3,000","$2,400",500,$4.80,2024,0,"Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Hookup,Washer Included",No,1-Year,Furnished,661-803-6696,"6,970"
OC26121947MR,Condominium,7320,7320   Hawthorn AVE #318,LOS ANGELES,90046,1,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",550,$4.36,1985,2,"Dryer,Dryer Included,Washer,Washer Hookup,Washer Included",,"1-Year,Negotiable,Other",,310-920-3727,"36,450"
26845079,,3559,3559   Sawtelle Blvd #8,Los Angeles,90064,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",,$0,,1,Community,Call,1+Year,Both,310-866-7288,"9,000"
WS26121686MR,Condominium,400,400  S Broadway  #2109,LOS ANGELES,90013,1,1.00 (1 0 0 0),,$500.00,150,"$2,500","$4,000","$2,400",476,$5.04,2019,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,"1+Year,1-Year,Negotiable,Other",Furnished,626-224-1278,"36,291"
26843511,,1138,1138  S Sherbourne Dr #3,Los Angeles,90035,2,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",900,$2.67,,1,Community,Call,1+Year,Unfurnished,323-443-6005,0
26844609,Single Family,14644,14644   Runnymede St ,Van Nuys,91405,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",500,$4.80,1958,0,In Unit,Yes,1+Year,Both,213-840-9750,"6,376"
26843507,Apartment,1280,1280   West Blvd #1282A,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,400","$2,300","$2,400",900,$2.67,1949,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,2139261856,"7,033"
SR26123489MR,,10018,10018  N Aqueduct Ave ,NORTH HILLS,91343,1,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",712,$3.37,1944,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-917-8459,"6,624"
GD26125160IT,Condominium,365,365   Burchett ST #110,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",642,$3.82,1973,1,Laundry Area,No,1-Year,Unfurnished,818-919-5685,"32,366"
26845423,,1324,1324  W 36th St #1,Los Angeles,90007,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",617,$3.97,,1,"In Unit,Inside",Call,"1+Year,1-Year,12 Months",Unfurnished,213-503-8070,"6,802"
PV26120254MR,Apartment,983,983  W 10th ST ,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,000","$2,450",700,$3.50,1954,2,"Inside,Room",No,1-Year,Unfurnished,310-739-9743,"6,760"
26843547,,269,269  S Mariposa Ave #301 A,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",650,$3.77,2020,1,In Unit,Call,Negotiable,Unfurnished,424-302-7992,"29,379"
26845053,,238,238   Thorne St #A,Los Angeles,90042,1,1.00 (1 0 0 0),,$250.00,,"$2,450","$2,450","$2,450",600,$4.08,1921,0,In Unit,Call,1+Year,Unfurnished,718-683-4220,"7,898"
26843853,Apartment,326,326  S Manhattan Pl #104,Los Angeles,90020,2,2.00 (2 0 0 0),,,,"$2,450","$2,450","$2,450","1,000",$2.45,1989,2,Community,Call,1+Year,Unfurnished,310-595-8880,"15,869"
SR26125865MR,Single Family,43833,43833   Serenity CT ,LANCASTER,93535,3,2.00 (2 0 0 0),,$0.00,,"$2,470","$2,470","$2,470","1,080",$2.29,1991,4,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,661-492-3801,"7,152"
26845181,,6616,6616   Sylmar Ave #3,Van Nuys,91405,2,3.00 (2 0 1 0),,,,"$2,495","$2,495","$2,495","1,033",$2.42,1994,2,Community,Yes,1+Year,Unfurnished,310-493-9895,"10,689"
SR26124294MR,Condominium,6820,6820   Remmet  ,CANOGA PARK,91303,2,1.00 (1 0 0 0),,$500.00,,"$2,495","$2,495","$2,495",868,$2.87,1983,4,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-203-7434,"70,271"
26843957,Apartment,5805,5805  W 8th St #201,Los Angeles,90036,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",650,$3.84,1965,1,Community,Call,"Negotiable,Short Term Lease,Month-to-Month",Furnished,3234491033,"23,129"
26844041,Apartment,5805,5805  W 8th St #217,Los Angeles,90036,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495","44,568",$0.06,1965,1,Community,Call,"Short Term Lease,Negotiable,Month-to-Month",Furnished,3234491033,"23,129"
26844011,,1677,1677   WESTHOLME AVE #302,LOS ANGELES,90024,1,1.00 (1 0 0 0),,$500.00,,"$2,495","$2,495","$2,495","1,000",$2.50,1963,1,None,Yes,"1+Year,Negotiable",Unfurnished,213-797-5559,"7,687"
BB26122938MR,Apartment,2569,2569  N Brighton ST ,BURBANK,91504,1,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",604,$4.13,1965,1,"Community,Room",,1-Year,Unfurnished,818-618-1818,"5,686"
26843471,,1100,1100   Wilshire Blvd #1805,Los Angeles,90017,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",800,$3.12,1986,2,Inside,Call,1+Year,Unfurnished,213-254-5638,"27,106"
26842997,,368,368  N GENESEE AVE #B,LOS ANGELES,90036,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",,$0,1928,0,None,Call,1+Year,Unfurnished,310-804-7008,"7,385"
26844597,Condominium,6821,6821   Ben Ave #7,North Hollywood,91605,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",650,$3.85,1961,2,Community,Call,1+Year,Unfurnished,818-858-9272,"7,904"
WS26125998MR,,4449,4449   Turquoise  ,LOS ANGELES,90032,3,1.00 (1 0 0 0),,$200.00,50,"$2,500","$2,500","$2,500","3,486",$0.72,1923,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,,"7,503"
26845275,,1428,1428   11th St #10,Santa Monica,90401,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",700,$3.57,1958,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,2139261856,"7,495"
RS26121898MR,Apartment,1042,1042  S Sherbourne DR #4,LOS ANGELES,90035,2,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,750","$2,500",820,$3.05,1954,0,Community,,1-Year,Unfurnished,562-416-9134,"6,877"
PW26123795MR,Condominium,315,315  W 3rd ST #1006,LONG BEACH,90802,0,1.00 (1 0 0 0),,$0.00,200,"$2,500","$2,500","$2,500",492,$5.08,1925,0,Community,No,"1-Year,Month-to-Month,Negotiable,Other",Furnished,949-543-0606,"22,493"
26844451,,1106,1106  W 91st St ,Los Angeles,90044,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",754,$3.32,1956,2,None,No,1+Year,Unfurnished,213-437-3882,"9,519"
26845273,,918,918  N Vista St #918.5,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",650,$3.85,1922,0,In Unit,No,1+Year,Unfurnished,323-782-1260,"6,105"
SB26123080MR,Apartment,1023,1023  W 19th ST #4,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$150.00,,"$2,500","$2,500","$2,500",800,$3.13,1963,1,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,310-753-7548,"5,005"
OC26123938MR,Single Family,5614,5614   Calhoun AVE ,SHERMAN OAKS,91401,1,1.00 (1 0 0 0),,$500.00,50,"$2,500","$2,500","$2,500",650,$3.85,2019,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,714-227-5191,"1,100"
26838661,,750,750  N Kings Rd #210,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,500","$2,000","$2,500",728,$3.43,1973,1,"Community,Outside",No,"1-Year,1+Year",Unfurnished,310-804-5966,"63,670"
26845195,,1023,1023  N Laurel Ave #2,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",740,$3.38,,1,Community,Call,1+Year,Unfurnished,310-625-3532,"6,516"
SR26122079MR,Condominium,19350,19350   Sherman  #124,RESEDA,91335,1,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",619,$4.04,1990,2,In Carport,,1-Year,Furnished,818-826-9998,"82,848"
26844269,,10982,10982   Roebling Ave #466,Los Angeles,90024,0,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",562,$4.45,1973,0,"Community,Outside",Call,"1+Year,24 Months,1-Year,Negotiable,Short Term Lease",Furnished,310-694-1754,"79,818"
DW26123896MR,Single Family,304,304  W Cedar  ,COMPTON,90220,2,1.00 (1 0 0 0),,$200.00,,"$2,500","$2,500","$2,500",600,$4.17,1923,0,Laundry Chute,,1-Year,Unfurnished,323-974-6173,"4,294"
PV26122461MR,Apartment,21004,21004   Henrietta  #C,TORRANCE,90503,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",512,$4.88,1959,1,Community,No,1-Year,Unfurnished,,"6,979"
DW26122248MR,,1018,1018  E 79th  ,LOS ANGELES,90001,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500","2,380",$1.05,1928,0,None,,1-Year,Furnished,323-335-8476,"6,502"
P1-27531PF,,505,505  E Olive AVE ,MONROVIA,91016,2,1.00 (1 0 0 0),,$0.00,,"$2,550","$2,550","$2,550",655,$3.89,1910,2,"Gas Dryer Hookup,Room,Washer Hookup",No,1-Year,Unfurnished,,"7,950"
26844869,,1215,1215  N Hayworth Ave #203,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",750,$3.40,,1,Community,Call,1+Year,Unfurnished,323-443-6005,0
26845383,,2401,2401  S SYCAMORE AVE #6,LOS ANGELES,90016,2,1.00 (1 0 0 0),,,,"$2,595","$2,595","$2,595","1,000",$2.60,1963,1,In Unit,Yes,1+Year,Unfurnished,310-438-5885,"7,566"
SR26109179MR,Condominium,5744,5744   Oak Bend  ,OAK PARK,91377,2,2.00 (2 0 0 0),,$500.00,100,"$2,595","$2,595","$2,595","1,104",$2.35,1990,1,"Garage,Inside,Room",,1-Year,Unfurnished,818-235-8374,"1,104"
26844079,Apartment,5805,5805  W 8th St #308,Los Angeles,90036,1,1.00 (1 0 0 0),,,,"$2,595","$2,595","$2,595",650,$3.99,1965,0,Community,Call,"Short Term Lease,Negotiable,Month-to-Month",Furnished,3234491033,"23,129"
26843527,,2501,2501  W Redondo Beach Blvd #335,Gardena,90249,2,2.00 (2 0 0 0),,,,"$2,600","$2,000","$2,600",905,$2.87,1971,2,Community,No,1-Year,Unfurnished,310-880-0082,"77,872"
24-470220,,1752,1752   Glendon Ave #1752 1/2,Los Angeles,90024,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",900,$2.89,1950,0,Laundry Area,No,1+Year,Both,310-820-1343,"5,744"
AR26124845MR,,2704,2704  W Grand AVE #B,ALHAMBRA,91801,2,2.00 (1 1 0 0),,$0.00,,"$2,600","$3,000","$2,600",914,$2.84,1924,0,Inside,,1-Year,Unfurnished,626-625-5704,"7,908"
SR26125011MR,Single Family,13158,13158  E Avenue W11  ,PEARBLOSSOM,93553,3,2.00 (2 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,408",$1.85,1983,2,"Dryer,Dryer Included,Washer,Washer Included",Yes,1-Year,Unfurnished,818-298-1402,"30,036"
AR26123632MR,,2730,2730   Denton AVE ,ROSEMEAD,91770,3,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600","1,000",$2.60,1940,0,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,626-389-3899,"7,408"
SR26124131MR,,10338,10338   Eastborne  ,LOS ANGELES,90024,1,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,600",700,$3.71,1939,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Furnished,818-324-9727,"8,357"
SR26125082MR,Apartment,5319,5319   Whitsett AVE #3,VALLEY VILLAGE,91607,2,1.00 (1 0 0 0),,$50.00,,"$2,600","$2,600","$2,600","1,100",$2.36,1953,0,Laundry Area,,"1+Year,1-Year,Negotiable",Unfurnished,818-331-5033,"8,808"
26845215,Apartment,644,644  S Dunsmuir Ave ,Los Angeles,90036,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",882,$2.95,,1,In Unit,No,1+Year,Unfurnished,310-616-6075,"7,799"
26843285,,3667,3667   Keystone Ave #436,Los Angeles,90034,0,1.00 (1 0 0 0),,$500.00,,"$2,625","$1,000","$2,625",350,$7.50,2022,0,In Unit,Yes,"1+Year,6 Months",Unfurnished,310-962-5000,"7,477"
PW26123611MR,Condominium,488,488  E Ocean BLVD #507,LONG BEACH,90802,1,1.00 (1 0 0 0),,$750.00,200,"$2,650","$2,700","$2,650",720,$3.68,2004,1,"Dryer,Dryer Included",,1-Year,Furnished,562-481-7386,"47,343"
RS26123681MR,,3313,3313   Adriatic AVE ,LONG BEACH,90810,2,1.00 (1 0 0 0),,$0.00,,"$2,650","$2,500","$2,650",757,$3.50,1919,2,"Garage,Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,310-892-2783,"6,842"
PW26122054MR,Single Family,4457,4457   Oakwood  #ADU,LA CANADA FLINTRIDGE,91011,1,1.00 (1 0 0 0),,$0.00,,"$2,650","$3,500","$2,650",634,$4.18,1957,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,2139441707,"14,563"
26844981,,10700,10700   Tabor St #307,Los Angeles,90034,0,1.00 (1 0 0 0),,$500.00,,"$2,650","$1,000","$2,650",480,$5.52,2024,0,In Unit,Yes,"6 Months,12 Months,1+Year",Unfurnished,310-962-5000,"27,000"
SR26121496MR,Single Family,815,815  W Avenue H7  ,LANCASTER,93534,4,2.00 (2 0 0 0),,$500.00,,"$2,695","$2,695","$2,695","1,332",$2.02,1957,2,Garage,,"1+Year,1-Year",Unfurnished,661-350-4012,"5,819"
CV26121151MR,Apartment,1163,1163  W Badillo ST #12,COVINA,91722,2,2.00 (1 0 1 0),,$0.00,,"$2,695","$2,695","$2,695","1,100",$2.45,1986,2,In Kitchen,No,Month-to-Month,Unfurnished,909-750-1763,"31,799"
26845289,Apartment,869,869   Glenway Dr #8,Inglewood,90302,2,2.00 (2 0 0 0),,,,"$2,695","$2,695","$2,695",650,$4.15,1956,1,"In Unit,In Kitchen,Inside",Yes,"1-Year,1+Year",Unfurnished,310-384-6838,"15,566"
26845173,,1100,1100  S Hope St #907,Los Angeles,90015,1,1.00 (1 0 0 0),,,,"$2,695","$2,695","$2,695",860,$3.13,2007,1,"In Closet,In Unit",Yes,"1+Year,1-Year",Unfurnished,310-990-2773,"41,217"
SR26122801MR,Apartment,21010,21010   Erwin ST #623,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),500,$500.00,125,"$2,696","$1,500","$2,696",693,$3.89,2025,1,In Closet,,"1+Year,1-Year",Unfurnished,818-438-2236,"159,797"
SR26122799MR,Apartment,21010,21010   Erwin ST #PH745,WOODLAND HILLS,91367,0,1.00 (1 0 0 0),500,$500.00,125,"$2,699","$1,000","$2,699",630,$4.28,2025,1,In Closet,,"1+Year,1-Year",Unfurnished,818-438-2236,"159,797"
WS26125488MR,Single Family,1008,1008  W 17th  ,LOS ANGELES,90015,2,1.00 (1 0 0 0),,$200.00,,"$2,700","$2,700","$2,700",858,$3.15,1920,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,,4246455595,"1,665"
DW26124604MR,,229,229  S Fifth ST ,MONTEBELLO,90640,2,1.00 (1 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",900,$3,1960,1,Community,No,Negotiable,Unfurnished,562-445-7375,"6,210"
SB26117173MR,Apartment,1184,1184  W 11th ST #1,SAN PEDRO,90731,2,2.00 (1 1 0 0),,$0.00,,"$2,700","$2,800","$2,700","1,100",$2.45,1975,1,"Community,Dryer,Dryer Included,Outside,Room,Washer,Washer Included",No,1-Year,Unfurnished,310-339-8914,"6,835"
26842987,,1236,1236  N Flores St #207,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,700","$2,700","$2,700",750,$3.60,1931,0,Community,Yes,1+Year,Unfurnished,310-658-4525,"8,802"
DW26124829MR,,13729,13729   Regentview  ,BELLFLOWER,90706,2,1.00 (1 0 0 0),,$0.00,20,"$2,700","$2,700","$2,700",800,$3.38,1950,0,Gas Or Electric Dryer Hookup,No,1-Year,Unfurnished,562-714-8570,"6,922"
AR26124428MR,,10534,10534   Daines DR ,TEMPLE CITY,91780,2,1.00 (1 0 0 0),,$500.00,100,"$2,700","$2,700","$2,700",810,$3.33,1939,1,Garage,,1-Year,Unfurnished,626-643-1009,"19,163"
TR26125822MR,Townhouse,24326,24326   Sylvan Glen  ,DIAMOND BAR,91765,2,2.00 (2 0 0 0),,$0.00,,"$2,700","$2,700","$2,700",993,$2.72,1988,2,"Garage,Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,626-652-5504,"150,620"
SR26124755MR,Condominium,5510,5510   Owensmouth AVE #213,WOODLAND HILLS,91367,2,2.00 (2 0 0 0),,$500.00,,"$2,750","$3,250","$2,750",920,$2.99,1987,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-581-6608,"67,628"
26845283,,1505,1505  S Cochran Ave #1,Los Angeles,90019,3,2.00 (2 0 0 0),,,,"$2,750","$2,750","$2,750",800,$3.44,1954,1,None,Yes,"1+Year,1-Year,12 Months",Unfurnished,2139261856,"6,054"
GD26124840IT,Apartment,611,611  E Maple #3  ,GLENDALE,91205,2,2.00 (2 0 0 0),,$300.00,,"$2,750","$2,750","$2,750",985,$2.79,1962,1,Inside,,1-Year,Unfurnished,626-945-2509,"6,440"
226002694VC,Single Family,18029,18029   Bullock ST ,ENCINO,91316,4,3.00 (3 0 0 0),,,,"$2,750","$3,050","$2,750","1,729",$1.59,1949,0,,,,,(818) 274-7451,"5,714"
26843131,Apartment,1520,1520  N Vista St #203,Los Angeles,90046,2,2.00 (2 0 0 0),,,,"$2,995","$2,995","$2,795","1,000",$2.80,1987,2,"Community,Room,Laundry Area",Yes,1+Year,Unfurnished,310-922-7434,"10,803"
GD26125507IT,Apartment,903,903   N Orange Grove  #1,PASADENA,91103,2,1.00 (1 0 0 0),,$0.00,,"$2,795","$2,795","$2,795",840,$3.33,1963,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-860-3177,"7,836"
26843513,,711,711   Orange Grove Ave #203,South Pasadena,91030,1,1.00 (1 0 0 0),,,,"$2,795","$2,795","$2,795","1,100",$2.54,1969,2,Community,Yes,1+Year,Unfurnished,310-710-8841,"29,042"
26843291,,10700,10700   Tabor St #517,Los Angeles,90034,0,1.00 (1 0 0 0),,$500.00,,"$2,795","$1,000","$2,795",480,$5.82,2024,0,In Unit,Yes,"6 Months,12 Months,1+Year",Unfurnished,310-962-5000,"27,000"
26843299,,10700,10700   Tabor St #519,Los Angeles,90034,0,1.00 (1 0 0 0),,$500.00,,"$2,795","$1,000","$2,795",480,$5.82,2024,0,In Unit,Yes,"6 Months,12 Months,1+Year",Unfurnished,310-962-5000,"27,000"
26843453,Apartment,912,912  N RIDGEWOOD PL #2,LOS ANGELES,90038,2,1.00 (1 0 0 0),,,,"$2,800","$2,800","$2,800",900,$3.11,1993,2,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,2139261856,"6,220"
WS26123902MR,Condominium,1701,1701   Neil Armstrong  #105,MONTEBELLO,90640,3,2.00 (1 0 1 0),,$750.00,100,"$2,800","$2,800","$2,800",970,$2.89,1971,1,Community,,1-Year,Unfurnished,626-566-1087,"405,046"
SR26123350MR,Apartment,3805,3805   W Verudgo  #C,BURBANK,91505,2,2.00 (2 0 0 0),1,$100.00,1,"$2,800","$2,700","$2,800","1,000",$2.80,1988,2,"Community,Laundry Area",,1-Year,Unfurnished,818-625-1807,"233,438,040"
SR26124452MR,Condominium,4557,4557   Haskell  #104,ENCINO,91436,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800","1,070",$2.62,1989,2,Inside,,"1+Year,1-Year",Unfurnished,818-903-7462,"13,134"
26834213,,14829,14829   Otsego St ,Sherman Oaks,91403,1,1.00 (1 0 0 0),,,,"$2,800","$5,600","$2,800",600,$4.67,1947,0,"In Closet,Laundry Area",Call,1+Year,Unfurnished,310-897-5089,"6,754"
GD26121824IT,Townhouse,7409,7409   Woodman  ,VAN NUYS,91405,2,2.00 (2 0 0 0),,$0.00,,"$2,800","$2,800","$2,800","1,123",$2.49,1981,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-522-5280,"19,114"
SB26125988MR,Apartment,6821,6821   11th AVE #2,LOS ANGELES,90043,12,8.00 (8 0 0 0),,$0.00,,"$2,800","$2,800","$2,800","1,200",$2.33,1958,0,Laundry Area,No,1-Year,Unfurnished,760-712-7795,"8,500"
26844149,,3061,3061  W 12th Pl #207,Los Angeles,90006,2,2.00 (2 0 0 0),,,,"$2,800","$2,800","$2,800",960,$2.92,2008,0,"Inside,In Unit",Call,Negotiable,Unfurnished,213-700-0096,"18,078"
SR26123433MR,Townhouse,13701,13701   Hubbard Street #30  #30,SYLMAR,91342,2,2.00 (2 0 0 0),,$0.00,150,"$2,800","$2,800","$2,800","1,005",$2.79,1980,2,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,818-486-9059,"152,585"
RS26122353MR,,1946,1946  W 81st  ,LOS ANGELES,90047,2,1.00 (1 0 0 0),,$500.00,,"$2,800","$2,800","$2,800",932,$3.00,1928,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,310-497-7759,"5,921"
PW26123213MR,Apartment,2758,2758   Orange AVE #10,TORRANCE,90501,2,2.00 (1 0 1 0),,$0.00,,"$2,800","$2,800","$2,800",950,$2.95,1964,2,Laundry Area,,1-Year,Unfurnished,,"21,789"
26844085,Apartment,14612,14612   Calvert St #305,Van Nuys,91411,2,2.00 (2 0 0 0),,,,"$2,800","$2,800","$2,800","1,076",$2.60,2020,2,"In Closet,In Unit,Inside,Laundry Closet Stacked",Yes,1+Year,Unfurnished,310-699-5559,"15,754"
WS26122454MR,,1702,1702  S 8th ST ,ALHAMBRA,91803,2,1.00 (1 0 0 0),,$300.00,100,"$2,800","$6,400","$2,800","1,036",$2.70,2023,1,Outside,No,"1-Year,Negotiable",Furnished,626-203-9528,"7,211"
26843721,,2896,2896 1/4 W 14th St #1/4,Los Angeles,90006,2,2.00 (2 0 0 0),,,,"$2,800","$2,800","$2,800",950,$2.95,1922,0,In Unit,Call,1+Year,Unfurnished,213-700-7885,"6,914"
RS26122586MR,Condominium,17888,17888   Alburtis  #B215,ARTESIA,90701,3,3.00 (3 0 0 0),,$0.00,,"$2,800","$3,000","$2,800","1,040",$2.69,2005,0,Room,,1-Year,Furnished,562-572-7949,"88,302"
26845165,Apartment,731,731  S Catalina Ave #C,Redondo Beach,90277,1,1.00 (0 1 0 0),,,,"$2,850","$2,850","$2,850",590,$4.83,,1,Community,Call,"1+Year,1-Year,12 Months",Both,818-384-4111,"3,483"
26845101,,740,740  N Kings Rd #122,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,850","$2,850","$2,850",664,$4.29,1973,1,Laundry Area,Call,1+Year,Unfurnished,323-821-5353,"63,670"
WS26109183MR,Apartment,396,396   Pasadena AVE #D,SOUTH PASADENA,91030,2,1.00 (1 0 0 0),,$0.00,,"$2,895","$2,850","$2,850",894,$3.19,1948,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,3236577591,"28,210"
SR26124403MR,Apartment,7343,7343   Reseda BLVD ,RESEDA,91335,3,2.00 (2 0 0 0),,$500.00,,"$2,850","$2,950","$2,850","1,100",$2.59,2018,2,Inside,,1-Year,Unfurnished,818-324-3334,"14,010"
WS26124112MR,Condominium,809,809  S 4th  #5,ALHAMBRA,91801,2,2.00 (2 0 0 0),,$500.00,60,"$2,850","$2,850","$2,850",884,$3.22,1971,1,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Unfurnished,626-758-8775,"30,011"
